Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Temptress Moon,1996,"18, 10749","Set in the decadent 1920s, Temptress Moon tells the very complicated story of a wealthy family living on the outskirts of Shanghai. Their youngest daughter, Ruyi, is brought up as a servant to her opium-addicted father and brother. Meanwhile, her brother-in-law Zhongliang has a successful, if illegal, career seducing and blackmailing married women in the city. When he comes to Ruyi's home the two fall in love, and trouble ensues.",zh,https://image.tmdb.org/t/p/w500/48KhZT4wwioPjAYz2LwX8nXt4UN.jpg,6.8,Chen Kaige,"Shanghai Film Studios, Tomsen Films"
August Vacation,1996,"35, 18","Like every August, journalist Sandro, his family and acquaintances vacation on the island of Ventotene. This time, however, they find out the house next door has been rented to a lower middle class family, whose crass nature and values soon clash with their own intellectual and progressive background.",it,https://image.tmdb.org/t/p/w500/4Z0006tsCju5lqQJjb4kAsaXlhx.jpg,6.8,Paolo Virzì,Cecchi Gori Group Tiger Cinematografica
Festival,1996,18,"The annual film festival in Venice is, of course, an ideal place to make a film (how come no-one has thought of it before). Everything is there in Pupi Avati's Festival: the famous hotels Des Bain and Excelsior on the Lido, the shimmering sandy beach which captivated Visconti. The film was made last spring and exploits the presence of passing film stars such as Jack Nicholson. We see the hysterical press conferences, where journalists and experts ask intelligent questions-without listening to the answers.",it,https://image.tmdb.org/t/p/w500/rkwsZhW9dNFZJyMwsEiadEFgO17.jpg,6,Pupi Avati,
Fetishes,1996,99,"Nick Broomfield and a documentary crew visit Pandora's Box, an up-scale house of bondage on Manhattan's Fifth Avenue, where clients pay $175 an hour to be subservient to mistresses. Mistresses talk about their craft; a few clients, usually masked, are interviewed as well. Then, the camera watches sessions organized around fetishes: rubber, wrestling, corporal punishment, masochism, and infantilism. Mistress Raven, the owner of Pandora's Box, explains that pain need not be part of the subservient experience: it is, at its root, a transfer of power. After their session has ended, clients talk about how drained, relaxed, relieved, and at peace they are.",en,https://image.tmdb.org/t/p/w500/pRi154VzQjVPdHlhZaq4rnnMfTf.jpg,5.7,Nick Broomfield,
Few of Us,1996,18,"A slow, dialogue-free film about a woman's journey in Siberia.",lt,https://image.tmdb.org/t/p/w500/rE0WYvn0z26PqesgJfOYBWYoJrl.jpg,7.1,Šarūnas Bartas,"Madragoa Filmes, Studio Kinema, WDR, Gemini Films"
Sweet Evil,1996,"53, 27","A couple unable to naturally conceive recruit a young woman to act as their surrogate. She falls pregnant with their baby and moves into their home. But sweet Jennifer has a secret, and she soon traps the couple in a terrifying hell with little chance of escape.",en,https://image.tmdb.org/t/p/w500/rN9N8TwlWN1YTHIBWsIDYfobL5K.jpg,2.3,René Eram,"A-Pix Entertainment, Toei Video Company, S.T.P. International Inc."
Fire,1997,"18, 10749","In a barren, arranged marriage to an amateur swami who seeks enlightenment through celibacy, Radha's life takes an irresistible turn when her beautiful young sister-in-law seeks to free herself from the confines of her own loveless marriage.",en,https://image.tmdb.org/t/p/w500/smwQ76zSjWynVC8d5ebufO1bnoq.jpg,6.7,Deepa Mehta,"Kaleidoscope Entertainment, Trial by Fire Films"
Fire in My Heart,1996,,Fire in My Heart,en,N/A,0,Jung Ho Lee,
Fire on the Mountain,1996,99,"A documentary film about the exploits of the 10th Mountain Division, an elite group of mountain climbers who fought decisive battles against the Nazis in the Italian Alps during the final days of World War II. From the intensive training atop the Colorado Rockies to the spectacular night climb of Italy's Riva Ridge.",en,https://image.tmdb.org/t/p/w500/eBPv4D5nnKCnxnaqg8ywYBGUrgD.jpg,0,Beth Gage,First Run Features
First Kid,1996,"35, 10751","Some say that to be the leader of a country is one of the loneliest jobs in the world. But being the child of a world leader can be doubly so. Constantly surrounded by security officers, restricted in movements and having almost every waking moment carefully monitored makes normalcy an impossibility. No one knows this better than young Luke Davenport, the son of U.S. President Davenport. He vents his loneliness, frustration and feelings of isolation from family and friends by being a brat to his private Secret Service agent. When the agent snaps from the strain in front of the First Lady, a new agent is assigned to Luke. He turns out to be the enormous Sam Simms, a bit of a rogue who managed to rise through the ranks by sheer determination rather than strict adherence to Secret-Service protocol. At first, Luke tries all his old tricks upon Sam. But instead of getting angry, Sam seems to actually understand.",en,https://image.tmdb.org/t/p/w500/t7yTkuXQpnougXmRIqgfT32axZi.jpg,5.732,David Mickey Evans,"Caravan Pictures, Walt Disney Pictures"
First Option,1996,"28, 18","Despite negative psychological evaluations, Mike Wong is assigned as the captain of the SDU,  a special task force linked to the Customs Department. Their mission: apprehend nasty drug dealers, led by the “Ice Queen.” To do this, Mike has to team up with customs cop Minnie. Despite their clashes, the two learn to understand each other, but not before things get bad.",zh,https://image.tmdb.org/t/p/w500/duxrh3Uewcntsl00Mv24sxZ1lRq.jpg,6,Gordon Chan,
The First Wives Club,1996,35,"After years of helping their hubbies climb the ladder of success, three mid-life Manhattanites have been dumped for a newer, curvier model. But the trio is determined to turn their pain into gain. They come up with a cleverly devious plan to hit their exes where it really hurts - in the wallet!",en,https://image.tmdb.org/t/p/w500/2ApifgYnfdJUSmCKzTBrWOYYWsn.jpg,6.7,Hugh Wilson,Scott Rudin Productions
Fish Tale Soup,1996,,An odd refugee brings unexpected salvation to the childless couple who take him in.,en,N/A,0,Annette Mangaard,
Fistful of Flies,1997,"53, 18","Sixteen-year-old Mars wants more from her life than just a fistful of flies which, to her, is a fistful of nothing. Stifled and dominated by her family, Mars just wants to be free. Denied relationships with the people who truly understand her, Mars battles her family on her own, and in her quest to be treated as a grown-up she gives her mother the courage to act and forces her father to make the choice of his life. A story about how a young girl finally finds the courage to have faith in herself.",en,https://image.tmdb.org/t/p/w500/nYJNjmeG8teJmw5C4W4yWW4snj4.jpg,2,Monica Pellizzari,Long Black Productions
Flame,1996,"18, 10752","The 1970s in the former Rhodesia, today Zimbabwe: The native people is going against the white suppressors. As the war reaches the most distant villages as well the two friends Florence and Nyasha join the fighters and assume new names: Flame and Liberty. But the war is not as easy as they thought...",en,https://image.tmdb.org/t/p/w500/imazdpz1lPQZKbOpzwPizbVi92a.jpg,5,Ingrid Sinclair,"JBA Production, Black & White Film Company, On Land Productions"
Fled,1996,28,"During a routine prison work detail, convict Piper is chained to Dodge, a cyberhacker, when gunfire breaks out. Apparently, the attack is related to stolen money that the Mafia is after, and some computer files that somebody wants desperately to bury. The pair, who don't exactly enjoy each other's company, escape and must work together if they are to reach Atlanta alive. Luckily, they meet a woman who may be willing to help them.",en,https://image.tmdb.org/t/p/w500/5oGdTgWXCOKerrfdBxJrOlFyifL.jpg,5.542,Kevin Hooks,"Frank Mancuso Jr. Productions, Metro-Goldwyn-Mayer"
Flipper,1996,"12, 10751","Sandy Ricks is sent by his mom to Coral Key, a rustic island in the Florida keys, to spend the summer with his uncle Porter Ricks. Sandy dislikes everything about his new environment until a new friend comes into his life, a dolphin named Flipper, that brings uncle and nephew together and leads Sandy on the summer adventure of a lifetime.",en,https://image.tmdb.org/t/p/w500/kbsePEyGVpbf3R3vn7yLVnB2lTO.jpg,5.5,Alan Shapiro,"The Bubble Factory, Universal Pictures, American Films"
Flipping,1997,"18, 28, 80","The story of Michael Moore, Shot, Hooker, Joey, and Dennis. Five gangsters who work for a man named Leo. They soon discover they could get more out of life if they could run the streets themselves. Tensions build and loyalty is tested as they plan a hit that could change all of their lives forever.",en,https://image.tmdb.org/t/p/w500/398mL3IB576GpJAPVchyTy0dKUL.jpg,3.8,Gene Mitchell,
Flirting with Disaster,1996,35,"Adopted as a child, new father Mel Colpin decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy, and an inept yet gorgeous adoption agent, Tina, he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents.",en,https://image.tmdb.org/t/p/w500/sRRdVLuxk8OLCDRd4u4xDrDdwv7.jpg,6.2,David O. Russell,Miramax
Floating Life,1996,"35, 18",An aging Hong Kong couple move to Australia with their two youngest sons. They stay with a daughter who has already begun a successful career. Meanwhile their eldest daughter lives in Germany and their eldest son remains in Hong Kong. The film explores the different ways the family members cope with isolation and alienation.,en,https://image.tmdb.org/t/p/w500/3h7SqAlJq6kKFCqWWTCzKqCstED.jpg,6.1,Clara Law,"Hibiscus Films, Southern Star Entertainment"
Fly Away Home,1996,"12, 18, 10751","Amy is only 13 years old when her mother is killed. She goes to Canada to live with her father, an eccentric inventor whom she barely knows. Amy is miserable in her new life... until she discovers a nest of goose eggs that were abandoned when a local forest was torn down. The eggs hatch and Amy becomes ""Mama Goose"". When Winter comes, Amy, and her dad must find a way to lead the birds South.",en,https://image.tmdb.org/t/p/w500/obcQJkZB2OsRxd5GWIcQ5Qjv4YW.jpg,6.9,Carroll Ballard,"Sandollar Productions, Columbia Pictures"
Focus,1996,"53, 18, 80","A short, direct and to-the-point media-commentary thriller. A sleazy TV producer trying to exploit a quiet otaku (an obsessive hobbyist) whose hobby is electronic eavesdropping ends up getting a lot more than he bargained for when they eavesdrop on the wrong conversation and he prods said otaku into helping him ""investigate"" the lead, only to find out that some things (and people) are not always as they seem, when a minor altercation causes things to take a rather nasty turn....",ja,https://image.tmdb.org/t/p/w500/2beMmdeesB0j3FRl5S4GHGmTJfq.jpg,5.7,Satoshi Isaka,"Ace Pictures, Seiyu"
For Ever Mozart,1996,"18, 35, 10752","Episodic film that follows a theater troupe from France attempting to put on a play in Sarajevo. Along their journey they are captured and held in a POW camp, and they call for help from their friends and relations in France.",fr,https://image.tmdb.org/t/p/w500/5TCe8LHpl8aZ9OvGvFkakAYyYlL.jpg,6,Jean-Luc Godard,"Avventura Films, Périphéria, France 2 Cinéma, Canal+, CNC, Vega Film, TSR, Eurimages, DFF - Deutsches Filminstitut & Filmmuseum, ECM Records, Auvergne-Rhône-Alpes Cinéma"
Forest Warrior,1996,"28, 10751","John McKenna is a spiritual being who is able to transform into bear, wolf or eagle. He lives in the forests of Tanglewood and has dedicated his life to protect them. One day a gang of evil lumberjacks led by Travis Thorne arrive Tanglewood to chop the forest down. McKenna cannot let this happen, and together with his new friends - Lords of the Tanglewood, a band of children who love to play in the forest - he battles against Thorne and his evil gang.",en,https://image.tmdb.org/t/p/w500/lU9ECdGWnhWl2pJKlovMSWQKmLB.jpg,4.3,Aaron Norris,"Nu Image, LOT Productions"
Pictures,1996,"18, 27","Azucena is 22 years old and lives with her mother, who, due to a past trauma, can no longer speak. Azucena works in a photography lab with her best friend Paqui, and has just broken up with her latest boyfriend Dani. Azucena lives in fear of sex and physical contact, hiding in her own sheltered world. Cesar, a plastic artist feels an obsessive attraction for Azucena, as a result, making her his inspiration. This obsession is painfully observed by Jacinto, the unstable artist's lover, who is himself involved in a violent and destructive relationship with Cesar.",es,https://image.tmdb.org/t/p/w500/lQ9HoXSGD9RNSDM4ZFH9FEE8IZE.jpg,4.9,Elio Quiroga,"Plot Films (ES), Comunicación Integral (ES)"
4 hombres y un ataud,1996,35,,es,https://image.tmdb.org/t/p/w500/zWorjCR57PH7s3WhFz1GcjVsqQS.jpg,2,Pericles Mejía,"DuArt Film and Video, Cinematografica InterAmericana"
Fourbi,1996,18,"Writer Paul attempts to interview Rosemonde, a young woman who killed an alleged rapist in self-defense six years prior, for a true crime television program. When Rosemonde refuses to divulge details of the events, Paul encourages his actress girlfriend to befriend her, but the three are repeatedly sidetracked from their initial commission.",fr,https://image.tmdb.org/t/p/w500/muZLk9lAWdq0Y8oqXyPhggEaLOa.jpg,5.5,Alain Tanner,"Noé Productions, Filmograph"
Fox Hunt,1996,"35, 28","TV buff, Jack Fremont, uses his knowledge to stop a nuclear attack by a Russian seeking recognition for his work in television and espionage.",en,https://image.tmdb.org/t/p/w500/rlRJ3FuJxCcG5NviIX86ST2MKHc.jpg,0,Michael Berns,3vision
Foxfire,1996,"28, 18, 53",The story of five teenage girls who form an unlikely bond after beating up a teacher who has sexually harassed them. They build a solid friendship but their wild ways begin to get out of control.,en,https://image.tmdb.org/t/p/w500/ywrSScJT43HerqWPlMu8nigLFzg.jpg,6.027,Annette Haywood-Carter,"Rysher Entertainment, Chestnut Hill Productions, Red Mullet Productions"
The Fragile Promise of Choice,1996,99,"The Fragile Promise of Choice: Abortion in the United States Today is a documentary film by Dorothy Fadiman which examines abortion rights and access in the U.S. in 1996 which was 23 years after the legislative decision, Roe vs. Wade. Dorothy narrated the film which featured interviews with abortion care providers and news clips, including one of Dr. George Tiller. It is last of three films called the Trilogy on Reproductive Rights or the From the Back-Alleys to the Supreme Court & Beyond Trilogy.",en,https://image.tmdb.org/t/p/w500/uhm9TcYls0L2xzAHHSwi9xnRSjh.jpg,0,Dorothy Fadiman,
Frankenstein and Me,1996,"14, 27","Earl Williams is a dreamer teenager obsessed with monsters, who fantasizes his life as if he were living in the world of the monsters of Universal Studios. Although being an excellent student, his intolerant and nasty school teacher Mrs. Perdue does not like him and punishes him for any minor fault. His supportive father Les Williams is also a dreamer, who has never been successful in life. When his father dies, his mother becomes lost with two boys, and tries to change the behavior of Earl. One day, the boy finds the ""true Frankenstein"" lost by a Carnival, and decides to bring the monster back to life.",en,https://image.tmdb.org/t/p/w500/4QWlmX69UAXlcySa9CJ5Q4Oqj7o.jpg,5.2,Robert Tinnell,France Film
Freebird: The Movie,1996,"99, 10402","See classic live performances, interviews and vintage footage of the original Lynyrd Skynyrd band.",en,https://image.tmdb.org/t/p/w500/aKXDQqXDwTitedXATMbqcIW8pQf.jpg,7.4,Jeff G. Waxman,
Freeway,1996,"35, 80, 53","Following the arrest of her mother, Ramona, young Vanessa Lutz decides to go in search of her estranged grandmother. On the way, she is given a ride by school counselor Bob Wolverton. During the journey, Lutz begins to realize that Bob is the notorious I-5 Killer and manages to escape by shooting him several times. Wounded but still very much alive, Bob pursues Lutz across the state in this modern retelling of Little Red Riding Hood.",en,https://image.tmdb.org/t/p/w500/zUEe514X7gKhjUYjZu2efOE3U8O.jpg,6.449,Matthew Bright,"August Entertainment, The Kushner-Locke Company, Multicom Entertainment Group, Davis Films, Illusion Entertainment Group"
Fremde Ufer,1996,99,,de,N/A,0,Volker Koepp,"Südwestfunk, MDR, WDR"
The Frighteners,1996,"27, 35","Once an architect, Frank Bannister now passes himself off as an exorcist of evil spirits. To bolster his facade, he claims his ""special"" gift is the result of a car accident that killed his wife. But what he does not count on is more people dying in the small town where he lives. As he tries to piece together the supernatural mystery of these killings, he falls in love with the wife of one of the victims and deals with a crazy FBI agent.",en,https://image.tmdb.org/t/p/w500/2ZwWDOoU1yy9qyhLEatcgI94ESy.jpg,6.9,Peter Jackson,"WingNut Films, Universal Pictures"
From Dusk Till Dawn,1996,"27, 28, 53, 80","After kidnapping a father and his two kids, the Gecko brothers head south to a seedy Mexican bar to hide out in safety, unaware of its notorious vampire clientele.",en,https://image.tmdb.org/t/p/w500/sV3kIAmvJ9tPz4Lq5fuf9LLMxte.jpg,7.03,Robert Rodriguez,"Los Hooligans Productions, A Band Apart, Dimension Films"
From Hell to Hell,1997,"18, 10752","Focuses on the lives of two married Polish couples (one Jewish, one Catholic) and the personal and social devastation wrought by the Holocaust and its aftermath.",ru,https://image.tmdb.org/t/p/w500/zAIQawvVCIJU9RhQBkGWHbd2Z8d.jpg,2.2,Dmitriy Astrakhan,"Belarusfilm, CCC Filmkunst"
La frontiera,1996,"18, 10752",,it,https://image.tmdb.org/t/p/w500/iIQR4GwMYAqmMYEiLspatVJHT4R.jpg,0,Franco Giraldi,Filmalpha
The Funeral,1996,"80, 18","After the funeral of one of their own, a criminal family decides to embark on an emotionally unnerving journey in an attempt to exact bloody revenge.",en,https://image.tmdb.org/t/p/w500/sHbJbr6BvVwRJhliiX1PKPERejO.jpg,6.8,Abel Ferrara,"C&P Productions, October Films, MDP Worldwide"
Gabbeh,1996,"18, 9648, 10749","An elderly couple go about their routine of cleaning their gabbeh, while bickering gently with each other. Magically, a young woman appears, helping the two clean the rug. This young woman belongs to the clan whose history is depicted in the design of the gabbeh, and the rug recounts the story of the courtship of the young woman by a stranger from the clan.",fa,https://image.tmdb.org/t/p/w500/ierN63KDyfhgflZBXXvSqEcX3Sv.jpg,6.6,Mohsen Makhmalbaf,"Sanaye Dasti, MK2 Films"
A Class to Remember II,1996,18,The story follows the teacher and students of the Ryubetsu Handicapped High School.,ja,https://image.tmdb.org/t/p/w500/mK6L0nMkU60MUl6ttsMqDf0MJ7t.jpg,6.7,Yoji Yamada,Shochiku
Gallivant,1996,99,"Part home movie, part road movie, Kötting's riveting and eccentric film stars his 85-year-old grandmother Gladys - opinionated, bursting with anecdotes and contradictory reminiscences – and Eden, his eight-year-old daughter with Joubert syndrome, as they take a zig-zagging 6,000 mile trip in their campervan around Britain's coastline.",en,https://image.tmdb.org/t/p/w500/ctFCx0LLKm9uXLpjEmk32GfIhnO.jpg,7.1,Andrew Kötting,"Arts Council of England, BFI, Channel Four Films, Tall Stories"
Gamera 2: Attack of Legion,1996,"14, 878, 27","A strange meteor lands in Japan and unleashes hundreds of insect-like ""Legion"" creatures bent on colonizing the Earth. When the military fails to control the situation, Gamera shows up to deal with the ever-evolving space adversary. However the battle may result in Gamera losing his bond with both Asagi and humanity.",ja,https://image.tmdb.org/t/p/w500/xPBtoCLUN0raEKywuiSId6SSRAc.jpg,7.5,Shusuke Kaneko,"Tokuma International, Nippon Television Network Corporation, Daiei Film"
Geisha,1996,"18, 80","Five friends united by a secret, the ghost of a dead woman who has apparently committed suicide and the search for the truth by a friend who is searching for her own identity.",es,https://image.tmdb.org/t/p/w500/38zhoRlQiqNL2gFgaYNbW9zkSXH.jpg,0,Rodrigo Ortiz,"Aleph Producciones S.A., Cartel, INCAA"
Emigration N.Y.,1995,99,"When Hitler's infamous ""Anschluss"" annexed Austria to Germany in 1938, the lives of 130,000 Jewish Austrians were placed at risk. Over the next three years, some 30,000 managed to emigrate to the United States, settling mainly in New York City. In Austrian filmmaker Egon Humer's brilliant and moving documentary EMIGRATION N.Y., twelve Viennese Jews -- seven women, five men -- recount their lives as children in Austria, as emigrants, as New Yorkers. Deceptively simple in style, the film gathers striking emotional power as its subjects (who include Amos Vogel, co-founder of the New York Film Festival) offer fresh and often surprising views on their experience of exile and assimilation.",en,https://image.tmdb.org/t/p/w500/2LHlMV5aU4ZuNuliRNNJbnlqHhg.jpg,0,Egon Humer,Prisma Film
Get on the Bus,1996,18,"Several Black men take a cross-country bus trip to attend the Million Man March in Washington, DC in 1995. On the bus are an eclectic set of characters including a laid-off aircraft worker, a man whose at-risk son is handcuffed to him, a black Republican, a former gangsta, a Hollywood actor, a cop who is of mixed racial background, and a white bus driver. All make the trek discussing issues surrounding the march, including manhood, religion, politics, and race.",en,https://image.tmdb.org/t/p/w500/12DglJ2V73pcrPpsvIKkGycVGJM.jpg,6.6,Spike Lee,"40 Acres and a Mule Filmworks, Columbia Pictures, Sony Pictures"
Getting Away with Murder,1996,35,"When the very moralistic college ethics instructor Jack Lambert finds himself living next door to an accused German death camp commander, he takes it upon himself to rid the world of this man.",en,https://image.tmdb.org/t/p/w500/zL9RbLQrhTyi60ZeXjc8hEIaTxf.jpg,4.8,Harvey Miller,"The Rank Organisation, Price, Savoy Pictures"
Ghatak: Lethal,1996,"28, 18","When Kashi visits a community with his father, he is shocked to see the torturous regime of Katya. He tries to oppose Katya, but ends up compromising the safety of his family and relatives.",hi,https://image.tmdb.org/t/p/w500/4lqlyxjMNMuQtu4VlXV0LrRx3tt.jpg,7.2,Rajkumar Santoshi,Santoshi Productions
The Ghost and the Darkness,1996,"12, 28, 53, 27, 36","Sir Robert Beaumont is behind schedule on a railroad in Africa. Enlisting noted engineer John Henry Patterson to right the ship, Beaumont expects results. Everything seems great until the crew discovers the mutilated corpse of the project's foreman, seemingly killed by a lion. After several more attacks, Patterson calls in famed hunter Charles Remington, who has finally met his match in the bloodthirsty lions.",en,https://image.tmdb.org/t/p/w500/3KEPs6RKlin9pT9fqjtW7MSLC8H.jpg,6.8,Stephen Hopkins,"Paramount Pictures, Douglas/Reuther Productions, Bernina Film, Mont Blanc Entertainment GmbH, Constellation Films"
Ghosts of Mississippi,1996,18,A Mississippi district attorney and the widow of Medgar Evers struggle to bring a white supremacist to justice for the 1963 murder of the civil rights leader.,en,https://image.tmdb.org/t/p/w500/gu81MbuLTPbw95xWuDuM7ddcCir.jpg,6.579,Rob Reiner,"Castle Rock Entertainment, Columbia Pictures"
Giovani e belli,1996,35,"Luca, a young man from a rich family, travels to Rome. Here he encounters Gino, who makes a living with petty theft.",it,https://image.tmdb.org/t/p/w500/A78k68csJggKEyJHXZmESBMgDEA.jpg,3.3,Dino Risi,
Girl 6,1996,"35, 18",A struggling actress in New York City takes a job as a phone sex operator.,en,https://image.tmdb.org/t/p/w500/un5YpVy7fxb7PxlRlQqLusVM2SM.jpg,5,Spike Lee,"Fox Searchlight Pictures, 40 Acres and a Mule Filmworks"
Girls Town,1996,"35, 18",The death of a friend galvanizes three high school young women to reassess their friendship and their lives.,en,https://image.tmdb.org/t/p/w500/4Qyr7s8heJnMm0rM20YwtSvYI77.jpg,6.1,Jim McKay,"Boomer Pictures, C-Hundred Film Corporation, Artisan Entertainment"
The Glass Cage,1996,53,"Swarthy Paul Yeager arrives in New Orleans, and promptly gets a job bartending at La Cage du Verre, a show bar where his former girlfriend Jacqueline is a dancer and the moll of its sadistic owner, Marko. He and Jacqueline smuggle diamonds and drugs, with the local police detective in on the take. Even though Paul is ex-CIA, he's not undercover, he just wants to win Jacqueline back. His CIA pals from black ops are on hand hoping to arrest Marko's boss. Detective Montrachet finds out Paul's past and sets up a double cross. Her aims are less clear: to get back with Paul, to stay with Marko, or to run her own scam and scamper away?",en,https://image.tmdb.org/t/p/w500/vszn0XOQCFzI9Drxfk3OjdTO7YB.jpg,1.5,Michael Schroeder,Motion Picture Corporation of America
The Glimmer Man,1996,"28, 80, 53","A former government operative renowned for his stealth, Jack Cole is now a Los Angeles police detective. When a series of horrible murders occurs in the metro area, Cole is assigned to the case, along with tough-talking fellow cop Jim Campbell. Although the two men clash, they gradually become effective partners as they uncover a conspiracy linked to the killings, which also involves terrorism and organized crime.",en,https://image.tmdb.org/t/p/w500/phRTV57bqfHinAmjNc097OSHNZK.jpg,5.4,John Gray,"Seagal/Nasso Productions, Warner Bros. Pictures"
The God of Cookery,1996,35,"The most renowned and feared chef in the world loses his title of God of Cookery because of his pompous attitude. Humbled, he sets out to reclaim his title.",cn,https://image.tmdb.org/t/p/w500/9BbEsmLl1kVPcsojW5W8kMm5Ws5.jpg,7.1,Lee Lik-chi,Star Overseas
Golden Boy,1996,35,Antoine a Union representative works in a financially troubled factory. He's not the sharpest tool in the box but he has a big heart and when he and his wife win the jackpot of the national lottery. Antoine will invest his gain to try and safe the factory.,fr,https://image.tmdb.org/t/p/w500/1v6VNIzETGrX4X5B4NADaEVRxRy.jpg,7.2,Jean-Pierre Vergne,Trinacra Films
