Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Strange Days,1995,"80, 18, 878, 53","Former policeman Lenny Nero has moved into a more lucrative trade: the illegal sale of virtual reality-like recordings that allow users to experience the emotions and past experiences of others. While they typically contain tawdry incidents, Nero is shocked when he receives one showing a murder.",en,https://image.tmdb.org/t/p/w500/rY5BrDRcYAKE0BYmmT66YG6Uy5Q.jpg,7,Kathryn Bigelow,"20th Century Fox, Lightstorm Entertainment"
Street Law,1995,"28, 53, 18","A martial arts-trained lawyer is forced to fight in illicit matches after he is framed for a crime, is dismissed from his firm, and all his assets are tied up, including his clothing and furniture after he is evicted from his apartment.",en,https://image.tmdb.org/t/p/w500/gzSvL1m1ByEKpu9WXSZ6aP7dNVt.jpg,3.4,Damian Lee,"Jungle Law Productions, Ltd. , New City Releasing"
Stripteaser,1995,"35, 53","As Zipper's Clown Palace (a strip bar) closes, Neil wanders in and decides to hold the dancers, bartender, and remaining customers hostage. He torments them with little tasks he wants performed, playing on their weaknesses and relying on his gun for intimidation. Eventually the hostages begin formulating plans to thwart his control. Meanwhile, two policemen are observing the outside of the strip joint, realizing that something's wrong and trying to decide if it's worth ruining their buzz to intervene.",en,https://image.tmdb.org/t/p/w500/pR2KiDZfWW8ZKmcZnXNj5BawKeM.jpg,4.5,Dan Golden,New Horizons Picture
Stuart Saves His Family,1995,"35, 18",A self-help advocate struggles to put his dysfunctional family in its place.,en,https://image.tmdb.org/t/p/w500/80YaWpUokDoPynsJi0ittpts3J0.jpg,5.2,Harold Ramis,"Paramount Pictures, Constellation Films"
Die Sturzflieger,1995,"878, 35",,de,https://image.tmdb.org/t/p/w500/5KOEYdFPbrpNbxsBSpBSCd2bixv.jpg,0,Peter F. Bringmann,"WDR, Bavaria Film"
The Suburbanators,1997,35,Follows three groups of guys hanging out in Calgary.,en,https://image.tmdb.org/t/p/w500/iecNnP32wz0VMiGk1GEf6HfHnHT.jpg,0,Gary Burns,"Burns Film Ltd., Red Devil Films"
Sudden Death,1995,"28, 18, 53",When a man's daughter is suddenly taken during a championship hockey game – with the captors demanding a billion dollars by game's end – he frantically sets a plan in motion to rescue her and abort an impending explosion before the final buzzer.,en,https://image.tmdb.org/t/p/w500/1pylO6YX5XdOA6QCc5IRxrrffkg.jpg,5.971,Peter Hyams,"Shattered Productions, Universal Pictures, Imperial Entertainment, Signature Entertainment"
Sukiyaki,1995,"35, 18","Sukiyaki can be viewed two ways, a popular Japanese cuisine or a gathering of a family. This heart-warming comedy takes place in Yokohama, where the Mihara family owns a restaurant called “Boston Grill”. Experience the ups and downs of this family and learn how they deal with the everyday problems they are faced with during difficult times.",ja,https://image.tmdb.org/t/p/w500/vu57nGMOCxbhqBv9EYlUS27uTJz.jpg,0,Junichi Suzuki,Film Voice
Suolaista ja makeaa,1995,"35, 10749",,fi,https://image.tmdb.org/t/p/w500/qsUExWY2VuywdpNJlqJQFBStA4f.jpg,4.3,Kaisa Rastimo,Kinotar
Superfights,1995,28,"Jack Cody has always wanted to enter the world of the Superfights, a free fighting tournament. One night, Jack rescues a girl from a mugging and becomes a national hero. Only then is he given his opportunity to become a Superfighter. Jack soon meets a ninja who informs him that the man behind the Superfights is involved in illegal acts. Armed with this knowledge Jack must fight . . . for his life!",en,https://image.tmdb.org/t/p/w500/8onEs0hALhjiOuioyMNDay7I2cC.jpg,6.2,Tony Leung Siu-Hung,Seasonal Film Corporation
Suspiros de España (y Portugal),1995,35,After the death of the abbot of a small convent the two monks who are left discover among the papers of the passed away abbot letters from the mother of one of them indicating that he is the natural son of a landowner in Extremadura. In order to claim the legacy of his friend the monk who has lived outside the convent for some time plans their voyage to the property of his father picking up on their way his daughter and lover. Once in Extremadura things look a little different to what the plans say.,es,https://image.tmdb.org/t/p/w500/1ObvMJRRmdioUQwv4gE7PfexcIu.jpg,5.3,José Luis García Sánchez,Alma Ata Films
Sweet Nothing,1995,18,"Angel celebrates the birth of his daughter by taking his first hit of crack cocaine. With the hesitant support of his wife, Monika, he joins a friend of his to deal drugs for a short time--enough time to get out of debt and buy some nice things for the family. Three years later, Angel is still dealing, and has not saved any money, instead spending it on crack. His addiction grows, straining his friendship and his family life, and he gradually loses control.",en,https://image.tmdb.org/t/p/w500/fQzq50uVV2vjaTUzUp3j0hZ00R6.jpg,6.5,Gary Winick,Concrete Films
Son for Father...,1995,18,"A successful Moscow doctor, who has his own clinic, comes to his father in Minsk. His father was once one of the leading doctors of the city, and now he turned out to be unnecessary and forgotten. His son helps him start a new business. But it turns out that the father's worst enemy is his most reliable girlfriend.",ru,https://image.tmdb.org/t/p/w500/cvR2QTNZVgAA9uAGKO7kRcTQ8vz.jpg,3.5,Margarita Kasymova,"Belarusfilm, Mosfilm"
Synthetic Pleasures,1995,99,"Conceived as an electronic road movie, this documentary investigates cutting edge technologies and their influence on our culture as we approach the 21st century. It takes off from the idea that mankind's effort to tap the power of Nature has been so successful that a new world is suddenly emerging,an artificial reality. Virtual Reality, digital and biotechnology, plastic surgery and mood-altering drugs promise seemingly unlimited powers to our bodies, and our selves. This film presents the implications of having access to such power as we all scramble to inhabit our latest science fictions.",en,https://image.tmdb.org/t/p/w500/xgqqmCrPGBJWsOQ3Lp9DxGC0D37.jpg,5,Iara Lee,
Tag ditt liv,1995,18,"The photographer Göran finds his friend Stig F Dahlman's dead in the basement. The police consider the case as an accident, but Göran suspects murder.",sv,N/A,0,Göran du Rées,duR Film
A Tale of Love,1995,"18, 10749","Portraying the Vietnamese immigrant experience through Kieu, A Tale of Love follows the quest of a woman in love with Love. Voyeurism runs through the history of narrative and is here one of the threads that structure the film. Playing with the fiction of love in love stories, the film invites a different experience of cinema with non-naturalistic acting and layered interaction of performed reality, memory and imagination.",en,https://image.tmdb.org/t/p/w500/ApKg1JhzqzopvEQauX87bJDEMUP.jpg,1.5,Trịnh T. Minh-hà,
Tales from the Crypt: Demon Knight,1995,"27, 35, 53","Ex-soldier Frank Brayker is the guardian of an ancient key that can unlock tremendous evil; the sinister Collector is a demon who wants the key so he can initiate the apocalypse. On the run from wicked mercenaries for almost 90 years, Brayker finally stops in at a boarding house in New Mexico where — with the help of its residents — he plans to face off against the Collector and his band of ghouls, preventing them from ever seizing the key.",en,https://image.tmdb.org/t/p/w500/1TekTWa1htkb554KDplTXskQupo.jpg,6.9,Ernest R. Dickerson,"Tales From The Crypt Holdings, Universal Pictures"
Tales from the Hood,1995,"27, 80, 53",A strange mortician tells four horrific tales to three drug dealers that he traps in their local funeral parlor.,en,https://image.tmdb.org/t/p/w500/iGUcD8Iu3Q620WUFyVyayXslEly.jpg,6.3,Rusty Cundieff,"40 Acres and a Mule Filmworks, Savoy Pictures"
Dark Is the Night,1995,18,"Belgrade in 1992. - breaking up of Yugoslavia, blockade, shortages, food queues, student rebellion. Life of two Belgrade families and personal drama of their members, caused by social breakdown and civil war.",sr,https://image.tmdb.org/t/p/w500/vJSDymM4lnHLCdoEfVpAx3gvgJW.jpg,6.3,Dragan Kresoja,MP Agency
Tank Girl,1995,"28, 35, 878, 14","After a comet disrupts the rain cycle of Earth, the planet has become a desolate, barren desert by the year 2033. With resources scarce, Kesslee — head of the powerful and evil Water & Power Corporation, the de facto government — has taken control of the water supply. Unwilling to cower under Kesslee's tyrannical rule, a pair of outlaws known as Tank Girl and Jet Girl rise up, joining the mysterious rebel Rippers to destroy the corrupt system.",en,https://image.tmdb.org/t/p/w500/qohdY3BcJ98sFneOUAWp0FmH4Z6.jpg,5.4,Rachel Talalay,"Trilogy Entertainment Group, United Artists, Metro-Goldwyn-Mayer"
Taqdeerwala,1995,"35, 14, 28","Shri Bhramma is unhappy with Yamraj and his assistant, Chitragupt, as they have misplaced a book or prophecy called ""Bhavishya Vani"", and asks them to go down to Earth and find the book within 30 days or else they will lose their status in heaven and will be forced to live as mortals on Earth. The two descend to Earth, and find out that the book is in the possession of a man named Suraj, who is unwilling to give up the book as he has read the prophecy about his mother's dying. This refusal is catastrophic as Yamraj cannot plan anyone's death, and no one will be permitted to die unless and until the book comes in his possession. At the same time there is an evil man named Chota Ravan who is trying to possess the book in order to spread his control over Bombay.",hi,https://image.tmdb.org/t/p/w500/jLqgvXVXvRtSHHkCf89tyMJCvcr.jpg,5.2,K. Murali Mohana Rao,Suresh Productions
Tarantella,1995,18,"When her mother suddenly dies, Diane Di Sorella must return to her New Jersey home after years of being estranged from her family.",en,https://image.tmdb.org/t/p/w500/smutDepG3PYjKmPgSuErwQEbmHf.jpg,7,Helen De Michiel,ITVS International
Target,1995,,A subtle yet violent commentary on feudal lords.,en,N/A,0,Sandip Ray,
Target of Seduction,1995,53,"An editor at a publishing house reads romantic manuscripts and until a mysterious psychopathic killer sends her threatening letters. Together with her hip flatmates, they try to expose the bad guy before he can strike.",en,https://image.tmdb.org/t/p/w500/hLN0Me2kbZTBNnaC5ZKLPqFZlV7.jpg,4.2,Ralph E. Portillo,HollyDream Productions
The Purse Snatcher,1995,"18, 10751, 53","Alex is very close to his elderly grandmother partly because his busy parents seem to have little or no time for him. One day he surprises two boys from his school leaving her house and is shocked to find her tied up inside – they have robbed her! Alex is sworn to secrecy as his gran is worried that her daughter will think her incompetent. This secret leads Alex into trouble as the two boys accost him in the street and bully him into becoming a pickpocket (""tasjesdief"") for them, mugging old ladies. Alex learns how to deal with this situation in the end.",nl,https://image.tmdb.org/t/p/w500/qVDSHn9YaQKgJuS4BF8qiQ7oO3X.jpg,6,Maria Peters,Shooting Star Filmcompany
Daddy,1995,18,"Daddy is the story of a divorced father fighting for the right to raise his 7-year-old daughter. When his marriage falls apart, he decides to kidnap his daughter rather than let the court award custody to his mentally ill wife, whom he deems unfit to raise their child. But as he quickly finds out, it's easier to be a real man than it is to be a real father.",pl,https://image.tmdb.org/t/p/w500/dCPmL3Rkhm1CeyfxTc416YfuqpO.jpg,7.1,Maciej Ślesicki,"Agencja Produkcji Filmowej, Heritage Films, Canal+ Polska"
Der Taxichauffeur,1995,99,"During the course of his 36 years of service as a Viennese taxi driver. Mr. Joschi has covered over 1.5 million kilometres in Vienna...using the same car all these years. Now he is retiring, and with him a piece of Viennese history is disappearing, irretrievably. The film accompanies him on his last journey.",de,N/A,0,Stephan Wagner,Stephan Wagner
Asian Connection,1995,28,"The Organized Crime Bureau investigates a ring of drug dealers from Taiwan. After losing the life of an undercover cop and $5,000,000 in borrowed drug money Chow and Lee pursue the drug dealer to Taiwan. Chow is caught and pretends to be a Hong Kong drug dealer. With Chow on the inside and Lee on the outside they are lead to the big finale.",cn,https://image.tmdb.org/t/p/w500/dCIdCplzq70hUk4SX7OIDz2b8Vm.jpg,6.3,David Lam,Magnum Films
El techo del mundo,1995,,A spanish worker obtains the Swiss nationality after twenty years living in Switzerland. He works in his own company and helps the inmigrants with problems. But after a laboral accident he comes back to Spain and changes radically his attitude.,en,N/A,0,Felipe Vega,
Teenage Tupelo,1995,"35, 18, 10402","In Tupelo, Mississippi, in 1962, a poor, young, single mother is impregnated by a womanizing has-been singer. Her mother tries to force her to give the child away but our heroine isn't sure. As she tries to solve her problems she receives assistance from unlikely quarters: a lesbian gang and the feminist/nudist/stripper/adult film star they idolize.",en,N/A,4,John Michael McCarthy,Big Broad
Foreign Land,1996,"18, 53, 10749","During a time of political upheaval in Brazil, two strangers meet by coincidence in a foreign land and end up caught in the middle of a gem smuggling ring.",pt,https://image.tmdb.org/t/p/w500/6whwSYpWuixvof2fDKJVvVD0QiA.jpg,7.1,Daniela Thomas,"VideoFilmes, Animatógrafo"
Theodore Rex,1995,"14, 878, 10751, 35","In an alternate futuristic society, a tough female police detective is paired with a talking dinosaur to find the killer of dinosaurs and other prehistoric animals leading them to a mad scientist bent on creating a new Armageddon.",en,https://image.tmdb.org/t/p/w500/fUUbOE91SK4GCpiyftEY5USjCh1.jpg,3.606,Jonathan R. Betuel,"New Line Cinema, J&M Entertainment, Shooting Star Entertainment"
Things to Do in Denver When You're Dead,1995,"18, 80",Five different criminals face imminent death after botching a job quite badly.,en,https://image.tmdb.org/t/p/w500/rA4Jttg1kJvNhSv7wM0SNyXrqY0.jpg,6.5,Gary Fleder,Miramax
Three Wishes,1995,"14, 10751, 18","While Jane Holman is driving with her two sons, she accidentally runs into a drifter, Jack McCloud, who breaks his leg. Being responsible, Jane invites Jack, and his dog, to stay at her home until his leg has healed. Jack struggles to adapt their lifestyle, and finds himself loved by the family.",en,https://image.tmdb.org/t/p/w500/8uzNbDH1b90DTsy38NPLqVIVpAH.jpg,6.2,Martha Coolidge,"Savoy Pictures, Rysher Entertainment"
Throwing Down,1995,"80, 18","Pete (Jeffrey Donovan) and A.J. (Kevin Pinassi) are a pair of low-level criminals who make their money selling fake cocaine to unsuspecting customers, but when they stumble upon one of their peers trying to send real drugs through the mail, they swap boxes with him in hopes of increasing their cash flow in a big way. After they go to pick up the stolen box at its destination, however, they run into merciless femme fatale Lynn (Colleen Werthmann), who also has eyes for the incoming drugs.",en,https://image.tmdb.org/t/p/w500/es1JQw4TSIPSHWiR7b3ksKaBZQq.jpg,0,Lawrence O'Neil,
The Tie That Binds,1995,"53, 80","A young couple adopts a traumatized child, unaware that her parents are fugitives and murderers who will do anything to get her back.",en,https://image.tmdb.org/t/p/w500/xwrY46PITbSoCiKm9gTnDWP47Kh.jpg,4.8,Wesley Strick,"Interscope Communications, PolyGram Filmed Entertainment, Hollywood Pictures"
Tie-Died: Rock 'n Roll's Most Deadicated Fans,1995,"10402, 99","Filmed during the Grateful Dead's 1994 summer tour, this film chronicles the lives of the ""Deadheads""-- free-spirited fans who follow the band around the country.",en,N/A,6,Andrew Behar,
Land and Freedom,1995,"10752, 18, 36","David Carr is a British Communist who is unemployed. In 1936, when the Spanish Civil War begins, he decides to fight for the Republican side, a coalition of liberals, communists and anarchists, so he joins the POUM militia and witnesses firsthand the betrayal of the Spanish revolution by Stalin's followers and Moscow's orders.",en,https://image.tmdb.org/t/p/w500/u5QRqW0vFYMHFzeQJ4oFgJtu5Xp.jpg,7.35,Ken Loach,"Parallax Pictures, Messidor Films, Road Movies, British Screen, BBC Film, Canal+ España, TVE, ARD Degeto, Filmstiftung Nordrhein-Westfalen, BIM Distribuzione, Diaphana Films"
Timemaster,1995,878,Young Jesse is traveling through time in order to stop some evil virtual reality fight managers from a parallel universe trying to destroy Earth.,en,https://image.tmdb.org/t/p/w500/iiLZvfWPhikjUc7FCdGhdb4aXfL.jpg,4.2,James Glickenhaus,
To Die For,1995,"18, 35, 80","Suzanne Stone wants to be a world-famous news anchor and she is willing to do anything to get what she wants. What she lacks in intelligence, she makes up for in cold determination and diabolical wiles. As she pursues her goal with relentless focus, she is forced to destroy anything and anyone that may stand in her way, regardless of the ultimate cost or means necessary.",en,https://image.tmdb.org/t/p/w500/whz4bwvqE1OmQHIyqHdZD8jU9CO.jpg,6.6,Gus Van Sant,"Columbia Pictures, Laura Ziskin Productions, The Rank Organisation"
"To Wong Foo, Thanks for Everything! Julie Newmar",1995,"35, 18","Manhattan drag queens Vida Boheme and Noxeema Jackson impress regional judges in competition, securing berths in the Nationals in Los Angeles. When the two meet pathetic drag novice Chi-Chi Rodriguez — one of the losers that evening — the charmed Vida and Noxeema agree to take the hopeless youngster under their joined wing. Soon the three set off on a madcap road trip across America and struggle to make it to Los Angeles in time.",en,https://image.tmdb.org/t/p/w500/8bkJiI6N8wDxAtQ49bLUt0qCBII.jpg,7.318,Beeban Kidron,"Amblin Entertainment, Universal Pictures"
To the Limit,1995,"28, 80",Colette is an attractive ex-CIA agent seeking revenge against a ruthless villain and his organization of trained assassins for the murder of her husband while the man is also after mobster Frank Di Vinci for his own personal reasons. It isn't long before the paths of both Colette and Frank meet whom they share the same vendetta against the same man and they reluctantly try to co-operate with each other to bring him down.,en,https://image.tmdb.org/t/p/w500/m2SqFqeMkJR9A9Y8bh4NLxZtu1K.jpg,3.341,Raymond Martino,PM Entertainment Group
The Toilers and the Wayfarers,1997,"10749, 18","Phillip and Dieter nearly suffocate hiding their sexual identity in the face of puritanical small town values. Joined by a mysterious German relative, the three misfits escape to the big city searching for a place to belong.",en,https://image.tmdb.org/t/p/w500/unPhRmRsa5Pu8rAyY0Wzr483Roi.jpg,5.143,Keith Froelich,
Phantom of the Toilet,1995,27,"Set in an elementary school and centered on a boy named Takuya and a new transfer student named Saeko. Takuya's classmates think that Saeko has been possessed by Hanako, the ghost that lives in the bathroom. The rumor is especially encouraged by a girl who has a crush on Takuya and is jealous since Takuya likes Saeko.",ja,https://image.tmdb.org/t/p/w500/iSKSEyVGHZSRYd0GtYsZ0ek3Xte.jpg,5.5,Jōji Matsuoka,
Catnapped!,1998,"16, 10751, 14, 12","The story involves a boy and his younger sister whose dog Papadoll is missing. They find out that he has been abducted by anthropomorphic cats to be brought to a world called Banapal Witt, which is built on top of a giant sleeping cat. There the sun turns poor Papadoll into a bizarre giant monster. He becomes the weapon and beloved pet of a spoiled Princess who turns everything she touches into balloons. She plans to use Papadoll and a giant inflatable mouse to control the sleeping cat and thus Banapal Witt itself.",ja,https://image.tmdb.org/t/p/w500/81lzNbQfq3s2t1UYYUOWXTxZykK.jpg,5.9,Takashi Nakamura,"Shochiku, Seven 7, Metropolitan Film export, Triangle Staff"
Tokyo Fist,1995,"53, 28, 18","A businessman, Tsuda, runs into a childhood friend, Kojima, on the subway. Kojima is working as a semiprofessional boxer. Tsuda soon begins to suspect that Kojima might be having an affair with his fiancée Hizuru. After an altercation, Tsuda begins training rigorously himself, leading to an extremely bloody, violent confrontation.",ja,https://image.tmdb.org/t/p/w500/sKkY3FrYcAVOfXyGLj66NUXN5I8.jpg,6.7,Shinya Tsukamoto,Kaijyu Theater
Tommy Boy,1995,35,"To save the family business, two ne’er-do-well traveling salesmen hit the road with disastrously funny consequences.",en,https://image.tmdb.org/t/p/w500/6m1xJqfViDkmNmKUKvTSJ5fo0k4.jpg,6.804,Peter Segal,Paramount Pictures
Top Dog,1995,"28, 12, 35, 10751, 53","With his cop companion shot and killed by terrorists, Reno The Dog pairs up with tough cop Jake in thwarting the criminal organization.",en,https://image.tmdb.org/t/p/w500/vjPtpVxbXj8QJD2mJHXHxuVDzf.jpg,4.2,Aaron Norris,
Tot ziens,1995,18,"A woman falls in love with a married, Belgian man. She finds out that he's married too late... although it's the second thing he says. The rest of the film is about the struggle of the man between his two loves, and of the woman not able to finish the hopeless and dangerous relationship. The title ""tot ziens"" (au revoir, a farewell greeting that implicates that one will see eachother again), is the ironic description of the film, which is about going away for good and then coming back again, because something is always stronger than your ratio.",nl,https://image.tmdb.org/t/p/w500/cEhvfWIUHjYWyw1QCSUCYrbXOJj.jpg,7.2,Heddy Honigmann,Ariel Film
Total Eclipse,1995,"18, 10749","Young, wild poet Arthur Rimbaud and his mentor Paul Verlaine engage in a fierce, forbidden romance while feeling the effects of a hellish artistic lifestyle.",en,https://image.tmdb.org/t/p/w500/e0j1zDF3ITeTbGTXFGamosCxT4z.jpg,6.4,Agnieszka Holland,"FIT Production, Portman Productions, SFP"
The Deathmaker,1995,18,"Fritz Haarmann, who has killed at least 27 boys, is questioned by a psychology professor in order to find out whether he is sane and can be held responsible for his crimes. During this interrogation Haarmann reveals his motives and his killing methods.",de,https://image.tmdb.org/t/p/w500/1BaHXGZB7UTNWylELBz0DkjIs31.jpg,6.7,Romuald Karmakar,Pantera Film
Paradise Hotel,1995,35,"Tao has always been afraid of his own wife. At the same time, Tao lures Tai's wife to a hotel...",cn,https://image.tmdb.org/t/p/w500/hGU67SG9wZqDQLFx31ArNZCeZ5e.jpg,9,Clifton Ko Chi-Sum,
Toy Story,1995,"16, 12, 10751, 35","Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",en,https://image.tmdb.org/t/p/w500/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,8,John Lasseter,Pixar
Trailer Camp,1995,99,"Film archivist and former director of the San Francisco Lesbian and Gay Film Festival Jenni Olson created this fast-paced and often funny, campy 75-minute film comprised entirely of spliced together movie trailers. Some of the segments have themes such as a breezy look back at John Travolta's career that includes trailers from such films as Saturday Night Fever, Staying Alive, Grease, Perfect, and Moment by Moment. Other trailers include Mae West in Sextette, the disco camper Thank God It's Friday, Raquel Welch in Kansas City Bomber, Pier Paolo Pasolini's The Gospel According to St. Matthew and the rarely seen Chastity, the serious acting debut of Cher.",en,https://image.tmdb.org/t/p/w500/b9w1mWAfzulXWwhQjIdspMTKzKd.jpg,0,Jenni Olson,
Transatlantis,1995,,"In this German drama a middle-aged physicist experiences a vision at a class reunion and with the help of a young female student, sets out across the Himalayas to find the lost island of Atlantis.",de,N/A,0,Christian Wagner,
Trimurti,1995,"28, 18","Three brothers band together for a time, separate, then reunite for revenge on the man who killed their father and jailed their mother.",hi,https://image.tmdb.org/t/p/w500/o6Pmeu0tcw3YKNHLdYw7IrNNdNq.jpg,5.6,Mukul Anand,Mukta Arts Ltd
Sons of Trinity,1995,"37, 35",The Trinity legend continues when the sons of Trinity and Bambino head out on the road to continue the legendary hijinks of their fathers.,en,https://image.tmdb.org/t/p/w500/qMLc4MxlZKYtx4RBsdFIP7L85jI.jpg,9,Enzo Barboni,
The Three Brothers,1995,35,"Three half-brothers are reunited at their mother's funeral. After being told of their inheritance they quickly spend the money, only to find out that they will not receive it after all. The men grow closer while deciding how to proceed.",fr,https://image.tmdb.org/t/p/w500/8c5KU6nKl58toN3bq539enPpN2O.jpg,6.935,Bernard Campan,"Prima Films, Renn Productions, Canal+"
Boxer,1995,35,"Patrick, a not so successful boxer, meets Nathaniel - and adventures started.",fr,https://image.tmdb.org/t/p/w500/7K0ljXizk2efhYO1ysjCEME5cIY.jpg,4.5,Bernard Nauer,Gaumont
Twelve Monkeys,1995,"878, 53, 9648","In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.",en,https://image.tmdb.org/t/p/w500/gt3iyguaCIw8DpQZI1LIN5TohM2.jpg,7.6,Terry Gilliam,"Universal Pictures, Atlas Entertainment, Classico, Twelve Monkeys Productions"
