Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
¡Que vivan los muertos!,1998,"35, 18, 14",,es,https://image.tmdb.org/t/p/w500/zWFIh8me1MU6TO0XTZDG2NKZfvD.jpg,5,Joaquín Bissner,Televicine
Amazon Warrior,1998,"878, 28","In a post-apocalyptic world, a camp of Amazon women is raided by a gang of murderous bandits, who kill everyone in the camp except one small girl. She grows up to be a mercenary, and one day she takes a job escorting the two daughters of a powerful warlord across a river. She finds out that the job turns out to be more dangerous than she thought, and she runs into someone from her past she thought she'd never see again.",en,https://image.tmdb.org/t/p/w500/gj3EZdIOmHWBFZvjFaZ201xzcOv.jpg,3.6,Dennis Devine,Scarborough Films
Fishing with Gandhi,1998,35,"Danno is hitching his way down the California coast, trying to forget his mother's recent marriage to his uncle. He meets Roy and Gil, two truck-driving brothers who are dealing with some pretty severe family inbreeding issues of their own.",en,N/A,0,Gabe Weisert,
Haunted,1998,"27, 9648","When an old theater appears to be haunted, a parapsychologist and a reporter team up to investigate.",en,https://image.tmdb.org/t/p/w500/wMtJQip2HaaXX1uiDkKXpDoqy8l.jpg,1.5,Dennis Devine,Bovine Productions
Mother Of 1084,1998,18,"Dibyanath Chatterji, his bank-employed wife, Sujata, and only child, a son, Brati, live a middle-class existence in Calcutta, West Bengal, India, circa early 1970s. Sujata is a quiet, devout Hindu, religious, and compassionate woman, and Brati has finished his school and is now attending college. His parents are proud of him, and keep track of his progress. Then their world is shattered during the early hours, when they are informed by the police that Brati has been killed.",hi,https://image.tmdb.org/t/p/w500/bH4iQpItNV3g3uX9Zb2kTSz7Qnp.jpg,7.7,Govind Nihalani,
Assassinated: The Last Days of Kennedy and King,1998,99,This is a documentary using interviews and contemporary media coverage to trace the parallel paths of RFK and MLK Jr. leading up to their assassinations.,en,N/A,0,Vince DiPersio,
Matter of Trust,1998,"18, 9648, 53","Michael D'Angelo is a washed-up alcoholic cop. Demoted from his job and living in the past, he takes out his pain by exploring the nightlife of Los Angeles. Theresa, the only woman he's ever loved, is a powerful Assistant D.A. married to a prominent doctor, Peter, and is about to take on the most important case of her firm's history. But all things erupt when personal issues that have been repressed begin to surface in horrifying ways, bringing everyone together in an explosive triangle of betrayal.",en,https://image.tmdb.org/t/p/w500/xSbpmqpwOYvcdXjWQvsEVimAs7y.jpg,3.3,Joey Travolta,"North by Northwest Entertainment, October Films, Rough Diamond Productions, Shoreline Entertainment, Two Sticks Productions"
Angel Blue,1998,"18, 10749","Dennis is a handsome, successful and well-liked civic leader who lives in his hometown with his lovely wife and their new baby. When Enrique Vasquez and his striking teen daughter Angela move in next door, Dennis is only too happy to lend a hand. But when he and Angela begin an affair, Dennis's perfect life is threatened.",en,https://image.tmdb.org/t/p/w500/vUcM32ZLiXUXf2Wl6oSV2eu9phl.jpg,4.8,Steven Kovacs,Class Productions
"Pas vu, pas pris",1998,99,"""Pas vu, pas pris"" starts with a subject filmed 2 years ago ; ordered then forbidden to broadcasting by Canal + : it was ""Pas vu à la télé"". Bernard Benyamin, Henri de Virieux, Patrick de Carolis, Anne Sinclair, Charles Villeneuve (amongst others) appear before the candid camera of Pierre Carles, for once subjected to an investigation that concerns their profession. After proclaiming that there is no taboo subject on television, they discover a pirate document showing Étienne Moujeotte and François Léotard in a business discussion about the destinies of TF1. Question asked : would they have agreed to broadcast this document and if not, why not ? The investigation itself is objectively searching : anything can be said on TV except one thing, the more or less close collusion of journalists and the political powers. Pierre Carles gives us a sharp reflection on the scope of this ""fourth power"" that the media have become, and on the compromises of those who are its masters.",fr,https://image.tmdb.org/t/p/w500/7Lt4X56DQgd6bqyWxymryUJAvu7.jpg,7.4,Pierre Carles,"Listen Productions Distributors, C.P. Productions"
Ring,1998,"27, 53","A mysterious video has been linked to a number of deaths, and when an inquisitive journalist finds the tape and views it herself, she sets in motion a chain of events that puts her own life in danger.",ja,https://image.tmdb.org/t/p/w500/1YINof6kN5yRdePEbcU5360ejoq.jpg,7.1,Hideo Nakata,"KADOKAWA Shoten, Omega Project, Rasen Production Committee"
Rules of the Game,1998,,"Stories of lesbian, gay and transgender youth intercut with music video style short films starring the young people.",en,https://image.tmdb.org/t/p/w500/bRQJOaxwru6bvGQHGncuukbvzi2.jpg,1,Jörg Fockele,
Solo tu,1998,,What happens in a brief love affair when a young woman meets a man in Paris and takes him back on a vacation to visit her mother in the Cevennes mountains.,fr,https://image.tmdb.org/t/p/w500/ilpYAZOdIZ23paY1T9Yvbr7BI2Q.jpg,0,Anne Benhaïem,
Stomping Grounds,N/A,,Four teens on an epic quest for what's for lunch,en,N/A,2,N/A,
Things II,1998,27,An author lures a pizza delivery girl into his house and then proceeds to tell her about two of his most recent scary stories.,en,https://image.tmdb.org/t/p/w500/skE4O19Pam3ev63YXUj0uGuOHbC.jpg,2.8,Steve Jarvis,Bovine Productions
Vampire Time Travelers,1998,"27, 35",Four young college women battle vampires and several other supernatural forces as they try to join a strange sorority.,en,https://image.tmdb.org/t/p/w500/5H24Yg1S4H5XrYqzhTHfTomUzt3.jpg,3,Les Sekely,"Secret's Out Productions, Scarborough Films"
Your Place or Mine!,1998,"35, 10749","Your Place or Mine! explores the difficulties of finding true love in the modern Hong Kong setting via the encounters of two advertising executives, Wai and Patrick. Wai is a faithful guy who often falls for the girl that he grooms. However he is often dumped by them once they found fame and someone better than him. Just when he was about to give up on finding true love, he met an innocent fish ball seller and a tough boss who both falls for him and left him even more undecided in love. Patrick on the other hand is a playboy who keeps a girlfriend at home while frequently has one night stands outside. Can a colleague who has crush on him since school days change his cheating ways?",cn,https://image.tmdb.org/t/p/w500/oo7wKs1UeT9tMNFyzu6NVXPJBAe.jpg,4.8,James Yuen,BoB and Partners Co. Ltd
9413,1998,"28, 80","Smash Head, an emotionally bankrupt cop who began his downward spiral when he accidentally killed a hostage during a shootout.",cn,https://image.tmdb.org/t/p/w500/5z2DVeGpKSSZ6VEISekBsUTvz2A.jpg,4,Francis Ng,
L'America a Roma,1998,99,A 1998 Italian film.,it,https://image.tmdb.org/t/p/w500/6XkVSl3rRUHGpySJrG11n9G5ZZu.jpg,0,Gianfranco Pannone,
Angelito mío,1998,"12, 14, 35","Heaven is in chaos. God left for Earth to seek faith and hope in humanity. San Wichón stays in charge of the Celestial Senate and, in his campaign for the governorship, things get out of control. Disillusioned because Heaven is no longer a paradise, the girl angel María de las Estrellas (Mary of the Stars) descends to Earth to look for Heaven's top boss.",es,https://image.tmdb.org/t/p/w500/2cbudU1FcONloLQqlvPR0bJFD1r.jpg,0,Enrique Pineda Barnet,Promstar Entertainment
City of Glass,1998,"18, 10749",The story of man and ex-girlfriend found dead after a car crash and how their children come together to retell the story.,cn,https://image.tmdb.org/t/p/w500/2FcLcilrHUffu7Eu4qvHEcRsXDV.jpg,5.3,Mabel Cheung,United Filmmakers Organisation (UFO)
Un buen novio,1998,35,"A young police inspector investigates the bank robbery and subsequent murder of one of the robbers, while discovering that his girlfriend has a lover, an old friend of hers and now their neighbor.",es,https://image.tmdb.org/t/p/w500/1xJUyf5qybZCRLEXFhQbZMT9U4a.jpg,2,Jesús R. Delgado,"Adai Filmes, Cre-Acción Films, Plot Films S.L."
Donne in bianco,1998,35,,it,https://image.tmdb.org/t/p/w500/esxyoUHwOsbsOfy9sC8T4VawkZR.jpg,6,Tonino Pulci,Thunder Film
The Freelancers,1999,"35, 18","In this off-beat French comedy-drama, a quirky band of classical musicians prepare to play at a nobleman's New Year's Eve gala.",fr,https://image.tmdb.org/t/p/w500/wsAinECXpkYJA5C0iOkb6YknmsG.jpg,4.5,Denis Dercourt,Les Films à Un Dollar
Genghis Khan,1998,"10752, 12, 18","During the 12th Century a boy is born to a tribal chief. He is named Temujin, which means ""blacksmith."" Nine years later, his father is murdered by the Tartars  After a long struggle, just when Temujin reclaims tribal chief status, the Merkit tribe kidnaps his wife. In order to fight against the Merkits, Temujin has to use his mother as a pawn in exchange for troops from ally tribes. Temujin manages to rescue his wife only to realise that she is pregnant with the enemy's child. Enduring tremendous anguish, Temujin throws himself into battle against the Tartars and slaughters the leader of the intruders.  He eventually takes his wife back and accepts her child. Later on, he begins a campaign to unify all Mongolian tribes. By the age of 40, he is bestowed the title ""Genghis Khan"", which means ""oceanic ruler"".",zh,https://image.tmdb.org/t/p/w500/IRcMHzqBe4Vvn8DC49Wus5TOVv.jpg,4.1,Mai Lisi,Inner Mongolia Film Studio
"Goodbye, 20th Century",1998,"12, 35, 14, 878, 27","In the year 2019, after global destruction and descent into savagery, the immortal Kuzman tried to discover his destiny in order to learn how to die. As he enters the whirling circles of time, we discover the blasphemy of our century, and how it is to close its circle.",mk,https://image.tmdb.org/t/p/w500/tlCc978IDqGL24Gwtmm9KRF79n.jpg,6.2,Darko Mitrevski,Mirco & Slavco - First Partizan Production
War in the Highlands,1998,"10749, 18, 10752","La Guerre Dans le Haut Pays is a period piece set in the winter of 1797-98, during the six days leading up to the fall of Bern and the victory of Napoleon's army, when the Bern government is faced with mixed loyalties from its subjects. The population of the lower valley is divided, but the upper region remains loyal, since they have been given special autonomy and a favorable system of taxation. David, a postman, works between the two regions. His father, who is a hard-line conservative, does not approve of his relationship with Julie, who is from the lower part of the valley. Julie's father, on the other hand, is more open to the new ideas of liberation. As a result of his work, David is exposed to new ideas and becomes a believer in equality and justice.",fr,https://image.tmdb.org/t/p/w500/dB2WdpcGLl6gR5obCDTNyUkmOb9.jpg,4.2,Francis Reusser,Arena Films
Rizo,1999,18,"The life of great playwright Alejandro del Rey, his searches, his principles, his women and a hostile environment are the backdrop for a wonderful tale of carnal passions, aesthetic obsessions and love for living.",es,https://image.tmdb.org/t/p/w500/imLfovAx0vYKV790aUbI762RMQv.jpg,5,Julio Sosa Pietri,"Cinemateam, Ciro Durán Producciones, Instituto Mexicano de Cinematografía"
Park Day,1998,18,Residents of a black Missouri community experience a long and eventful day of reckoning.,en,https://image.tmdb.org/t/p/w500/oBImpz0Fgdum5FHq5ZYQwKX0vE8.jpg,10,Sterling Macer Jr.,Lightyear Video
The Humiliated,1998,99,"A very intimate look on Lars von Trier and his cast and crew, during the production of ""The Idiots"".",en,https://image.tmdb.org/t/p/w500/xhW9V70wU2lVmjRWxp79p5A9NiZ.jpg,6.4,Jesper Jargil,
Twice in a Lifetime,1999,"35, 27","Shot on Sony Betacam DVW-700P, it was the first Italian ""micro budget"" movie filmed in digital video.",it,https://image.tmdb.org/t/p/w500/5jysPJYRZPdGuiMR0jAY7t54b42.jpg,0,Emanuela Giordano,Sidecar Films & TV
Merchants of Venus,1998,35,A Russian immigrant finds himself in bed with the mob after buying a sexual novelties shop.,en,https://image.tmdb.org/t/p/w500/mOWG7SB9gEfZppL8l2sjNflEMxr.jpg,7.2,Len Richmond,
Julie and Me,1998,"18, 35, 10749",Two friends meet after 15 years. They have a complicated and intimate past that becomes impossible to deny in spite of intentions to the contrary.,fr,https://image.tmdb.org/t/p/w500/xedZtG4Toyf0MvWdQEbJpx8dAjV.jpg,3.4,Jeanne Crépeau,
El sudor de los ruiseñores,1998,"18, 10402, 10749","A Romanian cellist emigrates to Spain where he becomes friends with a puppeteer who performs at El Retiro in Madrid. His dream is to work in an orchestra and earn enough money to be able to bring his wife and daughter, but things are not as easy as he thought... First film by Juan Manuel Cotelo, with a title that is inspired in a Romanian poem.",es,https://image.tmdb.org/t/p/w500/7XARnQ7fd3EEsXG94IT4tJ2Z2aA.jpg,0,Juan Manuel Cotelo,
Unser fremdes Kind,1998,,"Anna and Pawel Kowalski lead a happy life in Gdansk, Poland, until their 8 year old son Tomek gets hit by a car. Not only is Tomek badly injured, his father proves not to be suitable as a blood donator. Pawel accuses his wife of betrayal of confidence, but she knows that only her husband can be the father of their child. She fears the worst: if Pawel isn't the biological father, she cannot be the biological mother.",en,N/A,1,Mirosław Bork,
Vietnam Long Time Coming,1998,99,"The last American officials were airlifted out of Vietnam from the embassy roof in Saigon in 1975. Most have never returned. In 1998, World T.E.A.M. (The Exceptional Athlete Matters) Sports organized a 16-day, 1100 mile bicycle expedition through once war-torn Northern and Southern Vietnam. A non-profit organization that focuses on events for the disabled, World T.E.A.M. Sports drew an array of veterans from the U.S. and Vietnam, as well as celebrity riders like Greg La Monde and Senator John Kerry. Those without use of their legs used special hand-powered bikes, while blind riders pedaled from the back of tandem bikes. What is immediately apparent on the veterans' arrival in Vietnam is that their biggest handicaps are the ghosts of their pasts. Past enemies ride as one team in peace across a landscape they once killed to stay alive on. Much more than a race, the ride is an exorcism; the real finish line is the painful emotional confrontation each must make alone along the way.",en,https://image.tmdb.org/t/p/w500/f2hd30CNbwjo28Ww1yo13eUIjL0.jpg,0,Jerry Blumenthal,
The Wound,1998,18,"Hulya is a young Turkish woman torn between two cultures. Forced to live with her uncle in Turkey, she leaves this house: she wants to return to Germany where she lived with her father and went to school, not so long ago.",tr,https://image.tmdb.org/t/p/w500/wsIZBXtUSQqBWk45cL7lfQNmYLp.jpg,6,Yilmaz Arslan,
Bury the Evidence,1998,,Thriller starring Karen Black.,en,https://image.tmdb.org/t/p/w500/w2CQaD9fOUdh0CT74iwZnwZqcBR.jpg,0,J. Greg De Felice,
Le Clone,1998,35,"Thomas is a computer whiz working on a program aimed at curing timidity. The program's host, Leo, is Thomas' alter ego. One night, he decides to see the world for himself and takes over the body of Patrice, the houseworker.",fr,https://image.tmdb.org/t/p/w500/nDu5UnSunvUonC1x8jtwFH03sWe.jpg,2.6,Fabio Conversi,
Creaturealm: From the Dead,1998,27,Two-part anthology featuring resurrected zombie actors and a young woman whose murderous dreams may become reality.,en,https://image.tmdb.org/t/p/w500/ywwQyrLqvkKzyUBr0Yz4LKtR0WU.jpg,0,Kevin J. Lindenmuth,Brimstone Productions
Il delitto di Via Monte Parioli,1998,"53, 27","In the city of Rome, Mirko Reggiani is not only a university student who can't happily graduate from the university but also an amateur and only one detective of MARLOV & CO. One day he meets a beautiful fair lady in a department store and falls immediately in love with her, but his best female friend hinders him. Soon, in a rather strange way, Mirko meets the lady, who is actually an unhappy housewife named Vera Grimaldi, again. Unfortunately it is not a happy reunion; both Mirko and Vera are deeply and almost independently trapped in a twisted web of vicious crime...",it,https://image.tmdb.org/t/p/w500/ukpJNEQ0cPtyswaLtfQZX8x7M5k.jpg,0,Antonio Bonifacio,
Extreme Crisis,1998,"28, 80",Hot-headed Hong Kong cop Ken Cheung (Julian Cheung) teams with die-hard Japanese Interpol agent Takami (Kenya Sawada) to stop a ruthless gang of Japanese terrorists. The crime fighters must race to find a hidden time bomb filled with noxious gas that threatens the city -- but first they'll have to survive attacks from vicious terrorist thugs. This action-packed adventure is a directorial debut for renowned action choreographer Bruce Law.,cn,https://image.tmdb.org/t/p/w500/uyky2hmIYU5PJmOSq8KRGUAfe2Z.jpg,4.6,Bruce Law Lai-Yin,Golden Harvest Company Ltd.
Hallelujah! Ron Athey: A Story of Deliverance,1998,,"Documentary exploring Ron Athey’s life and career as a queer HIV-positive body modification and performance artist, including several of Athey’s internationally staged works from the late 1990s.",en,https://image.tmdb.org/t/p/w500/93GE9JdITjIc2xmfXZlHxXy1SUC.jpg,1,Catherine Gund,
Hotel Room,1998,"18, 35","The coincidence cross fates of five characters in a hotel room in New York. A newlyweds couples discussing, a touring magician requesting the services of a prostitute, a voyeur photographer that is silent witness to the fight of a couple on the street and a journalist who is going to kill himself because he made public his penchant for crossdressing.",es,https://image.tmdb.org/t/p/w500/huZVkcWtPExvpL98MyNgRyjZwt.jpg,4.2,Cesc Gay,
"The Land Is White, the Seed Is Black",1998,,"Filmmaker Koto Bolofo accompanies his father, a history teacher and 30-year refugee from apartheid, on a journey back to South Africa. He had been a critic of the racist Bantu education system and the brutal disciplinary methods of his school’s Afrikaner principal. The film juxtaposes Professor Bolofo’s flight to asylum with vibrant scenes from the daily life of his village. This is not a documentary of explanation— of politics, of sociology— but an outpouring of images of the people given life by an artist and photographer.",en,N/A,0,Koto Bolofo,
The Butcher,1998,18,"Alina is married to Daniele, a famous conductor. While Daniele is away, she finds herself attracted to Bruno, a butcher. One day, Bruno left a message… “Tomorrow morning I’ll knock on your door. If you don’t want me, don’t be there.” Next morning Bruno keeps his word. The apartment door is ajar. He finds Alina on a sofa, pale, bathed in sweat, fearful and expectant. While Daniele conducts his final concert in Samarkand, Bruno and Alina make love in every way imaginable… and Alina will never be the same.",it,https://image.tmdb.org/t/p/w500/jCbZGO0y1oWLY6rPY54ybJ1ARw5.jpg,6.1,Aurelio Grimaldi,Freeway Production
Ámbár tanár úr,1998,"35, 10749",,hu,https://image.tmdb.org/t/p/w500/5VXkoICQrC5PeZKT8jx1QT7i7sg.jpg,4.2,Róbert Koltai,
April Children,1998,18,"The film depicts the daily life of a Kurdish German family in Hamburg. Cem, one of sons, earns his living in a slaughterhouse and has a secret love affair with a German prostitute.",de,https://image.tmdb.org/t/p/w500/q1C5YoedqDhkGZ6bUMVuCs5JTk8.jpg,0,Yüksel Yavuz,
Subspecies 4: Bloodstorm,1998,"27, 14","Vampire fledgling Michelle Morgan has escaped the grasp of her master Radu Vladislas. Found by a woman named Ana, she is taken to a hospital where a doctor claims to be able to cure her vampirism. Radu, recovering from the near-death delivered by Michelle and her friends, travels to Bucharest to follow his fledgling. He visits the vampire Ash's stronghold. Ash and his protege Serena plot to destroy Radu and employ the help of the humans, Ana and the Doctor.",en,https://image.tmdb.org/t/p/w500/7RNHmna55pryTeUATrxQ0nFFj7p.jpg,4.8,Ted Nicolaou,"Castel Film, Full Moon Pictures"
Demagogue,1998,"878, 27",A cult experiments with DNA and creates a homicidal baby.,en,N/A,4.5,Adam Trotman,The Dead Good Film Co.
The Tree of Life,1998,,"""The Tree of Life"" pictures the enchanting mountains of Talesh. It is a picture of birth, love, and death of the old nations living in the misty forests of this land. In a winter, when men crimson the white snow with the blood of the deer, a child is born. His mother recites him the love story of the spring, of the mystery of the flowers' colors, and of the love toward his father. And the father's restless life, gazing at the far away, finds calmness in death in the cold winter.",en,https://image.tmdb.org/t/p/w500/rAQAuhTckPPtQJb1zHHCaXXciwE.jpg,0,Farhad Mehranfar,
Drylongso,1999,18,A young woman in a photography class begins taking pictures of black men out of fear they will soon be extinct.,en,https://image.tmdb.org/t/p/w500/jU4owOePxmgOZH4z3XCaso8FDWZ.jpg,5.8,Cauleen Smith,Nation Sack Filmworks Production
From the Edge of the City,1998,18,Minority-group Greeks from an outer suburb of Athens struggle with their life on society's fringe and exploitation of one another.,el,https://image.tmdb.org/t/p/w500/Afk5PMntfoStZVT7gEeFnO7sFe7.jpg,5.9,Constantine Giannaris,Hot Shot Productions
Hot War,1998,"28, 53","Blue, Tango, and C.S. are CIA research scientists working on Project VR Fighter, which is designed to train any unskilled person into a magnificent combat agent. Tango and C.S. decide to undergo the training themselves, because Alien, the international terrorist, has killed C.S.’s fiancée and kidnapped Blue for his conspiracy. However, the side effects of Project VR Fighter cause problems between the two friends and their mission is soon put into jeopardy.",cn,https://image.tmdb.org/t/p/w500/n0BWknH0hLT7ioCMG5tv8LitdPo.jpg,4.2,Jingle Ma Choh-Sing,Orange Sky Golden Harvest
Julie est amoureuse,1998,,"The summer, in Dordogne. Between thwarted romances and comedy, a working amateur theatre troupe perturbs the holidays of a great actor and his wife. A sunny character comedy that mixes life with the stage, real love with the acted one.",fr,https://image.tmdb.org/t/p/w500/emmNYlkER9Xi0HehH6QtJOtLHc6.jpg,5.5,Vincent Dietschy,Sérénade Productions
Kirikou and the Sorceress,1998,"14, 12, 16, 10751","Drawn from elements of West African folk tales, it depicts how a newborn boy, Kirikou, saves his village from the evil witch Karaba.",fr,https://image.tmdb.org/t/p/w500/9RNrozaagFmpm6m0CP7q4XDcIXj.jpg,7.3,Michel Ocelot,"Les Armateurs, Monipoly Productions, France 3 Cinéma, RTBF"
The Living Museum,1998,99,"At the Creedmoor Psychiatric Center in Queens, New York, Dr. Janos Martin helps treat patients with severe mental illness by encouraging them to express themselves through art, whether in paint, sculpture, or collage. In vivid imagery, brilliant close-ups, and delicate conversations, director Jessica Yu presents the intricate, often visionary, work of these nontraditional artists, allowing the patients to describe their approaches and processes in their own, sometimes tangled, words. With patience and calm resilience, Dr. Martin offers feedback and ideas for best methods to the individual artists, who sometimes scream or are in tears, as he helps them displace their frustrations, and demons, onto canvas. Seen as a collective, these works illustrate the fine line between creativity and distress and illuminate the healing power of expression.",en,https://image.tmdb.org/t/p/w500/4nukIzSwFANibCdmXH6dudPS1PK.jpg,0,Jessica Yu,
Mookie,1998,35,"A talking chimp, a jolly monk and a boxer on the run make an unlikely team in this French comedy for children. Brother Benoit, a French monk working with underprivileged youth in Mexico, one day finds a sick chimpanzee in need of water and medical attention. He brings the chimp back to his mission and nurses her back to health, naming her Mookie. A year later, Brother Benoit discovers Mookie can not only play basketball, but she can talk, the result of an exposure to radiation from a meteor crash. Primate experts from America are eager to get their hands on the little ape, but the Brother will allow no experiments to be performed on her. The Brother recruits Antoine, a boxer down on his luck, to help Mookie and the Brother flee to Mexico City, but when it turns out Antoine is wanted by the Mexican Mafia for not throwing a fight, all three must make tracks to insure their safety.",fr,https://image.tmdb.org/t/p/w500/avNQsXeDq7VsrROxuju9c8qscLS.jpg,5.4,Hervé Palud,"Katharina, Hop-La Productions, Renn Productions, Canal+, TF1 Films Production"
La mère Christain,1998,"18, 35","In industrial Lyon of the early '50s, a widowed bar-owner listens to radio crime serials, reads detective magazines, and grieves for her daughter, killed two years earlier in a mineshaft accident. Consumed by her loss and unwilling to face the truth, the bar-owner becomes suspicious of the grim patrons in her drab tavern, seeking someone to blame as she contemplates revenge.",fr,N/A,0,Myriam Boyer,Ciné 9 Productions
The New Yorker,1998,,"Skirt-chasing Gaul Alfred and comely American tourist Alice meet by chance and strike up a rapport during her whirlwind vacation in the City of Lights. Alas, Alice is soon jetting back over the Atlantic, which leaves the smitten Alfred hopelessly bereft, heartbroken, and determined to win her back. In a fit of desperation, he books a flight and follows in hot pursuit, settling in the Big Apple; his decision to set foot on a plane, however, represents the first of many disasters to befall him. In the course of Alfred's trip, the airline loses his luggage, and when he finally reaches Alice's doorstep, she isn't dazzled to see him but instead rather disgusted - she doesn't hesitate to tell him to beat it. Never one to relent, the ever-persistent Alfred grows convinced that she will eventually buckle, and decides to settle in Manhattan until that moment arrives and takes a job as a dog-sitter for the seedy businessman Farrakhan.",fr,N/A,0,Benoît Graffin,
Ole Aleksander Filibom-bom-bom,1998,10751,"Ole Aleksander leker i gangen, og forstyrrer mor som vasker ved å ringe på døren. Han får sin egen nøkkel, men det byr bare på flere forviklinger. Forteller: Anne-Cath. Vestly.",no,https://image.tmdb.org/t/p/w500/3t7kb97aln6ptdFimdjiVnp3Btr.jpg,6.5,Anne-Cath. Vestly,
One Deadly Road,1998,"28, 80, 18","""Everybody wants to be an actor or a gangster. "" That's life according to mafia hustler Tony Donitello. For he and his brother Vinnie, being raised in Bensonhurst Brooklyn around the local loan sharks, bookies and hitmen, they grew up learning three things; You know NOTHING, you hear NOTHING, you say NOTHING! After connecting with erratic underboss, ""Crazy Sal"" Cortino, what Tony so desires to play in the movies, he is destined to become in real life. The roads of Brooklyn are merging into one and his choices are no longer his own. As Tony guides us through this provocative journey of Friendship, Loyalty, and Retribution, he reveals to us the difference between Power and Powerlessness.",de,https://image.tmdb.org/t/p/w500/1nCNnkg3n1ovGMp3ZdUYF6tfMSd.jpg,0,Frank Adonis,
Pecata minuta,1999,35,,es,https://image.tmdb.org/t/p/w500/9AWPIWLj3uhTr1EDY5cpffzPSdi.jpg,0,Ramón Barea,"Alokatu S.L., Cine Company S.A, Producción de José María Lara P.C., Canal+ España, EiTB"
