Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Enemy Mine,1985,"18, 878","A soldier from Earth crashlands on an alien world after sustaining battle damage. Eventually he encounters another survivor, but from the enemy species he was fighting; they band together to survive on this hostile world. In the end the human finds himself caring for his enemy in a completely unexpected way.",en,https://image.tmdb.org/t/p/w500/a3dr9L8VIjhEvivzQ2M12VQDere.jpg,6.938,Wolfgang Petersen,"Bavaria Film, SLM Production Group, Kings Road Entertainment, 20th Century Fox"
Era una notte buia e tempestosa...,1985,"35, 10749",Three young people sharing a flat become friends.,it,https://image.tmdb.org/t/p/w500/6XUNRGfeLMWdlRZXtoUazk4Ebjq.jpg,6,Alessandro Benvenuti,"Realtà Cinematografica, Istituto Luce Cinecittà"
Erotic Fantasies,1985,,"Two women buy a home in the country, but they discover that it needs a lot of work. They raise the money for the repairs by providing the local female population with the sexual services of their hunky male friend.",fr,https://image.tmdb.org/t/p/w500/rF9CkD5mPf1Ss8iAsvkoEn2YPmQ.jpg,5.8,Didier Philippe-Gérard,Dorcel
Staircase C,1985,"35, 18",Story of a snooty young critic at the centre of several plotlines which run throughout his apartment block.,fr,https://image.tmdb.org/t/p/w500/ziV8cH5NdTARXBMYK6VdGcLZ4JM.jpg,6.1,Jean-Charles Tacchella,
White Jungle Slave,1985,"27, 53",A young couple go an a safari for their honeymoon but they are captured by the guide and sold to a tribe of savages.,es,https://image.tmdb.org/t/p/w500/7Z7BIor5BoqR7CEnJ68kbYOZPJd.jpg,3.1,Jesús Franco,
Waiting for the Hearse,1985,35,"Mama Cora, who is almost eighty years old, has three sons and a daughter. She lives with one of them, who has serious financial problems. The family meets one day to celebrate an anniversary meal, and that is when the problem arises: which of them will take care of her?",es,https://image.tmdb.org/t/p/w500/qkSThbNiC6kimvLlWrgeTNYLCeq.jpg,8.1,Alejandro Doria,"Rosafrey SRL, Susy Suranyi y Asociados"
Evils of the Night,1985,"27, 878, 53, 9648","Sex-hungry teens are kidnapped by auto mechanics, who take them to a rural hospital run by aliens who need their blood as the key to their own longevity.",en,https://image.tmdb.org/t/p/w500/8Jj9BVTc7SXPzftRyZ7ft3WRshQ.jpg,3.6,Mardi Rustam,Mars Productions
Explorers,1985,"878, 12, 10751","Middle schooler Ben spends his free time watching sci-fi films, playing video games and reading comic books. Surprisingly, his affinity for all things fantastical yields a real result – when he has a vivid dream about technology, his prodigy best friend Wolfgang manages to create a working spacecraft. Joined by their buddy Darren, the boys take off into outer space and encounter some very odd extraterrestrial life.",en,https://image.tmdb.org/t/p/w500/oFJosj5ECYjf1jkvpTEjGNzPx2x.jpg,6.2,Joe Dante,Paramount Pictures
Beyond the Walls,1985,"18, 10749","This 1985 Spanish film reveals one of the many terrible aspects of 16th century Spain, still plagued by the radical Christian Inquisition, one of a plethora of difficulties Spaniards faced at the time.  Spanish super star Carmen Maura plays a nun who agrees to a selfless scam, a fake stigmata, only to avoid separation from her lover, another nun.  It's a serious and passionate work, highlighting the theme of outspoken women-against-repression, seen in other good gay and lesbian films. This is not a lesbian ""Nun sense"" or another ""Dark Habits"" (by Almodovar, which also starred Carmen Maura, and also set in a Spanish convent, with some lesbian nuns).  Perhaps, best of all, 'Extramuros' is realistic and frank. It isn't shy about its characters' sexuality. Their sexuality, and the film as a whole are genuine.",es,https://image.tmdb.org/t/p/w500/qRNniKx7NUaZCeVsT4nD7ICGglY.jpg,5.1,Miguel Picazo,
Faasle,1985,"18, 10751",Vijay and Chandni are in love. Her father does not approve.,hi,https://image.tmdb.org/t/p/w500/pC0UDzpf3OQRIY34PzCubE1ekLl.jpg,0,Yash Chopra,Yash Raj Films
Le Facteur de Saint-Tropez,1985,35,"Robin Bellefeuille, postman in Saint-Tropez and his friend gendarme Ficelle, have well-established ecological principles. When they learn about the future construction of a casino in town, they do everything to stop the project",fr,https://image.tmdb.org/t/p/w500/4uFIdJ6DgR6b1zEUqM1CmyoH2d9.jpg,4.7,Richard Balducci,"Casino Cinema, JAPHILA PRODUCTION, Les Films du Diamant, Wagram Films"
False as Water,1985,"18, 53",John is the owner of a small publishing company. One day John meets the poet Clara and falls in love with her. A movie about jealousy and death.,sv,https://image.tmdb.org/t/p/w500/8HDyP3bynA4VOcmr4rTuCcA5FJl.jpg,5.5,Hans Alfredson,"SF Studios, Svenska Ord, FilmTeknik"
Fandango,1985,"35, 18","In 1971, five college buddies from the University of Texas embark on a final road trip odyssey across the Mexican border before facing up to uncertain futures, in Vietnam and otherwise.",en,https://image.tmdb.org/t/p/w500/7hdQUp17uXp8tZJWB8eWh25DWbc.jpg,6.655,Kevin Reynolds,"Amblin Entertainment, Warner Bros. Pictures"
Fascinating Affairs,1985,"35, 10749",,cn,https://image.tmdb.org/t/p/w500/mIsoOEyRkzC19w8p2RGBdOPKxHb.jpg,3,Chor Yuen,Rical Production Company Limited
Fast Forward,1985,"10402, 18","Eight young people from Ohio who are dancers, come to New York, to compete in a major talent competition. But when they get there, they learn that they have to wait some time before they take part in it. So they try to do their best to survive in the Big Apple before competition, and get some lessons about the real World.",en,https://image.tmdb.org/t/p/w500/5PqsWAh4PaT6nBQ9e6Srv5aDmMD.jpg,5.5,Sidney Poitier,"Verdon-Cedric Productions, Tri-Star-Delphi III Productions, Columbia Pictures"
Father Guido Sarducci Goes to College,1985,,"Father Guido Sarducci (played by comic Don Novello), the ""gossip columnist"" for the Vatican City newspaper L'Osservatore Romano, relates the goings-on at the Vatican to college audiences.",en,N/A,0,Steve Binder,
The Illegal Immigrant,1985,18,"The lead, arrested and processed after a police raid on a Canal St. clothing workshop. He has no status in HK, where he'd swam, or the US, where he arrived as a stowaway, to avoid metal detectors which would pick up the bullets still in his body.",cn,https://image.tmdb.org/t/p/w500/anpjrNALFvidTNig4bMzBqecwFV.jpg,6,Mabel Cheung,Shaw Brothers
Graduation Party,1985,"35, 18, 10749","The endearing efforts of a divorced, simple baker to capture the attentions of a bourgeois society woman.",it,https://image.tmdb.org/t/p/w500/wXH2fdUQqSGgBIUP0WF5dQonJt5.jpg,7.2,Pupi Avati,"Dania Film, Duea Film, Filmes International, National Cinematografica, RAI"
Fever Pitch,1985,18,An investigative journalist gets hooked on the subject of his inquiry — organized gambling.,en,https://image.tmdb.org/t/p/w500/97ReSU7VMHjUkWtlbCQ7UcQvBaI.jpg,3.7,Richard Brooks,Metro-Goldwyn-Mayer
For Your Birthday,1985,,Memories and wishes are giving some color to the non-sense.,en,N/A,0,Linda Christanell,
"First Stop, China",1985,99,"First Stop, China is a record of the choreographed performances and the unrehearsed moments of Les Grands Ballets Canadiens ballet company on the road, against a backdrop of unfamiliar sights and sounds. Their itinerary included China, Hong Kong, Thailand, Singapore, Japan and Korea.",en,N/A,0,John N. Smith,
Flammenzeichen,1985,18,,de,https://image.tmdb.org/t/p/w500/7FGYJj15y2lCco2KIsvGtsv9Lsl.jpg,0,Franz Seitz Junior,Franz Seitz Filmproduktion
Flesh + Blood,1985,"12, 18","A band of medieval mercenaries take revenge on a noble lord who decides not to pay them by kidnapping the betrothed of the noble's son. As the plague and warfare cut a swathe of destruction throughout the land, the mercenaries hole up in a castle and await their fate.",en,https://image.tmdb.org/t/p/w500/bjUYC4uC82oASTMPkb6iGCYOO2e.jpg,6.58,Paul Verhoeven,"Impala, Riverside Pictures"
Flesh and Bullets,1985,"80, 53","Two men who meet in a bar in Las Vegas discover that they have one big problem in common, their wives. They decide to do something drastic about it.",en,https://image.tmdb.org/t/p/w500/lmOK1heQp4WDJWNIcDR97kvVrmo.jpg,4.5,Carlos Tobalina,"Hollywood International Film Corp. Of America, C. Tobalina Productions, Inc."
Fletch,1985,"35, 80, 9648","When investigative reporter Irwin ""Fletch"" Fletcher goes undercover to write a piece on the drug trade at a local beach, he's approached by wealthy businessman Alan Stanwyk, who offers him $50,000 to murder him. With sarcastic wit and a knack for disguises, Fletch sets out to uncover Stanwyk's story.",en,https://image.tmdb.org/t/p/w500/nKDnMvVynvj7lwdv1iAZO1DzTYn.jpg,6.7,Michael Ritchie,Universal Pictures
The Flying Mr. B,1985,"35, 10749","A professor accidentally creates a pill that essentially makes him Superman. Soon everybody, from a soccer team to a gang boss, wants those pills and the clever complications compound until it's up to a fast-thinking ""Super Girl"" to save the day.",cn,https://image.tmdb.org/t/p/w500/hfwZoymIuinTiWlMhQB3qHP9uBD.jpg,5,Wong Jing,Shaw Brothers
Fool for Love,1985,"18, 10749","A woman is waiting in a motel for her boyfriend, when an old flame turns up and tries to take her back to the life she is trying to leave behind.",en,https://image.tmdb.org/t/p/w500/zZciKF71Fa96kx7UZ3nl57pgkdA.jpg,5.8,Robert Altman,"The Cannon Group, Golan-Globus Productions"
Feel the Motion,1985,"35, 10402","Young Tina has a big dream, she wants to become a successful pop singer. That's why she tries her luck in the music show 'Formel Eins'. There she meets all kinds of stars like Falco, Meat Loaf, Die Toten Hosen and Pia Zadora and of course the presenter Ingolf Lück. The result is a colorful mix-up and the question arises as to whether Tina can make her dream come true.",de,https://image.tmdb.org/t/p/w500/e6DotwO3UW4d5F64EEhzV2MR2dw.jpg,2.9,Wolfgang Büld,"Solaris Film, Constantin Film, Bavaria Film"
Madman at War,1985,35,A young psychiatrist struggles to remove an erratic captain from command at an Italian base in the Lybian desert during World War II.,it,https://image.tmdb.org/t/p/w500/xqs05xHVqD9Wt50IUziHlj92SBX.jpg,5.7,Dino Risi,"Renn Productions, Films A2"
Fran,1985,,"Fran, a single mother, is selflessly devoted to her children. But something is lacking in her life, and that something is the love of a man her own age. Her efforts to juggle a love life with her home life are largely unsuccessful.",en,https://image.tmdb.org/t/p/w500/pcJBK2kWnd7DblOlWJSXcJK52FP.jpg,8.5,Glenda Hambly,
Fraternity Vacation,1985,"35, 10749","A nerd gains the friendship of two of his frat brothers when his dad offers them his condo for the week in Palm Springs, and also offers the fraternity a hot tub and jacuzzi if they can help his son find a girl. They meet two guys from a rival fraternity, and make a bet on who can nail the Designated Babe first.",en,https://image.tmdb.org/t/p/w500/sHglZYlTpIFqORB5TzTA3ACNdhn.jpg,5.2,James Frawley,New World Pictures
The Woman and the Stranger,1985,"10752, 18","Based on a switched identity, in circumstances that are found in real life as well as fiction, this drama tells the story of two soldiers fighting together in World War I. Karl (Joachim Latsch) and Richard (Hans-Use Bauer) become close friends while serving time in a German POW camp. One day Karl manages a successful escape and goes to Richard's home where he seeks refuge posing as Richard. But Richard's wife Anna (Kathrin Waligura) has never given up hope that her husband is still alive -- a possibility that would shatter Karl's proposed new life. In fact, Richard did not die in the POW camp. This film shared the Grand Prix award at the 1985 Berlin Film Festival.",de,https://image.tmdb.org/t/p/w500/nFA3TcwhZzGKUfm5Aam8tRHz6Vw.jpg,4.4,Rainer Simon,"DEFA, Gruppe ""Johannisthal"""
Friday the 13th: A New Beginning,1985,"27, 9648, 53","Homicidal maniac Jason returns from the grave to cause more bloody mayhem. Young Tommy may have escaped from Crystal Lake, but he’s still haunted by the gruesome events that happened there. When gory murders start happening at the secluded halfway house for troubled teens where he now lives, it seems like his nightmarish nemesis, Jason, is back for more sadistic slaughters.",en,https://image.tmdb.org/t/p/w500/iKOWTkGqZtucGEJuo9Cr60PMROC.jpg,5.277,Danny Steinmann,"Georgetown Productions Inc., Paramount Pictures, Sean S. Cunningham Films, Terror, Inc."
Friendly Ghost,1985,35,"Male chauvinist Ah Wai often boasts of his wife's submission to him. He even persuades her to pretend to be obedient in the presence of his friends who are impressed. This leads to a separation when his wife's older spinster sister comes to know of it. Despondent, he moves to an old house only to find that it is haunted. The ghost and he become friends after much hassle, but when the ghost falls in love with Ah Wai's wife, believing her to be the spinster sister, a battle of life and death follows.",cn,https://image.tmdb.org/t/p/w500/hXUaae76eXKQ28qPM7dsSoGsejz.jpg,0,Chan Chuen,New World (H.K.) Film Co.
Fright Night,1985,"35, 27","Charley Brewster, a high school student, accidentally discovers the true and creepy nature of Jerry Dandrige, his dashing and enigmatic new neighbor; but no one seems willing to believe him.",en,https://image.tmdb.org/t/p/w500/euIh75MwNDrYkTEVSkw7VXWGXoE.jpg,7,Tom Holland,"Columbia Pictures, Delphi IV Productions, Vistar Films"
My Lucky Stars,1985,"28, 35","Two Hong Kong cops are sent to Tokyo to catch an ex-cop who stole a large amount of money in diamonds. After one is captured by the Ninja-gang protecting the rogue cop, the other one gets his old Orphanage gang, dubbed the ""Five Lucky Stars,"" to help him. They don't like this much, but they do it.",cn,https://image.tmdb.org/t/p/w500/dZzHBIcJsld2XMvwR75OZGf4NM2.jpg,6.438,Sammo Hung,"Paragon Films Ltd., Orange Sky Golden Harvest"
Distorted Sense of Touch,1985,"18, 27","One of legendary ""pink"" director Hisayasu Sato's first of over 50 examinations of love and sex among the dregs of society, this downbeat picture deals with a sleazy rapist (Taketoshi Watari) who starts a doomed romance with a sullen teenage reject.",ja,https://image.tmdb.org/t/p/w500/6tmoediLqIeoY20KC7IeBhlsYhx.jpg,1,Hisayasu Satô,Shishi Production
Future-Kill,1985,"28, 878, 35, 27","The star of ""The Texas Chainsaw Massacre"" returns in a story about frat boys lost in the big city while hunted by a violent leader and his elite gang of gun-happy guards.",en,https://image.tmdb.org/t/p/w500/qAnvvGrNBz1i3zpdVBGnsb1n30S.jpg,4.6,Ronald W. Moore,
Perverse Isabelle,1985,,"At her palatial estate, Miss Isabel is interviewing private-duty nurses to take care of Jacques, her horny bedridden cousin. But, the only one who ends up getting ""bed ridden"" are the nurses.",fr,https://image.tmdb.org/t/p/w500/s5mfFnpdQxG1FM0BXgJhbstWi5y.jpg,4.5,José Bénazéraf,
Le Gaffeur,1985,35,"A good country priest discovers that he is a father and must assume his role, a task all the more delicate since his son is a thug.",fr,https://image.tmdb.org/t/p/w500/eLC2V2QUNJzLSeFthmAAPmJhmmt.jpg,6.7,Serge Pénard,
Ganga,1985,99,The second entry in Velu Viswanadhan's series of experimental documentaries. This film traces the Ganges river upstream.,xx,https://image.tmdb.org/t/p/w500/pq7sZfeHdH6NNDykgGsMbssgDui.jpg,0,Velu Viswanadhan,Viswanadhan
Oh! My God,1985,,1985 movie,cn,https://image.tmdb.org/t/p/w500/o5sm30u47RB9PqQOjUGSYLFWKVb.jpg,0,Lee Chiu,Universe Films Distribution Company Limited
The Musical Singer,1985,"18, 10749, 35","Entertainment manager James Wong loses his lead singer Jannie Fong when she breaks her contract. Angered, he turns his efforts to making a young dancer named Russell, who has no singing experience, into an even more successful singer than Miss Fong. During his climb to success, Russell's girlfriend, Dionne, feels alienated from him.",cn,https://image.tmdb.org/t/p/w500/moOoajOcpI0708ltjimG5G1Xnzo.jpg,7,Dennis Yu,
Geraftaar,1985,"28, 18","Brothers Karan and Kishan are separated when Karan is framed for a murder, leading him to commit suicide. But, he is saved and grows up to become a cop. Years later, Kishan too is framed for a crime.",hi,https://image.tmdb.org/t/p/w500/1vKSTTyT0i6b3ZnqBAawOkDODzN.jpg,6.3,Prayag Raj,Raam Raj Kalamandir
Get Out of My Room,1985,"35, 10402","Get Out of My Room, was a mockumentary in the style of This Is Spinal Tap, written and directed by Cheech Marin. In the film, he and Tommy Chong are shown attempting to finish a ""video album"" for their novelty record Get Out of My Room.",en,https://image.tmdb.org/t/p/w500/rHvPLKuOZzUo6n2c4pQIIIhOyOq.jpg,5.5,Cheech Marin,"Universal Pictures, Koo Koo Banana"
Ghulami,1985,"28, 18","Near India and Pakistan's border-town of Fatehpur, lives Ranjit Singh Choudhary who has been labeled as a rebel by his schoolmaster and his dad, Makhan's employer, Bade Thakur, as he could not stand the injustice that was meted to farmers like his dad, and his ancestors who had become economic slaves to the upper-caste Thakurs, who loaned them some money, ...",hi,https://image.tmdb.org/t/p/w500/eV3PzmViW65DmRXtXt9y9s276fw.jpg,7.3,J. P. Dutta,
The Gig,1985,,"Six amateur musicians accept an offer to play a 2-week gig in the Catskills. When the bass player suddenly falls ill, they recruit a genuine pro to fill in. As they embark on the opportunity of a lifetime, dreams and reality begin to collide.",en,https://image.tmdb.org/t/p/w500/a10dLuFYFRMTqu2kyl9X2XQPuLS.jpg,6.5,Frank D. Gilroy,The Gig Company
Night on the Galactic Railroad,1985,"12, 16, 18, 10751, 9648, 14","Giovanni currently lives a dreary life of near non-stop work. At school, his peers ridicule him incessantly, and his employer at work is distant and cold. As his isolation from society becomes unbearable, he suddenly finds himself on a train heading far away from his miserable home. Accompanied by Campanella, an acquaintance from school, Giovanni embarks on a journey that will define the rest of his life.",ja,https://image.tmdb.org/t/p/w500/bZ9wgd5ED0ycL3tD4OahlfT042V.jpg,7.1,Gisaburō Sugii,"Nippon Herald Films, The Asahi Shimbun, Group TAC"
Girls Just Want to Have Fun,1985,"35, 10751, 10402, 10749","Janey is new in town, and soon meets Lynne, who shares her passion for dancing in general, and ""Dance TV"" in particular. When a competition is announced to find a new Dance TV regular couple, Janey and Lynne are determined to audition. The only problem is that Janey's father doesn't approve of that kind of thing.",en,https://image.tmdb.org/t/p/w500/yhbuTnTA6wu5hOXL5uc3rRFLnCl.jpg,6.2,Alan Metter,New World Pictures
Golden Destroyers,1985,28,"The legendary 18 Bronzemen of Shaolin are unearthed after a long slumber by an evil monk.  They are ready to take on the modern world, but is the world ready for them?  some things don't die quietly...",cn,https://image.tmdb.org/t/p/w500/pZWSYFDO8pXkJKwnufihYGCGRr5.jpg,5,Gordon Chan,IFD Films and Arts
Golfo de Vizcaya,1985,18,"After of living in France for fifteen years, Lucas, a journalist with a dark past, returns to Bilbao, his hometown. He begins an intense romance with a young woman, but a series of circumstances will make the intimacy of the couple almost impossible.",es,https://image.tmdb.org/t/p/w500/o81zEMnaihzfMGqJqt4Kqy67Uqh.jpg,0,Javier Rebollo Fernández,"Lan Zinema, Ministerio de Cultura España, EiTB"
"Goodbye, New York",1985,35,"A young New York woman, devastated to find out that her husband has been cheating on her, decides to hop a plane to Paris to get away. However, she falls asleep on the plane, misses her connection, and winds up in Israel, with no money, no luggage and no friends.",en,https://image.tmdb.org/t/p/w500/d2vOUGxP1nRqXcOUHUYhGozk0Ll.jpg,5.7,Amos Kollek,"Kole-Hill Productions, Castle Hill Productions"
The Goonies,1985,"12, 35, 10751","A young teenager named Mikey Walsh finds an old treasure map in his father's attic. Hoping to save their homes from demolition, Mikey and his friends Data Wang, Chunk Cohen, and Mouth Devereaux run off on a big quest to find the secret stash of Pirate One-Eyed Willie.",en,https://image.tmdb.org/t/p/w500/eBU7gCjTCj9n2LTxvCSIXXOvHkD.jpg,7.516,Richard Donner,"Amblin Entertainment, Warner Bros. Pictures"
Bitter Juniper,1986,"18, 10752","1943. Buryad Ulas. In a hinterland in far Siberia, many kilometers far from the front battle line there is a small buryad village. Though there is no place in a country unaffected by War. This village is no exception. All men went to the battle-front, only children, women and old men are left. You need to survive somehow, bring up the smallest, and take care of the ill and old, aid army. 15-year old teenagers shoulders are heavily loaded with war-time and rear chores. They also strive to go to the battle-front, want to fight for their motherland side by side with their fathers and brothers, but they realize that when mothers are out, there are nobody, except them, to take care of kids, graze horses, work on mills and do many other things.",ru,https://image.tmdb.org/t/p/w500/eTO28ZYizpjpDGwNEIOHlYn7N2L.jpg,0,Baras Khalzanov,
Gotcha!,1985,"28, 35, 53",A student on a trip to France is tricked into smuggling secrets across the Iron Curtain by a sexy spy.,en,https://image.tmdb.org/t/p/w500/8qHvL1w0NYemVeppB1UKlAd1pS0.jpg,5.8,Jeff Kanew,Universal Pictures
La graduación de un delincuente,1985,18,"Dario, a young lower-class, graduated from a management training academy is convinced to be prepared to achieve fortune. In search of a job, he gets involved in illegal businesses.",es,N/A,0,Daniel Oropeza,Foncine
The Grafenberg Spot,1985,,A young couple seeks therapy from a professional sex therapist who explains the ways of the so-called female G-spot and the ways to turn a woman on.,en,https://image.tmdb.org/t/p/w500/zOi07GexiR0sQS8WyjZiGKwQCjr.jpg,6.5,Artie Mitchell,"Mitchell Brothers Film Group, Ribu Filmproduktion"
Greta y sus reuniones sexuales,1985,,,es,N/A,3.5,Manuel Mateos,
Gritta of the Rats' Castle,1985,"12, 10751, 14","The tale of young Gritta who lives with her father, an unsuccessful inventor. When her new stepmother tries to put her away in a convent she discovers some dark secrets there.",de,https://image.tmdb.org/t/p/w500/sJjxQbJDAtxm8Yc3Ud5qZWNVweR.jpg,6.7,Jürgen Brauer,DEFA
Grunt! The Wrestling Movie,1985,"28, 35",A documentary crew follows the tale of a pro wrestler who disappeared and seems to have now returned to the sport under a new guise.,en,https://image.tmdb.org/t/p/w500/lyzrBbNASOF9LN86OQvvO80oE0K.jpg,5.4,Allan Holzman,New World Pictures
Die Grünstein-Variante,1985,18,"The plot revolves around three men waiting to be deported in a prison. To escape the monotony, they form chess pieces from their bread rations, with which they then play against each other. Grünstein, a Polish Jew, proves to be a real talent, because although he is a beginner, he manages to defeat even the experienced player Lodeck, a German sailor, with his ""Grünstein Variant"".",de,https://image.tmdb.org/t/p/w500/zaRvEv9ofjS8rcjYt5NYBScRngm.jpg,8,Bernhard Wicki,
Gymkata,1985,"28, 18",U.S. agents send a gymnastic martial artist to secure a missile-base site in the savage country of Parmistan.,en,https://image.tmdb.org/t/p/w500/y8RhLH1TTJppX0sr4pHGLdKFbc9.jpg,5.4,Robert Clouse,Metro-Goldwyn-Mayer
Die Gänse von Bützow,1985,18,,de,https://image.tmdb.org/t/p/w500/zQvrhjF2Tz2BYxvvb4JfrAPb9Kp.jpg,0,Frank Vogel,DEFA
Der Haifischfütterer,1985,18,"The furniture mover Stefan is on the verge of serving his time in the military. He has always been a guy with distinctive civil courage who cannot stand injustice. Now he has ten days left in which he plans to make a lot of decisions, not least the decision with which woman he wants to spend his life. Stefan is picky, however, and none of them seems good enough for him.",de,https://image.tmdb.org/t/p/w500/ditNjOdBR4Ycminf4llxG9F7asx.jpg,0,Erwin Stranka,DEFA
Harem,1985,"36, 18, 10749","Diane is a sophisticated trainee on the New York Stock Exchange who is suddenly kidnapped and held captive in a North African desert hideaway by Selim, an Arab mogul.",en,https://image.tmdb.org/t/p/w500/lqyeBkGW9OIO1I1NdGMdDhSgWBj.jpg,4.6,Arthur Joffé,Sara Films
Why Me?,1985,18,"The tragic story of Fat Cat, a mentally retarded man who endures the mistreatment of the local villagers, and Koko, the idealistic social worker who tries to give him a better life. Koko's battle against ignorance and apathy on Fat Cat's behalf takes its toll on them both.",cn,https://image.tmdb.org/t/p/w500/v29HyZQWNVEyLUaVod6uOhwlcAo.jpg,8,Kent Cheng Jak-Si,
Heated Vengeance,1985,"12, 28","Lt. Joe Hoffman (Hatch) is a Vietnam veteran who, many years after the end of the war, decides to go back to the ""Golden Triangle"" to find his lost love, Michelle Twassoon (Mitchell-Collins). She was an interpreter during the war, and they fell in love. They even had a precocious, squeaky-voiced son together. But trouble looms for Hoffman in the form of Larry Bingo (Max) - yes, LARRY BINGO is his name. He's a disgraced army dude who was kicked out of the service for raping one of the locals back during the war. Now he's a drug runner along with his compatriots Snake (Pollard) and Bandit (Dye). Coincidentally, they run into Hoffman now, in the present day, and, seeing as how Hoffman was Bingo's commanding officer, and was largely responsible for his dishonorable discharge, Bingo now wants revenge.",en,N/A,3.4,Edward D. Murphy,
Heaven Help Us,1985,"35, 18, 10749","Sixteen-year-old Michael Dunn arrives at St. Basil's Catholic Boys School in Brooklyn circa 1965. There, he befriends all of the misfits in his class as they collide with the repressive faculty and discover the opposite sex as they come of age.",en,https://image.tmdb.org/t/p/w500/ncmiNc4FfERFf4k5wSn148DKW4X.jpg,6.4,Michael Dinner,"TriStar Pictures, Silver Screen Partners, HBO"
