Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
School Day of the Dead,2000,"18, 9648, 80","Some students decide to set up a play written by one of their classmates, who has commited suicide. The play is based on a tragic and mysterious legend about a love affair between two teachers at the school long ago. Some girls then accidentally stumble over some information about the legend, and the girl who commited suicide. Shortly after, the girls start turning up dead in seeming accidents.",ja,https://image.tmdb.org/t/p/w500/5y2UX8OBgzQ4Z4jDuk5s7d6welF.jpg,5,Tetsuo Shinohara,"KADOKAWA Shoten, Toei Company, Asmik Ace Entertainment"
Take It,2000,27,"A horror drama presented by Hideo Tanaka, the mastermind of Japan's horror boom, with a group of luxurious actors. A total of 3 episodes are included, including ""Ghost Classroom"", which depicts the resentment of a student who lost his life due to bullying.",ja,https://image.tmdb.org/t/p/w500/lMeV3hxkNsyiHdst2xMtz4qsIJG.jpg,0,Tsugunobu Kotani,KSS
Apostles of Civilised Vice,2000,,"A history of homosexuality in South Africa from colonial times to the present. Estimates say that between 1910 and 1933 over 60,000 men were convicted of sodomy. They were overwhelmingly black and unable to afford legal representation.",en,N/A,0,Zackie Achmat,
Joker,2000,18,"Royal Circus, owned by Govindan, is on rocks. With the help of his manager Khader, Govindan just manages to run the company, though not in a satisfactory manner. All the members of the troupe live as a family, sharing intimate bonds of love and camaraderie. Babu, the favorite of the troupe is the clown of Royal Circus. He has learned the perfect art of masking his sorrows behind the clown's ever laughing mask. He has been there in the troupe ever since his childhood, looking after the other children, especially Govindan's daughter Kamala. And Govindan has always been saying that Babu is to be his heir and is to marry Kamala. And of course Babu, deep in his heart, has feelings of love for Kamala.The movie takes a turn when Sudheer Misra, the young son of Padmini, a former member of the troupe makes his entry into the camp. Sudheer's arrival marks the beginnings of change. He steers the company out of its crisis and gives it a new form and name as New Royal Circus.",ml,https://image.tmdb.org/t/p/w500/6O6ySqTReTmVfjWK720fHFg9rGv.jpg,6.3,A K Lohithadas,Aachis Films
Easter in Bunnyland,2000,16,"In this animated adventure for the whole family, Easter is right around the corner, and three rabbits -- Flip Rabbit, Bitsy Bunn, and Buck -- are looking forward to celebrating the holiday with their good friend, the Easter Bunny. But the Easter Bunny is nowhere to be found, and Flip and his pals learn that the Bunny has been abducted by the evil Beau Rat and his partner in crime, J.J. Can Flip, Bitsy, and Buck rescue the Easter Bunny in time to save the holiday?",en,https://image.tmdb.org/t/p/w500/9S5idBIyWS6noc9EZR60sYVaAEw.jpg,6,Ryszard Słapczyński,Burbank Animation Studios
Le sourire d'Alice,2000,,"Jeanne never looks at the landscape, she feels its change from hour to hour since she was a child. Since she was a little girl, Jeanne prefers girls. Today she is in love with Alice who wants a child. From Marseille to Paris, Berlin, St. Petersburg, Jeanne tells the story of the color of wheat, of women who give themselves and of what is possible at a given moment. A random fiction, the film resonates with slow love, fraternal friendships and painful filiations.",fr,N/A,0,Laurence Rebouillon,Les Productions Aléatoires
Mokush,2000,14,"Catholic priest Jon Urski has broken the rules. As a result he has to go to Mokus, an abandoned parish in the middle of a marsh which has been without a spiritual leader since the mysterious death of the previous parish priest Janos Talaber. Jon Urski is resolved to rebuild, with the help of the villagers, the ruined church at Mokus. But the people are afraid that restoring the church will arouse pagan demons. The wild waters are beginning to rise... Water is pouring into the restored church from all sides and begins to erase the border between reality and the dreams.",sl,https://image.tmdb.org/t/p/w500/e3xFUW8fFkPkJI2bUxmLPgd0XRS.jpg,0,Andrej Mlakar,"Pegaz Film, RTV Slovenija"
Brewster Mcgee,2000,"35, 35","A disturbingly dark comedy about a couple of obsessive misfits who attempt to stalk, befriend, and, ultimately, destroy a lonely fast-food restaurant employee.",en,https://image.tmdb.org/t/p/w500/uy65sm0mEVvmsdbu8B3cWhi9tC6.jpg,8.2,Ross Munro,
Perfect Match,2000,10749,,cn,https://image.tmdb.org/t/p/w500/zUq6mHQ0X2Vq8VN5tX84T7w4Qn1.jpg,7,Chung Shu-Kai,
Soho Square,2000,53,"A deadly serial pyromaniac is preying on young women in London's Soho district. Assigned to the case is a laconic deputy police investigator (Biggs) with a troubled history, a fondness for drink and haunted memories. When he meets a bartender (Haberland) in a Soho club who reminds him of someone from his past, the detective finds he is rapidly getting closer to the perpetrator of the horrific crimes.",en,N/A,0,Jamie Rafn,
Short and Shirt and Cap,2000,"35, 10749","A carefree tour guide in Sharm helps a minister's daughter escape from her controlling dad, leaving his two friends to deal with the dire consequences.",ar,https://image.tmdb.org/t/p/w500/u1A8GwLmpK36ZW30nHLvxFTaua8.jpg,4.7,Saeed Hamed,El Adl Film Production
Belia We Demagho El Aliaa,2000,35,An Egyptian mechanic helps out a gang of street children and takes them living with him.,ar,https://image.tmdb.org/t/p/w500/YkMIIh3eksUzkLsCjoJyOc1iMS.jpg,4.8,Nader Galal,
Omar 2000,2000,"18, 10749","Omar decides to emigrate to America as his 30th birthday approaches, but first he wants to get revenge on the people who have gotten in his way.",en,https://image.tmdb.org/t/p/w500/llOvQyVY1nLWhH0lkgqJRbc3kKe.jpg,4.3,Ahmed Atef,
The Headmaster,2000,35,"Ashour, Salaah’s father, runs his school with severity and cruelty. after Ashour's death, Salah inherits the job and lets Sayed, his deputy, take charge.  Hussein the teacher makes a great effort to guide Salah to succeed in managing the school and achieve good results, while salah is dealing with his trust issues and his need to prove himself by getting out of his father's shadow.  with the help of Hussien, his girlfriend Wafaa, and his two friends Atef and Lemby .. can he run the school his own way?",ar,https://image.tmdb.org/t/p/w500/LCfNyXpldwNCC127HkwNP3I8Mm.jpg,7.6,Sherif Arafa,Promise Film Production
The Shirt,2000,18,A caustically funny account of addict monomania.,en,N/A,0,John Laing,
The Feathers of Peace,2000,18,"This remarkable film traces the final impact which both races had on the indigenous Moriori of the Chatham Islands. Moriori were a peaceful people who vowed never to take up arms against another human being. They were capable of defeating the invaders, but chose not to. Drawing inspiration from Michael King's seminal book Moriori, The Feathers of Peace brings the truth about what happened on the Chathams to an even wider audience. To do that, the film uses modern television news techniques and dramatized documentary.",en,https://image.tmdb.org/t/p/w500/9b4Ss2bg9ISOphQKH509jT4LwNs.jpg,0,Barry Barclay,He Taonga Films
Guitarra Mía: A Tribute To José Feliciano,2000,10402,"Dedicated to the legendary Puerto Rican singer and guitarist, the film is a narrative about José Feliciano's remarkable life and prolific musical career as the first crossover Latin artist in the United States. This special and unique project takes viewers on a visual journey through Feliciano's unique life using archival concerts and vintage footage coupled with testimonials. It combines musical performances by José Feliciano and artists such as Marc Anthony, Son by Four, Gilberto Santa Rosa, Luis Enrique, Ednita Nazario, Michael Stuart, among others.",es,https://image.tmdb.org/t/p/w500/uiQ7kCh9QsLCxiz1VHiwEVaAqQx.jpg,0,Paloma Suau,"Ninguna Ciencia Inc., Popular"
Yıldız Tepe,2000,"18, 53",,tr,https://image.tmdb.org/t/p/w500/mqaVncwbixVDvRWlDpSDxeAt0xC.jpg,0,Yağmur Taylan,Plato Film Production
Darling Darling,2000,35,"Subhash Chandra Bose aka Kochu Kurup heard a phone call by a teenage girl named Padmaja 'Pappi' Warrier and soon falls in love with her. But his parents send him to Bangalore to his best friend Kartik aka Aniyankutty (Dileep), who is a rich womanizer",ml,https://image.tmdb.org/t/p/w500/eaTLo3RWdDZAxE5rJiaqPrPs6Xu.jpg,6.3,Rajasenan,V. G. M. Creations
"Vieiros, vida y obra de Carlos Velo",2000,99,,es,https://image.tmdb.org/t/p/w500/yXf88592QnOHJLoIP0WiX5UMopW.jpg,5,Laura Gárdos Velo,
Perlas sa ilalim ng dagat,2000,18,,tl,https://image.tmdb.org/t/p/w500/3Hnnjooniu9uGHikQ7iFvCF6t9Q.jpg,2,Cesar S.B. Abella,
"Gloria, victima de la fama",2000,,,es,https://image.tmdb.org/t/p/w500/mcGy581zbLT90CZ0sbNtYf3rjAH.jpg,5,Enrique Murillo,
The Ritual,2000,14,"Nessa, an archeologist at odds with the establishment and haunted by violent dreams of Celtic sacrifices tries to find an ancient relic supposedly from the De Danann period (pre 500 B.C.) called the ""Danu Amulet.""",en,https://image.tmdb.org/t/p/w500/p5L1ckqPiPKU1wWDoI2x4b6ocvX.jpg,4,Simon Linscheid,
Coffee & Donuts,2000,35,"Two friends, Adam and Steve, struggle to get their morning radio program off of the small town air waves of Holliston and into the big time. Meanwhile, Adam struggles to get over a break up with his long-time girlfriend and back into the wonderful and horrifying world of dating.",en,N/A,10,Adam Green,ArieScope Pictures
Sofía,2000,18,A volcano scientist (Issabela Camil) arrives in Mexico to study the Popocatepetl volcano. The journey will change her whole life,es,https://image.tmdb.org/t/p/w500/nVUSdliY1qoBobJxE4SOdZg8bOg.jpg,3.2,Alan Coton,
Aaj Ka Ravan,2000,,A series of unfortunate events plague journalist Shanti after a fellow journalist is shot to death on her doorstep,hi,https://image.tmdb.org/t/p/w500/ptlMNw1bKLMaxK3AhgNeU6aIVei.jpg,10,Imran Khalid,
Kahit demonyo itutumba ko,2000,28,A film starred by Rommel Padilla.,en,https://image.tmdb.org/t/p/w500/aO2DzJvni2GTO8QNvm5pmyUbBv0.jpg,0,N/A,
Un banquete en Tetlapayac,2000,,"""Un banquete en Tetlapayac is a contemporary reconstruction of events surrounding Que viva México! by Sergei Eisenstein, the legendary episode film, shooting of which came to a halt when Eisenstein in 1932 was forced to leave Mexico by lack of money and other problems."" - IFFR",en,https://image.tmdb.org/t/p/w500/S5WVdwIM53nvuZB3Qfr4WACeRI.jpg,5,Olivier Debroise,
Hatemongers,2000,99,"Documentary tracking the exploits of aging Calvinist preacher Fred Phelps, a convicted felon who leads his cult (primarily composed of his wife, nine of their children, and his fifty-two grandchildren) on their ""love crusades"" across America, which include calling for gays to be killed, praising terrorist attacks, mocking mourners at the funerals of AIDS patients and murder victims, and literally dancing and spitting on the graves of his enemies.",en,https://image.tmdb.org/t/p/w500/xt7ggutXbGer0dpNANft2MPaaOm.jpg,0,Steve Drain,Westboro Baptist Church
Funny Business,2000,35,"Fuk Ching (Michael Hui) runs a farm in Mainland China. Persuaded by a Western businessman, the two put together a joint venture scheme to build a hotel.",cn,https://image.tmdb.org/t/p/w500/6CZgP84SdiIV1hkQJnUbn8eE9el.jpg,7,Clifton Ko Chi-Sum,"Golden Harvest Entertainment, Ko Chi Sum Films, Fujian Film Studio, China Film Co-Production Corp."
El jueves no matamos,2000,,,es,N/A,5,N/A,
Aidan Walsh: Master of the Universe,2000,,"In 1987 Dublin was the focus of the world music scene. U2 were huge. Music scouts flocked to Ireland in their quest to find the next big thing. They didn't bargain on finding Aidan Walsh - comedian, entrepreneur and self-proclaimed master of the universe! Aidan Walsh first came to the nation's attention when he signed the quickest record deal in pop music history. All it took was a three-minute rendition of the Hokey Cokey. His rise as Ireland's unlikeliest pop star coupled with his painful search for family is a unique and bizarre story. From his troubled childhood in a Cork orphanage to his rise as Ireland's most eccentric underground character.",en,https://image.tmdb.org/t/p/w500/oy97sUluiTeUiCY0q1oMoVS7tLX.jpg,0,N/A,
Seed,2000,,"Seed is the story of 40-something Francis Seed who is on a journey to find peace within himself in his last days on earth. We are never told what he is dying of, but we get the sense that it is of his own unhappiness. Mr. Seed's parents are no longer alive; he has no family of his own and he is so focused on his impending death that he's forgotten how to live. Throughout the course of the film, the protagonist meets people whom he looks to for answers and advice. The scattered meetings are edited together like a collage and what unfolds is real life, unscripted stories as told by real people in light of Mr. Seed's fictional dilemma. A junkie who gets clean, a stroke survivor, a liberal rabbi, a band leader named ""Dethy,"" an old black man named Simon and a transvestite who has survived the AIDS epidemic are just some of the characters who color the film. The result is a reaffirmation of life for Mr. Seed, who realizes that it's not too late to start living. Written by psigirl99",en,N/A,0,Bobby Sheehan,
What the Folk?... Behind the Scenes of 'Queer as Folk',2000,99,Behind the scenes of the filming of the sequel to the ground breaking drama Queer As Folk.,en,https://image.tmdb.org/t/p/w500/3jkag6ttNySuAUARmZNLYKQtSNI.jpg,5.8,Barry Ryan,
At Dawn They Sleep,1999,"27, 28","Stephen and Ian are ruthless drug lords who are in the middle of a war with their rival Billy Rae Douglas. One night Stephen and Ian escort two girls home with them whom actually seem to be stranger than they are. The next morning they wake up and the girls are gone and Stephen and Ian are not feeling so well and soon find out their lives have been changed forever.  They  find out that the girls were actually Angels that infected them with a vampire type virus. In exchange for immortality, Stephen and Ian along with the other hordes of Vampires, are to kill off the human race so that the Angels can take back what should have been theirs. The Vampires begin their slaughter until the Demon world steps in to put an end to the Angel's plans, for the Demons are satisfied with the way the three worlds co-exists.",en,https://image.tmdb.org/t/p/w500/f9JdcYjy29zOM2lQhnsW0wO1z9p.jpg,2,Brian Paulin,Morbid Vision Films
Sukkubus - Die Nacht der Dämonen,1999,"35, 27","In the struggle for the souls of men, Satan created the most dangerous of all demons, the succubus. The appearance of the succubus is feminine and beautiful. She seduces you, makes your most secret desires come true and makes you a prisoner of your desire. She snatches your soul and takes it with her into the dark realm.  A necromancy ends in a massacre. Tobias is the only one to escape. On a cemetery it comes to the showdown. Once again the fight to the death begins.",de,https://image.tmdb.org/t/p/w500/2njcs7ZQI73wKJApEPIKXFwNf4r.jpg,0,Robert Block,
Tierra de escorpiones,2000,,,es,N/A,5,José Luis Vera,
The Magic Pearl,2000,,"Fisherman Mahadev finds a shiny pink pearl that brings him luck, and soon he wins the lottery. But a greedy goldsmith wants the pearl at any cost and hires goons to kidnap Mahadev's daughter.",hi,N/A,6,Tapan Sinha,
Thrill Kill Jack in Hale Manor,1998,,Jack loses gun. Jack tries to find gun. Jack fights army of sideshow gimps in a haunted mansion. Jack finds gun.,en,N/A,0,Mike Aransky,
Aquí se construye (o Ya no existe el lugar donde nací),2000,99,Agüero is able to look at the scene in all it's complexity around architectonical brutality that Santiago de Chile underwent around the year 2000.,es,https://image.tmdb.org/t/p/w500/c6AXBrMtuNxdkNlkZXuO4AVHWVF.jpg,6.2,Ignacio Agüero,Ignacio Agüero & Asociado
Khalsa Mero Roop Hai Khaas,2000,,A young woman is caught in the middle of a bitter feud between her father and brother.,pa,https://image.tmdb.org/t/p/w500/dfWvgvUaB5SxMIKoTkpIXNjyf1S.jpg,0,N/A,
I Do,2000,10749,hong kong romance,cn,https://image.tmdb.org/t/p/w500/hwz4CeMTqqtFzNun1lK9gMwbCUa.jpg,0,Cheung Chi-Sing,
6 Easy Pieces,2000,,"An essay film/documentary perusing matters of art, society, history, and a grab-bag of the author's interests, which also serves as a primer to the aesthetics of digital video.",en,https://image.tmdb.org/t/p/w500/sjDihM4jEIx41yIwPOTF7BspSrs.jpg,4.6,Jon Jost,
Roma - un ritratto improvvisario,2000,99,"ROMA is a hastily drawn together documentary/essay on Rome, drawn from a large amount of material collected over two or three years, and put together in haste for an Italian television commission. The material had all been done for myself, but this particular collection of material was drawn together under a deadline and time limitation set by others. As such I feel it is only partly my own expression, done under the gun for other interests, and to make some needed money. As such this work is compromised - while clearly my own in vision, it is not what I would really do with the material, to which I hope sometime to return. But in the meantime it provides a glimpse of Rome - its deep history, its opulent arts, and its sprawling contemporary urban reality.",it,N/A,0,Jon Jost,"Jon Jost Productions, 12 Dogs and a Sled"
Death on Saturn's Moon,2000,"53, 878, 18","Set in the year 2057, the science fiction film Ascension stars Paul Nolan as an agent investigating a suicide on Titan, Saturn’s largest moon. When severe weather keeps him stranded on the moon longer than expected, he begins to see that a greater evil may be present at the space station.",en,https://image.tmdb.org/t/p/w500/6LCIitxvkVdjIZpCjggsPpisZW2.jpg,6.2,John Krawlzik,Fresh Ground Pictures
Iranian Journey,2000,99,"Iranian Journey is a documentary road movie with Massoumeh Soltan Baloghie, the first woman long-distance bus driver in Iran and, probably, the whole Islamic world.  On a 22-hour bus trip north to south across Iran from Tehran to Bandar Abbas, Massoumeh talks about her life and aspirations. Her passengers chat, eat, sleep and tell their stories, and we meet people in the road stop cafés, on the sides of the road and in the cities en route.",fa,N/A,0,Maysoon Pachachi,"ARTE, ZDF, Mayfair Entertainment International"
Sultaan,2000,,"Kabira helps Ayesha in saving her garage from local goons. However, he hides the fact that he was an honest inspector sometime ago. Ayesha decides to find out the reason for his transformation.",hi,https://image.tmdb.org/t/p/w500/iZguR82F3u4YaeSV3LivLDNDd5X.jpg,10,N/A,
Yuvakudu,2000,"18, 10749","Siva, a jovial college student, falls in love with a girl, who later rejects him. His mother decides to befriend the girl and persuade her to marry her son.",te,N/A,6,A. Karunakaran,
La ley del gris,2000,,,es,https://image.tmdb.org/t/p/w500/j6qgh9GXhUnibeLIt2ErA2EtgGS.jpg,5,N/A,
Green,2000,99,"In the 100 miles between Baton Rouge and New Orleans there are over 150 petrochemical plants which are responsible for producing 25% of the nation's petrochemicals. This area reports the highest concentration of toxic emissions to the air, land and water in the country. The residents of this area, who are mainly African American and poor, suffer from astronomical rates of cancer, asthma and other medical ailments.",en,N/A,0,Laura Dunn,
The Life and Art of Ernst Ludwig Kirchner,2000,,"With his innovative paintings, sculpture and drawings, Ernst Ludwig Kirchner became an iconic figure among the many talented European artists in the beginning of the 20th century. He had many admirers, but also made enemies in the Third Reich, who considered his work subversive and unacceptable. Marginalized by the Nazi government, he committed suicide in 1938. This documentary charts his rise and fall and examines his legacy.",en,https://image.tmdb.org/t/p/w500/wmcPKcl3LSvvW02xe2Vp6keppW9.jpg,5,Michael Trabitzsch,
Mediterranean Stories,2000,99,"Pictures of the Mediterranean made with bread, oil and wine. In one meal the history, geography, economy, climate, culture and people of the Mediterranean. Close up of threshing floors, threshing floors, mills. Dietary habits, production methods, daily routines together with the natural and built environment make up the cultural body of the most interesting, perhaps, man-made environment in history. A culture that runs as a commonplace even in seemingly different worlds. The Mediterranean emerges in a sea of convergence and meeting without, however, ignoring the dynamics of the different.",el,https://image.tmdb.org/t/p/w500/nkk6IONWDMawKCJf9rpem0i0fAl.jpg,0,Stelios Charalampopoulos,"Periplus, Audiovisuel Multimedia International Production (AMIP), Greek Film Centre, Greek Television ET-1, TV10 Angers, Lumiere Productions"
Senza Paura,2000,"28, 80, 53",,it,https://image.tmdb.org/t/p/w500/bZ64QYsBbSNZ9EGVO1Ca80Cs5do.jpg,0,Stefano Calvagna,"Cinestar Movies, One 7 Movies"
The Mystery of the Old Parish House,2000,18,"In this movie (based on a true story) within a movie, a director tries to film the tale of an old KGB activist living in a parish house. In the summer of 1941 the activist tortured and killed Latvians in the cellar of the house. Although the old man hires others to brick over the cellar door, the murdered people keep coming through the stones and never leave him in peace. Unbeknownst to the film makers, the ""real"" KGB activist, now an aged drunk, is milling about the film set. Moreover, the director and lead actor are competing for the love of the lead actress, and the film's producer wants the director to re-shoot parts of the movie.",lv,https://image.tmdb.org/t/p/w500/xjKSs3xHKoheDxDVY0eD7ntpu8A.jpg,5,Janis Streics,Rīgas Kinostudija
Collectors,2000,99,"America is drawn to the macabre handiwork of the serial killer. From best sellers to movies and television, there is an insatiable appetite for serial killer related material. Enthusiasts have taken this fascination into reality, reaching out to the murderers through letters and visits, gathering artifacts of the crimes, and collecting serial killer art work. Filmed in the deep South, COLLECTORS journeys into this strange, compelling world to illuminate the outer limits of pop culture's fascination with murder and mayhem.",en,N/A,6.2,Julian P. Hobbs,
Stranger,2000,,"STRANGER chronicles the surreal journey of a no-named homeless drifter who meanders the back alleys, mean streets and lonely highways of this chaotic universe known as America. Along the way, we get an in depth character study of the man and the manic mazes of his mind, and it ain't pretty folks. Each frame is an angst-splattered canvas of urban grit and grime, seedy bums, rednecks, kinky prostitutes, and well, you get the picture.",en,N/A,0,N/A,
Piccadilly Pickups,1999,18,"A quirky, satirical seduction into the glorious world of prostitution and pornography from Piccadilly, Manchester to Piccadilly, London. Teenager Jake sets off for London with the promise of making easy money as a rent boy. But difficulties arise as he breaches another boy's patch, is pimped by a pro and is tempted into the sleazy world of gender-bending pornography.",en,https://image.tmdb.org/t/p/w500/omK3zo5TPR4Hkcie7kqw49XtbYx.jpg,3,Amory Peart,Millivres Multimedia
Call to Witness,2000,,"Offering insight into the current struggles over sexuality within organized religion, Pam Walton's groundbreaking documentary tells the stories of three openly gay and lesbian Midwestern Lutheran pastors who have taken a stand against their own church. The film clearly and skillfully outlines the contradictions within a church that supposedly welcomes lesbians and gay men -- but at the same time condemns them.",en,https://image.tmdb.org/t/p/w500/xwuYrC8hfUWuce6372MGeCKndXU.jpg,0,Pam Walton,
Shirley Pimple in the John Wayne Temple of Doom,2000,,"A surreal action thriller essay about the epic duel between the film's heroine and the Hollywood legend created around John Wayne (good vs. evil). Shirley Pimple, an apathetic 7-year-old who looks remarkably like Shirley Temple, becomes the star of a propaganda film factory, The John Wayne Institute for the Preservation of American Ideals. When she reaches puberty, Shirley develops murderous tendencies, and the Institute tries to keep her under control by attempting to make her a heroin addict, but it doesn't help. In her obsessive hatred of the Institute, Shirley takes up with The Psychotic Weaklings, a group of pants-wetting, child molesters against the anti-John Waynes. Written by Psychoticweakling",en,N/A,0,Demetri Estdelacropolis,N/A
The English Sheik and the Yemeni Gentleman,2000,,"British-born filmmaker Bader Ben Hirsi, whose parents fled Yemen in the 1960s in the midst of a political revolution, tours his ancestral homeland with the help of one of the country's most eccentric immigrants -- an Englishman who's been living as a Yemeni in the ancient city of Sana'a for 16 years. Their journey is captured on camera by award-winning cinematographer Koutaiba Aljanabi (Jiyan).",en,https://image.tmdb.org/t/p/w500/yNGYAqoINOAVBiwZdE6uI4iQTY5.jpg,0,N/A,
葵花劫,2003,"18, 10752",,zh,https://image.tmdb.org/t/p/w500/1pu6be1Jm9J9nYqziIDCahK3vCH.jpg,0,Jiang Qinmin,
情义两重天,2000,"10749, 18",,zh,https://image.tmdb.org/t/p/w500/prDLbD5CQm6YvOLxSoea6cE11Pa.jpg,0,Xiao Feng,
The Video Diary of Ricardo Lopez,2000,"99, 36","Intimate portrait of the social outcast Ricardo Lopez, chronicling the last days of his life in 1996 as he creates and sends a letter bomb rigged with sulfuric acid to Icelandic singer Björk and heads home to record his own suicide on video.",da,https://image.tmdb.org/t/p/w500/aDnWRh2Vw7annVgES2CPPfDd5aB.jpg,6.8,Sami Saif,"DR, NewCom Entertainment"
