Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Amazing-man: The First Holy Demon War,1988,"16, 28, 12, 35, 14","The first Bikkuriman film, showing how the war between Akuma vs. Tenshi began",ja,https://image.tmdb.org/t/p/w500/a63ap0aKfWPR9XHlPFYgLko4Q67.jpg,0,Hiroyuki Kakudou,
Death Collector,1988,"28, 878, 37","In a future time, when things have reverted back to the days of the Old West, a man goes after the gang that murdered his brother.",en,https://image.tmdb.org/t/p/w500/yFZm0zQmbjD1KnW1vPNaJZkaVVe.jpg,3.6,Tom Garrett,Six Shooter Films
Woman in a Box 2,1988,"80, 27","The manager of a ski resort kidnaps women, subjects them to various forms of sexual degradation and keeps his victims in a wooden box in the basement.",ja,https://image.tmdb.org/t/p/w500/mnmABtFtiUVAJmB4aozXqOuojKm.jpg,3.5,Masaru Konuma,Nikkatsu Corporation
Eye of the Dictator,N/A,,,de,N/A,0,N/A,
Monster Woman '88,1988,"35, 27","Satomi is young woman that works in computer communication. One day she receives a strange message. And the person that sent it to her has committed suicide. As days go by, Satomi keeps receiving the messages from the spirit world....",ja,https://image.tmdb.org/t/p/w500/zFp4YtIwIg5yiTen6lxNxiCZS4e.jpg,0,Noboru Tanaka,
Los albureros,1988,35,,es,https://image.tmdb.org/t/p/w500/khnjU8LhS2NzQs73lsc1HTIjRwC.jpg,4.2,Alfredo B. Crevenna,
Aranyakam,1988,"18, 53","When feudal lords try to exploit the tribal people, a group of naxals put up resistance. The feudal lords decide to suppress the resistance. Who will emerge triumphant in the fight for justice?",ml,https://image.tmdb.org/t/p/w500/8JdTU7l6txPmW9IIS0Wz2DCsmju.jpg,0,T Hariharan,Mudra Films
Thirst,1988,18,"Peter is a young journalist who lives and works in Amsterdam, a city with quite a high density of cafés. Peter has a dynamic personality, perhaps a bit too dynamic for himself and his surroundings. He is unaware of the impact his behavior and drinking habits have on others. This leads to conflicts, even with his loyal girlfriend Nanny and his best friend Harry. Will Peter ultimately choose love and friendship or his addiction?",nl,https://image.tmdb.org/t/p/w500/m57j1UmM7jJ95at2Dplyu4n1rQl.jpg,0,Willy Breebaart,Olga Madsen B.V.
Fukashigi monogatari: Fantastic Collection,1988,"9648, 878, 35, 27",Horror and Science fiction anthology from Japan,ja,https://image.tmdb.org/t/p/w500/r59d0uTOB9MxlJ6shzU9tPmI32.jpg,0,Naoto Yamakawa,Paru Kikaku
Fu · Shi · Gi · na BABY,1988,,Roller skating boy band Hikaru GENJI face a series of strange events after a baby one day suddenly appears in their dormitory.,ja,https://image.tmdb.org/t/p/w500/hevfbpmkqRsgseo5YLAS60xlsOc.jpg,0,Masayoshi Nemoto,"Fuji Television Network, Johnny's Entertainment, TOHO"
Hawaiian Rainbow,1988,"10402, 99",An 85-minute film on Hawaiian music. Transferred to HD from the original 16mm film and lovingly restored.,en,https://image.tmdb.org/t/p/w500/2lrJrxUQv4kMrzDPqf49jOX0Z85.jpg,0,Robert Mugge,
Life Sentence,1988,"18, 80","The childhood traumas of a solitary young man have a determinative effect on the formation of his personality and sexual behavior and have turned him into a rapist with the angelic face. One day, the young man, Giorgos, confides his secret to a friend and colleague named Toni, who advises him to visit a psychiatrist. At the same time, he encourages him to have a relationship with a colleague of theirs named Kaiti, who seems to be interested in him. But the police, who had been looking looking for the perpetrator all this time, finally appear.",el,https://image.tmdb.org/t/p/w500/w77hwTyv6etEHGoc5O7TIJLfey2.jpg,4.2,Giannis Dalianidis,Giorgos Karagiannis & Co.
Katenka,1988,10749,"A very old man comes to the provincial town where he spent his youth. The flood of memories takes him far from reality, to which a little girl returns him, like two peas in a pod like his first love.",ru,https://image.tmdb.org/t/p/w500/egdEYmNc00hI7xDkRN3XDelufi9.jpg,5,Leonid Belozorovich,Gorky Film Studios
Parinati,1989,,"Based on a folk tale from Rajasthan, ""Parinati"" deals with the inherent tragedy of human avarice, which must inevitably lead to self-destruction.  Ganesh, the protagonist, is a potter who leads a happy and contented life in a remote village. The only ambition he and his wife Kurjan share is to get their only son Laxman married and bring a daughter-in- law home. Destiny, however, has ordained otherwise. Ganesh is hand picked for his honesty and dedication by a local charitable Seth to become the caretaker of his inn in the middle of the desert. There, Ganesh and Kurjan meet a wealthy couple, who are greatly pleased with their service and hospitality. They offer to take their son Laxman to distant lands, teach him trade and make him fabulously rich.",hi,https://image.tmdb.org/t/p/w500/7CGMy5Cs8iAn1SfToi0rzMjG7c1.jpg,0,Prakash Jha,National Film Development Corporation of India
Woh Phir Aayegi,1988,"27, 9648, 53",Aarti is possessed by the evil spirit of Asha who wants revenge on her killers. Aarti's husband tries everything possible to free her from the evil spirit.,hi,https://image.tmdb.org/t/p/w500/ipuU2Zo3rrYGSSCvIA2AGgXYska.jpg,5.5,B. R. Ishara,Jayvijay Enterprises
Aage Ki Soch,1988,35,"Aage Ki Soch is 1988 Hindi language movie directed by Dada Kondke and starring Shakti Kapoor, Dada Kondke, Swapna, Raza Murad, and Satish Shah",hi,N/A,2.8,Dada Kondke,
Bandivan Mee Hya Sansari,1988,,Bandiwan Mi Ya Sansari is a Marathi movie that released on 30th December 1988. Produced by Prakash Joshi & directed by Arun Karnataki. The plot of the movie is based on sacrifice and turmoil faced by the female protagonist.,mr,https://image.tmdb.org/t/p/w500/Adxy32nRy9b4HF0AifJPOXFKMdV.jpg,0,N/A,
Ghar Ghar Ki Kahani,1988,"35, 18, 10751",A dysfunctional family is in turmoil after the son of a mild-mannered man accuses his wife of having an affair.,hi,https://image.tmdb.org/t/p/w500/5CcTsbspcKXynC6azLM8O8PcwOu.jpg,4.3,Kalpataru,
Kanaka Purandara,1988,"36, 99, 10402","About the saints Kanaka and Purandara who led the Bhakti movement, which insisted that theological language be spoken in popular dialect rather than Sanskrit.",en,N/A,0,Girish Karnad,Chamundeshwari Studio
माला घेऊन चला,N/A,"35, 18, 10751",,mr,https://image.tmdb.org/t/p/w500/anLOFhMgvwYHjVSomKwZiCTvaeO.jpg,0,N/A,
The Road to God Knows Where,1988,,"Irish emigrants in London and New York are contrasted with life in Ireland where unemployment and deprivation are said to be endemic. The experience, effects and meaning of emigration in 1980s Irish is examined using a combination of interviews with emigrants, commentators and politicians. The film also features inserts of a stand-up comic performing in various locations, adding a surreal element to the programme.",en,https://image.tmdb.org/t/p/w500/jlj3GSQz99u5qqnz7yGYmoOihY.jpg,0,Alan Gilsenan,"Channel 4 Television, Yellow Asylum"
Saazish,1988,28,"Anand Kumar is a honest middle-class man, who lives with his sister, Geeta. When Geeta goes missing, Anand at first contacts the police. When the police are unable to locate her, he decides to take the task upon himself, and travels to Bombay city. Upon arrival, he meets with a cabaret dancer named Roma, and both get friendly. What Anand does not know that he and Roma are mere pawns in a deadly web of deceit and lies, which can only lead to their deaths.",hi,https://image.tmdb.org/t/p/w500/4FIXzSUM8UJXWUetXNLBYVHaSCL.jpg,9.8,Rajkumar Kohli,
Taquito de ojo,1988,35,"Two small-town guys get more adventure than they want in the big city in this action comedy from Mexico. Montes (Sergio Goyri) is a none-too-bright yokel from the country who heads into the big city with his best friend Juan (Charly Valentino) to buy a pickup truck. Montes wants to get his vehicle and head on home, but Juan persuades him to take in some of the sights of the big city first. It turns out, however, that Montes had the right idea for a change; while visiting a night spot, they accidentally spy a gang of jewel thieves who are forced to kill someone, and when the crooks give chase, Montes and Juan must spend the night running for their lives.",es,https://image.tmdb.org/t/p/w500/qcg0YSoWRbfiPPXZgGhbrL1YjJd.jpg,5,Francisco Guerrero,
Dragonard,1987,"18, 36","In 1747, a handsome but rebellious Scotsman named Richard Abdee is auctioned off as a slave on a Caribbean island controlled by French and British sugar-planters. When caught having sex with his owner's wife, Abdee is given 100 lashes with the dreaded ""dragonard"" whip. This sentence is meant to be fatal but Abdee survives and later joins in a slave revolt which puts an end to the island's era of savage whippings.",en,https://image.tmdb.org/t/p/w500/fxJjyTpe4xBhPs3R5iStXBzhfKR.jpg,4.7,Gérard Kikoïne,
Forced Entry,1988,35,"The Neighborhood Vigilance Committee fights degenerates, dope and the Devil.",en,N/A,0,Norm Orschorschki,
Mugguru Kodukulu,1988,,"Khalindra, a wealthy businessman takes care of his two brothers, after their parents' are murdered. Later, the brothers seek revenge for their parents' death. Will the trio succeed in their mission?",te,https://image.tmdb.org/t/p/w500/2P5jgo5VJRak2wkEPlBcpDqqdW9.jpg,8.5,Krishna,
Rugmini,1989,,"Rugmini, a little girl, ends up in a brothel after being molested by her stepfather. A police inspector who frequents the brothel realizes her innocence and begins to consider himself as her father.",ml,https://image.tmdb.org/t/p/w500/oHsXXw4mndMQyXHRkDUigsgDv7F.jpg,0,K. P. Kumaran,
Slime City,1988,"27, 18, 14","A student moves into a run-down building in New York City. His bizarre neighbors make a concoction in their apartment they call wine, but when he takes some of it, he turns into a deformed, murderous monster.",en,https://image.tmdb.org/t/p/w500/pONmFKamZlKzfMlvX4rdK5Ha8du.jpg,5,Greg Lamberson,Bare Bones Productions
The Birdwatcher,1988,18,"A young fanatic bird-watcher spends a summer on an islet in the Nortern-Sea with his assistant. Rough nature, hidden feelings.",et,https://image.tmdb.org/t/p/w500/3EuU3qaiIcwIPbAIF1OC0ToH4o0.jpg,4,Arvo Iho,Tallinnfilm
Banana Split,1988,35,"In Petrópolis in the 1950s, the group of Nei, Cabelinho, Bambolê, Laura and Carminha is excited about the arrival of the cariocas, who symbolize the highest level of modernity.",pt,https://image.tmdb.org/t/p/w500/iZdtyDKLHHVIYWJjVfvxxHkzMCV.jpg,5.3,Paulo Sérgio de Almeida,"Banana Split Produções Cinematográficas, Art e Oficio Produções Artísticas, ARTV Produções Artísticas"
Chiari di luna,1988,35,,it,https://image.tmdb.org/t/p/w500/i4huOgJP1VZ6iLpbDp93tOLCwaL.jpg,5.1,Lello Arena,"Equipe 71, Reteitalia"
Ore Thooval Pakshikal,1988,,,ml,N/A,0,Chintha Ravi,
Unnikrishnante Adyathe Christmas,1988,18,"Sophia has an argument with her parents over her marriage and leaves the house. Her parents seek the help of her close friend, Unnikrishnan, in getting her back in the house.",ml,N/A,1,Kamal,
Veedu,1988,18,"After being forced to vacate her rented house, Sudha decides to build a new house for her family and herself. However, she faces a lot of difficulties owing to rampant corruption and red tape.",ta,https://image.tmdb.org/t/p/w500/rWwVqlSfNJePZ2QmmFyredCMIJw.jpg,8.8,Balu Mahendra,Sri Kala International
La gallera,1988,,,es,https://image.tmdb.org/t/p/w500/xe5ZKmoX6CLwmrG0eWNC0qAXBff.jpg,5,Juan José Pérez Padilla,
Intrépidos punks,1988,"80, 28","After Fiera and her punk cohorts break their leader Tarzan out of prison, no one is safe! The newly reunited gang are quick to resume their favorite pastimes: robbing banks, brokering drug deals, and securing weapons, all while leaving a trail of mutilated corpses in their wake. As the entire countryside becomes caught up in the punk’s lifestyle of debauchery and violence, it's up to federal agents Javier and Marco to track them down before bloodthirsty anarchy becomes the new way of life.",es,https://image.tmdb.org/t/p/w500/tAbBGg8gvkbGoOsbLwfPgOEk28r.jpg,5,Francisco Guerrero,Eco Films S.A.
Leonor Fini,1988,99,Portrait of an Artist,fr,https://image.tmdb.org/t/p/w500/6dNW5kL8G644PCdVslhKuQqeJn5.jpg,0,Chris Vermorcken,
Aug-01,1988,80,"After a keenly fought election, MKR becomes the new chief minister. When the opponents hire a psychotic killer to assassinate him, Perumal, a crime branch officer, is assigned to stop him.",ml,https://image.tmdb.org/t/p/w500/pbYEeh8oiVHfeLoiWDBNabAy3K8.jpg,6.5,Sibi Malayil,Sunitha Productions
Captives,1988,27,"Referred to as “the most accomplished SOV horror film from this era,” Captives, is the sophomore effort of director Gary Cohen (Video Violence 1&2). Three weirdoes invade the home of a well-to-do family while the husband is at work. They aren't there to steal anything; they have a video they want to show the wife. On it is the past life of her husband, something much more violent and drug-fueled than she ever could have expected. When things go wrong for the invaders and blood gets shed, the wife must reconcile what she has seen and what she knows, and her new knowledge of the past makes her future unthinkable.",en,https://image.tmdb.org/t/p/w500/xu8hW8Juu5i4XyYd3se3A3RlZ1k.jpg,4.3,Gary P. Cohen,
Doore Doore Oru Koodu Koottam,1986,18,"The film is a socio-centric story of education system that existed in the period 80's - 90's in Kerala. Divakaran, in search of a good job acquires fake certificates from Mysore TTC and becomes a teacher in a government aided lower primary school run by a corrupt manager.",ml,N/A,6,Sibi Malayil,"Aroma Movies, Sunitha Productions"
The Last of the Gladiators,1988,,"World-renowned daredevil Robert Craig ""Evel"" Knievel narrates this fascinating documentary chronicling his remarkable career, which originally began as a hobby to keep him out of trouble. Showcasing some of his most unbelievable stunts -- including his attempt to jump Snake River Canyon and his successful launch over a fountain at Caesar's Palace -- this high-octane film is a testament to Knievel's cockiness and courage.",en,N/A,0,N/A,
Parashmoni,1988,,"Biju, Binu and Bipin, three siblings living in a village, find themselves in a problematic situation when Baikuntha, their close acquaintance, wants one of them to marry his high-handed niece.",bn,https://image.tmdb.org/t/p/w500/8haTfluVaaY6l0LwvFoHPNhvWEP.jpg,0,Tarun Majumdar,
O vară cu Mara,1988,10749,"Six carpenters from Maramureș go to a village in Bărăgan to build some stables. These are the head of the family, 4 brothers and their sister, Mara. Her beauty attracts local suitors.",ro,N/A,6.667,George Cornea,Casa de Filme 5
Vicharana,1988,"53, 18","The story is about the problems faced by a lawyer in his personal, social and professional lives when he undertakes the murder case of a trade union leader in which his brother-in-law is the main accused.",ml,N/A,5,Sibi Malayil,Tharangini Films
It Came from Somewhere Else,1988,"28, 35, 878, 27","Howard Hassler's alien invasion film It Came From Somewhere Else concerns the effects of an alien invasion on the small Canadian border town of Grand Bosh. The befuddled sheriff is hardly able to function when confronted with citizens bursting into flame and body parts growing in farmers' fields. A group of high-school students believe they can save the town, but they can't even comprehend the force they are facing.",en,https://image.tmdb.org/t/p/w500/fvim8DYYZGwNEvz7kECw0USMUIU.jpg,4,Howard Hassler,
The Southern Mail,1988,18,Based on the eponymous novel by Ladislav Ballek.,sk,https://image.tmdb.org/t/p/w500/bTqZSjvRNIMEjMnRK75GdJZTtfy.jpg,6.3,Stanislav Párnický,Slovak filmmaking Bratislava
Mohabbat Ke Dushman,1988,,"Rehmat Khan (Raaj Kumar) is the wise leader of a tribe of frontiersmen. After the malevolent leader of a neighboring tribe (Amrish Puri) kidnaps the beautiful Shama (Hema Malini), the woman escapes and seeks refuge in Khan's camp. When Khan falls for her, their love threatens to spark a bloody tribal war in this drama from Prakash Mehra. The Kalyanji-Anandji soundtrack features ""Allah Kare Maula Kare"" and ""Bahut Kat Chuka Hai.""",hi,https://image.tmdb.org/t/p/w500/g9UnjAMbEPj6HB8vGvR0CI3DW3j.jpg,8.2,Prakash Mehra,
Rights and Reactions: Lesbian & Gay Rights on Trial,1988,99,"In this 1987 documentary, the issue before the New York City Council is a resolution concerning gay rights. The voices of citizens and witnesses for and against this resolution are heard as they testify, and in interviews in the council chamber and on the sidewalk outside. Advocates on either side of the issue are shown to be earnest and sincere, and despite the fact that emotions are running high during the debate, basic civility somehow prevails.",en,https://image.tmdb.org/t/p/w500/ym4C9Y8Vdg06URZ7yOWlznAzzfj.jpg,1,Jane Lippman,
Shinderera Ekusutashii: Kuroi Hitomi no Yūwaku,1988,18,"A woman named Reiko stumbles into a shoe store and is given a pair of red shoes that the owner tells her bring good luck. Just before, he refused to sell those same shoes to another woman named Sheila, who is a ""Rock Queen"" and hangs out with her buddies Kiss and Bowie in their rock den when she's not fronting her band. The shoes soon work their magic as Reiko meets and falls for a motorcycle racer but Sheila is still after the shoes herself and eventually kidnaps Reiko's man...",ja,https://image.tmdb.org/t/p/w500/iY87woWdM29JVJO4hV211noe1w5.jpg,4.5,Yoshihiro Kawasaki,Nikkatsu Corporation
The Meadow of Things,1988,,Clonetown 1974 to 1979: a terrorist defector named Charon sits on the edge of oblivion and commentates on the imminent putrification of an abducted car dealer.,en,https://image.tmdb.org/t/p/w500/tMtm3WmE6xaoVjZozsWiOP73blk.jpg,5,Heinz Emigholz,
The Bride Market of Imilchil,1993,,"Directed by Steffen and Christian Pierce, this documentary chronicles the annual September tradition -- which attracts an increasing number of tourists each year -- in which men and women of Morocco's remote Imilchil villages meet at the local main shrine to choose mates and marry. From the participants' colorful clothing to the differences between Arab and Western societies, the film captures the highlights of this fascinating yearly event.",en,https://image.tmdb.org/t/p/w500/33GUKq6KOyuJ5FFKb4KUQwH1aPr.jpg,0,N/A,
Fofão - A Nave sem Rumo,1988,"12, 35, 10751, 14, 878","Fofão is summoned to defend the ship orbiting the Fofolândia the clutches of a villain who wants a sign placed in your nose, so he was born, to govern all galaxies. So Fofão has help Aliemac, fofolo, and children Bruno and Patricia ..",pt,https://image.tmdb.org/t/p/w500/1YvLmebtUrxpRAWCaMhTdcsKako.jpg,2.5,Adriano Stuart,Fofão Filmes
Tropical Nights,1988,14,"The beauty of the islands, the scent of sun-tan oil, the breeze of the morning surf, or the hint of a rainbow as the sun breaks through the mist contain elements of the most powerful aphrodisiac known to man - Sex. It doesn't hurt also to have Ginger and her island bunnies hopping atop rigid pole after pole of pure pleasure in paradise.",en,https://image.tmdb.org/t/p/w500/zhGPGfcJtWHUoZvwSlZjrWtn6vw.jpg,0,David I. Frazer,"VCX, Collector's Video"
Despite Everything,1988,18,"After serving a jail sentence, Hasan gets a job driving a hearse for the protestant church, and becomes involved with a widow, Ayse, and her son.",tr,https://image.tmdb.org/t/p/w500/UIz4nFUnjAM0mjUknnVK6yV81f.jpg,4.2,Orhan Oğuz,Mine Film
Gunahon Ka Faisla,1988,,"Choudhary and a group of goons and loot and kill people. Birju, Sheru and their twin sisters, Shanu and Durga fall prey to this group.",hi,https://image.tmdb.org/t/p/w500/YFDjLfZLoCZI7LMPZqOgXfalLv.jpg,0,Shibu Mitra,
Paap Ki Duniya,1988,12,"Gangster Pasha has brought up young Suraj as his own son, and has taught him all the skills needed for theft, break & enter, and acting as a hitman. Years later, Suraj has grown up and has become an expert in these skills. The law does catch up to him, and he is imprisoned. When he completes his sentence, he re-enters his world of crime with Pasha. One day he meets up with beautiful Aarti, and falls in love with her. Aarti too is attracted to him, and eventually falls in love with him. When Aarti finds out about his profession, she is dismayed and shocked, and will not have anything to do with him, unless and until he promises to give up on this career. Suraj does so, only to find Aarti's boyfriend Inspector Vijay to out to arrest him by hook or by crook on one hand, and on the other Pasha has ordered his death.",hi,https://image.tmdb.org/t/p/w500/pm6w6OLXBkwpE6pyASrTGjx12YL.jpg,6.1,Shibu Mitra,
Isabella,1988,"10749, 18","Isabella, a guide, falls in love with one of her customers, Unnikrishnan. But every time they meet, he refuses to accept her. Moreover, she struggles to deal with the difficult situations at home.",ml,https://image.tmdb.org/t/p/w500/aXmxVvAurH0Hb7aBto92h6cwtjd.jpg,0,Mohan,Shogun Films
Sonhos de Menina Moça,1988,"10749, 18, 53","Iolanda, a widow who is the matriarch of a large and complicated family, is the hostess of a large party in a mansion that brings back many memories. The celebration is marked by a barbecue with lots of gossip and fun among old friends.",pt,https://image.tmdb.org/t/p/w500/cVPUsdy7ITyTEAPfg0ClkD3AeAu.jpg,0,Tereza Trautman,Produtora de Artes e Movimentos
Citlivá místa,1987,18,,cs,https://image.tmdb.org/t/p/w500/jE2rNbWQTEuexPKu7h21wXNdc9a.jpg,0,N/A,Filmové studio Barrandov
Mi fantasma y yo,1988,"27, 35, 18, 14","A family of three moves to a haunted house. The couple's 10-year-old son runs into the ghost of the house but isn't scared. He tells the ghost that since his father is a writer of horror novels he lost fear of horror stories. The ghost then confides in the boy that he is a lonely ghost on account of the modern world focused on so many material priorities. Child and ghost become best friends, playing together, telling stories and helping the ghost pay his rent by scaring people every month.",es,https://image.tmdb.org/t/p/w500/nV5YzNexxYDRWcYyJf8X4YQw8nB.jpg,4.8,Gilberto de Anda,"Productora Potosí, Producciones Martizan"
Namumkin,1988,"18, 9648","Namumkin is a 1988 Bollywood mystery film, telling the story of an Asian family exiled from Idi Amin's Uganda.",hi,https://image.tmdb.org/t/p/w500/COrPok8yBl8NMzNbmqOtnI8fZV.jpg,0,Hrishikesh Mukherjee,
Let's go crazy,1988,"35, 80",,de,https://image.tmdb.org/t/p/w500/2Hgra7sdiob5rQgnT9evz3KdDZi.jpg,0,Giorgio Cristallini,Hans-Jürgen Seybusch Gesellschaft für Werbung + Produktion mbH
Rock N Roll Mobster Girls,1988,"35, 80, 27","In Seattle during the 1980s ""grunge rock"" phase, an all-female band called The Doll Squad is finding it increasingly difficult to get work, and they are soon reduced to scavenging food from dumpsters outside of restaurants. Frustrated with their stalled career, they decide to sign with a shady local promoter, Bruno Multrock in hopes that he will be able to get them the exposure they need. What they don't know is that Bruno is actually a psychotic murderer who enjoying butchering people and keeps his brother's decapitated head with him so he can talk to it.",en,https://image.tmdb.org/t/p/w500/52SZIIc1eN8NwFP13puMyumxfq2.jpg,0,Rick Werner Fahr,
Witchcraft,1988,27,A new mother and her child move into her mother-in-law's dark old mansion. She soon begns to suspect that neither the house nor her mother-in-law are quite what they seem to be.,en,https://image.tmdb.org/t/p/w500/kwDYkLjRBSqv3koCBKywRtMFFzV.jpg,3.9,Rob Spera,Vista Street Entertainment
Aasphota,1988,,"Aasphota (transl. Explosion) is 1988 Indian Kannada political drama film directed by T. S. Nagabharana, based on the novel Ayana by Manu (P. N. Rangan). The film stars Sridhar and H. G. Dattatreya, in his film debut, in the lead roles",kn,https://image.tmdb.org/t/p/w500/gUdPqDJtr54z09mTqjL5S4hscdU.jpg,0,T. S. Nagabharana,
Khaidi No.786,1988,18,"Khaidi No.786 is action drama based movie in which, Gopi (Chiranjeevi) is a music master brought up by Satyanarayana and Nutan prasad in a village. He wants to become a police constable. Surya Chandra Rao (Kota Srinivasa Rao) is a rich man in the village with his daughter Radha (Bhanupriya) who is head strong and proud of her riches. In a brawl with Gopi, she seeks revenge and acts as his disciple wanting to learn music and later accuses him of attempting to rape her with the help of new SI of the village.Asirayya (Mohan Babu) but later realises her mistake and his good nature and falls in love with him. Though reluctant to marry her, Gopi is convinced to accept her into his life and they marry. Surya Chandra Rao is enraged by this and sends a goon to kill him and in a fight the goon loses and Gopi leaves him at Surya Chandra Rao",te,https://image.tmdb.org/t/p/w500/4j1xVmM7jgcHPUITeOd6kw2yRh.jpg,5.7,Vijaya Bapineedu,
Manchi Donga,1988,18,"Manchi Donga is action oriented movie in which, Chiranjeevi palyed a role of theif, Veerendra he follows certain principles. Suryam and Chandram are father and son who are involved in an illegal occupation.Madhavi (suhasini) who is a lawyer, meets veerendra and she is attracted towards him for his kind heartedness towards poor people.",en,N/A,0,K Raghavendra Rao,
