Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
The Crown Witness,2007,"18, 28, 53, 80, 10749","Blacha, an ex-middleman in the criminal underground, is the key witness in an enormous Pruszkow mafia bust. As such he is kept under lock and key hidden away from the world. Intent on getting an interview with the ex-gangster is Marcin Kruk, whose pregnant wife was collateral damage in a mafia car-bomb several years back with Blacha being his main suspect. Fortunately Blacha holds Marcin's journalistic work in very high regard, hence agrees to an exclusive interview in a secluded hotel in the Hel peninsula. There he retreads his criminal life...",pl,https://image.tmdb.org/t/p/w500/jc1jiqPU2P2U8t0205sBA1KK5EU.jpg,5.1,Jarosław Sypniewski,TVN Group
Trained in the Ways of Men,2007,99,Explores the events surrounding the shocking 2002 murder of 17-year-old Gwen Araujo after her four attackers discovered she was transgender.,en,https://image.tmdb.org/t/p/w500/mnaD89t2Gw6J2mX1riWslCht93Q.jpg,4.2,Michelle Prevost,
Unnale Unnale,2007,"10749, 18","Karthik meets Deepika during a flight to Melbourne and they become friends. On reaching Australia, Karthik realises that Deepika works in the same firm as his ex-lover Jhansi.",ta,https://image.tmdb.org/t/p/w500/2B3onhVoBYN6RmAssdkPHwMzNj.jpg,6,Jeeva,
5 Centimeters per Second,2007,"16, 10749, 18","Three moments in Takaki's life: his relationship with Akari and their forced separation; his friendship with Kanae, who is secretly in love with him; the demands and disappointments of adulthood, an unhappy life in a cold city.",ja,https://image.tmdb.org/t/p/w500/dFipUR6W0y3PPkuVS8gjFd929m2.jpg,7.301,Makoto Shinkai,CoMix Wave Films
USA vs. Al-Arian,2007,99,USA vs AL-ARIAN is a close portrait of an Arab-American family facing terrorism charges leveled by the U.S. Government. The film shows a personal story of a family living in a society where fear of terrorism has resulted in increasing stigmatization and discrimination against Muslims.,no,https://image.tmdb.org/t/p/w500/wew2tXv7QSndWhamB7suVcM71Mo.jpg,4.5,Line Halvorsen,
1971,2007,"28, 10752, 18","Based on true facts, the film revolves around 6 brave soldiers who escape from the clutches of the Pakistan Army and risk death with honour and courage with sacrifice towards their journey home.",hi,https://image.tmdb.org/t/p/w500/pyifRwztOHpapPWM6ewMnNTdJPn.jpg,6.6,Amrit Sagar Chopra,"Sagar Pictures Entertainment, Viacom18 Studios"
Miracle on 1st Street,2007,"35, 10749","In the heart of the small shanty town known as Pine Village, lies 1st Street. The area has been earmarked by businessmen for redevelopment with lush parks and skyscraper apartments. Gangsters have been enlisted by the businessmen to persuade the residents to sell their homes for pennies on the dollar. It turns out that the towns only hope for a miracle may well come from Pil-je, the gangster sent to 1st street to bully the residents into submission.",ko,https://image.tmdb.org/t/p/w500/2ZpmCHj7FAzvjByp5ea0CHayzNh.jpg,6.8,JK Youn,"CJ Entertainment, Doosaboo Film"
Highway Star,2007,"10402, 35","Stuck in a small town, aspiring rocker Dal Ho makes a living reluctantly playing trot at local clubs. When small-time recording company head Jang offers Dal Ho a contract, he eagerly grabs the opportunity, believing that his time has finally come. After he signs, however, Dal Ho discovers that he won't be rocking after all. Instead, he will be singing trot. Unable to back out of his contract, Dal Ho takes to the stage behind a mask to hide his embarrassment, and ends up an overnight sensation. The wannabe rocker seems to have found his true calling, but doing music he dislikes. With the help of Jang and a certain cute trot singer, maybe he'll actually learn the passion of trot.",ko,https://image.tmdb.org/t/p/w500/7CuEcRuqNlEcgnvrAFxFG56tvWz.jpg,6.9,Hyeon-su Kim,"In & In Pictures, Fuji Television Network, OCN, Tube Entertainment, Korea Development, Junglim ENC"
The Crisis Caused 2 New Deaths,2006,99,"What happened, really, on June 26th, 2002 at the Pueyrredón Bridge cut? How do the newsrooms of the main newspapers in the country work? Why didn't the media publish the photographic sequence after the repression? How far does journalists' responsibility go? Through these questions, the film reconstructs and analyzes the events that occurred in the Avellaneda Massacre, the government's political bosses, and the documentation of the information by the mainstream media.",es,https://image.tmdb.org/t/p/w500/aJNzVogI9W2jgwRGv2SrcWUCnlL.jpg,8,Patricio Escobar,
Gadhvacha Lagna,2007,35,"Savlya, a potter who adores his donkey, goes to heaven. When he returns, he decides to construct a seven-storey building and get his donkey married to the king's daughter.",mr,https://image.tmdb.org/t/p/w500/R61hOd6KmBfVcsB79pULWCDzUN.jpg,0,Raju Phulkar,
Skeletons in the Closet,2007,"35, 18","The movie is about a dysfunctional family, each and every member with mental problems of his own. On top of that some old skeletons from the closet come back to haunt them.",ko,https://image.tmdb.org/t/p/w500/iUqwthDktgjP1qipxv1MZo6Q0H9.jpg,7.4,Jung Yoon-chul,"CJ Entertainment, Cinema Service"
Three Kims,2007,"35, 28","The plot is instantly familiar in the great martial arts tradition, being set in a small town which is home to two rival masters, one who practices Taekkyun (Shin Hyun Jun, also in the likes of “Shadowless Sword” and the “Marrying the Mafia” films) and the other Kendo (Choi Sung Kook, also in “Crazy Assassins”), both of who just happen to be called Kim. As well as competing for students, the two are locked in deadly combat for the hand of the local beauty, who seems to be pretty much the only woman in town. Into their conflict comes yet another master Kim, this time a kung fu expert (Kwon Oh Joong, “Damo”) who puts them both to shame with his dizzying skills and suave charm. Eventually, real danger arrives in the form of some unscrupulous land developers, forcing the three to join forces for the greater good.",ko,https://image.tmdb.org/t/p/w500/eD6lxHHBzWE2j1depdJMHKxLTp0.jpg,6.1,Park Seong gyun,Taewon Entertainment
Madres,N/A,,El relato de diecisiete Madres de Plaza de Mayo Línea Fundadora compone un discurso colectivo que cuenta la historia de una generación que militaba por un mundo mejor y fue brutalmente cercenada por el terrorismo de Estado. The story of seventeen Mothers of Plaza de Mayo Línea Fundadora composes a collective discourse that tells the story of a generation that militated for a better world and was brutally cut down by State terrorism.,en,N/A,0,Eduardo Félix Walger,
Microclimat,2007,,,fr,https://image.tmdb.org/t/p/w500/yOPueYmCK1EQyKiuoeUXrSXASLI.jpg,0,Marie Hélia,
The Midnight Drives,2007,18,A divorcee takes his children on a trip to Cornwall.,en,https://image.tmdb.org/t/p/w500/gq2DSNmYm2sSfqY5FaBN3Zh2yUv.jpg,0,Mark Jenkin,o-region
Où avais-je la tête ?,2008,"35, 10749",,fr,https://image.tmdb.org/t/p/w500/xAD1olHHGkweA61pDUuHZDxp1GB.jpg,2,Nathalie Donnini,
Paper Cannot Wrap Up Embers,2007,99,"During the last half-century, Cambodia has witnessed genocide, decades of war and the collapse of social order. Now, documentary filmmaker Rithy Panh looks at an irreparable tragedy that is less visible, yet no less pervasive: the spiritual death that results when young women are forced into prostitution. Angry and impassioned, PAPER CANNOT WRAP UP EMBERS presents the searing stories of poor Asian women whose lives were violated and their destinies destroyed when their bodies were turned into items of sexual commerce.",en,https://image.tmdb.org/t/p/w500/zVi2lQEGNSwyXQj6DUXmFEUOr1S.jpg,6.2,Rithy Panh,Catherine Dussart Productions
Savalee,2007,,Ramabai Shirodkar a classical singer lives with her daughter Sanika.Sanika tries to make name for herself away from her father but faces lot of hardships.,mr,https://image.tmdb.org/t/p/w500/vjDIHoruLeuWQrC3yexkzG5fmE2.jpg,0,Rajendra Talak,
Snuff 102,2007,"53, 27","A young Argentinian reporter is writing an article about snuff films - which depict real torture, rape and murder of people. But seeking the films and those behind them might backfire. She herself is in danger of becoming one of the suffering.",es,https://image.tmdb.org/t/p/w500/p3NEZY3V4H1dRIq13sd0Wg2LvE9.jpg,3.206,Mariano Peralta,
Swami,2007,18,"Swami, Radha and their kid shift to Mumbai after selling off their ancestral home in a village. In Mumbai, they get their kid admitted to a school that's patronized by children belonging to affluent families. Everything is going fine until Radha falls ill and is diagnosed with a life-threatening illness. Swami starts working overtime to raise funds for the operation, but Radha spends the entire amount on a chair that Swami wants to possess so dearly. Radha passes away with just one desire: The kid should settle down in America some day. How Swami works towards that dream is the remainder of the story",hi,https://image.tmdb.org/t/p/w500/3PoVCZNX2Qf1VVmMMn2MlyVWxEJ.jpg,6.5,Ganesh Acharya,Pushpa Krishna Creations
They Turned Our Desert Into Fire,2007,99,"Reporting the devastation, forced displacement, and genocide in Darfur should be a story with daily coverage. Mere mention of the word ""Darfur"" should set off a passionate exchange, or at least the question, ""What can be done?"". Unfortunately, the people of Darfur struggle with a problem common to so many victimized by geo-political realities: how to overcome the willful indifference of powerful government and media interests who find their story unimportant or merely inconvenient. With images and first-hand accounts, filmmaker Mark Brecke shares his experience of the Darfur crisis with Amtrak train passengers journeying eastward on a three day trip to Washington D.C. Their reactions, interwoven with hard facts and expert opinion, raise the central question in They Turned Our Desert Into Fire - Why does the public not understand the severity of this crisis and how can the world continue to do nothing?",en,https://image.tmdb.org/t/p/w500/5rPN5y59kjZURbIZCdz15itjYFi.jpg,0,Mark Brecke,
El último mandado,N/A,,Un relato acerca de la singular amistad entre una anciana alemana y un chico que le hace los mandados. Hanna vive en una mansión en el centro de un pueblo y admira en secreto a Adolfo Hitler. Lucas vive en las afueras en una humilde casa con su madre y cuatro hermanos menores. Ella conserva un secreto sobre el nazismo en la Argentina y él aparece en su vida como una posibilidad de prolongar el misterio. A story about the unique friendship between an old German woman and a boy who runs errands for her. Hanna lives in a mansion in the center of a town and secretly admires Adolf Hitler. Lucas lives on the outskirts in a humble house with his mother and four younger brothers. She keeps a secret about Nazism in Argentina and he appears in her life as a chance to prolong the mystery.,en,N/A,0,Fabio Junco,
Alice's House,2007,18,"Alice, married for the last 20 years to a taxi driver, works in a beauty parlour, has three children, the eldest of whom is doing his military service, and a mother who works as a maid in her house. None of the three siblings pay much attention to their mother, and they treat their grandmother with lack of respect. Alice's life in the female working world contrasts strongly with the powerful masculine presence in her home. Although she's a good girl, the chance to betray uncovers other betrayals she didn't know existed.",pt,https://image.tmdb.org/t/p/w500/v2t8pCgcgA04iYkyisPLVzlemMc.jpg,5.7,Chico Teixeira,Superfilmes
Don't Eat the Baby: Adventures at Post-Katrina Mardi Gras,N/A,,A feature-length documentary examining the unique state of New Orleans as the city holds its first Mardi Gras after the flood.,en,N/A,0,Todd Berger,
Operation Filmmaker,2008,"99, 35","Soon after the fall of Baghdad in 2003, a young and charismatic film student, Muthana Mohmed, stands in the rubble of the city's film school and explains to an American television audience that his dream of becoming a filmmaker has been destroyed - first by Saddam Hussein, then by American bombs. This brief, fortuitous appearance on MTV changes Muthana's life forever. Watching in the United States, actor/director Liev Schreiber stops channel surfing, utterly captivated. Feeling guilty about a war he opposed, Schreiber decides to extend to the unknown Iraqi the opportunity of a lifetime - to come to Prague to work on an American movie, Everything Is Illuminated. On set, frustrated expectations complicate the relationship between Muthana and his American benefactors in what becomes a cross-cultural endeavor gone awry. Filmmaker Nina Davenport becomes increasingly entangled in the young Iraqi's life as his visa is about to expire and the threat of returning to Baghdad looms...",en,https://image.tmdb.org/t/p/w500/llFfp4uUmO2rzZR39TS7EtKbM5b.jpg,6.5,Nina Davenport,
Zeppo: Sinners from Beyond the Moon!,2007,,"Empress Molly and planet Zeppo has declared war on planet Earth! She sends out her best troops to raise the dead against Earth! Only the brave researcher Adam Jacobs holds the key to winning the fight against Planet Zeppo! Can he succeed? Can he be inspired by the lusty and wanton president Lloyd Kaufman to get the weapon finished in time? Will he find his true love, Benito Spangler's featured stripper Sage? The world is going down in flames....might as well have a beer! Crazy surreal non PC humor that is equal parts Star Wars and Benny Hill!",en,https://image.tmdb.org/t/p/w500/15cPMkfLAI4G3eBtvdbVl0K0a7c.jpg,2,Jerry Williams,
Year of the Nail,2007,"18, 10749",A love story between a Mexican teenager and an American woman who meet one summer in Mexico.,es,https://image.tmdb.org/t/p/w500/ybc1SXBewCHQJL7e1q1D64FHBz9.jpg,7,Jonás Cuarón,Esperanto Filmoj
Anna & Anna,2007,"18, 10749, 53","Anna &amp; Anna is a movie about a Singaporean arts saleswoman / alpha female and her subdued doppelganger. Anna One (the arts saleswoman) is very successful in her job, and gets posted to Shanghai, where she used to live before. There, by a coincidence, she finds another woman who not only like her but IS her - Anna Two. This Anna has finished her studies, become a painter, and stayed with Oulang, a depressed musician - the life as Anna One's could have been, had she made another decision at one point of her life.",en,https://image.tmdb.org/t/p/w500/9HwYaLlL3hVrti0u3Ry4Qvg6NkB.jpg,6.5,Aubrey Lam Oi-Wah,
Les Ballets écarlates,2007,18,"A pedophile network, to which belong notables of a French provincial town is about to be discovered by a young woman who herself lost her son, a child survivor of one of these horror festivals, and an anarchist gunsmith.",fr,https://image.tmdb.org/t/p/w500/7UCIJOvutnmuSdsg3CpBwH8073R.jpg,2.7,Jean-Pierre Mocky,
Momo le doyen,2007,,,fr,https://image.tmdb.org/t/p/w500/jfdXOrCCrVPpKPPHOwxOzmf0f7E.jpg,0,Laurent Chevallier,
Vous êtes de la police ?,2007,"80, 53, 35, 18","A former policeman resentfully enters a retirement home. To deceive his boredom, he will investigate the murder of another resident.",fr,https://image.tmdb.org/t/p/w500/e6q6pLHzyLla1eExOLFst9DjvV9.jpg,0,Romuald Beugnon,Memento Films Production
Zincirbozan,2007,"18, 80, 36","The political drama ""Zincirbozan"" was written by journalist Avni Özgürel, and depicted the period between 1979 and 1983, the most tumultous years in the recent Turkish history. Zincirbozan shows a chronology of the most significant events in this period , such as the assassination of the famous journalist Abdi İpekçi, the escalating terrorism in the run up to the 1980 military coup, the futile attempts of politicians to stop the turmoil and terror on the streets, the military taking over the government, and the exiling of the political figures, and depicts the period with new insights into its less known aspects. The movie is named after the Zincirbozan military complex in the city of Çanakkale, where the leading politicans of the period were interned.",tr,https://image.tmdb.org/t/p/w500/8hjcNepji2rzlj2azBpK9PTQGLd.jpg,6,Atıl İnaç,"Digitürk, TürkMax, TFT Yapım"
One Hundred Nails,2007,18,"An Italian professor seeks refuge in the quiet, peaceful ruins of an old building.",it,https://image.tmdb.org/t/p/w500/sjlRCKbFFmslXvHDoSQgClC2qNQ.jpg,6,Ermanno Olmi,"Cinemaundici, RAI Cinema, MiC"
Herr Bello,2007,"35, 18","After his mother’s death, the 12-year-old Max, son of pharmacist Sternheim, wishes for a pet. One day a dog appears in Max’s life. By his power of persuasion he is allowed to keep this dog and names him “Bello”. In the meantime a new tenant, Verena Lichtblau, moves into Sternheim’s house, and Max is not happy. But further Sternheim has got a present, that’s a special mixture. After he has ruined Edgar’s harvest with the mixture, the next accident happened: Bello drinks from the mixture, and so he transforms to a human. With Max’s help, “Mr. Bello” continues a human-life. And Mr. Bello returns Max’s enjoying of life again. But outside of Sternheim’s house Mr. Bello gets in trouble, and there the story begins.",de,https://image.tmdb.org/t/p/w500/hdgiffKMKp78MaKZdQFouGOH8S6.jpg,4.5,Ben Verbong,Constantin Film
Laaga Chunari Mein Daag,2007,"18, 10749","Badki and Chutki live a fun-filled life in Banaras, playing pranks, sneaking off to see a forbidden mujra, and soaking up all the excitement that goes on the ghats of the Ganga. Badki is aware that the family is in dire straits, but she and her mother protect Chutki at all costs. When things get worse, Badki decides to go to Mumbai and seek a living for the family.",hi,https://image.tmdb.org/t/p/w500/lCyy2tQ14OmzYN7byobslSEOZz9.jpg,5.4,Pradeep Sarkar,Yash Raj Films
Lost in Woonsocket,2007,99,"While conducting a humanitarian experiment, a group of filmmakers attempt to help two homeless alcoholics get their lives back together. After the series is unceremoniously cancelled, the question remains of how far they're willing to go to help.",en,N/A,0,N/A,
Seeing Sally: A Psychic's Tale,2007,,"Psychic Sally Morgan is the subject of this sweetly humorous documentary that follows the seer from London to New York, where she plans to seek fame and fortune as a clairvoyant so that she can support her extended family. Reaching out to skeptics and believers alike, Morgan soon demonstrates that the remarkable rapport she has with her subjects is just as important as any psychic powers she may possess.",en,N/A,0,N/A,
Todos los días son tuyos,2007,53,"While investigating the terrorist activities of a Basque nationalist group, Mexico City photographer Eliseo (Mario Oliver) becomes obsessed with his neighbor, a gorgeous young separatist named Maria (Bárbara Lennie). But when Maria is murdered, Eliseo is the prime suspect. Pursued by both the police and Maria's killer -- who has slain other Basque separatists -- Eliseo fights to stay alive and clear his name in this fast-paced thriller.",es,https://image.tmdb.org/t/p/w500/18IQ9PFILIGClg5PjST5V7lvidP.jpg,4.8,José Luis Gutiérrez,"goliat films, Instituto Mexicano de Cinematografía, UNAM, Centro Universitario de Estudios Cinematográficos (CUEC)"
Wonderful and Loved by All,2007,35,"Isabella Eklöf is an unemployed actress in her early thirties. Her friends all enjoy stable relationships, children and successful careers. In order to jump-start her life she decides to lie a bit on her next job application with unexpected consequences.",sv,https://image.tmdb.org/t/p/w500/ax782nbEo6sVh4zZ0wqNI5OMJbU.jpg,5.7,Hannes Holm,"Fladen Film, Nordisk Film Denmark, SK-Film, TV4"
Aaja Nachle,2007,"10749, 18","Dia is a divorced mom living in New York and must go back to India after she receives news that her guru is on his death bed. When she arrives she finds he is gone and has left her the responsibility of saving and reviving the Ajanta Theater where she used to dance. The problem is that the political officers want it torn down and turned into a shopping mall. The storyline follows Dia and her challenge to stand up for what she believes in and fight the cause to the end, while trying to win back the love and support of the people of the town whom she walked out on ten years prior.",hi,https://image.tmdb.org/t/p/w500/xru51i8vXJrowpjz7z6ZsCYakPD.jpg,6.4,Anil Mehta,Yash Raj Films
Duska,2007,18,An older film critic's life is interrupted by an unexpected visitor.,nl,https://image.tmdb.org/t/p/w500/rIXioSJFf6xalDoLYHMePXZj8Fe.jpg,5.1,Jos Stelling,"TVINDIE Film Production, Eyeworks Egmond"
Four Women,2007,18,A drama centered around four women at Kuttanad in Kerala's Alappuzha district.,ml,https://image.tmdb.org/t/p/w500/fDShVoVuaRv5Kw11izBjAvBRYeB.jpg,5.8,Adoor Gopalakrishnan,Adoor Gopalakrishnan Productions
Like Stars on Earth,2007,18,"Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.",hi,https://image.tmdb.org/t/p/w500/puHRt6Raovm5ujGCdwLWvRv4NHU.jpg,7.994,Aamir Khan,"Aamir Khan Productions, PVR Inox Pictures, UTV Motion Pictures"
Ciao Bella,2007,"18, 10749","Mustafa Moradi is aching to find a girlfriend. On the other end of the city, Linnea is desperately searching for a guy with style, courage and a burning passion.",sv,https://image.tmdb.org/t/p/w500/yLWhmybRJv5Pl7sf8dg8Dp7MSM5.jpg,4.7,Mani Maserrat-Agah,"GötaFilm, Film i Väst, Sandrew Metronome Sverige"
Svein and the Rat and the UFO-Mystery,2007,10751,"Svein thinks his grandma's soul is in the process of being swallowed by mysterious aliens, and he mobilizes both his friends and his rat Halvorsen in an attempt to save her.",no,https://image.tmdb.org/t/p/w500/wrIyxipiwjJjXVEVGDWF6sXUstc.jpg,4.3,Vibeke Ringen,
Words from the City,2007,"99, 10402",Explores contemporary Australian hip hop through intimate and candid observations of some of the nations most potent and compelling artists.,en,https://image.tmdb.org/t/p/w500/Lg1ShckTKTWyrk7MQGNNpJh0bS.jpg,0,Natasha Gadd,
Commit,2007,35,"Two strangers meet at a coffee shop for what seems like a blind date. But as the conversation progresses, it becomes clear that this couple, who have never seen each other face to face and who met on the Internet, have actually formed a suicide pact. Problems arise when the couple realizes that they may have finally found something worth living for. Comprised of three continuous takes-one take for each act-and shot over the course of two days, Commit is witty and disturbing, as well as an inspirational achievement in independent filmmaking.",en,N/A,4.2,N/A,
Confusions of an Unmarried Couple,N/A,,"Take a couple who've had a troubled past, including an ugly break-up, and throw in a strange attempt at reconciliation. Ask each where they think things went wrong and you have one confusing and very real account of a relationship in flux.",en,N/A,0,Brett M. Butler,
Frank & Cindy,2007,99,"Frank & Cindy is a deeply personal documentary about Frank Garcia, an '80s one-hit wonder musician, and his blonde bombshell wife Cindy, who makes him live in the basement.",en,N/A,7,G.J. Echternkamp,
Marked,2007,53,A group of Ghost Hunters discover a powerful force that puts one of their members in great danger.,en,https://image.tmdb.org/t/p/w500/s5O2pfjXdEY9uUcfwOfof0g37Qd.jpg,0,Dustin Voigt,
Ópera,2008,,"Pablo and Marina wake up in a hotel room and then travel the country together, she accompanies him while he is in the process of writing a traveler's guide. Pablo is a married man with two daughters, while Marina is a college student. During the journey they pass through different points in the relationship, sometimes in full disagreement.",es,https://image.tmdb.org/t/p/w500/kX4VnEH7xBg8x5PA9BS4LOOYUIw.jpg,4.4,Juan Patricio Riveroll,"Mantarraya Producciones, Arte 7"
The Irony of Fate. The Sequel,2007,"35, 10749","Zhenya and Nadya go their separate ways. Nadya stuck with her bureaucrat boyfriend, married him and had a daughter, also called Nadya. Zhenya married and had a son, Konstantin. Both later divorced.  More than 30 years later, Konstantin ends up drunk in the flat where the younger Nadya finds him. He is there as part of a convoluted ruse by his father's friends to get Zhenya back into the arms of the woman with whom he shared a magical night. The waylaid son is the bait to get Zhenya back to Leningrad, now called St. Petersburg. One romance is rekindled and another between the son and daughter is struck up.",ru,https://image.tmdb.org/t/p/w500/yzjLu5rTsIVHYmvMciUjmT3lJBc.jpg,4.9,Timur Bekmambetov,"Bazelevs Production, Channel One"
Fear,2007,27,"In director Vikram Bhatt's Bollywood spook fest, a supernatural spirit terrorizes a woman and forces her to confront the demons of her past.",hi,https://image.tmdb.org/t/p/w500/pOSo3Q4gljfMOJcxeqQivQCI4hC.jpg,2,Vikram Bhatt,
Aurora Boreal,2007,,"In Mexico, in 1994, Mariano, a tormented teenager has decided to commit suicide, leaving behind his testimony: a videotape explaining the World the reasons he had to do this. The result is a nostalgic and touching portrait of a young man´s soul who´s trying to redeem a family tragedy caused by him a few years before.",ca,https://image.tmdb.org/t/p/w500/16UAuG1UqDTXuiu0iPdVCh12xt8.jpg,5.2,N/A,
Balıketi,2007,35,,tr,https://image.tmdb.org/t/p/w500/fw6kbUBtQNj6Qm9jpRpwPyQXwdz.jpg,0,N/A,
Farewell Darkness,2007,"10752, 18","Michael returns home to Chicago from Operation Iraqi Freedom with more scars than he left with. Abused by his father, Roman, as a child, he spent his teenage years as a petty thief until he is caught and given an ultimatum, military or jail. Now, that his bloody Tour of Duty is over, he returns home to find his mother, Teresa, dead by her own hand, pushed to the brink by her abusive husband Roman. Michael vows to take vengeance for his poor mother by killing Roman. But he must have one last day with his girlfriend, Rose, a recent high school graduate who stayed loyal to Michael during his tour. But this happy reunion of young lovers takes a turn for the worst when Michael begins to show abusive behaviors toward Rose, not unlike his father's behaviors as a child. Michael must choose to let his past go and leave his father to rot in his own hell of self torture, or join him by his side.",en,https://image.tmdb.org/t/p/w500/1Si1pZ0XaQsHJswVUTl0bSFNvXC.jpg,0,N/A,
Darfur Now,2007,"80, 99","This acclaimed documentary follows the story of six people who are determined to end the sufferings in Sudan's war-ravaged Darfur. The six - an American activist, an international prosecutor, a Sudanese rebel, a sheikh, a leader of the World Food Program and an internationally known actor - demonstrate the power of how one individual can create extraordinary changes.",en,https://image.tmdb.org/t/p/w500/rGdNjdAAk8fGUbMhGisWeRvSdkc.jpg,5.4,Ted Braun,"Crescendo Productions, Mandalay Independent Pictures, Participant"
Karla's World,2007,"35, 10751, 18","Karla's Game is a comedy family film that deals with problems of a very modern family. The story is seen through the eyes of the 10-year-old Karla, who struggles to keep her family together at Christmas. This is however not easy when your parents are divorced and you have a new step dad, irritating brother as well as a father who doesn't always keep his promises.",en,https://image.tmdb.org/t/p/w500/zh0zGuOLZUNsXSgLQBfw7tbxw16.jpg,5.4,Charlotte Sachs Bostrup,Nordisk Film Denmark
The Class,2007,18,An average guy of an Estonian high-school decides to defend his bullied classmate. This starts a war between him and the informal leader of the class.,et,https://image.tmdb.org/t/p/w500/pXke5ubr1Wlz4F0ca0jfcVK4ZYc.jpg,7.4,Ilmar Raag,"Amrion, Eesti Televisioon"
The Lark,2007,27,A disturbed woman takes refuge in a decaying abandoned building with her children. When a mysterious man and woman enter her gloomy territory she realises her children's lives are in danger and will stop and nothing to protect them. But is everything what it seems?,en,N/A,0,Steve Tanner,
The Superhero,2007,"28, 14, 53",A city is brought to its knees by an army of drug addicts. A masked vigilante desperately fights back. The line between good and evil blurs into one.,en,https://image.tmdb.org/t/p/w500/ykzHC4SffellhBxOfdJucKhTntf.jpg,3,Adam Simcox,
Tetsujin 28: Morning Moon of Midday,2007,"878, 16, 28","Japan, ten years after World War II. Boy detective Shotaro solves mysteries and fights crime with the help of Tetsujin 28, the 50-foot tall giant robot left for him by his late genius father. But one day he's shocked to learn that his father also adopted and raised another boy named Shotaro, now a repatriated soldier. Just as surprising to our young hero is the fact that his “big brother” can also control Tetsujin, even better than he can. But with the emergence of this elder brother comes danger, as a mysterious assassin, Morning Moon, closes in on the boy for being unworthy of controlling the robot. Meanwhile, the capital faces destruction when multiple bombs are discovered, planted by the two Shotaros' father himself!",ja,https://image.tmdb.org/t/p/w500/shZGiM4TQziUsSh0N4SruBAJT4N.jpg,5.2,Yasuhiro Imagawa,"GENCO, Nikkatsu Corporation, Star Child Recording, King Records"
