Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Two Strangers,1991,,Directed by Halit Refig.,tr,https://image.tmdb.org/t/p/w500/lxPXP0ELJ5LxBZk4kJoYDySNWKv.jpg,0,Halit Refiğ,Ada Film
Kurt Kanunu,1992,"36, 18",,tr,https://image.tmdb.org/t/p/w500/6c1uZw3AKAGhNn80rQLV4Uyxm2a.jpg,0,Ersin Pertan,
Madhura Nagarilo,1991,"80, 53, 10749",A thriller directed by Kodi Ramakrishna,te,N/A,0,Kodi Ramakrishna,Ushakiron Movies International
Dancer,1991,28,"Malti witnesses a physical altercation between her husband and Rai Bahadur Brijbhushan Sharma, as a result of which her husband gets knifed and killed. As she tries to take the knife out, the Police arrive, arrest her, and hold her in a cell. It is here that Brijbhushan visits her and warns her not to testify against him as he will kill her son, Raju. Malti accepts full responsibility of her husband's death, is found guilty, and sentenced to 14 years in jail. After her discharge, she is released and finds out that Raju is now known as Raja is very popular dancer and singer. She also gets to meet Radha and her brother, Dattu, who are looking after Raju, and hopes that her son will eventually marry Radha. She subsequently comes to know that Raju loves Priya, who is the daughter of none other than Brijbhushan. Malti is not ready to expose Brijbhushan as her husband's killer - she has other plans for him, and none of her plans include Priya as her future daughter-in-law.",hi,https://image.tmdb.org/t/p/w500/3Sg5Y1SVqRNicuthoeCyCu2bmcr.jpg,3,Kishore Vyas,
Dos Nacos en el Planeta de las Mujeres,1991,"35, 878, 14",Try out some frightfully fun movie and television titles to keep you up at night.,es,https://image.tmdb.org/t/p/w500/j5FFh1OhPBXSVIt0UCBE2Ftj5sm.jpg,4,Alberto Rojas,
De chivo los tamales,1991,35,"Rodolfo and Carlos are police officers dedicated to their work, between the two of them they like Jenny, a beautiful woman that Carlos manages to fall in love with, and with whom Rodolfo remains madly in love. One night they knock on his door and it was Jenny all beaten up asking him for accommodation, then he finds out that Carlos is involved in shady business and decides to take revenge by unleashing a crazy comedy.",es,https://image.tmdb.org/t/p/w500/p8WZoOMvAO7YlYdFcufIfQ1Qiu4.jpg,5,Miguel Marte,
El calibre de la venganza,1991,,,es,https://image.tmdb.org/t/p/w500/zLOCxfSHn0v47unINqarGSELkHF.jpg,5,N/A,
Promiscuous Wife in Heat,1991,18,"After his wife and child committed suicide, Sasaki was so shocked that he quit his job and has been living a modest life painting. Then, by chance, he meets up with an old colleague and heads to the home of his colleague's wife, Sachiko, who is waiting for him. In fact, Sachiko and Sasaki have been having an affair for a long time, and that day they have sex next to their colleague as he sleeps. Sasaki also begins to have a physical relationship with Sachiko's younger sister.",ja,https://image.tmdb.org/t/p/w500/rH0GF2Ldpq9NDniX8fBIkeio1cs.jpg,2,Kazuhiro Sano,Kokuei Company
Perverted Sex Play: Tease Me Dirty!,1991,80,,ja,N/A,0,Kazuhiro Sano,Kokuei Company
Ripe Sex Play: Tingle,1991,80,"　A sequel to ""Destroy the Evil"", it follows the protagonist of the previous film, who is pursued by the yakuza and moves to a rural town in Chiba. The story concludes with a tragic ending, but as the title ""Keep running, keep running!"" At the end of the film, there is an image shot of the protagonists who continue to run, as the title suggests, and this is a strong statement to the director himself and to the audience.",ja,https://image.tmdb.org/t/p/w500/sqF3vbveW83xVq34UNoDYpmp019.jpg,2,Kazuhiro Sano,Kokuei Company
New Sex Life-Style Bible 2,1991,,Drama from 1991,ja,https://image.tmdb.org/t/p/w500/gHX5bLUTY3fbB8vuiTMwqNAGzuP.jpg,2,Kōji Wakamatsu,
Lesbian Rape: Sweet Honey Juice,1991,"18, 27, 9648, 53",An unstable lab technician develops a crush on her new assistant and uses an unscrupulous man with an unusual device to get closer to her.,ja,https://image.tmdb.org/t/p/w500/ePsb5nRDkO7ghfRkL41Vxvcqt1.jpg,3.2,Hisayasu Satô,Shishi Production
Widow's Perverted Hell,1991,,"A married couple enjoy engaging in S&M sexual behavior, and the wife, Yuri, asserts, ""The ultimate SM play is death."" After her husband dies, supposedly accidentally, Yuri is left alone, grieving and self-destructive. Her mental state deteriorates as she watches and masturbates joylessly to the home-made SM videos she made with her husband.",ja,https://image.tmdb.org/t/p/w500/kY7llWTSHR32AFLOeNxdzUFHuiy.jpg,2,Hisayasu Satô,"Shishi Production, Xces Film"
Niizuma kahanshin: Washizukami,1991,27,"This deliriously warped S&M softcore film from cult pinku-eiga director Hisayasu Sato deals with a deranged doctor who lives in an abandoned hospital with his wheelchair-bound daughter. Frustrated by normal women's perceived imperfections, the doctor kidnaps them and subjects them to sadistic tortures to turn them into subservient women for his childlike daughter to play with.",ja,https://image.tmdb.org/t/p/w500/wtV9c0GXhIOlFeBah0KocWAu9pn.jpg,5,Hisayasu Satô,"Xces Film, Shishi Production"
Uniform Punishment: Square Peg in Round Hole!,1991,27,"A high-school girl with paranormal abilities becomes the center of a bizarre cult which believes her to be a divine idol. In fact, she's a maniac, prowling the streets with a male slave to rape and murder innocent victims.",ja,https://image.tmdb.org/t/p/w500/sP8QszzaLWEe8o1AtReh37hnp4L.jpg,2,Hisayasu Satô,"Shishi Production, Xces Film"
Group Molesters: Peeping on the Housewife,1991,80,,ja,https://image.tmdb.org/t/p/w500/jjQVREHYMVFq63w3DzKtxPyzmL2.jpg,0,Kazuhiro Sano,Kokuei Company
Umagoya no reijô,1991,"18, 27",Yuu is living with her horse Ryusei  on the edge of the sea. One day a young researcher and three artists arrive and they disturb Yuu's quasi-telepathic relation with a horse.,ja,https://image.tmdb.org/t/p/w500/83Kkn4EcLFqR0mYfCngpYxt7Ym7.jpg,6.4,Hisayasu Satô,
Challenge the Wind,1991,18,"Matt Harding is a boy in trouble on the journey of a lifetime. When a judge orders him to live with grandparents he's never known in a sleepy, farm town, his only plans are for escape. When he arrives at the farm, he begins to face the reality of his father's tragic death in Vietnam... and his own anger. Shunned by the townspeople, Matt runs up against the school's best athlete. But one day Matt finds he has a special gift... he was born to be a track star. With the gentle, but firm hand of his grandfather, the two spend hours everyday training. What Matt learns from his grandfather is much more than winning a race. It is competing in life and the words, ""Run every race like it's your last race"" would carry him far beyond the finish line.",en,https://image.tmdb.org/t/p/w500/iWx6sWv8dczxcun8rGoAqXF3fhj.jpg,0,Bill Blackburn,Jack M. Sell Entertainment
Kizhakkunarum Pakshi,1991,18,"Kizhakkunarum Pakshi is a musical film about film industry and the life and struggling of music directors, singers etc.",ml,N/A,5,Venu Nagavalli,Shirdi Sai Creations
Ulladakkam,1991,"53, 18",Reshma is a patient of psychiatrist Dr Sunny. She gets romantically obsessed with him even though this is not reciprocated by the doctor. The arrival of the doctor's fiancee Annie causes a lot of conflict in the mind of Reshma.,ml,https://image.tmdb.org/t/p/w500/qnDVroef8krGsuTJhkv7xWkBqJy.jpg,7.4,Kamal,
Uncle Bun,1991,"35, 18, 10749","Charlie Chacko, an overweight man who is struggling with the death of his first love, is forced to take care of his brother's three children and then falls in love with Geetha Krishnan.",ml,https://image.tmdb.org/t/p/w500/10R6y4MyayBaKYYh8VtH7RvNzAE.jpg,4.2,Bhadran,Supriya International
Vishnulokam,1991,18,"Vishnu is part of a local circus group. On one of their tours, Vishnu meets a girl and his life changes forever.",ml,https://image.tmdb.org/t/p/w500/hEAxUZFqdOi6XfEhA5ogZDAQ47h.jpg,6.3,Kamal,Sooryodaya Creations
Sweet 'n Short,1991,35,"In South Africa, Sweet Coetzee wins an award for 20 years service as a sportscaster on his 40th birthday, beating his rival, pompous George ""The Weasle"" Weedle. After Sweet gets drunk one night at his birthday party, he misses a sportscast and his boss, Bryce Williams demotes him to interviewer and promotes Weedle. A subplot of the film are two robbers, ""Bossy"" and ""Savage"" who the main characters remain remotely unaware of as they are just a comic theme. Sweet pulls a prank on Weedle during a golf game and is suspended for six month. Sweet also records Weedle having humorous intercourse with a prostitute, ""The Orphan in a Storm"". Sweet then decides to drown his sorrows in a casino at the slot machines, where he tricks a small boy, Alfred ""Shorty"" Short into thinking he is a genie. Bossy and Savage try to rob the casino when they accidentally break the disco ball and it knocks Sweet unconscious just as he hits the jackpot.",en,https://image.tmdb.org/t/p/w500/mLn4VCI8fDXzv7jLXAz0yVYX1aG.jpg,4.7,Gray Hofmeyr,
Federal de narcoticos (División Cobra),1991,,,es,https://image.tmdb.org/t/p/w500/96wRZbeI0qYCu724yci12TWIXBg.jpg,5,N/A,
Blood,1990,,Young man is given an opportunity to live his life over again.,hy,https://image.tmdb.org/t/p/w500/euDOnsJ6rYuJCTKjfMV4jzRuVBb.jpg,0,Suren Babayan,
Kimba the White Lion: Symphonic Poem,1991,"10751, 12, 16","After a spoken introduction describing the various musical instruments used, the film tells the story of Kimba the White Lion, from his birth, to his escape from a ship intended to take him far from home. The story is told entirely without dialogue, and showcases a symphonic tome poem composed by Isao Tomita, based in incidental music he composed for the original television series ""Jangaru taitei"" (1965)",ja,https://image.tmdb.org/t/p/w500/q6d1f6oy0zNeMDFuuXtjAxArDeY.jpg,0,Toshio Hirata,
La ley de la mafia,1991,,,es,N/A,5,N/A,
La metralleta infernal,1991,,,es,https://image.tmdb.org/t/p/w500/k7HcrsAJrH8BnFWGUAebXSZyPs1.jpg,3.7,N/A,
Sensaciones,1991,"10402, 18",A group of musicians move to a ranch in order to capture the sound of the Andes in their first album.,es,https://image.tmdb.org/t/p/w500/jZkADLprnGuoCvisjzxSVKODjgc.jpg,5,Viviana Cordero,
SexStory,1991,"10749, 14","A young man meets a woman on Christmas Eve. She notices his rich gift of imagination and encourages him to remember his unfulfilled dreams and dreams. To fulfill their desires, they come up with an exciting game in which they easily involve lovely women - the heroines of the sweetest flights of a modest young man...",ru,https://image.tmdb.org/t/p/w500/c98XkYdOtZr6J8jvh7kmROGKGGa.jpg,0,Elena Nikolaeva,"Strannik, Arkadiya"
Apparitions at Fatima,1991,18,"A docudrama about the apparitions of the Virgin Mary at Fatima, Portugal.",pt,https://image.tmdb.org/t/p/w500/30751yCyn9QuTkVMQXotjISuZAu.jpg,4,Daniel Costelle,
Chiquilines,1991,18,,es,https://image.tmdb.org/t/p/w500/a6iruc2r46Kc22NyZ9iITyQlBaB.jpg,0,Mario A. Mittelman,Alcorta Cooperativa de Trabajo de Producciones Artísticas
The Emperor's New Clothes,1991,16,"When Emperor Louis offers a reward to the tailor who designs the finest outfit for him to wear for his upcoming celebration, two swindlers convince the Emperor to wear a special design made of a fabric they claim is only visible to the wise.",en,https://image.tmdb.org/t/p/w500/swN9fYT6pmRLkCne4VGBm9szFUW.jpg,0,Ryszard Słapczyński,
Extermineitors III: The Final Fight,1991,"28, 35","This time the unusual ""Extermineitors"" must confront a secret organization that aims to make a fighter bionic implants (Randolph McCIain), test its performance, and create a multitude of ""indestructible"" men to dominate the world. Guillermo (Guillermo Francella) and world karate champion Hector (Echevarría) form part of a secret martial arts tournament  to expose this evil group. To these is added Nico (Javier Belgeri), an orphan child (Son of Emilio Disi character played in previous installments) fan of this type of gear, which provides assistance in this crucial fight",es,https://image.tmdb.org/t/p/w500/3pX7JB07Dxf1ZWORlouXlSViCtn.jpg,4.6,Carlos Galettini,Argentina Sono Film
Frank Enstein,1992,16,Frank is a human robot built by Dr. Max Einstein to retrieve a scientific formula that has been robbed of their enemies. Frank is a thousand and one difficulties in carrying out its mission and bring the desired formula to its creator. Its large size and simplicity make it big boy get in situations as disparate as fun.,en,https://image.tmdb.org/t/p/w500/uA2MsbGg6a87AxiVkDTm3I30D1r.jpg,0,Ryszard Słapczyński,
Goldilocks and the Three Bears,1991,"16, 10751, 14","During a walk in the woods, Goldilocks comes to a house where they live three bears, which spend a wonderful day and fun. Days later discovers to her horror that the three bears have been chained and forced to work in a circus. Goldilocks, with the help of Bongo and other animals in the circus, it helps the bears to return home.",en,https://image.tmdb.org/t/p/w500/hgU5EG73QC6B2GAmD0ZaOyXy8eh.jpg,4,Ryszard Słapczyński,Burbank Animation Studios
Manobra Radical,1991,12,"On the eve of an important surfing championship, a group of young friends travels along the Brazilian coast with the intention of training hard and having a chance to become professional in the sport. However, along the way, Guel, a surfer bum, falls in love with a rich girl.",pt,https://image.tmdb.org/t/p/w500/bu1o7et1MBNZdih0SKP0VdCyPfp.jpg,6,Elisa Tolomelli,
A República dos Anjos,1991,18,,pt,N/A,0,Carlos del Pino,
El silla de ruedas,1991,,,es,https://image.tmdb.org/t/p/w500/Q8OT6ga5jK5XyY9Rjg7KMMf3kg.jpg,5,N/A,
Web of Desire,1991,18,Sarah Asproon returns to New Orleans to act as executrix of the estate of a millionaire whom she was once the mistress of. She must decide which one of his surviving family members will inherit his fortune. It's not a decision that she's willing to make alone....,it,https://image.tmdb.org/t/p/w500/r1jMJjv5NhEj0UcGGbDufVYafBA.jpg,4.7,Joe D'Amato,"Variety Film Production, Filmirage"
Roy Lichtenstein,1991,99,"In this documentary Roy Lichtenstein is interviewed and discusses his life and art work, what influenced him, where his ideas came from, how his art adapted and how and why it changed over time. He discusses the Pop Art movement, a bit, mostly how he was one of a number of artists making art that was then called Pop Art. Also interesting is Lichtenstein tells what different art critics have said about different phases of his art and he shares his personal reactions to their statements. Additionally some footage of people criticizing and discussing his artwork is included, almost in a “he said, she said” manner which makes the viewer think about how sometimes what others say about an artist’s work may be a bit off or just wrong. Contrary to what non-artists may think, artists do usually have a reason or an inspiration behind what they create. Lucky for us this documentary allows us into the brilliant mind of Roy Lichtenstein.",en,https://image.tmdb.org/t/p/w500/9RoK4wXiHiVDkokKDOrBSsQSAFW.jpg,6,Chris Hunt,
Beyond the Mountain,1991,18,"In a quite mountain temple Chim-hae follows a path of asceticism under the instruction of the High Priest, Pop-yon. One day, the high priest sends him on an errand to another mountain temple known as Sowondang. Sowondang was widely renowned for the beautiful Buddhist nun, Myo-hon who lived there. On Chi,-hae's way back he spots the delightful Myo-hon in the distance. From that moment he realizes her existence is overpowering to his. Days later, his craving is fulfilled when he gets to meet her in their mist at Sowondang. They are immediately attracted to each other in this wonderful first rendezvous. However, they foresee a grim future lying ahead. While returning to his temple, Chim-hae gets lost in the mist causing great concern and confusion among the other followers. Three days later Chim-hae awakes to find himself at home in the temple after having been rescued by the monk. Known as Mubul who had found him in the mountains.",ko,https://image.tmdb.org/t/p/w500/nud3xsj2dUcgwPnYlV6CnMFyHfU.jpg,0,Chung Ji-young,Sung-Il Cinemart
Wolfskinder,1991,99,A documentary about an East Prussian refugee family whose children lost each other while wandering from their homeland and were miraculously reunited. Eberhard Fechner interviewed them and describes the exciting experiences of the siblings and gives an insight into an eventful period of history.,de,https://image.tmdb.org/t/p/w500/oSX2g29Bgd68MKTWGJKttDYhSXd.jpg,0,Eberhard Fechner,"ZDF, Eberhard Fechner Film Produktion"
The Three Muscatels,1991,35,"Donna Bon Viant (Belaine) is a college student, who has to complete an assignment on the 14th century for her African American literature class. She chooses to base her writings on The Three Musketeers, a famous novel by Alexandre Dumas, père. Donna begins to read the novel and falls asleep in the process. She dreams a zany dream involving the adventures of ""The Three Muscatels"". The adventures include a number of people in Donna's life including students in her class, members of her family, and an alcoholic she met earlier in the day named Russell (Pryor).",en,https://image.tmdb.org/t/p/w500/rjUbHawL0DI406zGznpTiWdn8iS.jpg,0,Romell Foster-Owens,
Chuck Amuck: The Movie,1991,99,"Chuck Amuck: The Movie is a 1991 documentary film about Chuck Jones' career with Warner Bros., centered on his work with Looney Tunes; narrated by Dick Vosburgh.",en,https://image.tmdb.org/t/p/w500/lMPWvF8MoSI1rWGPfilMzCvoXpR.jpg,6.2,John Needham,Moondance Films
The Curse of Claudia,1991,27,"Stanley Blindon fantasizes about beautiful woman, but none can compare to his wife Claudia. He is completely obsessed with her. Returning from a trip to Boston, Blindon unexpectedly finds Claudia in bed with another man. Running wildly through the streets, he suddenly turns into a werewolf. He seeks psychiatric help, but the psychiatrist, Dr. Caligari does little to change the situation. Seeking revenge on Claudia, once again transforms into a werewolf. Bursting into her bedroom, he discovers her in bed with Caligari. Machete in hand, the werewolf decapitates Claudia. Caligari escapes, but the werewolf gives chase. When the two fight, Caligari gains the upper hand by producing a pistol. Suddenly, a bright light flashes...",en,N/A,0,Joseph Marzano,JM Pictures
God Raises Them,1991,,"Angel lives with his mother and has homosexual inclinations. One day he meets Mirna, a prostitute who has a son. The three try to form a strange family.",es,https://image.tmdb.org/t/p/w500/e0SDL4jIfFFKbEu30iHfHIZKx30.jpg,1,Fernando Ayala,Aries Cinematográfica Argentina
The Well,1991,18,"This is a picture of some horrible events in Bulgaria after the WW2, when as if in the name of the future dictatorship, rules came.",bg,https://image.tmdb.org/t/p/w500/6zdrLPgaTgWryPXn3pX1iEoSXX3.jpg,5.7,Docho Bodzhakov,
Plyontek,1991,18,"Plyontek, a boy with a weak constitution and traumatized psyche. Sent to a sanatorium where established rules among graduates, black pirate threats and combat establishes its rules. Plyontek gradually becomes ruler of a small kingdom of bitter and abused subjects. The circle is close to the emergence of the next willing to participant to fight evil.",bg,https://image.tmdb.org/t/p/w500/5bVoNOwP64kg5unNxKBYZQypvvC.jpg,4.7,Borislav Sharaliev,Boyana Film
Boccaccio '91,1991,10749,,ko,https://image.tmdb.org/t/p/w500/nCPZDedzhCSDENCWDHq4nPhviZC.jpg,0,kim jeong-jin,
El caso Laura,1991,18,"Laura abandons her peaceful life as a doctor to avenge her sister, who was cheated by a band of pornographers who drugged her to film her rape.",es,https://image.tmdb.org/t/p/w500/sbNJAJXV6KpJ8hKyxFNEvIe0WYF.jpg,3.5,Gustavo Ghirardi,Planeta Imágenes
Delito de corrupción,1991,"9648, 18, 80",,es,https://image.tmdb.org/t/p/w500/awc8HL2PKHY5P2SvflggGx8z9dB.jpg,0,Enrique Carreras,
Vivir mata,1991,18,"A diplomat is sent to Wallachia late nineteenth century. There he meets a young princess. Back in Buenos Aires, and a century later and turned into a vampire, he meets another woman.",es,https://image.tmdb.org/t/p/w500/v6z6Z7cdkHSJhOVEo6QHEdR0Nhr.jpg,0,Bebe Kamín,
Le vent de la Toussaint,1991,18,"A veteran of the Indochina war, a doctor emigrated to Kabylia. He is torn between his love for the sister of a rebel group and his duty as a patriot.",fr,https://image.tmdb.org/t/p/w500/nhcTEItXEwO9vt5tqJDhqt5c0gh.jpg,0,Gilles Béhat,"Télé Images Productions, FR3 Films Production, La Sept Cinéma, Canal+, Sofica Créations, Sofica Lumière, CNC"
Ölürayak,1990,10749,,tr,https://image.tmdb.org/t/p/w500/sCurgKH6VKzahWSohxh6gpjmyMH.jpg,0,Aydın Bağardı,
De regreso (El país dormido),1991,"35, 18",,es,https://image.tmdb.org/t/p/w500/tiPB54kKDoQglCOR15l4S3v1LmF.jpg,0,Gustavo Postiglione,"La Máquina  Cooperativa de Trabajo, Escuela Internacional de Cine y Televisión (EICTV)"
"Equinoccio, el jardín de las rosas",1991,"35, 14",,es,https://image.tmdb.org/t/p/w500/tAVxByUHDObQsbrHmrhvMEPi7uG.jpg,0,Pablo César,"Federación Tunecina de Cine, Radio y TV Tunecinas, Centro Islámico de la Argentina"
Génération oxygène,1991,35,"When he has just left school and got into work, John finds himself in the ruthless world of finance. He even launched a new product on the market, without success. But with help, he will try to trace his voice through the difficulties.",fr,https://image.tmdb.org/t/p/w500/qVO1tnr3bDufCfEU0UdcK3IUAdh.jpg,0,Georges Trillat,Magic Company
La noche eterna,1991,99,,es,https://image.tmdb.org/t/p/w500/fr1wYcWGT0H5jYH2QG3unMxQ7N1.jpg,5,Marcelo Céspedes,
Silnější než já,1991,80,,cs,N/A,3,Petr Šícha,Lucernafilm – Beta
Home,1991,"18, 9648","In the young man's imagination, the image of a mysterious house - a mystical building that symbolizes the spiritual world of an unknown faith - persistently returns.",cs,N/A,0,Miloš Zábranský,Filmové studio Barrandov
Does the American Moon Rise Over Itaewon ?,1991,"18, 10749","Yu Jin is a member of a gang in Itaewon district. He will do anything for money, even take a knife. The only person he cares about is his half brother Dol Ee. Shany and Geum Ja are dancers in clubs in Itaewon. They will sleep with anyone, even foreigners, for money. Shany and Geum Ja only have each other to lean on. Nam Ok and Jang Sook have their own fantasies about America and are obsessed by the American dream. Jang Po is an Itaewon mob boss who cruelly extorts money from the young people of Itaewon. These people fight each other with tragic consequences. Under the Itaewon sky, their suffering and tragic love continue.",ko,N/A,1,Yoon Sam-yook,Oh-seong Films
Moving Objects,1991,99,"“Moving objects” are the subject of this film, a portrait of six Dutch theater groups that make performances with puppets and other objects. Manipulation and creating illusions is their profession. For them, the visual aspect of theater making is of great importance. These theater makers all have a special relationship with fine arts, they often use theater as a complement to express themselves. This form of theater has a great variety: from traditional to contemporary visual art events and everything in between. However, the starting point is always the same: bringing objects to life. By following theater makers with the camera - before, during and after the performance - we get to see things that otherwise we would never get to see: improvisations, dilemmas, the carpentry and construction. The film confronts the audience with the ingenuity of the performers and explores the genre through observation and dialogue.",en,N/A,5,Leonard Retel Helmrich,
Aparahnam,1991,18,"Nandakumar is released from jail but the police continue to harass him. Being a suspect in the eyes of society, he has no job prospects. During the 1970's Emergency, he is imprisoned again.",ml,N/A,0,M P Sukumaran Nair,
Bhavantarana,1991,99,"An experiment and a homage, Bhavantarana is a spiritually intoxicating documentary about classical Odissi dance maestro Guru Kelucharan Mohapatra.",en,N/A,0,Kumar Shahani,
The Witches of the Suburbs,1991,"14, 35, 10751",Two little girls get ahold of magic and hijinks ensue.,cs,https://image.tmdb.org/t/p/w500/845CPw4O6sZ6Brbr9Mw3GO0r6Ra.jpg,0,Drahomíra Králová,
Chinna Kounder,1992,"18, 10749, 53","The village head is a man who sticks to honesty while making judgements. However, when he falls prey to a conspiracy, he bravely fights to ensure that justice prevails in his village.",ta,https://image.tmdb.org/t/p/w500/sVMKVjPdJqA17IsUcCOEZOLSoZh.jpg,6,R. V. Udayakumar,
Chinna Thambi,1991,"10749, 18","Nandini is a rich girl raised by her three loving brothers. However, after an astrologer predicts that she will marry a man of her choice, her brothers try to protect her all her life.",ta,N/A,6.3,P. Vasu,
Gauri Ganesha,1991,"35, 18","Lambodara, an unemployed witty young man takes advantage of weaknesses in people to his monetary benefit.",en,https://image.tmdb.org/t/p/w500/vKhlFic5rlRocOBW9Ra4lA0cFGk.jpg,0,Phani Ramachandra,
Children of Mini-Japan,1990,99,Highlights the plight of young children employed in the fireworks industry. Their childhood is lost in the dark factories with no basic amenities even.,ta,https://image.tmdb.org/t/p/w500/wZjegy3uBwSuMA78pUfLUTzDDzM.jpg,0,Chalam Bennurakar,
Mamagaru,1991,,"Mamagaru is a 1991 Telugu-language drama film directed by Muthyala Subbaiah. It stars Dasari Narayana Rao, Vinod Kumar Alva and Yamuna in the main roles. The film is a remake of the Tamil film Naan Pudicha Mappillai.",te,https://image.tmdb.org/t/p/w500/7g1GbQYGdUjLmdO6uozihD7hN2c.jpg,0,Muthyala Subbaiah,
Who Saw The Dragon's Claws?,1991,"9648, 53","Ji-won, a news anchor woman, witnesses Jung Yong-wook, an emerging leader of the ruling party, being terrorized. She sees the incident from car parked on a deserted road as she was enjoying a secret redez-vous with Park In-gyu, the presidential candidate of the opposition party. She barely escapes being killed herself. The country is thrown in turmoil with the news of Jung Yong-wook's alleged suicide, and Park In-gyu urges Ji-won to keep quiet.",ko,https://image.tmdb.org/t/p/w500/3TdSN5JyX5M9SXMInj9M357dvQU.jpg,0,Kang Woo-suk,Seoul Films
Something Like a War,1991,99,"An examination of India’s family planning program from the point of view of the women who are its primary targets. It traces the history of the family planning program and exposes the cynicism, corruption and brutality which characterizes its implementation. As the women themselves discuss their status, sexuality, fertility control and health, it is clear that their perceptions are in conflict with those of the program.",hi,https://image.tmdb.org/t/p/w500/bAFXORCPalz8kNaM2k6HHM8Myxf.jpg,0,Deepa Dhanraj,
Surya Tejor Anya Naam,1991,18,"Directed by Dinesh Gogoi.  With Jatin Bora.Reviews, Showtimes, DVDs, Photos, Message Boards, User Ratings, Synopsis, Trailers, Credits",en,N/A,0,Dinesh Gogoi,
Veerappan,N/A,,"A 1991 Kannada Action, Crime movie by Ravindranath starring: Devaraj, Lokesh, Vanitha Vasu",kn,https://image.tmdb.org/t/p/w500/49XENMeQxVkCOcfGMCHaVFmh1sJ.jpg,0,Malu Raveendranath,
The Cuckoo's Call,1991,,The first feature in the Karbi language of northeast India follows a schoolteacher who gradually becomes politicized from dismay at his region's troubles. Aka The Spring.,en,N/A,0,Gautam Bora,Wojaru Cine Trust
Whit Monday,1990,"18, 878","Ivan Khristoforov discovers the strange property of foreseeing explosions. Trying to understand the reason and meaning of this unusual ability, he turns to family history. The attention of the secret public service doesn't bode well for Khristoforov. The imaginary journey of the hero in his past, bearing the imprint of a children's worldview, and the present, at times just like a dream.",ru,https://image.tmdb.org/t/p/w500/yXCWCC3Bl8jHSTLYjo1dnuRhbp9.jpg,3.1,Sergei Selyanov,"Lenfilm, CTB Film Company"
Jóvenes perversos,1991,"80, 18, 53",,es,https://image.tmdb.org/t/p/w500/kZO0scxucbdzHpCrWzdLjLlUQyM.jpg,4.1,Roberto Schlosser,
Heat Wave,1991,"18, 80","Rin Jyoshima lost her father to death-by-gambling; years later, she's grown up in the Kosugi household and has fallen victim to gambling herself.",ja,https://image.tmdb.org/t/p/w500/58wYgSBgnfWnUAI3ah8pWCCnkdH.jpg,5.8,Hideo Gosha,"Shochiku Daiichi Kogyo, Bandai Visual"
The Leg,1991,"10752, 18","The film's protagonist Valera - cheerful guy from Moscow, who at age 19 learned a whole hell of war in Afghanistan, where he lost a leg. Returning from the war, he had no idea what a nightmare for him is just beginning.",ru,https://image.tmdb.org/t/p/w500/oAdB5SZ5pWvuQSPp1YAxya4ZOjc.jpg,3.4,Nikita Tyagunov,Filmstudio 12A
