Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Rebel from China,1990,"80, 18, 28","Prolific action director Woo proves his thespian mettle on screen as a destitute, desperate Chinese defector who, with his brother in tow, tries to find a foothold in the Hong Kong underworld.",cn,https://image.tmdb.org/t/p/w500/rdXZoTNquX8z6Yofuzh9pe7TaCf.jpg,0,Raymond Lee Wai-Man,Silver Medal Presentations
Young Guns II,1990,"37, 12","Three of the original five ""young guns"" — Billy the Kid, Jose Chavez y Chavez, and Doc Scurlock — return in Young Guns, Part 2, which is the story of Billy the Kid and his race to safety in Old Mexico while being trailed by a group of government agents led by Pat Garrett.",en,https://image.tmdb.org/t/p/w500/7kMjla98srGHlFzAEmoGRcr6GN1.jpg,6.5,Geoff Murphy,"Morgan Creek Entertainment, 20th Century Fox"
Dragon in Jail,1990,"28, 80","Andy Lau stars as a juvenile delinquent trying to escape life in the ghetto. After releasing from jail, he is bullied by a local tyrant, Ma Chao-wei, at last his jail mates help him to settle the problem. However, Ma takes revenge on him. His friendship with a rich jail mate (Ho Kar King) is his only way out!",cn,https://image.tmdb.org/t/p/w500/huVe027Ujly2HaJ4GA8f6meUxwT.jpg,6.6,Kent Cheng Jak-Si,"Legend Films Co., Ltd."
Dreams,1990,"14, 18",A collection of magical tales based upon the actual dreams of director Akira Kurosawa.,ja,https://image.tmdb.org/t/p/w500/j0NQsYqnqvhTtBj7vhCa9iKT0NA.jpg,7.7,Akira Kurosawa,"Warner Bros. Pictures, Akira Kurosawa USA"
Zabić na końcu,1990,"80, 35","Two workers, bored with their current situation, decide to rob a famous movie director.",pl,N/A,4,Wojciech Wójcik,"Studio Filmowe Zodiak, Wytwórnia Filmów Fabularnych w Łodzi"
Začátek dlouhého podzimu,1990,"18, 10751",,cs,N/A,6,Peter Hledík,
Return Engagement,1990,"80, 28, 18","A well-known gangster is released from prison, and decides look for his daughter with the help of a troubled young woman.",cn,https://image.tmdb.org/t/p/w500/7zwS6ttVbgHXpgehTCcVg1f8nbM.jpg,6.6,Joe Cheung Tung-cho,"In-Gear Film Production Co. Ltd., Foo Ong Film Ltd."
"Freeze, Die, Come to Life",1990,18,"Stuck in a mining town near Vladivostok in 1947 amongst Soviet exiles and Japanese POWs (Japanese prisoners remained in Siberia for years after the war had ended), the kids have to come up with something to keep them busy. Two friends, Valerka and Galia, play some peculiar, very dangerous games of their own amid the man-made wasteland of Suchan.",ru,https://image.tmdb.org/t/p/w500/xxhWSPUt41BryaZobeIeJRNNbrx.jpg,6.5,Vitali Kanevsky,"SPiEF, Lenfilm, Trinity Bridge Studio"
Time of Vengeance,1990,,"Orhan, who is ten years old, comes to Vienna from a small Village in Anatolia. Armed with his grandfather's revolver, he intends to avenge his father, who was a ""guest worker"" and was killed in a car accident. On his quest for ""vengeance"", Orhan meets friends and enemies and finds himself in a totally strange world. Finally he realizes the absurdity of his plan and returns to his village.",de,https://image.tmdb.org/t/p/w500/rDjMhXkwjyn7zDfuX3qHfW1qoi6.jpg,0,Anton Peschke,Dor Film
Pantyhose Hero,1990,"35, 28, 80",Two policemen must pretend to be a gay couple in order to investigate the murders of homosexuals in Hong Kong.,cn,https://image.tmdb.org/t/p/w500/ySErxIqAEKDtYtSdCLLb9cP4PQ.jpg,5.6,Sammo Hung,Bojon Films Company Ltd.
Fatal Passion,1989,,"Tim Wong's marriage is pretty shitty. His career-driven wife, Diana, is more interested in her TV script writing job than her husband. Tim suddenly finds himself involved in a torrid affair with an old girlfriend, sexy Siu-Man. Unfortunately for Tim, she has a very jealous boyfriend who is secretly a hit-man for the triad.",cn,https://image.tmdb.org/t/p/w500/pQo9ubCV5ngMLM8cO5oCa6HjK1s.jpg,2,David Ho Dai-Wai,Diamond Cast Films Ltd.
"No Risk, No Gain",1990,"28, 80, 35","As an advisor to a reknown U.S. casino and a prominent gambler, ""Supreme"" Ray has encountered many adventurous challenges in his career. When ""Tiger Eye"" Chiang challenges Ray to a gambling contest with him in Macau, Ray's adventures begins again. In Hong Kong, Ray's cousin introduces him to two friends, who end up cheating him and making off with all his money and belongings. The two swindlers then assume Ray's identity and travel to Macau to participate in the card competition on his behalf.",cn,https://image.tmdb.org/t/p/w500/nCKFnB2bSVNBK3bKGun9HLN0pFG.jpg,6.9,Taylor Wong,
Best Friend of the Cops,1990,"35, 80",,cn,https://image.tmdb.org/t/p/w500/sdDHIjLguEv6cZ6bz4ya0dBtI2m.jpg,6,Wong Wa-Kei,
Promising Miss Bowie,1990,18,"Miss Bowie is more or less happily raking in the cash until her life is complicated by the sudden reappearance, after 20 years, of her first (and presumably true) love. To this is added Miss Bowie's annoying teenage niece and a strange disease.",cn,https://image.tmdb.org/t/p/w500/83ttED7gv5TLntUvnU9dWClhhIl.jpg,0,Yonfan,Far-Sun Film Company
Whampoa Blues,1989,,"Chung and Kin grow up together at Rennie Mill Area with quite different characters. They were admitted into the Whampoa Military Training School at Taiwan. On the way to School, Kin and Chung met with other schoolmates in a train - Cheng, Lin and Wu. The mischievous kin got into trouble with other schoolmates and was punished on the first day of their arrival. The Training Officer, Lam was so strike with his training programme that everyone suffered. Under the mutual care and help, everyone got promoted. However, Cheng was advised not to take part in the field practice for his feebleness. Cheng insisted on trying. At the field practice, Wu, Chung, Kin and Cheng incidentally discovered an ammunition smuggling, this led them to fatal attack.",cn,https://image.tmdb.org/t/p/w500/hnicj7baXxSEBFrH3cJbrPjTDRV.jpg,5.4,Blackie Ko Shou-Liang,
The Spooky Family,1990,"27, 35","Hung Ping is a vampire buster in early 20th century China. He shares his home with his fortune teller wife, his dim-witted son, his beautiful daughter Fa and their ghost servant. We follow Hung on his exploits as he tries to capture the copper vampire, a bloodthirsty demon that brings misfortune to whomever controls him.",cn,https://image.tmdb.org/t/p/w500/qzFfmfgltyd5Bl1VpmoDBJl6VfJ.jpg,6.5,Chin Yuet-Sang,
Killer's Romance,1990,"10749, 28",A triad assassin is sent to kill a female witness to a murder only to fall in love with her instead.,cn,https://image.tmdb.org/t/p/w500/jjgNngYECWnIsF7BycPhFEcRGWe.jpg,3.9,Phillip Ko Fai,
Winter Cherries 2,1990,"35, 18, 10749","Olga, married to a reach American businessman, returns to Russia after six years.",ru,https://image.tmdb.org/t/p/w500/ou4HgWYuKhmVJnxpRnnwtTaxzxv.jpg,3.1,Igor Maslennikov,Lenfilm
Zoo Radio,1991,35,"Under the terms of their father's will, rival radio station managers Burt and John Powell must compete with each other for their inheritance. Burt's KLST and John's KWIN have six months to build their ratings, with the winner getting the whole sixty million dollars. The KLST weirdos party on as the KWIN suits hatch schemes.",en,https://image.tmdb.org/t/p/w500/fh0UZsTJDZ9FaD5mgdcHsNAJ29u.jpg,3.667,Jay Roach,Wells Entertainment Group
Zwei Männer und zwei Frauen,1990,,Vexation game - a thriller about our feelings and the affairs of others. Two are happy. Four are confused. The audience still think they know what is going on. Reality is but a question of perspective.,de,N/A,0,Paul Harather,
"Ay, Carmela!",1990,"35, 18, 10752","Paulino and Carmela are husband and wife, troubadours touring the countryside during the Spanish Civil War. They are Republicans, and with their mute assistant, Gustavete, they journey into rebel territory by mistake. They are arrested, fear a firing squad, and receive a reprieve from an Italian Fascist commander who loves the theatre. He arranges a performance for his troops, bargaining with Paulino to stage a burlesque of the republic in exchange for the actors' freedom. Will the fiery and patriotic Carmela consent?",es,https://image.tmdb.org/t/p/w500/kJTO0lHsZWEgBVJkxHZcyNtk1g8.jpg,6.6,Carlos Saura,"Ellepi Films, Iberoamericana Films Internacional, TVE"
Days of Being Wild,1990,"80, 18, 10749","Yuddy, a Hong Kong playboy known for breaking girls' hearts, tries to find solace and the truth after discovering the woman who raised him isn't his mother.",cn,https://image.tmdb.org/t/p/w500/acfLUO8E61u0ooWS6htbzTHDBcI.jpg,7.3,Wong Kar-wai,In-Gear Film Production Co. Ltd.
"Abraxas, Guardian of the Universe",1990,878,An alien policeman comes to Earth to hunt down a renegade of his own race.,en,https://image.tmdb.org/t/p/w500/txF03Mh5HtknsX44D4ALbhkaLsm.jpg,3.456,Damian Lee,"Phoenix Entertainment Group (PEG), Rose & Ruby Productions"
Across the Tracks,1991,18,"When Billy returns from reform school he has to attend a different high school at the other side of town. He tries to start with a clean slate but his old rival doesn't make it easy on him and his buddy Louie tries to make him go astray again. His brother Joe, quite the opposite of Billy, is a good runner and determined to win a track scholarship. He suggests Billy to join his school's track team, which pits the two brothers against each other.",en,https://image.tmdb.org/t/p/w500/5hEAQFEGTdEMcaEhBYzVaK7je3.jpg,5.6,Sandy Tung,Desert Productions
Ajooba,1991,"28, 12, 14","This is a story of Ajooba, the masked legend, who was treated as the only protector of the people of Baharistan. Ajooba is none other than Ali, the real heir to the kingdom of Baharistan. Unfortunately for Ali, when he was just born, his father and mother were overthrown by the evil designs of the Vazir. Ali survived as destined and was brought up by a blacksmith who was unaware of Ali's real identity. In the guise of Ajooba, Ali takes up the very difficult task of finding his lost parents and then to re-instate them to the throne with great honour.",hi,https://image.tmdb.org/t/p/w500/eickHuvLqNnOOdhgtCeSS1Jwxos.jpg,5.5,Shashi Kapoor,"Gorky Film Studios, Aasia Films Private Limited"
All Out,1991,"18, 80","Angelo and two of his buddies set out to rob a Swiss bank, and from the start things don't go well. The man driving the getaway car packed up and left before anyone could connect him with the crime, and Angelo's other partner got shot and killed. The best he can do is grab someone's cash-filled briefcase and take a car and its driver hostage. It turns out that the driver is the daughter of the bank director, so he figures that she's good for ransom money and begins negotiations for that. Meanwhile, the briefcase he took at the bank turns out to have belonged to a man who is willing to hire killers to get it back for him. The situation grows increasingly perilous for him, and he decides to flee the scene but not before he has won the heart of his lovely hostage.",fr,https://image.tmdb.org/t/p/w500/gb7d6ivv56rVUWkp5dl51fVpTf3.jpg,5.5,Thomas Koerfer,
American Born,1990,"18, 80",A teenager who is obsessed with gangster movies believes himself to be a real gangster after his father is murdered.,en,https://image.tmdb.org/t/p/w500/3bDJ5Ny3I3BgP8Xtuglt9Q67xBJ.jpg,2.5,Raymond Martino,PM Entertainment Group
American Ninja 4: The Annihilation,1990,"28, 53","The two American Ninjas, Joe Armstrong and Sean Davidson, team up to do battle against a terrorist and his band of Ninjas.",en,https://image.tmdb.org/t/p/w500/3MoXMlTDQgpLr54veMT39rCyaTz.jpg,5.2,Cedric Sundstrom,The Cannon Group
An American Summer,1991,"35, 18","In this youthful drama, Tom, a 14- year-old who's parents have just divorced, is abruptly uprooted from his wealthy Chicago home and sent to the strange land of LA to live in the far-out beach bungalow of his aunt, an aging hippie still stuck in a by-gone era. He is unhappy with the new arrangement and finds his new bohemian lifestyle strange and the activities of his new peers, stupid. His life begins to change a bit when he befriends a young surfer named Fin. At first he thinks of the fun-loving Fin as a real dolt, but later he admits he was wrong. Like the Tom Sawyer and Huck Finn characters on which they are loosely based, the two new friends soon find themselves having a series of adventures, some of them dangerous; by the summer's end, Tom finds himself wiser, accustomed to California, and a lot more grown up.",en,https://image.tmdb.org/t/p/w500/ngtCFUVX3UYiBH3WTtwO33LDCda.jpg,5,James Slocum,"SVS Films, American Summer, Boss"
Angel Square,1991,,A Canadian boy comes of age and investigates a mystery in 1945.,en,https://image.tmdb.org/t/p/w500/hkca7qBcdGGRSsbJIoGwkU16V2e.jpg,0,Anne Wheeler,
Act of Sorrow,1990,18,"In this painful melodrama, an aging mother (Claudia Cardinale) attempts to cope with the progressive deterioration of her grown son due to his drug addiction. At first only manipulative, in addition to stealing from her he eventually becomes abusive and violent, and she must take strong measures if she is to save her own life, much less his.",it,https://image.tmdb.org/t/p/w500/iw6CsCHfCMO8J9vtBnO2FO1i9hG.jpg,3.8,Pasquale Squitieri,Istituto Luce Cinecittà
Aya,1991,,"Aya, a young Japanese war bride, arrives in a small Australian town during the 1950s. She and her husband, Frank, are very much in love. Yet somehow Aya still feels more comfortable with the Japanese-speaking Mac, a close friend of Frank's, whose wartime experiences left him with a deep regard for Japanese culture. But Frank wants Aya to forget her Japanese past. Aya finds work in a Japanese restaurant and has a short affair with an Australian-Japanese businessman. With her marriage falling apart, Aya leaves Frank.",en,https://image.tmdb.org/t/p/w500/wtqIq2dzBXeAwGxCH0WlOyO7PzX.jpg,0,Solrun Hoaas,
Bad Girls from Mars,1990,"35, 27, 878","Someone is killing off the female leads of the movie production ""Bad Girls from Mars."" The producers feel they should try to finish the film, even though they're making a lucrative amount from insurance payoffs, so they fly in European sex bomb Emanuelle as the new lead. Emanuelle immediately begins embarrassing the producers by leading a wild party life around town. Meanwhile the killings continue, and detectives try to stop the fiend responsible.",en,https://image.tmdb.org/t/p/w500/zte0GjaLFDcINqccRN0OKhn3vTZ.jpg,3.9,Fred Olen Ray,American Independent Productions
Beautiful Dreamers,1990,18,"When the superintendent of the Canadian insane asylum, Dr. Maurice Bucke, meets poet Walt Whitman, his life and that of his wife and patients is radically changed. Like Dr. Bucke, Whitman has avant-garde ideas on the subject of mental illness. ""Dreamers"" is based on true events. Dr. Bucke became an important biographer of Walt Whitman.",en,https://image.tmdb.org/t/p/w500/7wSZiJ0BofQQDW2C8Umrune8LES.jpg,5.2,John Kent Harrison,ONF | NFB
Good Morning Beijing,1990,18,"A Beijing bus driver is in love with a ticket-taker, but she becomes pregnant by a Singapore student.",zh,https://image.tmdb.org/t/p/w500/xch014ITQEEfjM2DjwznhReLI1n.jpg,8,Zhang Nuanxin,Youth Film Studio of Beijing Film Academy
Her Fatal Ways,1990,35,"Cheng Shih-Nan is a Mainland inspector who journeys to Hong Kong with her assistant and cousin Hsiou Sheng to deliver a ruthless criminal. But the bad guy escapes, meaning Shih-Nan and Hsiou Sheng are now stuck in capitalist Hong Kong for an extended stay! A flag-waving supporter of the Communist Party, Shih-Nan marvels at the “decadent” lifestyle of her Hong Kong counterpart, Inspector Wu Kei Kuo. But despite the culture clash, the two disparate cops find the common ground they need to dispense justice – and even discover something akin to romance! But will the Party approve?",cn,https://image.tmdb.org/t/p/w500/wZfJbmvghXnknGJnImWlGTbb4x6.jpg,6.8,Alfred Cheung Kin-Ting,"Bo Ho Films, Paragon Films Ltd."
Bikini Summer,1991,35,"Meet photographer, Chet. He's obsessed with finding ""Miss Right."" And it looks like Jazz will fit the bill. After all, she has all the right parts, in all the right places, and it's all the right size! (Plus, she was the ""body double"" for Julie Roberts in Pretty Woman!) She's the leader of an unemployed all - female band. And her buddy Mad Dog knows a perfect way to help Jazz out - he'll put on a bikini contest that will draw everyone's attention. Everyone - including the cops! And when Chet, Jazz and Mad Dog end up as roommates in a beach house, they're in for a summer they'll never forget. And neither will you!",en,https://image.tmdb.org/t/p/w500/wCvX95baRInY1ZJN2vVkrD3Ebsx.jpg,3.7,Robert Veze,Contact Films
Blue Desert,1991,"53, 9648","After surviving rape, comic-book artist Lisa Roberts is moving from New York City to small town in Arizona. But there's danger in small towns too.",en,https://image.tmdb.org/t/p/w500/lqBpMnZTokwaWtC2FYNrBNulkLE.jpg,4.1,Bradley Battersby,
Body Moves,1990,"10749, 10402",Two rival dancers from disparate cultures battle it out under the mirrored ball in this low-budget feature.,en,https://image.tmdb.org/t/p/w500/8vgYvM9JR7VE0527tfEMXjFNQKc.jpg,5.5,Gerry Lively,"Production Group S.r.l., Filmirage"
Bright Angel,1990,"18, 53","In Montana, naive teenager George longs to escape from his broken home before his dysfunctional parents push him over the edge. When George meets pretty drifter Lucy, she easily convinces him and his friend Claude to join her on a road trip to Montana in hopes of breaking her brother out of jail.",en,https://image.tmdb.org/t/p/w500/mvFodoCUGZ2BdN8YZzi6jFD5Rrx.jpg,4.6,Michael Fields,Hemdale
Bullseye!,1990,35,Spies force two British con men to pose as look-alike scientists peddling cheap-energy fusion.,en,https://image.tmdb.org/t/p/w500/7ihf9zzomI0qLi2fw6ntt3NSG1d.jpg,4.8,Michael Winner,"Columbia Pictures, 21st Century Film Corporation"
Cadence,1990,18,"As punishment for drunken, rebellious behavior, a young white soldier is thrown into a stockade populated entirely by black inmates. But instead of falling victim to racial hatred, the soldier joins forces with his fellow prisoners and rises up against the insanely tyrannical and bigoted prison warden.",en,https://image.tmdb.org/t/p/w500/aPzyKG7eqjtmnKxrFcoJ8v7Ro5b.jpg,6.707,Martin Sheen,"The Movie Group, Republic Pictures (II)"
Chains of Gold,1991,"28, 18, 53","Scott Barnes is an alcoholic turned social worker hellbent on saving a young boy named Tommy from self-destructing when he finds out he has begun selling crack in an organization called YIP, run by Carlos.",en,https://image.tmdb.org/t/p/w500/b2lGaaXlIA5xVRdRagqs0tZJ7Y0.jpg,5.3,Rod Holcomb,Management Company Entertainment Group (MCEG)
China Cry,1990,18,"Young Sung Neng Yee, who is brought as part of a wealthy Chinese family. She is eager to become part of Mao Tze Tung's ""new society"", but soon becomes disenchanted by the economic misery the changes bring to her family. Before long, the authorities become aware of Neng Yee's feelings and she is taken to a labour camp, overseen by the sadistic Colonel Cheng.",en,https://image.tmdb.org/t/p/w500/iZR8MtX2NVB7LYyInROkq8JCCqq.jpg,6,James F. Collier,TBN Films
Christo in Paris,1990,99,"Documentary about conceptual artist Christo and his wife Jeanne-Claude's attempt to ""wrap"" the Pont-Neuf in Paris.",en,https://image.tmdb.org/t/p/w500/ff6ROvMoynYshK2CVdPrl3rzTnY.jpg,6.3,Albert Maysles,
The Closer,1990,18,Aiello plays a powerful salesman whose world is falling apart.,en,https://image.tmdb.org/t/p/w500/AqwxcrZ8eya93whhh3UcvsRbQXh.jpg,5,Dimitri Logothetis,
Coldfire,1990,"53, 80, 28","The ""Coldfire"" is a lethal new designer-drug with destructive capabilities. Its origins are unknown...and its effects are irreversible. This drug promises the ""ultimate high."" However, what does the user acquire instead? The ultimate way to die... The main purpose of the ""Coldfire"" drug is to help the enemy cripple the United States. An epidemic is imminent if the use of this drug spreads everywhere... Entering the scene are Nick and Jake Edwards two audacious police officers. They may lack age, but they certainly have attitude. These Generation-X cops hope to show some of the veteran members of the police force a trick or to. These two officers will be working with a company of experienced pros including the seasoned Lars and the short-tempered Dix. Their assignment is to track down who or what is responsible for the distribution of this virulent drug substance... Written by David Choi",en,https://image.tmdb.org/t/p/w500/1h0q7v6uhkzhTzUqxn7FbyFBIQL.jpg,4.8,Wings Hauser,PM Entertainment Group
Confessing to Laura,1991,18,"The action is situated in Colombia on April 9, 1948, date in which took place the famous ""Bogotazo"". It is a story of love frustrated by political circumstances. Laura, a spinster schoolteacher, lives to Josefina and Santiago, public employee. The three characters will be besieged by 24 hours, targeted by snipers, will be forced to show such which are or they would have liked to be.",es,https://image.tmdb.org/t/p/w500/6RbtslzvUg0fbj0jp5FZmsnEKf2.jpg,6.7,Jaime Osorio Gómez,"Compañía de Fomento Cinematográfico, ICAIC, Méliès Producciones Cinematográficas, TVE"
