Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Queen Millennia,1982,"28, 878, 16","The planet LaMetal is on a collision (and conquering) course with the Earth, and the only one who can stop the forthcoming catastrophe is Queen Millennia, a former princess of La-Metal who has made Earth her home.",ja,https://image.tmdb.org/t/p/w500/q9pnTSzZME4B2asVrAoyhGlwfk3.jpg,6.8,Masayuki Akehi,Toei Company
Querelle,1982,"18, 14","A handsome Belgian sailor on shore leave in the port of Brest, who is also a drug-smuggler and murderer, embarks upon a voyage of highly charged and violent homosexual self-discovery that will change him forever from the man he once was.",en,https://image.tmdb.org/t/p/w500/cNATtWnC7DJYOnbKTlHbQ58bVd9.jpg,6.6,Rainer Werner Fassbinder,"Gaumont, Planet Film"
Raiders of Buddhist Kung Fu,1981,28,"Gordon Liu takes on the mantle of a ruthless kung fu emperor who has mastered the Buddhist style of kung fu and diagram pole fighting technique. Hoping to usurp the wicked Emperor is Korean kicker and style master Mike Wong. In charge of the action is Lam Hark Ming, a student of both Liu Chia Liang and Sammo Hung.",ko,https://image.tmdb.org/t/p/w500/4yP9Iv7uYHO097KKCF3WD4CvPNi.jpg,4,Godfrey Ho,Dong Hyeop Trading Company
The Rape,1982,18,"Yahagi Michiko is accosted and raped walking home one evening. From there she maneuvers the logistics of the police, hospital, and criminal justice system while balancing her home life including romantic relationships.",ja,https://image.tmdb.org/t/p/w500/kY6gWfEJMjJ0JSvDkBuOCB3U6v0.jpg,4,Yōichi Higashi,Gentosha
El ratero de la vecindad,1982,"35, 80","Roberto es un ladrón que le hace creer a su hijo Pepito y a todos sus vecinos que es un honesto Mecánico. La güerita recién llegada a la vecindad es la muchacha de la que Roberto se ha enamorado. Pero Roberto tiene una doble vida, ya que también es Bobby ""El elagante"" jefe de una banda de ladrones, quienes siempre fallan en todos sus robos y juntos se ven envueltos en persecuciones graciosas y equivocaciones constantes. Una divertida comedia para toda la familia.",es,https://image.tmdb.org/t/p/w500/9Q0wFeOqJAMbYeA4BapSMvpTPVz.jpg,7.594,Gilberto Martínez Solares,Frontera Films
Raw Force,1982,"28, 12, 27","A group of martial arts students are en route to an island that supposedly is home to the ghosts of martial artists who have lost their honor. A Hitler lookalike and his gang are running a female slavery operation on the island as well. Soon, the two groups meet and all sorts of crazy things happen which include cannibal monks, piranhas, zombies, and more!",en,https://image.tmdb.org/t/p/w500/tREHKq24p5vpMcOUy17Mbch70uv.jpg,5.3,Edward D. Murphy,Ansor International
Разбег,1983,"36, 18",,ru,https://image.tmdb.org/t/p/w500/csaQPe3kObGwKyMB6vDxWShYcgd.jpg,7,Gennadi Glagolev,Odessa Film Studio
Red Boogie,1982,35,"Comedy about a group of musicians who are sent to play to villagers and workers to raise morale during a 5 year plan. The trouble is they prefer to play jazz and boogie music to the traditional folk songs, and each time they try their jazz they are reprimanded by the local party secretary.",sl,https://image.tmdb.org/t/p/w500/4AACMr4cXgMrI0uwAt9tliaOcM3.jpg,5.7,Karpo Aćimović Godina,Viba film
Back from Beyond,1982,"80, 27",A couple believe there are ghosts in their new house.,es,https://image.tmdb.org/t/p/w500/oGvwXAW0jefemvbUz78BAQ9ZcXn.jpg,0,Juan José Porto,
Reifeprüfung auf der Schulbank,1982,,,de,https://image.tmdb.org/t/p/w500/1RqXiT2xUdF47WQrxeXUYvdsOU3.jpg,0,Jan Apfeld,Apollo Filmproduktion
Human Lanterns,1982,"27, 28",A psychotic craftsman pits two rival Kung-Fu masters against each other while designing special lanterns from a disturbing source.,zh,https://image.tmdb.org/t/p/w500/v5a25FBIPqzVvLqhrBhUvMoB7mk.jpg,6.1,Sun Chung,Shaw Brothers
The Dead and the Deadly,1982,"35, 27, 14, 28","Wah Li, known as Fat Boy to his friends, lives with his great-uncle the priest (Uncle). Together with his oddball friends Lai Li and Momo, Wah Li helps Uncle to run the local funeral services. When the body Ma Lun Chio is brought back to the village by a new wife and her ""brother"", Wai Li is suspicious. He sets out to find out how his friend died, but things are not what they seem.",cn,https://image.tmdb.org/t/p/w500/kLA1Ca4frE1ZOXCLAe0yVIXs2Ak.jpg,5.8,Wu Ma,"Bo Ho Films, Orange Sky Golden Harvest"
The Return of Martin Guerre,1982,"18, 36","Village of Artigat, southern France, summer 1542, during the reign of Francis I. Martin Guerre and Bertrande de Rols marry. A few years later, accused of having committed a robbery, Martin suddenly disappears. When, almost a decade later, a man arrives in Artigat claiming to be Martin, the Guerre family recognizes him as such; but doubts soon arise about his true identity.",fr,https://image.tmdb.org/t/p/w500/k6XfHExAs3bTZOCuQWqeVS7xiqu.jpg,6.6,Daniel Vigne,"SFP, Productions Marcel Dassault, FR3"
The Return of the Soldier,1983,18,"The horrors of World War I have robbed returning veteran Chris Baldry of his memory. The traumatized soldier doesn't even recognize his own wife, Kitty, or remember their years together. While Baldry attempts to cope with the unfamiliar surroundings of his own home, he seeks out the company of an old flame from his childhood, Margaret Grey. His amnesia also makes him a ready target for the affections of his older cousin, Jenny.",en,https://image.tmdb.org/t/p/w500/bMEOCQLuZymCll9Gy8aCmARCUfV.jpg,6.2,Alan Bridges,"Skreba Films, Barry R. Cooper Productions, Brent Walker Pictures"
Richard Pryor: Live on the Sunset Strip,1982,"35, 10770, 99","Richard Pryor's stand-up act includes his frank discussion about his freebasing addiction, as well as the infamous night on June 9, 1980 that he caught on fire.",en,https://image.tmdb.org/t/p/w500/rK9eAYCr68dwv1mw4weaJu6Lx3W.jpg,7.3,Joe Layton,"Rastar Productions, Columbia Pictures"
The Road to Patriation,1982,99,"This feature documentary retraces the century of haggling by successive federal and provincial governments to agree on a formula to bring home the Canadian Constitution from England. This film concentrates on the politicking and lobbying that finally led to its patriation in 1982. Five prime ministers had failed before Prime Minister Pierre Elliott Trudeau took up the challenge in the early 1970s. Principal players in this documentary are federal Minister of Justice Jean Chrétien, Prime Minister Trudeau, 10 provincial premiers and a host of journalists, politicians, lawyers, and diplomats on both sides of the Atlantic.",en,https://image.tmdb.org/t/p/w500/3ttdTxojaGbexiilGdsCURfc09m.jpg,0,Robert A. Duncan,ONF | NFB
Rocky III,1982,18,"After an intense fight with Clubber Lang and the death of his trainer Mickey, Rocky Balboa is left devastated. Former rival Apollo Creed steps in to help Balboa get back his fighting spirit.",en,https://image.tmdb.org/t/p/w500/u9cTEjzKOPB6xaTz4LBql1XE0HZ.jpg,6.894,Sylvester Stallone,"United Artists, Chartoff-Winkler Productions, Metro-Goldwyn-Mayer"
Romance with Amelie,1982,18,"The time is World War II and Juergen Siebusch (Thomas Stecher) and his mother (Gudrun Ritter) are retreating along with the German army, just ahead of the invading Russian forces. Both mother and son hole up in the town of Hohengoerse, where Juergen finds some work watching over sheep - and learns a bit about the facts of sheep life that he extrapolates to some advantage when he meets the appealing Amelie (Brit Guelland), daughter of the landowner. He first helps Amelie out and later applies his new-found knowledge in a barn, appropriately enough. As the Red Army draws near, Juergen deserts a hastily put-together ""people's force,"" as he prefers the barn to the gun. Russian soldiers are shown sleeping and snoring next to their tanks, and the local fascist executed - the war is over. When the new Communist government sets up a land reform package, Amelie's mother's land gets divided up into small plots for small farmers.",de,N/A,0,Ulrich Thein,DEFA
Roza,1982,18,Greek drama,el,https://image.tmdb.org/t/p/w500/mNduNdPL5vhr4LVCOVGA8aDwBFA.jpg,0,Hristoforos Hristofis,"Greek Film Centre, Creativity Films Hellas"
Running on Empty,1982,"28, 18","Mike loves his fast cars and his hot women. When he fancies the girlfriend of the local street racing king, Fox, he gets way in over his head in racing for his girl, his money and his life. Through racing, sex, nightclubs and small road trips the film depicts what it was like to be a teenager in Australia in the 1980's.",en,https://image.tmdb.org/t/p/w500/oj36lgIk9WnBv9RFvklkOEUFcnT.jpg,5.2,John Clark,
"Revolutions, at Last, Forever and Ever",1982,18,"Like a photo album long forgotten in an abandoned house, words and images gently recall, as if by osmosis, the outbursts of hope and distress of three women facing a disintegrating world. Also remember the silence of the one who said ""Listen"", then who was silent, never said anything again.",fr,https://image.tmdb.org/t/p/w500/atdjSw2H1YMNTsMAgoZXdenZWy2.jpg,0,Jean Marc Larivière,
S.A.S. San Salvador,1983,28,"Enrique Chacon kills Oscar Romero, a Catholic archbishop in San Salvador. The CIA calls a special agent, Malko Linge, a ruined prince who lives with an expensive woman - Countess Alexandra - to get rid of this nuisance of a man. He does, with many encounters with sweet girls, and macho villains.",fr,https://image.tmdb.org/t/p/w500/2LrFgX52eVgEYNrraJxi8JHAbYH.jpg,3,Raoul Coutard,"CCC Filmkunst, UGC, Elephant Productions"
Sabine,1982,10749,"A 15-year-old girl meets her father for the first time. He never married her mother because his adventurous life did not allow it. He takes his daughter on a working vacation to the exotic island of Aruba, where after a timid start a strong bond develops between father and daughter. Until she discovers that her father is 'unfaithful' to her.",nl,https://image.tmdb.org/t/p/w500/5uvEZF8cmtdzDmJDyiC00ui5ZL1.jpg,3.5,René van Nie,Dessa Films BV
"Sabine Kleist, Aged Seven",1982,"18, 10751","Little Sabine has spent her childhood in an orphanage after her parents died in a car accident. When one of the women in charge at the orphanage, Edith, leaves to have a baby, Sabine runs away, because Edith was the only adult there she could trust. She then wanders through the city to find someone to take her in. She meets a lot of people on her journey, but she seems out of place everywhere she goes until, at last, she realizes that there is a special place where she belongs.",de,https://image.tmdb.org/t/p/w500/3d2q3u9kWT3EJgaiBD0kieLdS8d.jpg,5.1,Helmut Dziuba,DEFA
Safari 3000,1982,28,"Reporter J.J. wants to write a story about an Afrika rallye, 3000 km across desert and steppe. Unfortunately her driver and car get lost only days before the start, so she hires ex-stuntman Eddie and buys a wreck of a car from her last money. Eddie can help her to a new motor - by stealing it from the ruthless count Borgia, who from now on is their hardest and meanest competitor in the rallye.",af,https://image.tmdb.org/t/p/w500/23bFbO5d36IM6uLjetDyKMvsXMm.jpg,5.1,Harry Hurwitz,"Levy-Gardner-Laven, United Artists, Metro-Goldwyn-Mayer"
"Salut, j'arrive",1982,"35, 10749","Gérard Travers has known Minou since childhood. After completing his military service, he moved in with her, in all honor, until he could find something better. Together, they establish a protocol for living harmoniously as roommates without stepping on each other's toes, but little by little, Gérard becomes irresistibly attracted to Minou and vice versa. They realize that they've always been made for each other.",fr,https://image.tmdb.org/t/p/w500/m8t3ZKmmN7N2v8coARhzqF5PNB8.jpg,4,Gérard Poteau,Mars International Productions
Private Popsicle,1982,"35, 10749","The Lemon Popsicle boys - Bobby, Benji, and Huey - have been drafted into the army, but they're not quite ready to give up the freedom they've enjoyed for so long and submit to army discipline. They spend most of their time chasing women, trying to get out of doing any work and avoiding their no-nonsense sergeant.",he,https://image.tmdb.org/t/p/w500/rwyeRg7nqKhKKQBnSDPTE16bdbW.jpg,6.1,Boaz Davidson,"KF Kinofilm, Golan-Globus Productions, The Cannon Group"
Satte Pe Satta,1982,35,"After the passing away of their parents, Ravi Anand, the eldest of seven brothers, takes it upon himself to raise them - albeit a little wild and kinda animal-like. The brothers all sport long beards, hate taking showers/baths, and above all hate Ravi bossing them around. rest of the story is about how a look a like Ravi comes in to there life",hi,https://image.tmdb.org/t/p/w500/xBBHP0BUdu4RT1VTmQCsQ1csYmT.jpg,6.5,Raj N. Sippy,Ramesh Sippy Entertainment
Satyajit Ray,1985,99,"Documentary on director Satyajit Ray, featuring an extensive interview and clips from his films, and location shooting of his film ""The Home and the World.""",en,https://image.tmdb.org/t/p/w500/tInnoAwOsf2F9rHbpDIayLV80t.jpg,6.3,Shyam Benegal,"Aurora Film Corporation Private Limited, Films Division of India"
Savannah Smiles,1982,"10751, 35",The young daughter of a politician runs away due to lack of attention. She hides in the car of two not too bright crooks who are slowly converted into parent figures as the police web closes down on the supposed kidnappers.,en,https://image.tmdb.org/t/p/w500/xSR2Qss4bpcpeKq1JXov9C7mpp9.jpg,6.4,Pierre De Moro,"Savannah Smiles Productions, Embassy Pictures"
An Ideal Adventure,1982,35,"Patricia, a journalist, is fed up with all the stupid chores and being ridiculed by her colleagues. To show her talent, she challenges her director Eugenio to test her. She will write a good article, but if she fails she will sleep with him.",it,https://image.tmdb.org/t/p/w500/iemzePkSzDiloraM6VzHIzPnExl.jpg,4.8,Steno,"Titanus, Dean Film"
Scandale,1982,35,,fr,https://image.tmdb.org/t/p/w500/ctXCqFn5NNKUZfV2vQIRl6OnZRO.jpg,5,George Mihalka,Films RSL
The Scarecrow,1982,"80, 18, 27, 53","The same night as a girl is slain in the woods, the teenagers Sam and Les are robbed of all of their hard earned hens. In the quest for their hens they cross the murderer's path.",en,https://image.tmdb.org/t/p/w500/1OgHcQ2vMhQ3kzv1KJxcKvpdqHp.jpg,5.2,Sam Pillsbury,"Oasis Films, New Zealand National Film Unit, New Zealand Film Commission"
Scissere,1982,18,A recently released mental patient imagines himself living the lives of three different people he randomly encounters.,en,https://image.tmdb.org/t/p/w500/52mmnEUOjGiCXWtVZz8g5ttwZVW.jpg,5.8,Peter Mettler,Collaborative Effort Productions
Unfaithfully Yours,1982,35,An omnibus of two different stories: In the first a divorced couple (actress wife and director husband) refresh their old passions via their common flat. In the second a well-to-do dentist-wife is attacked by her petty bourgeois family when she writes a sex novel.,it,https://image.tmdb.org/t/p/w500/1z8NuQpprqtpaGN4dO3NC7JuHkc.jpg,5.4,Marco Vicario,"Laser Films, Italian International Film"
The Secret Policeman's Other Ball,1982,"35, 10402, 10770","Following the success of the 1979 show and the financial benefits accruing to Amnesty from the spin-off movie, TV special and record albums – Cleese, Lewis and Walker planned the next show to be a more spectacular event. Cleese focused on broadening the comedic talent to be presented at the show. In addition to the Amnesty show stalwarts drawn from the Oxbridge/Monty Python/Beyond The Fringe orbit, he invited newcomers such as Rowan Atkinson’s colleagues from the BBC TV show Not the Nine O'Clock News including Pamela Stephenson and Griff Rhys Jones; comedian Victoria Wood and regional comic Jasper Carrott. Lewis secured a return appearance by Billy Connolly and a debut appearance by ""alternative"" comedian Alexei Sayle who Lewis had recently discovered and was managing. Building on the success of Pete Townshend's 1979 appearance Lewis recruited other rock musicians to perform at the 1981 show including Sting, Phil Collins, Eric Clapton, Jeff Beck, Donovan and Bob Geldof.",en,https://image.tmdb.org/t/p/w500/rUVxU66v4d8JrKoD41sVHbmIhsQ.jpg,6,Julien Temple,Amnesty International
The Secret of NIMH,1982,"10751, 16, 14, 12","A widowed field mouse must move her family -- including an ailing son -- to escape a farmer's plow. Aided by a crow and a pack of superintelligent, escaped lab rats, the brave mother struggles to transplant her home to firmer ground.",en,https://image.tmdb.org/t/p/w500/prNrnOKlkV9wl5Sl3zwHu1f3t2z.jpg,7.439,Don Bluth,"United Artists, Aurora, Mrs. Brisby Ltd., Sullivan Bluth Studios, Metro-Goldwyn-Mayer"
The Secret of the Mummy,1982,"27, 35",A mad scientist attempts to bring an ancient Egyptian mummy back to life.,pt,https://image.tmdb.org/t/p/w500/nDToUwRnL0l4uuF4GRJXahrRPL4.jpg,4.5,Ivan Cardoso,"Embrafilme, Mapa Filmes, Super 8 Produções Cinematográficas Ltda."
Bloody Sect,1982,27,A young woman pregnant with the Anti-Christ is terrorized by a cult of satanists.,es,https://image.tmdb.org/t/p/w500/zZUgwOV00GcIyOmshaXoPpUGp4u.jpg,4.5,Ignacio F. Iquino,Conexión Films
The Seduction,1982,53,A beautiful newscaster is stalked and tormented by a photographer obsessed with her beauty.,en,https://image.tmdb.org/t/p/w500/tRlkD9hm3xbNLX9aZY4ucKVv6wv.jpg,5.4,David Schmoeller,The Romantic Venture
Veronika Voss,1982,18,"In Munich 1955, German film star Veronika Voss becomes a drug addict at the mercy of corrupt Dr. Marianne Katz, who keeps her supplied with morphine. After meeting sports writer Robert Krohn, Veronika begins to dream of a return to stardom. As the couple's relationship escalates in intensity, Veronika begins seriously planning her return to the screen -- only to realize how debilitated she has become through her drug habit.",de,https://image.tmdb.org/t/p/w500/A09gh5oWVfincs6BbRz91HL4Rgc.jpg,7.2,Rainer Werner Fassbinder,"Laura Film, Tango Film, Rialto Film, Trio Film, Maran Film, Süddeutscher Rundfunk"
Sei zärtlich Pinguin,1982,35,"One day, Nina confesses to her boyfriend Mick, that she never has had an orgasm.  Comedy about the problems of relationship and sexuality in a parody of the sex enlightenment and soft sex genre.",de,https://image.tmdb.org/t/p/w500/8welarM4PBz7oJKXdsn9DQlNXOL.jpg,4,Peter Hajek,"Regina Ziegler Filmproduktion, Dieter Geissler Filmproduktion, Popular Filmproduktion, Günther Köpf Filmproduktion"
The Rape,1982,,"Saeko works at a bar, and she is waitng for her lover Huyuhiko who was jailed. One day, Huyuhiko comes back. He starts working, but soon he quit the job and grow desperate. Saeko supports Huyuhiko, but because of the debt, she was raped...",ja,https://image.tmdb.org/t/p/w500/kByvl5esrH0OoMkq0Q9DuDaL30B.jpg,0,Ryuichi Hiroki,Million Film
The Sender,1982,"27, 53",A disturbed telepathic man is able to transmit his dreams and visions into the minds of the people around him.,en,https://image.tmdb.org/t/p/w500/t1gAtGXv74SA3JP4tTHXKt5oRy5.jpg,5.6,Roger Christian,"Kingsmere, Paramount Pictures"
Psychophobia,1982,"27, 18",A woman recovering from the death of her husband suspects that her house has been invaded by demonic spirits. She summons a paranormal expert to help her get rid of them.,es,https://image.tmdb.org/t/p/w500/lnkQUgjBv3Zbc9ZlUdfUmY1GDAj.jpg,4.5,Sebastià d'Arbó,
Cervantes from the Small Town,1982,"35, 14","'Malo Misto' lives its own life, but not far behind the times. Hotel manager Roko Prč strives to organise tourism, so he introduces the first nudist beach. His wife Anđa brings two of her cousins from the Dalmatian hinterland and demands Roko to hire them. One of them, a young man named Ikan, earns the attention of a beautiful Swedish tourist. From Chile to Malo Misto returned Tonči, nicknamed Servantes, of course, without any money. He fell on the back of his hardworking aunt Keka, who even without him has enough problems of her own. Servantes also experiences an unexpected romance.",sh,https://image.tmdb.org/t/p/w500/eEnj18FJ4H91THqWFaEbmzVkWLO.jpg,5.4,Danijel Marušić,"Jadran Film, Croatia Film, FRZ Servantes"
