Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Feel 100%,1996,"35, 10749","The main characters are two male best friends, Jerry and Hui Lok (許樂), and their female friend, Cherie. The story revolves around their relationships with others, including Jenny and Kei Kei (琪琪), and each other. Jerry, Cherrie, and Lok are a pop trio, and the boys have agreed not to court Cherrie for the good of the group. Jerry's a feckless playboy, but he falls hard for the beautiful and talented Fonfong; she becomes his roommate as Cherrie looks on. Lok has two women in his life, the young and innocent Man-Yi, and Rachel, a mysterious minx into bondage and sexual excess. Things come to a head when Fonfong has a chance to study in Paris and Rachel takes things a bit far with Lok. It's time for Jerry and Lok to look around: is true love closer at hand? And what about Cherrie, who's been bruised often by Jerry: what will she decide?",cn,https://image.tmdb.org/t/p/w500/9cpPCSkr13zcXJZGza8AEGlqS64.jpg,7,Joe Ma,B.O.B. and Partners
Justine: In the Heat of Passion,1996,"35, 12","This edition of the sexually charged series The Adventures of Justine is titled In the Heat of Passion. The story involves Justine daydreaming about her teacher, Professor Robson. He then invites her to join him on his travels throughout the world.",en,https://image.tmdb.org/t/p/w500/lZTLUuSYL4JS0jsKE6RJYRz6DhG.jpg,3.5,David Cove,"Biouw Beleggingen B.V., Oranton Ltd., Concorde-New Horizons, ASP S.A."
Time Demon,1996,"28, 878","Hitler is still alive, protected by a sect of nazi soldiers and sexy satanic women. He plans on invading the world again but… he has become old and senile. To regain his power, he must find a magical talisman that grants eternal life. Jack Gomez, a failed and megalomaniac actor, owns the coveted object. Will this heir to a brave conquistador manage to stop the evil plans of the Führer?",fr,https://image.tmdb.org/t/p/w500/vEzqXJ25MuQxyUHvklQ2HAbmfw2.jpg,4.3,Richard J. Thomson,"AJC Video, Mad Movies"
Hong Kong Show Girl,1996,"28, 53, 10749","Night club owner Dai Hing fears his wife tremendously, but still has an affair with show girl Grace. Grace meets Disco Dick, who just returns from another country. The two hit it off right away and have a one night stand. Dick and Dai Hing are actually best friends from childhood, as Dick finds out Grace is Dai Hing's mistress, he suppresses his feelings for Grace. Later Grace tells Dick she has his baby, Dick doesn't want to lose the child to abortion; so he can only take Grace and escape to another country...",cn,https://image.tmdb.org/t/p/w500/xAE6VQRrPFUPkCt8X7uRH9gnKSu.jpg,3,Chow Jan-Wing,Fortune Star Films Co. (H.K.)
Gulabi,1995,"10749, 28","Chandu's heart skips a beat when he finally meets Pooja, the captivating woman who's been calling him anonymously. Their connection is undeniable, but their whirlwind romance is met with disapproval from Pooja's father. Determined to be together, they make a daring plan to elope. However, on the day they're supposed to flee, Chandu finds himself waiting in vain – Pooja is nowhere to be found.",te,https://image.tmdb.org/t/p/w500/f1V3GsLFSfszq4wDhlex1F2ebNe.jpg,6.5,Pasupuleti Krishna Vamsi,RGV Film Factory
Kecil-kecil Cili Api,1996,10751,The film tells the story of the abduction of children. 3 boy who was abducted from a variety of places to be a good friend when trying to escape from their captors.,en,N/A,0,Dato' Haji Jamil Sulong,RJ Filem Sdn Bhd
Messalina,1996,"18, 36","In the year 43 AD, Claudius  reigns over the Roman Empire with his beautiful wife, Messalina, at his side.  Messalina is a sex-obsessed woman who mercilessly exploits her husband's power in an attempt to satisfy her insatiable lust. Actively supported by Agrippina, Messalina turns the Roman court into a squalid place of vice and perversion. One day, however, the Emperor finds out what is going on behind his back and takes cruel revenge.",it,https://image.tmdb.org/t/p/w500/tyuF6Bv4poMBuJPNQduTjYlzSUP.jpg,7.4,Joe D'Amato,Butterfly Motion Pictures
Death of Orfeus,1996,18,"Professor of entomology Vakhtang Itrieli published several articles in which he sharply condemned Georgian nationalism. He calls for civil harmony in the name of universal ideals. For this, he is persecuted by nationalists who threaten to expel him from the university. Vakhtang meets a girl Nina. She is sympathetic to Vakhtang's problems. He, in turn, feels that danger is hanging over the girl...",ka,https://image.tmdb.org/t/p/w500/oPKm8Dr23iG39JRd98Xct6hPadJ.jpg,0,Giorgi Shengelaia,
Man of the Match,1996,,"Man of the Match is a 1996 Indian Malayalam film, directed by Joshy Mathew, starring Biju Menon and Vani Viswanath in the lead roles.",en,https://image.tmdb.org/t/p/w500/iNFOUEVHoLV0kYB3tjpGEGX9ZLP.jpg,0,N/A,
The Hero of Swallow,1996,28,"The 'flying Swallow', Li San (Yuen Biao) robs the rich to help the poor. He has come to Beijing to search for his lost love, Ching Li / Chinny (Athena Chu Yin), who has been sold as prostitute.",cn,https://image.tmdb.org/t/p/w500/rnZakZmLHgzgPdTfKKZTEDYEZ0f.jpg,6.5,Siu Sang,"Golden Tripod Film Co., Hong Kong"
Jalan raya pos,1996,99,Documentary about a large postal route on Java.,en,N/A,0,Bernie IJdis,Pieter van Huystee Film & TV
Kill the Love,1996,"53, 10749","A man named Love joins the criminal underworld in America and falls In love with a woman, sparking the outrage of an old criminal associate from home.",ko,https://image.tmdb.org/t/p/w500/uXtTCs1ghF7RUXYtC39hh4wU4h4.jpg,5,Im Jong-jae,Cine2000
November Afternoon,1996,18,Karen and her husband come to Dublin to visit her brother. Tensions arise when there are indications that Karin and her brother may have an incestuous relationship.,en,https://image.tmdb.org/t/p/w500/ouwwZk3vA9egj7CYJqYKz3Gqz6i.jpg,0,John Carney,"High Hat Productions, Early Town Films"
El rigór de la ley,1996,,,es,N/A,5,N/A,
The Six Devil Women,1996,"80, 53","Shenzhen, with its booming economy and new found riches, has attracted thousands of young women from the countryside. They all come with the hopes of a better life for themselves and their families. The six women portrayed in this film are classic cases of the thousands of women who, for various different reasons, have chosen the path of no return.",cn,https://image.tmdb.org/t/p/w500/mSdwkkzt5zjWp7vOeZxbnfbFnjY.jpg,8,Tony Ma Tin-Yiu,Cheung Sing Movie Co.
Lone Tiger,1996,28,"Kurenai travels to Las Vegas to search for his father's killer. Broke and with nowhere to stay he seeks refuge in an alley where he hears cries for help from vicious bikers. Kurenai defeats the bikers and is invited to the warehouse where Rita and Chico live with other runaways. Meanwhile in another part of Las Vegas, an underground wrestling match is being fought where the stakes are high and the only rule is, the loser dies! Fight organizer Rossner needs fresh blood for his fights and hires Jane Costello to find him a new champion.",en,https://image.tmdb.org/t/p/w500/jOoch4qqZMuk5SWGC7SmYC8v3Ic.jpg,0,Warren A. Stevens,"Shower Production, Tri Vision Pictures"
Velvet Gloves,1996,"18, 28",Women train to become members of a SWAT team.,zh,https://image.tmdb.org/t/p/w500/phjeizK6hH5Wt1j0HIWyyKDY1zA.jpg,0,Billy Chan,
Víctimas de la ambición,1996,,,es,N/A,5,N/A,
The War Within: A Portrait of Virginia Woolf,1995,99,"A portrait of Virginia Woolf, including a recreation of the furor around the 1910 and 1912 post-Impressionist exhibits, documentation of the Woolfs' contribution to the creation of the League of Nations, the recently discovered letters of Virginia Woolf to Vita Sackville-West, and the actual 1940 Gestapo arrest list that shows the Nazis' intention to arrest Leonard and Virginia Woolf. With archival footage, paintings of the period, and family photos of a Victorian childhood of both beauty and abuse, the film interweaves the personal story of Virginia’s life and loves with the turbulent times she lived in. Includes interviews with Woolf's acquaintances and relatives; and readings of her works.",en,https://image.tmdb.org/t/p/w500/4TnKwa59j0l5ijKhUtTNBX9ikHL.jpg,0,John Füegi,"Flare Productions, Casablanca 1980"
Rebekah,1996,35,"After the case of film industry ""silver chicken"", the entertainment circle again is rumored to have movie stars involved in prostitution. The notoriety of the ""agent"" in the rumors, Rebecca, began to spread. Although Rebecca trickily avoids the media's tail, but the media's unfair reports, the untrue comments, and her relatives and friends' ill treatment toward her made her experience how cold the world can be. In a rage, she decides to appear in person to expose the entire scandal.",cn,https://image.tmdb.org/t/p/w500/2PJRWgxqa1om3ymTKuajM6kKSlp.jpg,4.7,Tony Ma Tin-Yiu,"Ga Nin Yue Aau Gung Shut, Cheung Sing Movie Co."
Bhairavi,1996,"18, 10749",Ragini is a blind but talented young woman well-versed in all household chores and has a golden voice. Her mother is anxious to get her married. Rajan Swamy enters her life and they fall in love and soon get married. Rajan goes out of town. Weeks pass by and Rajan does not return. Ragini finds out that her bank account has been cleaned out.,hi,N/A,0,Aruna Raje,
Diljale,1996,"28, 18, 10749","Captain Ranvir is assigned the task of apprehending two terrorists named Shaka and Dara. Upon arrival in the region, he meets with and falls in love with Radhika, the daughter of Rajasaheb, who also is a Mantri. The latter approves of him, and arranges his wedding with his daughter. Before the engagement could take place, Ranvir finds out that he has a rival in Shaka, who was in love with Radhika before, and is all set to prevent this marriage at any and costs. Ranvir decides to postpone his wedding until such time he arrests Shaka and his associates - a decision that will not only pit him against well-armed terrorists, but also result in the abduction of a bus-load of Vaishnodevi devotees - which include Radhika and her Bua.",hi,https://image.tmdb.org/t/p/w500/1D5yt3beDErVMl6rqccg4qsJfOc.jpg,7.4,Harry Baweja,
Fareb,1996,53,"A doctor and his wife move to a new city where they plan to start a new life. However, trouble strikes in the form of a police inspector who gets completely obsessed with the doctor's wife.",hi,https://image.tmdb.org/t/p/w500/iZsjnKgs3vwrYSK6hSOGXEYED5L.jpg,2.5,Vikram Bhatt,
Sardari Begum,1996,18,"Sardari Begum is a 1996 Hindi movie directed by Shyam Benegal. The film stars Kiron Kher, Amrish Puri, Rajit Kapur and Rajeshwari Sachdev.  The film's lead actress Kiron Kher won the 1997 National Film Award - Special Jury Award. Rajeshwari Sachdev won the 1997 National Film Award for Best Supporting Actress. The music by Vanraj Bhatia also received wide acclaim. Arati Ankalikar-Tikekar, the play back singer of the film also received accolades in the category of 'Best Playback Singer'.  This film focuses on the complex portrait of family relationships, generational and sexual politics as well as social mores in India.",ur,https://image.tmdb.org/t/p/w500/7od17tDUKedbkN34yFpqvV18vF9.jpg,8.8,Shyam Benegal,
Daughter,1994,"18, 80","Filmed in documentary style, Daughter is the story of four girls who face family problems and turn to heavy drug use in order to cope with their sad realities.",th,https://image.tmdb.org/t/p/w500/kxSPI8KK8n01y5HEe8S5zUdKX61.jpg,6.2,Chatrichalerm Yukol,"Sahamongkolfilm, Prommitr Production"
Les frères Gravet,1996,,Gravet brothers meet in Beaune during their mother's funeral.,fr,N/A,0,René Féret,
Street Games,1996,"18, 28",,pl,https://image.tmdb.org/t/p/w500/ewfRsAd2Z8K0HbyLqulY5NheOUG.jpg,4.9,Krzysztof Krauze,
Ein Traum von Kabul,1996,,Documentary film.,en,N/A,0,Dieter Matzka,
Buena Sorte,1996,18,Farmer raised in the USA returns to Brazil when he discovers that his uncle is involved with some illegal activities.,pt,https://image.tmdb.org/t/p/w500/tLJ3aAerxR1e7VIdX4FOsZ2l5sg.jpg,2.5,Tania Lamarca,
El cartel de Michoacán,1996,,"In Michoacán, El Salo, along with four other inmates, stealthily escapes from a rural prison.",en,N/A,5,N/A,
Όνειρο σε άσπρο φόντο,1996,,,el,https://image.tmdb.org/t/p/w500/5bhgNw0U6Mo1xDFtEHJrI7iPyGo.jpg,0,Dimitris Spyrou,
Παραλάβατε διορισμόν,1996,18,,el,https://image.tmdb.org/t/p/w500/mzFPAiwfCt7BUohKdfSwcfd6cZP.jpg,0,Mihalis Ahouriotis,
Towards freedom,1996,18,,el,https://image.tmdb.org/t/p/w500/hNhERb3WWOo7lo62dChObspEPzr.jpg,2,Harris Papadopoulos,
Violencia urbana,1996,,,es,N/A,5,N/A,
Nasser 56,1996,"18, 36","Nasser 56 is a 1996 Egyptian historical film directed by Mohamed Fadel, starring Ahmed Zaki. The film focuses on the nationalization of the Suez Canal by Egypt's second President, Gamal Abdel Nasser, and the subsequent invasion of Egypt by Israel, the United Kingdom, and France.",ar,https://image.tmdb.org/t/p/w500/7gKg3LcgcsrfLgYtKOqGBIoFq1j.jpg,6.4,Mohamed Fadel,Egyptian Radio and Telivision Union
The Triumph of Time,1996,16,A timeless poetic wandering in the international museum of vanity with Don Quixote as the guide.,en,https://image.tmdb.org/t/p/w500/wnEb0vv5cd9acZueNMdwGBoaHoX.jpg,0,Vasilis Mazomenos,"Horme Pictures, AVD Giannikos, Accelere"
Meet Me in the Dream: Wonderland,1996,"14, 18","Young and beautiful germophobe Ritsuko moves into a picture perfect neighborhood with her parents, being monitored by a research team who want to cure her of her debilitating phobias. Will her new neighbors be able to cure her of her irrational view of the outside world, or will coming face to face with this fairy-tale setting only drive her further inside of her subconsciousness?",ja,https://image.tmdb.org/t/p/w500/qPWcff1vFYUKpCdjytUhgLl1Dyd.jpg,5.8,Hisayasu Satô,Pink Pineapple
Madonna and Child,1996,18,A woman searches for the child she put up for adoption.,tl,https://image.tmdb.org/t/p/w500/bm4K7dwqDB14fdNo90pDTR5ZMqR.jpg,6,Marilou Diaz-Abaya,Star Cinema – ABS-CBN Film Productions
Affliction,1996,99,"This 45 minute documentary by Mark Hejnar is a sort of Whitman's Sampler of sickness, chronicling such wildly diverse and extreme personalities as G.G. Allin, Mike Diana, Full Force Frank, GLOD, Annie Sprinkle, and others. This collection of short clips and vile moments is certainly NOT for the squeamish, as these are the artists and performers who have taken the term ""free expression"" to it's limits--and beyond.",en,https://image.tmdb.org/t/p/w500/mqa4Ubnq37Erc4uzHIIrhUdv1rQ.jpg,5.1,Mark Hejnar,
Upcoming Scenery,1996,,"Junko, who has precognition, predicted her senior's death and disappeared from her fiancé's life. Five years later, Junko, who works in a peep-shop, reunites with Kazuki and rekindles their love, but tragedy soon ensues. Hotaru Hatsuki, one of the most popular actresses of the 1990s, gives a strong performance in this poignant tale of a woman's attempt to escape her fate.",ja,https://image.tmdb.org/t/p/w500/vLDaCNGGqp1L3fIIZN3OF6a6bt2.jpg,2,Takahisa Zeze,Kokuei Company
I Am Juice,1996,18,"Two female lovers meet in a college class. After graduation, they run a temp company which is the front for a detective agency dealing in blackmail information.",ja,https://image.tmdb.org/t/p/w500/3nrDVmClmVeSsb67u8Xtz0RT9Zi.jpg,1,Toshiki Sato,
Channel 69,1996,18,,ko,https://image.tmdb.org/t/p/w500/gUXZ930tmal8dsumuONpTpZtxba.jpg,4,Lee Jung-gook,
Kawarasaki Family,1996,27,,ja,https://image.tmdb.org/t/p/w500/o1sE22CVaFqJ0j2aXuAoK10E0XB.jpg,0,Toshiki Sato,Pink Pineapple
Olhos de Vampa,1996,"53, 80, 27","A beautiful woman is found dead, with a peach in her mouth, a bite in her butt and without blood in the body. When other women are found dead in the same modus-operandi, the police gives the nickname of ""Vampa"" to serial killer. Detective Leôncio is assigned to investigate the murder together with fetishist photographer Oscar. Without any lead, they decide to follow a sexy and popular night-club dancer on the streets of São Paulo, trying to identify possible suspects.",pt,N/A,2.2,Walter Rogério,Magia Filmes
Maavichiguru,1996,,Maavichiguru is story ofa happy family Jagapathi Babu and Amani with their kid. Amani loves her husband a lot and when she comes to know the truth of her disease and she is dieing soon. Amani creates alligation on Jagapathi Babu of having relationship with his secretary ranjitha.The Rifts increases and Aamani instists divorce and gether husband married to Ranjitha before her death.,en,N/A,6.5,N/A,
5 Dark Souls,1996,"28, 27, 80",A group of popular teenagers trick three unsuspecting classmates into the woods to see what it's like to kill someone.,en,N/A,3.7,Jason Paul Collum,
Daanveer,1996,"28, 18, 80","After the passing away of his widower and advocate dad, Vijay Srivastav takes it upon himself to raise his younger siblings, Vishal and Sudha. Years later, while Vishal is studying I.A.S., ...",hi,https://image.tmdb.org/t/p/w500/a5wjH2rUvxgefIbrawbcWlVW4LV.jpg,9,T. L. V. Prasad,Trishakti Films
Kagerô 2,1996,"80, 18","An entertainment drama depicting the conflict of yakuza, centering on the female torso and her sister's feud.",en,https://image.tmdb.org/t/p/w500/y3gdeIj05zHjewgG8Qxs9UuQMXJ.jpg,0,Izo Hashimoto,"Shochiku, Bandai Visual"
S.O.S Gulubú,1996,16,"Gulubú, a fantasy world territory habited by the studious Cow, the Witch and other characters from María Elena Walsh's stories and songs.",es,https://image.tmdb.org/t/p/w500/kmsa9lgkEkYL0wWRIio1HBOaec0.jpg,0,Susana Tozzi,"Ilusiones Animadas, Centro Cinematográfico de Avellaneda, INCAA"
Halo,1996,"18, 10751",Story of a little girl who is searching for her lost puppy in the streets of Bombay and the variety of people that she meets.,hi,N/A,8,Santosh Sivan,Children's Film Society of India
That's Cunning! Shijo Saidai no Sakusen?,1996,35,"Comedy about a group of chemistry students who organize a cheating scam during their final exams. Amuro Namie, the top pop music sensation, plays one of the students.",ja,https://image.tmdb.org/t/p/w500/srw6r0cHcIABLVM9kVkNAdYrDeF.jpg,6.7,Hiroshi Sugawara,"Fuji Television Network, Toei Company"
Two Cops 2,1996,"35, 80, 28",An unlikely pair of cops take part in a massive crackdown against the local mob.,ko,https://image.tmdb.org/t/p/w500/aSRV0qmELMT0SSMiQF6H1vBAmYb.jpg,3.8,Kang Woo-suk,
White Fang,1991,"12, 16","White Fang, part wold and part dog, is born in the wild where he spends his early months before becoming Grey Beaver's loyal and trusted dog. When the Indian is unable to trade his furs, he reluctantly accepts gold pieces from Beauty Smith in exchange for White Fang. Smith is an evil man who cages and torments White Fang so as to transform him into a hateful, fighting dog. Smith travels the Yukon staging dog fight and making substantial sums of money from White Fang's victories. After a particularly brutal fight in which White Fang is severely injured by a ferocious bull dog, an animal lover, Weedon Scott, stops the fight and carries White Fang off. White Fang recovers and becomes the Scott family pet.",en,https://image.tmdb.org/t/p/w500/imJ75w2pFecLpmTQNYN4HK0E1jb.jpg,7,N/A,"New South Wales Film & Television Office, Burbank Animation Studios"
Crocodile,1996,18,"Under the Han River lives Crocodile, a rugged member of the lumpenproletariat who exists from schemes and stealing. His position as a scavenger of society undermines South Korea’s boasts of its newfound economic position as an Asian Tiger. One day, Crocodile finds a girl floating in his river.",ko,https://image.tmdb.org/t/p/w500/jeahTw8QqY1Fls1yhtsVMteDLKn.jpg,6.4,Kim Ki-duk,Joyoung Films
Dragon Tuka,1996,,,ko,https://image.tmdb.org/t/p/w500/fTW5WgxNgnfGPZjnnSD1G9G5ptg.jpg,0,N/A,
Aur Ek Prem Kahani,1996,"10749, 18","Aur Ek Prem Kahani (English: Another Love Story) is a 1996 Indian Hindi film directed by Balu Mahendra. The film became the debut of several Southern stars, Ramesh Aravind, Sudhir Ahuja, and Heera Rajagopal. Co-starring in the film were Revathi Menon and Akshay Anand. The film is a remake of Balu Mahendra's Kannada film Kokila.",hi,https://image.tmdb.org/t/p/w500/ynwQ74qixHhW92Ivthr0tdpokJY.jpg,0,Balu Mahendra,Plus Films
Perros de barrio,1996,,,es,https://image.tmdb.org/t/p/w500/51ZVb779QfUaqrFZMaJwk7rCvrU.jpg,5,N/A,
Cezanne: Three Colours Cezanne,1996,99,"""Three Colours Cezanne"" analyses the radical nature of Cezanne's painting, tracing its origins in the art of the nineteenth century and the work of the Old Masters while examining many of Cezanne's works in detail",en,https://image.tmdb.org/t/p/w500/fceoRPE1nSHZbj1aECf5Xhz7AFi.jpg,0,N/A,
Love Story,1996,"18, 10749","A simple and modest bachelor and film director Ha Sung Woo and a perfectionist interior coordinator Kim Soo In meet accidentally at a flea market. They are attracted to each other at first sight and begin to date. They quarrel often due to their personality differences but they confirm their love while they travel together to Chiri Mountain. But once Sung Woo wins Soo In's love, he begins to ignore her, which leads to their break up. However, they miss each other. Eventually Sung Woo waits outside Soo In's house one cold winter morning.",ko,https://image.tmdb.org/t/p/w500/4NYqTY3Wb2UQ7pkaKo1Xi1syumq.jpg,0,Bae Chang-ho,Bae Chang-ho Production
Drahý mistře,1996,99,,cs,N/A,0,Pavel Koutecký,Krátký film Praha
7 Reasons Why Beer Is Better Than a Lover,1996,35,,ko,https://image.tmdb.org/t/p/w500/eo4kqRKrjpMt8a380nVf2M4mwIN.jpg,2,Kang Woo-suk,Cinema Service
Ghost Mama,1996,18,Ghost Mama is a 1996 South Korean romance fantasy film.,ko,https://image.tmdb.org/t/p/w500/4ufm2LFrLV2YHzfyuFY37rrDKRb.jpg,6,Han Ji-seung,
The Rules of a Gangster,1996,28,,ko,https://image.tmdb.org/t/p/w500/iQkmSkbTtkR3WQNcCgsU5i1vNPA.jpg,2,Kim Sang-jin,Sidus
The Adventures of Mrs. Park,1996,35,"Park Bong-Gon is having problems at home with her husband and his temper. She decides to leave and pursue her childhood dream of becoming a singer and begins seeing it through at a club called the Arabian Night. Her husband, upset with her disappearance, enlists a man who specializes in finding runaway housewives...",ko,https://image.tmdb.org/t/p/w500/z6aMdR7SMLTGkcFTR3RU04tWxwK.jpg,6,Kim Tae-gyun,Ahnsworld
Home of Acorns,1997,"18, 16",Slice of life drama about a couple and their young disabled daughter.,ja,https://image.tmdb.org/t/p/w500/iTPNySyE3THBg0NYRZkXlH7QIl8.jpg,8,Takashi Anno,
Invisible Temptation,1996,27,A teenager's life spirals out of control when he joins a cult of devil worshippers.,en,https://image.tmdb.org/t/p/w500/z38GzSKr3soLAPFHjl3xH57oMgk.jpg,6,Tony Zierra,
The Last Kill,N/A,,,es,N/A,0,Riffat A. Khan,
Offspring,1996,53,"Rosa is a wealthy and sophisticated woman whose glamorous exterior hides a manic obsession. Consumed by an unrelenting hatred, Rosa is hell bent on exacting a calculated revenge upon her only daughter, Maria, an actress who has recently become engaged to her handsome co-star, Ben King. Learning of Maria's intention to marry, her estranged mother invites the couple to spend the weekend. Although suspicious, Maria accepts and is pleasantly surprised at the change in her behavior. Yet Rosa's sinister intentions are never far from the surface and as the weekend progresses, her twisted plan of manipulation and cruelty unfolds with devastating consequences...",en,https://image.tmdb.org/t/p/w500/qC8p1wgEaeVi0zvyV3vSlvJQTbD.jpg,3.5,Richard Ryan,"David Hannay Productions, Phillip Emanuel Productions, Golden Media Group"
Chaplin's Goliath,1996,99,A film about the tall actor who was most famous for playing the quintessential villain for Charlie Chaplin's Tramp character.,en,https://image.tmdb.org/t/p/w500/wK5Omp5AviFA7jvZ4GWzMRV6uAC.jpg,6.5,Kevin Macdonald,"The Scottish Film Production Fund, Figment Films, Scottish Television Enterprises"
No seas cruel,1996,,"Absurd comedy homage to the old television series type ""Patrulla de caminos"". The protagonists were criminals, three kids who were on the road. But two policemen appear so wonderful that they end up being the protagonists.",en,https://image.tmdb.org/t/p/w500/hFLZqatdjUi6I0dfzJaqiFmE4jf.jpg,0,Raúl Perrone,
Otra esperanza,1996,18,,es,N/A,0,Mercedes Frutos,"INCAA, Cineastas Argentinos Asociados"
The Searcher,1996,,The Searcher is on the search.,en,https://image.tmdb.org/t/p/w500/9QdvO7dPMkt1kXYolDGWTyIUxHw.jpg,0,Armand Gazarian,
"Unicornio, el jardín de las frutas",1996,,"Filmed in India, it consists of five episodes. One, on transsexualism, including the sacrifice of a boy in a village inhabited by women; the next speaks of a white slave which the protagonist takes the money saved to buy a camel; the third refers to the adventure of an alchemist whose quest is not gold but eternity. The fourth deals with a caravan of life and in the fifth descends to hell with a colorful unleashed furies and other beings from the Greek tradition.",en,https://image.tmdb.org/t/p/w500/5Ae9wDwibM9OPJDXYyBaiGNIyTV.jpg,0,Pablo César,
Sisters,1995,,"The story of two sisters in a poor rural family in India as their family struggles to come to terms with compromises that they have to make in order to survive. Their father's illness forces the eldest sister to go to the big city to work as a prostitute, allowing her to send money home so the rest of the family can live in relative ease. The return of that sister to the village to attend the younger sister's wedding results in a showdown in the family, bringing to the surface the struggles and double standards of the parents in their willingness to accept money from the elder sister but at the same time wanting her to go away so as not to ""spoil"" their name and remind them of their guilt in forcing her into her city life and the moral compromises that they have made.",mr,N/A,6.3,Sunil Sukthankar,National Film Development Corporation of India
Kadhal Desam,1996,"28, 35, 18, 10749","Two boys from rival colleges, one rich and the other poor, become good friends after an incident. A new girl in college makes both their hearts melt but neither realises that they love the same girl.",ta,https://image.tmdb.org/t/p/w500/uHxsoJuYnmH3owTCyVhwNpsLWMR.jpg,7.1,Kathir,Gentleman Film International
Looking Like the Enemy,1996,,"They were American born and bred yet they had the face of the enemy.  Spanning generations and wars, Looking Like the Enemy is a bold and daring exploration into the often horrifying yet always ironic predicaments faced by American soldiers of Asian descent who fought in World War II, the Korean and the Vietnam wars.",en,N/A,0,Robert A. Nakamura,
მორევი,1996,,Know what this is about? Be the first one to add a plot.,en,N/A,0,Ramaz Giorgobiani,
Double Face,N/A,,"Aggravated by sins, prematurely aged Gio opens the way to the sudden salvation of the soul, it turns out how he needs fatherly love and faith in healing for his little, crippled boy.",ka,N/A,0,Levan Anjaparidze,
