Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Master,2001,"18, 28","A modern day story of an innocent boy (Ravi) of Royal lineage who is sent to Hong Kong by his Father's conniving manager, Kailash Choudhary (K.C.) to train in the Martial Arts--the boy's passion. K.C. eliminates the boy's father and usurps his properties. Ravi is set up by K.C. who plants drugs in his baggage. As a result, Ravi is arrested and spends the next 12 years of his life in a Hong Kong prison where he is thrown into a cell with a Wing Tsun Kung Fu Grandmaster (Sifu).",en,N/A,0,Suneil Anand,Eros International
Dramarama,2001,18,"Five stories interwine into one. A blind man hovers above the city. Everything looks set for a perfectly normal evening in Reykjavík, until the the power goes off?",is,https://image.tmdb.org/t/p/w500/AbyCjPOSrsCp4fVBBWFKyTbYUrF.jpg,5.8,Dagur Kári,Zik Zak Filmworks
Chunky Monkey,2003,,"Fitness fanatic, Donald Leek, indulges in a monthly Chunky Monkey experience with, someone vaguely resembling movie-songstress, Julie Andrews, who he's expecting at 7:30pm. His obsession with Ms. Andrews (and her posterior) is somewhat disturbing to say the least. Before she arrives however, he has to dispose of the body parts of Mr Azam, manager of his favourite Indian restaurant, who has neglected to send him a Christmas card. He is interrupted by a peculiar assortment of unwelcome visitors, amongst them, Jesus Christ and a one-testicled self-made millionaire. Each one is as unhinged as their host, who retaliates to the intrusion in extreme fashion",en,N/A,2,Greg Cruttwell,
Festive Land: Carnival in Bahia,2013,99,"Festive Land examines one of the largest and most extraordinary popular celebrations in the world, the week-long Carnival that brings more than two million people to the streets of Salvador, the capital of Bahia, in northeastern Brazil. Carnival is the most expressive showcase of the unique cultural richness of Bahia, where African culture has survived, prospered, and evolved, mixing with other Brazilian influences to create forms found nowhere else in the world. The film captures this unique cultural energy through extraordinary footage of musical performances, dances, religious manifestations, and street celebrations.  At the same time, Carnival reflects the racial and social tensions of Brazil's heterogeneous society. At first glance there appear to be two million people chaotically mixed on the streets, but a more detailed look reveals how patterns of segregation driven by racial, social and economic differences continue in Carnival.",en,N/A,10,Carolina Moraes-Liu,
El soplo de la muerte,2001,,,es,N/A,5,N/A,
Ima,2001,99,"Ima is a story about four women and three generations: grandmother, mother and two daughters... one of them Caterina Klusemann.",de,N/A,0,Caterina Klusemann,
La journée avant,N/A,,,fr,N/A,0,N/A,
The Merry Bus,2001,,"Focuses on a woman and child after the 1988 earthquake that rocked the Soviet state of Armenia. They find themselves listening to telephone wires and call it music. They became close and the little boy decides that he has found the basis for the making of his new family. The woman then adopts him, however, he believes that they family needs a father as well.",hy,N/A,0,Albert Mkrtchyan,
El cholo,2001,,,es,https://image.tmdb.org/t/p/w500/dDU4DfTIsz2YmiIXRHAIflhO7F9.jpg,5,Christian González,
A Man Aside,2001,99,"Documentary about Ricardo Liaño, once a businessman from the chilean boxing circles but with a very different life today. A life that Liaño seems to be escaping from.",es,https://image.tmdb.org/t/p/w500/sx684auQFyUuNdSXLRNzn5Y3Ix.jpg,5.8,Bettina Perut,Perut + Osnovikoff
My Babushka: Searching Ukrainian Identities,2001,"36, 99","This video documentary centers on the questions of civil liberties and cultural differences in a society beginning to open as one woman searches for her own ethnic roots, identity and family history in Ukraine. Issues of human rights, anti-Semitism, homophobia, feminism and a divided and economically-depressed country are encountered as Barbara Hammer, a feminist activist and pioneer of lesbian cinema, return to a “homeland” full of struggling as people search for a new post-glasnost identity.",en,https://image.tmdb.org/t/p/w500/ay0UzCT3KnZcmQwnrNADPYqVlmK.jpg,1,Barbara Hammer,Barbara Hammer Productions
The Hero of Her Romance,2001,"35, 53","Oil tycoon Victor, nicknamed the Chief, comes to Moscow from the distant North. He is accompanied by a cunning rogue nicknamed Turkey and a big guy nicknamed Turnip. And what new Russian doesn’t like to relax in the capital on a merchant scale? And away we go: restaurants, casinos, strip clubs, girls. One day, Chef saw the young singer Olga Kachalova on TV and realized that she was the girl of his dreams. And as you know, when there is no money, dreams come true.",ru,https://image.tmdb.org/t/p/w500/7v4Z71WerrGKvWLmEjlc1Dpas2g.jpg,7.5,Vladimir Moon,Trues
"Be - Dirty, Sinful Me",2001,,"Bjørn-Erik was a 19 year old devoted Christian. When he determined that he was gay who decided to kill himself rather than living a ""dirty and sinful"" life. Through excerpts from his diary we learn that he didn't seek any guidance and he got none. His friends and family are interviewed as well as a gay Lutheran couple and some Christian fundamentalists.",no,https://image.tmdb.org/t/p/w500/kUiq0VDpL37920zXsJUxZjKAg0m.jpg,2.5,Jan Dalchow,
Dum Dum Dum,2001,"35, 28","Adityan, a city slicker's marriage is fixed by his dad in the village to Ganga, a village belle. He is not happy with it, as he wants to marry a city girl and that too after falling in love. On the other hand, Ganga also is not interested, as she wants to marry only after completing her engineering in the city.",ta,https://image.tmdb.org/t/p/w500/vBV5gOp2sqJDglFfTY19Zs26MbC.jpg,5.8,N. Azhagamperumal,Madras Talkies
Ke Kulana He Mahu: Remembering a Sense of Place,2001,,"Our contemporary political struggle over gay marriage supplies the framework for this engrossing 2001 documentary about the acceptance of homosexuality in native Hawaiian culture. Directors Kathryn Xian and Brent Anbe piece together interviews with historians and gay and trans activists to show that the Hawaiians' communal society included neither the nuclear family nor European sexual morality. In the 19th century tribal chieftains adopted Western law, a failed attempt to protect the country from colonization, but before that most children were raised in extended families and many chiefs had male lovers; the Hawaiian word for gay sex also means “safe sex,” because it precludes conception.",en,https://image.tmdb.org/t/p/w500/gmpOy19DGnTZ3n6b3li6JxCs2Qi.jpg,0,Brent Anbe,
Orquidea sangrienta,2001,,,es,N/A,5,N/A,
La última huella,2001,99,"In the southernmost place in the world live the Yámanas, who survived and developed in one of the most inhospitable climates in the world. Today on the brink of extinction, its oldest survivors Úrsula and Cristina Calderón, invite us on a journey through its history, its myths, its language and its landscape. They are the last Footprint.",es,N/A,0,Paola Castillo,"Errante Producciones, Ceneca Producciones"
La dama de la Texana 1000x,2001,,Mexican feature film,en,https://image.tmdb.org/t/p/w500/5gmRkNPA9hGwIqKYYASHtZcgzNJ.jpg,5,N/A,
Cipriano,2001,18,"An old man, named Cipriano, is about to die. He spent his whole life tormented by dreams and now he is lost inside one of them. His sons, Bigail and Vicente, are searching for a cemetery by the sea, where he should be buried. Life and death. Short stories, dreams and religions. A trip into the imaginary through a lengthy peregrination along the dry lands.",pt,https://image.tmdb.org/t/p/w500/fvO96P6qDqhSOTCWV6yjBvrBJGB.jpg,7.5,Douglas Machado,TrincaFilme
Initial D: Third Stage,2001,"28, 16, 10749","With high school graduation right around the corner, Takumi Fujiwara has a lot on his mind and a lot to prepare for. Everything becomes even more complicated when Takumi is offered a spot on Ryosuke Takahashi's elite Kengai Racing Team, which seeks to assemble the greatest racers in the Gunma area for a tour of Japan's mountain passes. Before he can accept however, Takumi feels the need to settle the score with the Lancer Evo driving Emperor team, defend his downhill-racer crown against the son of his father's greatest rival, and finally settle things with his unfaithful girlfriend Natsuki.",ja,https://image.tmdb.org/t/p/w500/8QzB6uLoRQWsTKrg0MdZ9Dfl1rH.jpg,6.8,Noboru Mitsusawa,"Avex Entertainment, OB Planning, Pastel, Studio Deen, Kodansha"
Desafiando a la mafia,2001,,,es,https://image.tmdb.org/t/p/w500/2EHtrbSMBXNycp7yFHJkm9CLKvP.jpg,5,N/A,
Regarde-moi,2001,,"In her web of computers and webcams, Alexandrine leads voyeurs and exhibitionists beyond the boundaries of reality into the most extreme adventures of the most sensual debauchery.",fr,https://image.tmdb.org/t/p/w500/nxM9HEOA0akKclAm1elrNQEiOKz.jpg,0,Francis Leroi,Colmax
SharkMan,2001,"27, 878","A pharmaceutical team visits a remote island to meet with the enigmatic scientist who lives there, but when they arrive they discover his experiments have created a monster.",en,https://image.tmdb.org/t/p/w500/gZOPo2uzTAXvglgvQB7cKwc2btc.jpg,3.7,Brian Meece,
Suicide Run,2001,,,en,https://image.tmdb.org/t/p/w500/eNgB7eKg6bIZLvkDZtZhAGMdfNm.jpg,0,Ash Patino,
The Truth About Gay Sex,2002,,"Part documentary, part primer, this film attempts to answer all of those burning questions... it offers sex advice, medical tips, and even some etiquette along with a rolling glossary across the bottom of the screen.",en,N/A,0,Kristiene Clarke,World of Wonder
Snakes and Ladders,2001,"18, 10749","A divorced young man happens to fall in love. The couple faces problems, as the young man does not want to settle down, she thinks he is a flirt, they break up, and events follows.",ar,https://image.tmdb.org/t/p/w500/axt7b2T6fSFM66itSfbclUcXiN5.jpg,6.7,Tareq El Eryan,
"Security, Colorado",2001,18,"Following college, Karen relocates to Security, Colorado, to be close to boyfriend Paul. With an apartment and a job in a record store, her life is in order, so she then embarks on her dream of becoming a writer. However, her job is unfulfilling, and when she spots a theft in the store, she doesn't report the shoplifter but instead attempts to befriend her. Unable to relate to life around her, Karen has a growing dissatisfaction with her existence, and an unusual psychological portrait emerges as she attempts to deal with everyday realities and finding security in Security.",en,https://image.tmdb.org/t/p/w500/66rgLd04n5GOww0wDWXBOiWFqM0.jpg,0,Andrew Gillis,
3 metros bajo tierra,2001,,Mexican feature film,en,N/A,5,N/A,
El agricultor,2001,,,es,https://image.tmdb.org/t/p/w500/cjLPBfKIfsaSzFeojsd2dMQpabE.jpg,5,José Medina,
Las dos caras del señor,2001,,Mexican feature film,en,N/A,5,N/A,
Galleros de tierra caliente,2001,,,es,https://image.tmdb.org/t/p/w500/tL7PiRj4K40pt9PdkVlfr119DxA.jpg,5,Luis Estrada,
Me gusta pegarle al polvo,2001,,,es,N/A,5,Aurora Martínez,
Mon Paradis - Der Winterpalast,2001,99,A portrait of five St. Petersburgians and their connection to The Hermitage.,en,N/A,2,Elfi Mikesch,Egoli Tossell Film
El patrón,2001,,Mexican feature film,en,N/A,5,N/A,
Perros de pelea,2001,,Mexican feature film,en,N/A,5,N/A,
Revolver cachas de oro,2001,,Mexican feature film,es,N/A,5,Juan Carlos Martín,
Tres fronteras,2001,,,es,N/A,5,N/A,
Una tumba más,2001,,Mexican feature film,en,N/A,5,Eduardo Martínez,
Ya la barranca pario,2001,,Mexican feature film,en,N/A,5,N/A,
El árbol de la horca,2001,,,es,https://image.tmdb.org/t/p/w500/eNgAuk06vOACqTHGwXcZuEsgBQI.jpg,5,José Medina,
A MORTE DA MULATA,N/A,18,,pt,N/A,0,Marcel Cordeiro,
Dangerous Pleasures,2001,9648,"A black widow, who's left six dead husbands in her wake, is investigated by a detective and an insurance investigator.",en,https://image.tmdb.org/t/p/w500/pyzkfmhDBV0GhZET01pjxdmVy2K.jpg,3.3,Madison Monroe,MRG Entertainment
El rey de los coleaderos,2001,,,es,https://image.tmdb.org/t/p/w500/bySDXAtL8X6rqlMeJ6pXQ0XluOx.jpg,5,N/A,
The House of Chicken,2001,27,Horror film.,it,N/A,0,Pietro Sussi,
Snowland Revisited,2002,10749,"Kunio Shibano was bankrupted. He visits a snowland spa area to commit suicide. But he meets Geisha Moeko, and she gives him power to face life one more time...",ja,https://image.tmdb.org/t/p/w500/oX5cLVe92vMrCTT1RwqNuBj4W1Q.jpg,5.5,Kōichi Gotō,KSS
Cactus,2001,,,es,N/A,0,Pau Freixas,
Different Shades of Pink,2001,,Three multi-racial gay couples are interviewed in an attempt to portray Sydney's increasingly multicultural society.,en,https://image.tmdb.org/t/p/w500/1dp9Mr7FR2xL9AEYxdjBAmF0Dug.jpg,0,Pak-Kin Ho,
Nos deux Marseillaises,2001,99,"Two daughters of North African immigrants, born in Marseilles, who are barely over thirty years old, take part in the political battles and local elections: Nadia Brya in the cantonal elections, and Samia Ghali in the municipal ones.",fr,N/A,0,Jean-Louis Comolli,
El ángel de mi guarda,2001,,Mexican feature film,en,N/A,5,N/A,
The Seventh Door,2001,10749,"Salomé et Cyril are studying in an engineering college. They invent a machine ""The Hemisphere"", capable of removing all inhibitions.Unable to find someone to test the machine, Salomé agrees to test herself the machine.She is projeced in a corridor with doors opening on erotic scenes in which she evolves without any inhibition....",fr,https://image.tmdb.org/t/p/w500/gpUs3MTHOETSanN6D4YuwDDGV3K.jpg,1,Étienne Dhaene,
West Fucks East,2001,,"Erik works in the stock market. Cyrus is a waiter. Tim manages a sex store. All three are young, gay, and living in Berlin. These three best friends spend their time having sex, dancing, cruising, modeling, hustling, and having fun.",en,N/A,1,Jürgen Brüning,
Coming of Age,2001,,"Stevie is apprehended in a gay-bashing and sentenced to serve community time in an AIDS hospice. At first, Stevie is intent of doing as little as possible but he is soon confronted with the reality of AIDS. Gradually, he befriends Will, a patient who becomes a mentor to him.",en,https://image.tmdb.org/t/p/w500/mHXDXhSH0ekl6k1794jFK3NMrL6.jpg,1,Phil Gorn,
Muhammad Ali - Through The Eyes Of The World,2001,99,"""This is a kid who just said it. I'm the greatest - and he said it with poetry. And I don't mean just the poems that he wrote but with the poetic energy, the poetic spirit"" - James Earl Jones.  Through the eys of the world is a unique account of one of the great icons of the 20th century, told by family, friends and fans from all over the world.",en,https://image.tmdb.org/t/p/w500/h8iwFIRowNvVPtxnK19NpaySREW.jpg,7.3,Phil Grabsky,TWI
Ladybirds' Christmas,2001,"10751, 16",Two young ladybirds Tim and Mia are unexpectedly taken into a human family’s house together with a Christmas tree on Christmas Eve. Tim and Mia set about seeking the way back to the forest.,et,https://image.tmdb.org/t/p/w500/brpoU0pjnRWNGlQ4rklgv7fvBrO.jpg,6,Heiki Ernits,Eesti Joonisfilm
Is Anybody Listening?,2001,,Chinese film directed by Gang Xia.,zh,N/A,0,Xia Gang,
blok.pl,2001,35,,pl,https://image.tmdb.org/t/p/w500/yQXWOSKIKogo2A4yVNg53KiUYsx.jpg,6.5,Marek Bukowski,"Bendom Film, Agencja Produkcji Filmowej, Maat Studio, Studio A"
Leben nach Microsoft,2001,99,"Der Film portraitiert eine Gruppe von Microsoft-Aussteigern: im Ruhestand mit 32, Multimillionäre und ohne die geringste Idee, was sie mit dem Rest ihres Leben anstellen sollen. Ihre Jahre im Unternehmen, der Hype des Goldrausches und das Adrenalin des Erfolges hat sie ausgebrannt und doch sind sie entschlossen mehr aus ihrem Leben zu machen - vor allem Sinn und Bedeutung in der wirklichen Welt zu finden.",en,N/A,5.5,Corinna Belz,ARTE
Divided Loyalties,2001,99,"Fractured into a Turkish North and a Greek South, the island of Cyprus is divided by ethnicity, faith and land. through a tragic modern history, this island, historically shared by Greek-Cypriots and Turkish Cypriots, now llies desecrated and divided. This documentary explores diaspora identity and national identity of immigrants and exiles through their bittersweet memories of the lost homeland.",en,N/A,0,Sophie E. Constantinou,Citizen Film
Sorcerer's Dolls,1998,18,"An enchanted being, Apitok, appears in a boarding school. Although he looks An enchanted being, Apitok, appears in a boarding school. Although he looks like an ordinary boy, long ago he was bewitched by an evil sorcerer for his misbehavior. Apitok brings his magic to the routine of the children's life in the boarding-school.",kk,https://image.tmdb.org/t/p/w500/jtXYNJSMYZXrUB9q4AJ4nVp2iWO.jpg,0,Asya Suleeva,Kazakhfilm Studios
WebCam Boys,2001,99,"Ten men who run gay webcam sites discuss the pros and cons of life on-line. Among the 10 are a young surfer with a hyper sex drive, a bisexual man with a girlfriend who's expecting, two brothers who are closer than most parents would want, a hustler who collects movie memorabilia and an aging porn star who is using this as a way of working through some old issues.",en,https://image.tmdb.org/t/p/w500/2DJtwcLPClfOrF3CC0w5CbvZeHw.jpg,2,N/A,
Anandam,2001,10749,"Two neighbors study in the same college, but hate each other immensely. A series of events changes their feelings when they unknowingly write to each other under alias names.",te,https://image.tmdb.org/t/p/w500/xQLvOxa0BXiq38JbM0VhJ0BvG8T.jpg,8.5,Sreenu Vaitla,Usha Kiran Movies
This Is a Blowjob,2001,99,"In a bookstore, Patrick B. discovers a collection of photographs showing naked black male models. But in the demo copy, photographs that show sexes were methodically cut, so that small square windows now open throughout the volume. Fascinated, Patrick wants to buy the book but the Seller refuses to sell him. He then steals the book but gets caught ...  Produced as part of a series entitled ""Diaries"" for Canal, the authors of ""Dancing"" deliver chronic reflection on the powers of the image on the representation bodies and sexuality, making a film on the intimate and the public, to the confusion of genres ...",fr,https://image.tmdb.org/t/p/w500/6hN3YsB4sZFAdUgiu1VHD8q7iDX.jpg,4,Patrick Mario Bernard,
Expect a Miracle,2001,18,"A young woman travels to Hong Kong to teach and also work part-time as a model. After getting into a disagreement with a photographer, the two end up falling in love; but the photographer's troublesome stepsister gets in the way.",zh,https://image.tmdb.org/t/p/w500/azT5koiQVZmQzftKIpTDK6xjvch.jpg,0,Kevin Chu,
Xiao Yao Valley in the Song Mountains,2001,"28, 18","The old master Wu De gives his powerful magic sword to his student Li Laoquan. He send another one of his students, Zhao Bantian, away because of his unethical attitude. Ethic is, according to Wu De, the foundation of all martial arts. 30 years later Zhao returns to the village. He seems friendly but in fact his primary goals are to make money and be powerful in every way possible.",en,https://image.tmdb.org/t/p/w500/u8160WdQ7Gqdn8qFYPwWkIcnWKr.jpg,0,Jin Zuoxin,
Suicide,2001,"18, 27",A website offers people to have their suicides filmed.,de,https://image.tmdb.org/t/p/w500/kuwfWT4h03wl1OdnfUr2YLZy5ES.jpg,5.7,Raoul W. Heimrich,"Shuto Entertainment, Outpost Movie, Troma Entertainment"
...και το τρένο πάει στον ουρανό,2001,18,,el,https://image.tmdb.org/t/p/w500/m4JatfmeEQYZ8tnJmkP8XgkJFlM.jpg,5,Yannis Ioannou,
Alien Factor 2: The Alien Rampage,2001,"878, 27",A small town is sealed in a electric forcefield by a blood thirsty rampaging killer cyborg alien and it's up to some towns folk and the sheriff's dept to stop it!,en,https://image.tmdb.org/t/p/w500/7QA916c106tsEQ0gUSrNOBTMEvv.jpg,3.3,Don Dohler,
Balas & Bolinhos,2001,"35, 80",A group of friends meet and set out to rob a gas station.,pt,https://image.tmdb.org/t/p/w500/t8l0hRGG9BcA8IetL3LzCbzvngy.jpg,7,Luís Ismael,Lightbox
A Noite do Golpe de Estado,2001,99,"The operational commander of the ""Captains Movement"", describes and recreates a quarter of century later the crucial 24 hours of April 25, 1974, that would topple the Portuguese government and start a democratic regime in Portugal - since another military coup, May 28, 1926, installed a one-party dictatorship there. The scenes in the claustrophobic operation room are recreated, with him alone and a few voices.",pt,https://image.tmdb.org/t/p/w500/tIQnAKZA4eZdPhSItqB0sQrAjhR.jpg,0,Ginette Lavigne,
On Hostile Ground,2001,99,"On October 23, 1998, a sniper carrying a high-powered rifle assassinated Dr. Barnett Slepian in his home, altering forever a family, a community, and the bounds of our imaginings about anti-abortion violence. This horrific act punctuated a decade of escalating harassment and violence against women’s heath care providers – a decade marred by murders, assaults, death threats, stalking, clinic blockades, arsons, bombings, and chemical attacks. How do these events affect the personal and professional lives of abortion providers? What motivates them to continue their work in the face of such terrorism?",en,N/A,8,Liz Mermin,Aubin Pictures
Killing End,2001,"80, 53, 10749","A police officer and his partner get persecuted by the local triad due to the unpaid loans of the latter. After an incident involving all of them, things get lot worse to the point that the two policemen must run for their lifes.",cn,https://image.tmdb.org/t/p/w500/rZwewGC5OFI0v3eLtkCHjrEiPJ3.jpg,6,Herman Yau,
La strada del marmo,N/A,,A documentary about the the workers of a famous marble quarry in Italy...,en,N/A,0,Michael Trabitzsch,
The Following Statement Came To Us,2001,"35, 18",Nader saif eldeen and Afet elsherbiny are two competing Egyptians newspaper reporters who expose the truth but the Channel Manager rejects that for fear of government.,ar,https://image.tmdb.org/t/p/w500/f6rA8VqfTlo8USJr0vnWwI83g6D.jpg,6.6,Saeed Hamed,M. H. R Films
Son of Wealth,2001,35,"Farid Ezz El-Din, is a wealthy spoiled young man. After his father flees the country and smuggles all his money, he is forced to manage all his business.  Farid is arrested on charges of fraud but before he was tried, he escapes with the help of his housekeeper, Kazem.",ar,https://image.tmdb.org/t/p/w500/kZC4mt7AWraLpOZpd9328PJD718.jpg,4.5,Sherif Arafa,
Friends or Business,2001,"28, 18","Karim Nour and Tarek Al-Seyoufy are two successful TV hosts whose shows attract many viewers, which gradually turns them into rivals. When the channel director dispatches Karim to Palestine at the time of the Palestinian Intifada, he reluctantly goes, as he embarks on an eye-opening journey.",ar,https://image.tmdb.org/t/p/w500/aiRSl5NcDwayFTPrxtUcde6Y5P9.jpg,5,Ali Idris,
Flush,2001,,"Shannon is a teenage girl who can be very persuasive when it comes to getting her way. When on a dare, she gets two of her male high school friends to kiss and re-enact certain portions of a gay porn story, unexpected feelings arise.",en,https://image.tmdb.org/t/p/w500/dyuBZaQ1b5ppwfnyn3bMMRCxKiN.jpg,1,Jeffrey Maccubbin,
Out in Nature: Homosexual Behaviour in the Animal Kingdom,2001,99,"Can any of those who claim homosexuality is ""unnatural"" explain this beastly behaviour?",en,https://image.tmdb.org/t/p/w500/etH3qKzDHMU1VFC0Uvp6OcvV7Ou.jpg,6.8,Stéphane Alexandresco,
The Potchki Chronicles,2001,35,,en,N/A,0,Robert A. Palmer,Mountain Outlook Productions
"Schaffe, schaffe, Scheisse baue",2001,35,,de,https://image.tmdb.org/t/p/w500/wFx6rlzlkdW0gnpONpcND9NNcSV.jpg,1.5,Benjamin Eicher,Los Banditos Films
The Sparkle Room,2001,,Dogma №26.,en,https://image.tmdb.org/t/p/w500/twaRlA3Xc68F7Upp2YZZpvcChBr.jpg,0,Alex McAulay,
Gifted Beauties,2001,99,During the surreal time period women where both worshiped as Gods and deformed by male artist. The women deep dived into their own consciousness. we follow Vilde von Krogh into her surreal universe.,no,https://image.tmdb.org/t/p/w500/nWI929Oz71VcGtAPhwhFgDMrMdO.jpg,0,Anne Kjersti Bjørn,Ragg Film
Youth Outloud!,2000,99,"From Long Island, New York to Portland, Maine gay, lesbian, bisexual and transgender youth have experienced homophobia in their schools. Youth Outloud turns up the volume on glbt youth issues in schools and gives voice to a few bold teens that have first-hand experience.",en,https://image.tmdb.org/t/p/w500/cQQLxwIVgT2G6evmLSgUvmZnFN3.jpg,1,Becky Burklee,
Córa marnotrawna,2001,"35, 18","Polish comedy from 2001, describing Polish capitalism with a grain of salt. The title character was brought up in the People's Republic of Poland, she left the country. He comes back home with the money and tries to find a new reality.",pl,https://image.tmdb.org/t/p/w500/4yjxEmCUZ75PMa28tT1psnRpYP4.jpg,0,Andrzej Kondratiuk,Wytwórnia Filmów Dokumentalnych i Fabularnych
