Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Andrew Dice Clay: Dice Rules,1991,35,"Outrageous, misogynistic and vulgar-to-the-max comedian Andrew Dice Clay does his stuff in this combination stand-up concert video and series of comedy sketches. The sketches, demonstrating that The Dice Man used to be a klutzy wimp, begin the film which then jumps into a filled-to-capacity performance at Madison Square Gardens. The film contains strong profanity, blatant racist remarks, graphic references to sex and other ""adult"" subjects.",en,https://image.tmdb.org/t/p/w500/yXmkQVETaCr8BHITkLeJe6x1GdA.jpg,6.5,Jay Dubin,"Seven Arts Pictures, Carolco Pictures"
The Real Me,1991,"28, 80, 12",An undercover cop loses his memory after an accident. Since he doesn't remember a thing he must figure out who he really is and what side of the law he belongs to.,cn,https://image.tmdb.org/t/p/w500/H17vZVM57kBKgqoWvydAj3UP6E.jpg,6,Chow Wah-Yu,"Central Motion Picture Corporation, Super Power Motion Picture Co., Perth Film and Entertainment Production Ltd."
Dil Hai Ke Manta Nahin,1991,"10749, 35",Runaway heiress in search of her beloved falls in love with another man on the way.,hi,https://image.tmdb.org/t/p/w500/ylyfnkNCVjW41GEFyuHUWEhHoMn.jpg,6.7,Mahesh Bhatt,"T-Series, Vishesh Films"
Diplomatic Immunity,1991,"18, 28, 53","Cole Hickel, a Marine, pursues his daughter's killer when he is allowed to go back to Paraguay because of ""diplomatic immunity.""",en,https://image.tmdb.org/t/p/w500/ceorC2yylYGHiS3hGbcsruezXjN.jpg,3.8,Peter Maris,Fries Distribution Company
Diplomatic Immunity,1992,,A female Canadian diplomat goes on a mission to El Salvador to try smooth relations between their government and the people of a small town who risk the loss of their home.,en,N/A,5,Sturla Gunnarsson,
Discopríbeh 2,1991,"35, 10751",,cs,https://image.tmdb.org/t/p/w500/1wEjgkNWHMNn9gncTUaoGNoSWLe.jpg,5.8,Jaroslav Soukup,Filmové studio Barrandov
The Divine Comedy,1991,18,"In a mental institution the patients see themselves as people like Jesus, Lázaro, Marta, Maria, Adão, Eve, Sonia, Raskolnikov, Aliosha e Ivan Karamasov, a Philosopher, a Profet, Santa Teresa d'Avila, reciting the Divine Comedy.",pt,https://image.tmdb.org/t/p/w500/gLRWIn5f0gH9Z8h79CiBupJOJUy.jpg,6.9,Manoel de Oliveira,Madragoa Filmes
Djuka Begovic,1991,18,"After spending 13 years in prison, forty-year-old Djuka Begovic returns to his home-village in Slavonia. He promises to his mother that he will begin a new and honest life. He finds new meaning in taking care of his daughter Smilja. He tries to chase away destructive thoughts that threaten to overwhelm him by throwing himself into hard work. However, everything around him reminds him of his past and his family's tragic destiny. His family was wealthy at the beginning of the twentieth century, but was destroyed by the capitalist powers that took over the villages and broke the traditional family cooperatives. Djuka's personal life was marked by constant conflicts with his father.",sh,https://image.tmdb.org/t/p/w500/yOs5UhEw6Wj1GLlSEBn0mLQnRna.jpg,5.7,Branko Schmidt,"Zagreb film, Hrvatska Radiotelevizija"
Do or Die,1991,"28, 53","Asian crime boss Kaneshiro captures two voluptuous undercover federal agents, Donna and Nicole. But instead of liquidating them, he gives the busty duo a head start in a deadly cat-and-mouse game involving six other assassin teams. The heated action takes them from Hawaii to Las Vegas and Louisiana.",en,https://image.tmdb.org/t/p/w500/xrAgzeYhng1sQjfjJFJdrcZcFK3.jpg,4.8,Andy Sidaris,Malibu Bay Films
Doc Hollywood,1991,"35, 10749","After leaving Washington D.C. hospital, plastic surgeon Ben Stone heads for California, where a lucrative practice in Beverly Hills awaits. After a car accident, he's sentenced to perform as the community's general practitioner.",en,https://image.tmdb.org/t/p/w500/36yGVgFWg7PvDdZ10Csg1uHpcZd.jpg,6.3,Michael Caton-Jones,Warner Bros. Pictures
The Doctor,1991,18,"Jack McKee is a doctor with it all: he's successful, he's rich, and he has no problems.... until he is diagnosed with throat cancer. Now that he has seen medicine, hospitals, and doctors from a patient's perspective, he realises that there is more to being a doctor than surgery and prescriptions.",en,https://image.tmdb.org/t/p/w500/rExMpi701EIvEGu49FlOS8I0Kag.jpg,6.4,Randa Haines,Touchstone Pictures
Dogfight,1991,"18, 10749","In the fall of 1963, Eddie Birdlace is an 18-year-old Marine Corps volunteer who is about to ship out with three of his buddies for a tour of duty in Vietnam. Planning a massive blowout for their last night in San Francisco, Eddie, his buddies, and a number of other Marines set up a contest they call a ""dogfight.""",en,https://image.tmdb.org/t/p/w500/z8wbcXIesquSFQEDEjk4uSskPS7.jpg,6.9,Nancy Savoca,Warner Bros. Pictures
Doing Time: Life Inside the Big House,1991,99,"Academy Award®-nominated DOING TIME: LIFE INSIDE THE BIG HOUSE takes a hard-edged look at life inside the walls of Lewisburg, a maximum security federal penitentiary where the notion of rehabilitation and parole have all but been abandoned. After gaining unprecedented permission from the Justice Department, Emmy® Award-winner Alan Raymond spent five weeks inside Lewisburg. With access to the entire prison, the Raymonds captured the stories of corrections officers as well as the inmates, including drug lords, ""lifers"" with no possibility of parole, and prisoners convicted of leading prison riots. Detailing a world where prisoners carry ""shanks"" and officers respond to violence in full riot gear, this candid documentary reveals what life inside ""the big house"" is really like. A rare, unprecedented look at the prison subculture, DOING TIME: LIFE INSIDE THE BIG HOUSE will challenge the way you look at incarceration in America.",en,N/A,7,Alan Raymond,
House Under the Starry Skies,1991,"14, 18, 35, 53",Old scientist Bashkirtsev is very surprised to discover the possible contacts with other world...,ru,https://image.tmdb.org/t/p/w500/sxapsHBml188cOqwPaKGXBkCz8E.jpg,3,Sergey Solovyov,"Mosfilm, Krug"
Especially on Sunday,1991,"35, 10749",Four lighthearted stories set in the idyllic Italian countryside: an old grouch is befriended by a stray dog; a lonely widow spies on her newly-wed son and daughter-in-law; a German tourist tries to seduce a younger nurse. The fourth segment was cut in the US by its distributor Miramax.,it,https://image.tmdb.org/t/p/w500/1mXsFXzbNoceFW11UGWFrdBwaUr.jpg,6.3,Marco Tullio Giordana,"Basic Cinematografica, Titanus, Paradis Films, Intermédias, Dusk, Miramax"
Dun Huang Tales of the Night,1991,"10749, 14",,zh,https://image.tmdb.org/t/p/w500/xXHOGIQGy3s6N46rYSGmK1Lm5kv.jpg,0,Li Han-Hsiang,
Don Juan in Hell,1991,18,"While the last remnants of the Empire are extinguishing  and King Philip II (1559-1598) is dying in the shadow of lost splendor, a man, defying the divine and human justice, turns his passions into fate and his will into law. His fame is as great as his pride. His conviction, eternal. His name, a legend: Don Juan. Free adaptation of ""Don Juan"" by Moliere.",es,https://image.tmdb.org/t/p/w500/1w26D67V1XCg7Dmavm9TQXxAkBs.jpg,5.2,Gonzalo Suárez,Ditirambo Films
Don't Fool Me,1991,35,A gangster and a broker change jobs.,cn,https://image.tmdb.org/t/p/w500/1TsifELF9o2CkY9mhYUi5sxYtpI.jpg,6.2,Herman Yau,"Wing Fat Film Production Co., 永发电影制作公司, 德宝影片有限公司"
Don't Tell Mom the Babysitter's Dead,1991,"35, 10751","Sue Ellen Crandell is a teenager eagerly awaiting her mother's summer-long absence. While the babysitter looks after her rambunctious younger siblings, Sue Ellen can party and have fun. But then the babysitter abruptly dies, leaving the Crandells short on cash. Sue Ellen finds a sweet job in fashion by lying about her age and experience on her résumé. But, while her siblings run wild, she discovers the downside of adulthood",en,https://image.tmdb.org/t/p/w500/aSafDpi4vDYZFG5FnlBD6KReZRL.jpg,6.1,Stephen Herek,"Outlaw Productions, Cinema Plus, Douglas, HBO, Mercury"
The Doors,1991,"10402, 18, 36","The story of the famous and influential 1960s rock band and its lead singer and composer, Jim Morrison.",en,https://image.tmdb.org/t/p/w500/x1LM3dzGuG6xOz0aT2e71o11vhu.jpg,7.132,Oliver Stone,"Carolco Pictures, Bill Graham Films, Imagine Entertainment, Ixtlan"
Double Impact,1991,"53, 28, 80, 18","Jean Claude Van Damme plays a dual role as Alex and Chad, twins separated at the death of their parents. Chad is raised by a family retainer in Paris, Alex becomes a petty crook in Hong Kong. Seeing a picture of Alex, Chad rejoins him and convinces him that his rival in Hong Kong is also the man who killed their parents. Alex is suspicious of Chad, especially when it comes to his girlfriend.",en,https://image.tmdb.org/t/p/w500/tmzwvSqoMC37Tgqwj4mA2dHNSmw.jpg,6.136,Sheldon Lettich,"Stone Group Pictures, Vision International, Columbia Pictures"
The Double Life of Véronique,1991,18,"Véronique is a beautiful young French woman who aspires to be a renowned singer; Weronika lives in Poland, has a similar career goal and looks identical to Véronique, though the two are not related. The film follows both women as they contend with the ups and downs of their individual lives, with Véronique embarking on an unusual romance with Alexandre Fabbri, a puppeteer who may be able to help her with her existential issues.",fr,https://image.tmdb.org/t/p/w500/oqRyO9xrNBRaxqF9pCHHgLuaATx.jpg,7.5,Krzysztof Kieślowski,"Sidéral Productions, Norsk Film, Studio Filmowe Tor, Le Studio Canal+"
Dozoku no ranjo,1991,99,"A documentary surrounding the ties between Japan and the Korean peninsula, particularly folk rituals of the aforementioned region. Reportedly is the first film acclaimed composer Akira Ifukube wrote for after his hiatus from scoring.",ja,https://image.tmdb.org/t/p/w500/zSQ2z8olplg3M5MoNpZJcp7uSPS.jpg,0,Kenji Maeda,
Master of the Shadows,1991,18,"Shadow puppetry is not only part of the heritage of East Asia; Greece had its own traditional form of this popular art. In this leisurely drama, set in 1950s Athens, Antonis Barkis (Kostas Kasakos) is the master puppeteer for a traditional shadow show. However, although he is still making a living, it is clear that other forms of popular entertainment will soon supplant this one. This does not improve Antonis' temper, and his assistant's desires to modernize their entertainments only make it worse.",el,https://image.tmdb.org/t/p/w500/4OgNyAbCUXZ6thvFhrWfpnl6F2H.jpg,7.5,Lefteris Xanthopoulos,
Dream Man,1991,,"The Dream Man is a successful gay phone sex host who, with his vivid powers of imaginative impersonation, tempts and delights his ardent callers. In his fantasy role, he flips between the young innocent through to the S & M master but this performance belies a life that is lonely, loveless, and filled with emotional confusion.",en,https://image.tmdb.org/t/p/w500/iOtTBHYYqGGGBOSwl2FbAFHiEgK.jpg,1,David Edwards,
Dream On,1991,"14, 18, 35",A magical realist feature drama exploring the lives of a women’s darts team on North Shields’ Meadow Well Estate.,en,N/A,0,N/A,"Amber Films, Channel 4 Television, British Screen Productions, Northern Arts Entertainment, Videocraft International"
The Boys from St. Petri,1991,"28, 18, 10752",A group of school-mates form a resistance group in nazi-occupied Denmark.,da,https://image.tmdb.org/t/p/w500/nl17JQNO7lMEqS7pFAZLIyCFaog.jpg,6.4,Søren Kragh-Jacobsen,"Norsk Film, Metronome Productions"
Drive,1991,18,"TWO MEN, A DRIVER AND A PASSENGER, are car-pooling to work every day for ninety minutes through the barren suburbs of Los Angeles. The driver is a brilliant theorist and cultural analyst who's been driven close to insanity by the vicious cycles of daily life and their eternal repetition. He's against all kind of spontaneity and knows all his tautological essays by heart. He torments his passenger by ceaselessly describing them to him, without a trace of compassion. The passenger, on the other hand, is a completely normal young man, unsure of his place in the world, preoccupied with a failed love-affair. The film investigates a number of difficult topics and complicated theories while it tells the simple story about the driver's and the passenger's last trip together.",en,https://image.tmdb.org/t/p/w500/kTM2xGPElnwfV6XmgR8RAKlec9H.jpg,5,Jefery Levy,
Driven to Kill,1991,"53, 80, 28","A biker gang rips off drug money from the mob, then a dentist and his nagging wife steal the money from the biker gang. Hilarity ensues.",en,N/A,1,John Gazarian,
Drop Dead Fred,1991,"35, 14, 10751","When Elizabeth returns to her mother's home after her marriage breaks up, she recreates her imaginary childhood friend, Fred, to escape from the trauma of losing her husband and her job. In between the chaos and mayhem that Fred creates, Elizabeth attempts to win back her husband and return to normality.",en,https://image.tmdb.org/t/p/w500/v2kadCRcRdq8a0aRbQg4yVk3Xmd.jpg,5.9,Ate de Jong,"PolyGram Filmed Entertainment, Working Title Films, Film4 Productions"
The Top Bet,1991,"28, 35, 10749","Anita Mui plays the sister of the Saint of Gamblers, and also possesses supernatural gambling abilities. However, she chooses not to use her powers. She decides to come to Hong Kong to retrieve her brother and bring him back to China. There she meets his assistant, Ng, who is without the Saint of Gamblers, as he has headed off on a cruise. Ng asks Mui to compete in the next tournament, but she turns him down. Mui stays at Ng's house, and helps him find another player to compete. But when Mui finds out that the opposition also has supernatural gambling abilities, she throws the gauntlet down and prepares for the match of her life.",cn,https://image.tmdb.org/t/p/w500/3GNxrDJJJXwNvYzJCq6cIvwUHFb.jpg,5.1,Corey Yuen,"Paragon Films Ltd., Bo Ho Films"
The Queen of Gamble,1991,35,"Mainlander Nan moves to Hong Kong to earn a living by being a gambler and casino dealer. She meets up with her stuntman cousin Po and his horse-race gambler landlord Li and together, the three try to make ends meet in the gambling world. However, they stumbled upon a plot where greedy investor Fu Hon-San swindled the shares of his gambler brother Fun Hon-Hwa, whom befriended Nan, and, as a result, the gamblers band together in attempts to topple Hon-San.",cn,https://image.tmdb.org/t/p/w500/cDg4xa2bxSyOhzNvVbdEQI96CAs.jpg,4.6,Siu Sang,Top Sun Film Production House
God of Gamblers III: Back to Shanghai,1991,"28, 35, 53","While battling a psychic gambler, Sing hurtles back in time to 1937 Shanghai. Now he must come to grips with his family history and get back to 1991.",cn,https://image.tmdb.org/t/p/w500/dmhdQ61SfG8p44ySNIhRrq8F70M.jpg,6.9,Wong Jing,"Samico Films Production Co., Ltd., Win's Movie Productions"
Drugs Area,1991,28,Action flick about illegal drug dealing in Hong Kong and the undercover cops who risk their lives and their relationship to capture the bad guys.,cn,https://image.tmdb.org/t/p/w500/dJN3uB1On3JCp4ImlBt9V1KQ1Vh.jpg,0,Cheung Bing-Chan,
Dutch,1991,35,"To get to know his girlfriend's son, a man volunteers to pick him up from a prep school... only to learn that her son's not the nicest kid.",en,https://image.tmdb.org/t/p/w500/diBUesRJ2w6ilSbAizpk062Sajh.jpg,6.438,Peter Faiman,"Hughes Entertainment, 20th Century Fox"
Dying Young,1991,"18, 10749","After she discovers that her boyfriend has betrayed her, Hilary O'Neil is looking for a new start and a new job. She begins to work as a private nurse for a young man suffering from blood cancer. Slowly, they fall in love, but they always know their love cannot last because he is destined to die.",en,https://image.tmdb.org/t/p/w500/nLVV8TETjCxWQmIip6t3HO1znVJ.jpg,6.679,Joel Schumacher,"20th Century Fox, Fogwood Films"
The Ebro Runs Dry,1991,18,Sture Lundblad was a Swedish volunteer fighter in the Spanish civil war. Sture is now dead. His son Michael has inherited a house in Spain and decides to follow the trail of his father.,sv,https://image.tmdb.org/t/p/w500/z0yJY1AYBb6yB5PmNWUZ7dFAJvQ.jpg,0,Saeed Asadi,Arash Film Productions
Daedalus,1991,,,de,N/A,4,Pepe Danquart,
El día que nací yo,1991,"18, 10749, 10402","A gypsy who sells fish in a market, sings on weekends in a tablao. One day, a professor, exiled in Cádiz for her political ideas, offers the cantaora a job.",es,https://image.tmdb.org/t/p/w500/kTo7P2VThHZKnS4hrbcweazoM3l.jpg,4.3,Pedro Olea,"Laszlo Films, Ion Films, I.d.e.a."
Edge of Honor,1991,"12, 28, 18, 53",A group of scouts stumble onto a cache of stolen weapons hidden in a forest. They meet up with a girl and get involved with the men who originally stole the weapons. The men try to shoot the scouts every time - but are thwarted at the end.,en,https://image.tmdb.org/t/p/w500/uHvbZqdW24uREBh7hJB4B2IvMFD.jpg,4.6,Michael Spence,
Edward II,1991,"36, 10749, 18","England, 14th century. King Edward II falls in love with Piers Gaveston, a young man of humble origins, whom he honors with favors and titles of nobility. The cold and jealous Queen Isabella conspires with the evil Mortimer to get rid of Gaveston, overthrow her husband and take power…",en,https://image.tmdb.org/t/p/w500/sB3ktIeyCoudoRMJgzo9goA9k1v.jpg,6.2,Derek Jarman,"BBC Film, Working Title Films, British Screen Productions, Uplink"
Einmal Arizona,1991,12,,de,https://image.tmdb.org/t/p/w500/1oLNPvlQu1jmtKO66eNNdx8CQvJ.jpg,0,Hans-Günther Bücking,
Elias of het gevecht met de nachtegalen,1991,,"Elias has hardly left his childhood behind him than he is sent to boarding school with his older cousin. But before that he spends his holidays on the isolated estate belonging to his family, a little group fully out of touch with the world.",en,https://image.tmdb.org/t/p/w500/kD8OwbqFBeufj4QbwrdNS2r24un.jpg,5.3,N/A,
Eline Vere,1991,18,"This melodramatic film follows Eline Vere, as she attempts to break free from the confines of her narrow existence in The Hague through three tumultuous and ultimately disastrous courtships. Adaptation of Louis Couperus' novel Eline Vere.",nl,https://image.tmdb.org/t/p/w500/oHBQJoDaG42ZUUvWp5fbyhAPJlY.jpg,6,Harry Kümel,"Sigma Film Productions, Odessa Films, Corsan Productions"
Enchanted April,1991,"10749, 18","Four English women, unhappy with their lives, rent an Italian villa on holiday.",en,https://image.tmdb.org/t/p/w500/b4Jrg23Q3y7p8GS7aMnPdFiEcnP.jpg,6.6,Mike Newell,"BBC Film, Miramax, Greenpoint Films"
Les Enfants du vent,1991,"18, 10752","It is World War II, and the Nazis have taken over Poland. In this story, three citified children of Resistance fighters have taken refuge in the mountains, and they manage to hook up with three local youngsters. All six of them are being hunted by the Germans, and they are also being looked for by an adult who wants to take them to greater safety. Along the way, the children occasionally put on spontaneous theatricals.",fr,https://image.tmdb.org/t/p/w500/w2VUbHS01xmJzRimrw1KJbEO8OF.jpg,0,Krzysztof Rogulski,"Société Générale de Gestion Cinématographique (SGGC), Pathe, MC4, Films A2, France 2"
Walking a Tightrope,1991,"18, 10749","A famous, ruthless writer takes a handsome young worker, with aspirations of becoming a tightrope artist, as his lover and protege, but suffers tragic consequences when he later discards him for another youth.",fr,https://image.tmdb.org/t/p/w500/1eQ1xiA0aeLHWRojtUUqCJxRVHD.jpg,4.8,Nikos Papatakis,"Paris Classics Productions, Chevereau, France 3, Caroline Production, La Sept Cinéma"
Ernest Scared Stupid,1991,"35, 10751, 27","Well-intentioned, eternally bumbling Ernest P. Worrell accidentally releases an evil demon from its sacred tomb. As the demon flexes its power and goes on a ruinous rampage, good-guy Ernest tries to step in to save the town from mass destruction. Trouble is, a 200-year-old curse has scared Ernest stupid, and that means hilarity all around! So, kick back and let the laugh-ridden adventures begin.",en,https://image.tmdb.org/t/p/w500/qnMtX8eKFFrJVEPZijFZqzDbckK.jpg,5.162,John Cherry,"Touchwood Pacific Partners 1, Touchstone Pictures, Emshell Producers"
Escrito en las estrellas,N/A,,,es,N/A,0,Ricard Reguant,
Europa,1991,"80, 18, 53","A young, idealist American gets a job as a train conductor for the Zentropa railway network in postwar, US-occupied Frankfurt. As various people try to take advantage of him, he soon finds his position politically sensitive, and gets caught up in a whirlpool of conspiracies and Nazi sympathisers.",de,https://image.tmdb.org/t/p/w500/pyFtuYQReoSmhNs55kRJedA5wEJ.jpg,7.324,Lars von Trier,"Gérard Mital Productions, Nordisk Film Denmark, WMG Film, Svenska Filminstitutet, UGC"
Eve of Destruction,1991,"878, 28, 53","Eve is a military robot made to look exactly like her creator, Dr. Eve Simmons. When she is damaged during a bank robbery, the robot becomes an unstoppable killing machine. Colonel Jim McQuade is assigned to stop the robot and with the help from Dr. Simmons they have to predict where she will go next.",en,https://image.tmdb.org/t/p/w500/kvFygJwHapMPjRv2jI3qODpmbJS.jpg,4.5,Duncan Gibbins,"Interscope Communications, Nelson Entertainment"
High Art,1991,"18, 10749, 53","Peter Mandrake, a North-American photojournalist becomes embroiled in South America's dangerous underworld of pimps, drug gangs and arms smugglers when he sets out to find the killer of a local call girl.",pt,https://image.tmdb.org/t/p/w500/2ZmvXFtlrBtENCgjq6ORy5OV8e0.jpg,4.4,Walter Salles,"J&M Entertainment, Alpha Films"
Eye of the Storm,1991,"53, 10749","At a highway gas station/motel/diner where they live, two young brothers witness their parents murder. The younger brother is blinded in the same incident. Ten years later both brothers are still there and the tragedy may have turned one of them psychotic. When the abusive Gladstone and his young and sexy wife are stranded at the gas station it brings out the worst in everyone.",en,https://image.tmdb.org/t/p/w500/8b7Wxs0a7ffSWevhaxRkh17H4Pq.jpg,3.8,Yuri Zeltser,New Line Cinema
Eyes of an Angel,1991,18,"John Travolta is a downtrodden single father raising his daughter under difficult circumstances in Chicago. The young girl comes upon and then nurses a wounded Doberman used for fighting, back to health. Duped by underworld types he was working as a courier for, father and daughter leave the dog and flee cross-country to Los Angeles with both canine and mobsters in pursuit.",en,https://image.tmdb.org/t/p/w500/245VToHQ4z0zFhqXIfsFZDhuj7w.jpg,6.9,Robert Harmon,
