Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Mulheres Liberadas,1982,35,"Segment 1 - THE TIRE (O Pneu)-(20'): Pietro carries a folder full of money with him on his journey. On the road, he meets Luiza who had a flat tire of her car. He spends the night with her in a motel. Segment 2 - THE TELEPHONE (O Telefone)-(20'): Elisa is a dissatisfied woman with her marriage and engages with a stranger on the phone. On the other side of the line, the man tells her erotic things, making her imagine herself living the situations narrated. Segment 3 - THE CURRENT (A Curra)-(40'): A newly married couple from the United States seeks to revive their erotic knowledge in ...",pt,https://image.tmdb.org/t/p/w500/jDMudKwbS64twhv9TLtCaYlfGJc.jpg,2,Adnor Pitanga,
A Noite do Amor Eterno,1983,,,pt,https://image.tmdb.org/t/p/w500/vJF2p7Ig22NIX8VpHVf9PpcKOq6.jpg,0,Jean Garrett,
Hex After Hex,1982,"27, 35","Hell may have no fury like a woman scorned, but hell, literally, really has no wrath like a lusting ghost scorned! Muscular ""Venom"" Lo Mang discovers just that when the demon arranges to have his true love killed in order to possess her. Chaos, revenge, insanity, violence, tragedy, and even romance ensue. Director Kuei Chih-hung, already famous for Bamboo House of Dolls, Killer Snakes, Ghost Eyes, Corpse, Hex, and many other cult classics, shoots the works with this amazing horror love story.",cn,https://image.tmdb.org/t/p/w500/9Em7qVeIqZkJlk8u3FjCjJWbhnX.jpg,3.7,Kuei Chih-Hung,Shaw Brothers
Chorni,1982,"35, 18","Young Deepa, who works as a housemaid in the house of a wealthy family, is molested by the drunken son and a friend, but Deepa manages to escape. The son informs the police to discredit her, she is arrested, found guilty and sentenced to prison. When she is released, she is a different person altogether, cold, calculating, and a career thief. She works for gangster Shambhu Dada and steals and picks pockets. She is arrested by the police again, and this time sentenced to a year in prison. Judge Sinha, who sentenced her, would like to give her another chance at improving herself, and asks her to come and live with him and his family, which she does. After several misunderstandings and quarrels, things go well, until Judge Sinha's son, Kishore, returns home from hostel - and Deepa recognizes him as one of the young men who had molested her, and changed her life forever.",hi,https://image.tmdb.org/t/p/w500/kDqY8GWiqz9WauhrtwkdafdhHfM.jpg,5,Jyoti Swaroop,
Les Chômeurs en folie,1982,35,"André and Lucien, two unemployed men with a taste for petty thefts, get embarked on a film project involving Anatole, a young count who lends his castle and his antique camera. But soon problems arise...",fr,https://image.tmdb.org/t/p/w500/lySY9dChx3Vj3fwQUrlqL6o90eI.jpg,0,Georges Cachoux,"Audiphone, isa films"
Just Say You Love Me,1982,18,A generation gap and the trauma of a broken home against the reckless passion of young love.,en,https://image.tmdb.org/t/p/w500/lRYfwU6vt0gEUbcxMjqp4c0PwIr.jpg,0,Emmanuel H. Borlaza,Mirick Films International
Bonecas da Noite,1982,,,pt,N/A,0,Antonio Meliande,Marte Filmes
Daniel Bartolo ng Sapang Bato,1982,28,FPJ plays a man who take matters to his own hands and settles the score when he is pushed to his limits.,tl,https://image.tmdb.org/t/p/w500/aqK6JLWSbiaLlBrzMGkKtFlMdkw.jpg,0,Pablo Santiago,"GPS Film Productions, FPJ Productions, Synergy Home Entertainment Inc."
Fantasias Sexuais,1982,35,"Erotic drama composed of three episodes: The Cáften, The Hitchhikers and The Bee Woman.",pt,https://image.tmdb.org/t/p/w500/5zwWMLMN7XzgSMuNt7v1h7kXcY4.jpg,0,Juan Bajon,
Loucuras Sexuais,1982,35,,pt,https://image.tmdb.org/t/p/w500/aSoNHUIzTCYhckLXiC9uTq7GXur.jpg,0,Juan Bajon,
Muitas Taras E Um Pesadelo,1982,"18, 27","Mauro betrays his wife Luisa by lying about traveling. Luisa suffers an accident and meets João Paulo, for whom she falls in love.",pt,https://image.tmdb.org/t/p/w500/1ZNBH8GIHRd7pP0EIkgKJsCJoe8.jpg,0,Salvador Amaral,
Perdida em Sodoma,1983,,,pt,https://image.tmdb.org/t/p/w500/rbQoN9xFdesRgbh2TC4xxL0VHZQ.jpg,0,Nilton Nascimento,
Tarados na Fazenda dos Prazeres,1982,,,pt,https://image.tmdb.org/t/p/w500/xbOncFvaxfuy3zEMpeHSa5uexlQ.jpg,0,Nilo Machado,
Raiders of the Shaolin Temple,1982,28,"The plot centers on Little Lu (Sonny Yu) who tends horses for the local Shaolin temple, and wants to learn skills that will help him defeat some corrupt officials who want to destroy it. He has a couple of friends (one with no arms, the other with no legs) who help him train using some bronze mechanical horses in a secret room in the temple.",zh,https://image.tmdb.org/t/p/w500/zJbFq1K1qbrECTQQF9OsLJfqqeP.jpg,5.5,Fang Hao,First Films
Meharbaani,1982,,,hi,https://image.tmdb.org/t/p/w500/vxIyvDTCK0Po7X25GFwyAk08Fak.jpg,0,Ajit Singh Deol,
Nicolli: A Paranóica do Sexo,1982,,,pt,https://image.tmdb.org/t/p/w500/xk2N24iYqtMSUNWSRoWRyeXFHrh.jpg,0,Aparecida Braidotti,
No Other Love,1982,"18, 10749",A lover's vow of eternal love is vigorously tested by time.,en,https://image.tmdb.org/t/p/w500/4uQf4dXjDenPfFUVb5NMTEdvhOz.jpg,0,Joey Gosiengfiao,
The Pure and the Evil,1982,,The Pure and The Evil is about two teenage friends who meet later in life when the sexual tension between one friend and the other friend's husband reaches a high level.,cn,https://image.tmdb.org/t/p/w500/mv0cJdPXqic821y7Oxbgcb3Z2so.jpg,1,King Hoi-Lam,Shaw Brothers
Tinimbang ang Langit,1982,18,"This is the story of the dramatic journey of Victoria, a struggling but talented singer whose search for a ""career"" leads her to an adventure that will change her life forever. She is introduced to a celebrated song writer Joel who makes her his protege and who later falls madly in love with her. Torn between her booming career and Joel's proposal of love; Victoria turns her back on love and chooses a successful singing career. Joel, whose heart is broken, marries Sandra, the heiress of a recording company. The three characters are caught in a web of pride, deception and lies.",tl,https://image.tmdb.org/t/p/w500/9ksKjJXcfpXf55dzsseKHfsXCfS.jpg,0,Danny L. Zialcita,Film Ventures Inc.
36 Secrets of Courtship,1982,35,"Three lotharios vie to become principal of the Macho Man Training School, an extremely non-monastic institution dedicated to extremely non Shaolin-types of physical exertion, in this strange and erotic farce of the classic 36th Chamber Of Shaolin.",cn,https://image.tmdb.org/t/p/w500/ibe0ooYDTQmjKHYh6mLqbOVeP1q.jpg,1,Lui Kei,"Golden Film (Lui Chi) Company, Shaw Brothers"
Spittin' Image,1982,10751,A twin falls off a wagon and meets a mountain man who teaches her to spit tobacco for a living.,en,https://image.tmdb.org/t/p/w500/y2awecq3Z0Nvv5i6qJj1MV6XdGB.jpg,0,Russel Kern,
A Victim of Science,1982,18,"A satirical comedy about the monotonous, boring and largely meaningless life of small officials in a certain provincial town.",et,https://image.tmdb.org/t/p/w500/pDTfkp4H7H54T2lKK07EwtId7XI.jpg,0,Valentin Kuik,Tallinnfilm
Aamne Samne,1982,"28, 80, 18, 10402",Johny lives a dual life - as a popular starlet and an international criminal wanted by the police for a number of criminal activities. He meets his look-alike Gopi who comes from the village in search of a job; Johny offers Gopi the job; a salary and a house to live in. This job involves playing the role of Johny so that the real Johny can outsmart the police and commit his criminal activities with ease. He teaches Gopi his mannerism and etiquette with things going as planned. But Gopi eventually gets trapped - both by the police and the underworld criminal gang.,hi,https://image.tmdb.org/t/p/w500/cdOpsncg1w7avVSEhrr2mQVn00N.jpg,6,Ashim S. Samanta,"Shakti Films, United Producers"
Alguém,1980,,,pt,https://image.tmdb.org/t/p/w500/yjBb4MOPzqmM0HkJMlAqpfpaz7N.jpg,0,Júlio Xavier da Silveira,
Elia Kazan: An Outsider,1982,99,Hour long documentary on the legendary director.,en,https://image.tmdb.org/t/p/w500/vhpri6PXjUExQYSgh8BhgCm8wbV.jpg,5.7,Annie Tresgot,
Sarpanch,1982,,"Sarpanch is a 1982 Punjabi movie starring Veerendra, Preeti Sapru.",en,https://image.tmdb.org/t/p/w500/9UUeH2qNWzfEBtn3jbT8RbCmjoY.jpg,0,N/A,
Andres De Saya (Mabagsik na Daw!),1982,35,"A henpecked husband rejoiced his freedom and changed his image after his wife decided to leave home. He remarries, but only to make matters worse again in marriage.",en,https://image.tmdb.org/t/p/w500/iHKe7dMO2fPII3nKSlZAAw46GK0.jpg,0,Angel Labra,Bukang Liwayway Films
I'm Looking for a Bed,1982,18,"Mayara, Fernanda and Rosa, three young people from wealthy families, leave their cities in the interior and settle in São Paulo. They fall into a life of prostitution but eventually fall in love. Their families are worried about their disappearance, although they find them when they appear on a TV show.",pt,https://image.tmdb.org/t/p/w500/nuAlnlk8nFGe29lcwd3j9HHcFX8.jpg,6,Deni Cavalcanti,Madial Filmes
Ekisutora,1982,,,ja,https://image.tmdb.org/t/p/w500/u6iMZKQQ1HvviQAlnKdxa7KpVvO.jpg,0,Yoshitaka Asama,Shochiku
Escalada da Violência,1982,"27, 80, 53",An architect has his family brutally murdered and leaves for relentless vengeance.,pt,https://image.tmdb.org/t/p/w500/fHlKX9XHtLEuPLf27CEVASDZayl.jpg,5,Milton Alencar Jr.,
Piranha de Véu e Grinalda,1982,35,,pt,https://image.tmdb.org/t/p/w500/jDXOWeoGuSx5nCuxXiHJ5iXngpZ.jpg,0,Roberto Machado,
Rodeio de Bravos,1982,18,,pt,https://image.tmdb.org/t/p/w500/jbfMDjdXU3Eu7z9Xs9518XlNLjo.jpg,0,Rodrigo Montana,
O Vale dos Amantes,1982,18,,pt,https://image.tmdb.org/t/p/w500/xFgEPw0NsVebIGV8tcCrOhBr0SF.jpg,4,Tony Rabatoni,
Santa Claus is Coming to Town,1982,"10751, 18, 10749","Official entry to the first Metro Manila Film Festival in 1982 directed by Elwood Perez and starred Snooky Serna, Maricel Soriano, Gabby Concepcion, William Martinez, Albert Martinez, Robert Arevalo, Liza Lorena, Marissa Delgado, Raul Aragon, Alicia Alonzo, Mila Ocampo, Johnny Wilson, Joel Alano, Aiko Melendez, and Kristine Garcia.",tl,https://image.tmdb.org/t/p/w500/jGOX9devLkvPjccUffan66nSG1d.jpg,6,N/A,"Regal Entertainment Inc., LVN Pictures"
Adile Teyze,1983,35,A story of an old woman's sacrifice in the name of a baby.,tr,https://image.tmdb.org/t/p/w500/jNB51pw1uGvRTDXe7uIAgwutQXv.jpg,5.2,Alev Akarar,
Marie Uguay,1982,99,"Reflections on writing, life and death with French Canadian poet Marie Uguay, who would die of bone cancer shortly after the making of this film.",fr,https://image.tmdb.org/t/p/w500/2wQPZiEvQM7VveBDnoy7XnawLvO.jpg,0,Jean-Claude Labrecque,ONF | NFB
"I'll break your Face, Baby!",1982,"35, 80, 27",A clumsy investigator works in society with his dog and investigates a series of murders.,it,https://image.tmdb.org/t/p/w500/yqV6S495Tz4cl0qNfUJjiDJ3ss4.jpg,2,Mario Carbone,Darc
Boy Condenado,1982,"28, 28","The accidental shooting of a young boy's mother weaves a plot of drugs, prostitution, and murder. Spurned by his father and jailed for hiding his mother's shame, the boy emerges from the smoke and flame to avenge his mother's death with a RAGING VENDETTA.",tl,https://image.tmdb.org/t/p/w500/tYl7cqxh4IaurO6C62r0IUB9KSQ.jpg,4,Efren C. Piñon,"F. Puzon Film Enterprises, Seiko Films"
"Eu, o tolo",1978,"18, 14","A surreal and metaphysical story around an extravagant character, ""Eu"" [I/Me]. ""Eu"" marries his beloved and well-loved bicycle. Accused of the murder of the vehicle, he escapes from prison and becomes president of the government.",gl,https://image.tmdb.org/t/p/w500/4KpkRK0xHHcbibwi9tTuTN0evsP.jpg,0,Chano Piñeiro,Luciano Piñeiro Produciós Cinematográficas
Galawgaw,1982,"10749, 35","The life of tomboy tricycle driver Olga gets thrown for a loop when she collides with the rich Truman, who then makes it his mission to win her heart.",tl,https://image.tmdb.org/t/p/w500/oSUbKgYMLifLY9d9wMcDGWS3t9j.jpg,0,Ishmael Bernal,Regal Entertainment Inc.
"Good Morning, Professor",1982,35,,tl,https://image.tmdb.org/t/p/w500/35HBYPjeCVuG0kzrWP2VFRpf1rW.jpg,0,Frank Gray Jr.,RVQ Productions
Hindi Kita Malimot,1982,"18, 10749","Celia, a daughter of a housekeeper of the Regattas, finds an unknown man- Edwin - in one of their huts. As she helps the man, the two grew close to each other and fell in love. However, they must first solve their problems: Celia must obtain her father's properties while Edwin must clear his name's bad reputation.",tl,https://image.tmdb.org/t/p/w500/jB5GZiqPqrwJBtkCVArGnBz1FKQ.jpg,0,Ishmael Bernal,Regal Entertainment Inc.
Manedyer... si Kumander!,1982,"35, 28",A 1982 Filipino marriage comedy starring Fernando Poe Jr and Susan Roces.,tl,https://image.tmdb.org/t/p/w500/68lJlIaGnR7K30q8t6LMKLummd1.jpg,0,Pablo Santiago,FPJ Productions
Mother Dear,1982,18,This film probes into the minds and hearts of illegitimate children and their mothers.,tl,https://image.tmdb.org/t/p/w500/6OIyzN4z8StZ7nmU8kzHVoEOXpu.jpg,0,Lino Brocka,Regal Entertainment Inc.
Schoolgirls,1982,"35, 10749","Maricel, Dina, and Snooky are in for exciting times as they hit the college campus! They meet cute guys, join organizations, fall in love with their professor, and get into all sorts of mess.",tl,https://image.tmdb.org/t/p/w500/dCrl79NanU9PRp6YzZoqKt52vu9.jpg,0,Maryo J. de los Reyes,Regal Entertainment Inc.
"Anales, clitoridiennes et vaginales",1982,,,fr,https://image.tmdb.org/t/p/w500/pZTEgGykdLfvY0uVJBb8ytkUq3B.jpg,3,Alain Payet,Les Films du Saphir
Campeonato de Sexo,1982,,,pt,https://image.tmdb.org/t/p/w500/wZ1Vh8pqjuJ6p64nz8oIJdr2G4U.jpg,0,Arlindo Ponzio,
Castle of De Sade,1982,"18, 27","Looking for a field of study in Parapsychology, three students and their professor discover a castle in which they evoke the spirit of Marquis De Sade.",pt,https://image.tmdb.org/t/p/w500/istFhkpBlO6Bb7FzM5iHYZwOLpS.jpg,1,Julius Belvedere,Dorival Coutinho Produções Cinematográficas
Dôra Doralina,1982,18,,pt,https://image.tmdb.org/t/p/w500/6sBsfAGVKeZl4aOyAPGdFc7sAab.jpg,0,Perry Salles,Embrafilme
Egungun,1982,99,"On the island of Itaparica, Bahia, a community of Nagô descendants has been recreating the customs and values of African and Brazilian ancestors for 200 years, living off fishing and harvesting fruits in a space that is being occupied by the real estate industry and tourism.",pt,https://image.tmdb.org/t/p/w500/wAZlqV04l7m2azNT3RU1Qo1z1M6.jpg,0,Carlos Brajsblat,
In Vino Veritas,N/A,,"In Vino Veritas(1982) is the first feature film made by a woman in Rio Grande do Sul(RS), as well is the first movie of the famous actress Itala Nandi, which is a documentary about the itallian collonization in the south of Brazil .",en,N/A,0,Ítala Nandi,
"Lages, a Força do Povo",1982,99,,pt,https://image.tmdb.org/t/p/w500/fWOTvRj46hT9AthGN4JTGdhma0w.jpg,0,Tetê Moraes,
O Menino Jornaleiro,1982,18,,pt,https://image.tmdb.org/t/p/w500/mHMUUuVcMrYEoJyZJXRS7bWhRuL.jpg,0,Alcides Caversan,
Fela Kuti: Music Is the Weapon,1982,"10402, 99","Musician Fela Anikulapo Kuti recorded more than 60 albums to promote the magic of Afrobeat but never lost his political voice as an outspoken critic against widespread government corruption in Nigeria. This documentary examines the role that Fela, dubbed ""Black President,"" played in shedding light on atrocities in his homeland and in promoting the ascent of African music worldwide.",fr,https://image.tmdb.org/t/p/w500/zbzYaIq85QV7SA5un7bkwYAgDbG.jpg,6.2,Jean-Jacques Flori,"Ministère de la culture, France 2, K.I.C.S."
Femmes entre hommes,1982,,Womanizer Manuel Ramos is hunted down by a very strange couple: killers. Is the girl a let down ex-lover,fr,https://image.tmdb.org/t/p/w500/u7v9UFbcGJdZbfIAKJQZ3sxYQWe.jpg,4,Alain Nauroy,Sam Films
Processo a Caterina Ross,1982,"18, 36",,it,N/A,0,Gabriella Rosaleva,S.A.S Cinema Varese
Gırgıriye'de Şenlik Var,1981,,Another story in Gırgıriye neighbourhood.,tr,https://image.tmdb.org/t/p/w500/anorpjysISkC6ykx8WEPFmsJGY6.jpg,5.1,Kartal Tibet,
Mutlu Ol Yeter,1981,18,"The tragedic story of a man, who loses his wife at the birth of his son. Later he meets a young woman and they get feelings for each other. But the job of the woman as a prostitute is a great obstacle for this bond.",tr,https://image.tmdb.org/t/p/w500/guu8qQTSyzaJcLlWxCYkoB5W0OH.jpg,4,Kartal Tibet,Erman Film
Sweating Soil,1981,"18, 12, 53, 14, 28, 27","Hasan, an engineer who returned to the village from America after years with his child, young and beautiful wife, wants to establish a dairy factory to save the peasant who exploited Salih Aga from poverty. The villagers get money for this job.",tr,https://image.tmdb.org/t/p/w500/9vLSCPIOwizmHkFN55Uif0OxeWB.jpg,0,Natuk Baytan,Özen Film
Tövbe,1982,,,tr,https://image.tmdb.org/t/p/w500/kSXP5QAHMmNRu9jyf3srjA5HGUS.jpg,6,Orhan Aksoy,
İtirazım var,1982,"18, 80","The film depicts a platonic love story. Müslüm is a popular singer, who shares his wealthy income with poor people. An old friend of Müslüm commits suicide because he got in trouble with his gambling habits. The beautiful daughter of this man is entrustet to Müslüm by him as his legacy.",tr,https://image.tmdb.org/t/p/w500/azMgPzJdH7ACYCbtCxTh3kLFWus.jpg,4.5,Yücel Uçanoğlu,Erman Film
Alişan,1982,"18, 10402",,tr,https://image.tmdb.org/t/p/w500/meaIz77Q0XPrKcBtBgfmeGixtl.jpg,0,Şerif Gören,Mine Film
My Friend,1982,"18, 10749","The story of a man who learns that his friend, whom he loves more than his life, is the enemy he was looking for to kill.",tr,https://image.tmdb.org/t/p/w500/l21QeMTfARHDLlS5loVlDcfJAxa.jpg,9,Nazmi Özer,
Berduşlar,1982,,,tr,https://image.tmdb.org/t/p/w500/89uXflLn39bIZ9XRGAtd045h8Gd.jpg,0,Temel Gürsu,
Bir Yudum Mutluluk,1982,18,,tr,https://image.tmdb.org/t/p/w500/lVhszOlLL61ztazrMQKEtj3W5Vc.jpg,1,Orhan Aksoy,Gülşah Film
Bizim Mahalle,1982,18,,tr,https://image.tmdb.org/t/p/w500/3gnSnBHykLdsIxTPgvCnJRKhCmU.jpg,0,Çetin İnanç,Hereke Film
Buyurun Cümbüşe,1982,,,tr,https://image.tmdb.org/t/p/w500/49J2x3cVuIzvGOFjsvu6zc0XH5I.jpg,0,Yavuz Yalınkılıç,Objektif Film
Dolap Beygiri,1982,"35, 18",,tr,https://image.tmdb.org/t/p/w500/rb9BgabyphQxmavdPHlbS7MTusc.jpg,7,Atıf Yılmaz,Uzman Film
Dünyamı Yıkmasaydın,1982,,,tr,https://image.tmdb.org/t/p/w500/23fv2iteQceEOIYmBE3g1EuXSWv.jpg,0,N/A,
Elveda Dostum,1982,18,,tr,https://image.tmdb.org/t/p/w500/6NMTaWidc8WyiT2gGHnie3A9ujH.jpg,7,Zeki Alasya,"Özer Film, Fono Film"
Strike the Interests,1982,18,Directed by Zeki Ökten.,tr,https://image.tmdb.org/t/p/w500/pqLtlIBboPVIZVOrrPTmNokvNkG.jpg,5.5,Zeki Ökten,
Gırgır Ali,1982,"35, 12","The sick old uncle wants to leave his inheritance to Girgir Ali, but Ali refuses. Meanwhile, an old friend accused of murder asks for help from Ali.",tr,https://image.tmdb.org/t/p/w500/7Z6mrYjkSrYBRbeVt0GINiCoJlK.jpg,2.7,Çetin İnanç,Anıt  Film
The Lake,1982,"53, 14","Nalan reminds Murat of his wife who died in the lake. After a while, Murat convinces himself that Nalan is his dead wife, Sabiha. Murat loses his sense of reality when a new man gets involved.",tr,https://image.tmdb.org/t/p/w500/i7SYRnYF4TQLJCG8eL4V2hjIATq.jpg,7.2,Ömer Kavur,
Gözüm Gibi Sevdim,1982,,,tr,https://image.tmdb.org/t/p/w500/8dc7SqCKZ6BVwMMFRiuZJckkIL4.jpg,0,Kartal Tibet,Ödül Film
Gülsüm Ana,1982,18,The struggle of a devoted mother for her children.,tr,https://image.tmdb.org/t/p/w500/eBFGgce445xsao3d64RKYoEDfZz.jpg,0,Memduh Ün,
Günaha Girme,1982,18,,tr,https://image.tmdb.org/t/p/w500/3b6PgV3W0XsKWazLfJxBSy9NhiN.jpg,5,Natuk Baytan,Cem Film
Hasret Sancısı,1982,"18, 10749, 12",,tr,https://image.tmdb.org/t/p/w500/p0o9D481pKfAgzQyPeOh2DRG30j.jpg,0,Osman F. Seden,Erman Film
Hülyam,1982,"18, 10749",,tr,https://image.tmdb.org/t/p/w500/1XmcS5pq4om6L4La5FMq7yH5YdV.jpg,0,Osman F. Seden,
İffet,1982,18,Iffet lives in a low income neighbourhood of Istanbul with her sister and father under the strict rules of her father. She can not even go visit her aunt since she is not allowed to leave home without permission. She nevethless falls in love with Cemil…,tr,https://image.tmdb.org/t/p/w500/mtfu2M67dTfeesb4VX2XIRvM2Oy.jpg,4.4,Kartal Tibet,
Islak Mendil,1982,"10402, 18",,tr,https://image.tmdb.org/t/p/w500/6jH1qpJqHcTjDptbIjyKsaf0Hg4.jpg,6,Osman F. Seden,Gülşah Film
Handcuffs,1982,"28, 80","Çetin Inanç directs Cüneyt Arkin in a crime flick with fast pacing, fast cars, fast fights.",tr,https://image.tmdb.org/t/p/w500/u9YRBE19aBedPypJZrhYI8wtUqz.jpg,0,Çetin İnanç,Anıt  Film
Kördüğüm,1982,10749,,tr,https://image.tmdb.org/t/p/w500/ayjtIIPMLQ6KOSRzK7dTldqypoo.jpg,0,Osman F. Seden,Erler Film
Logik des Gefühls,1982,18,,de,N/A,0,Ingo Kratisch,
Nasıl İsyan Etmem,1982,"28, 18",Hasan (İbrahim Tatlıses) decides to go to Saudi Arabia to buy toys for his kids.  He asks for help from his boss but his boss wants him to accept the murder that his son did.,tr,https://image.tmdb.org/t/p/w500/x6TTfcwh4SngfLGjRKiK0k4OP5T.jpg,4.2,Temel Gürsu,
Nikah Masası,1982,,No description,tr,https://image.tmdb.org/t/p/w500/1IWUNwecBzRGDmNPQv1FyLwfFLP.jpg,6,Temel Gürsu,Gülşah Film
O Kadın,1982,"18, 10749",,tr,https://image.tmdb.org/t/p/w500/nR4YwoSj6iheYssI986CV7ROHbn.jpg,0,Halit Refiğ,Erler Film
Sen De Mi Leyla,1982,18,,tr,https://image.tmdb.org/t/p/w500/jSoc5ACT1rvX9Xvpifp55H8tqI3.jpg,1,Osman F. Seden,
Talih Kuşu,1982,"35, 18",,tr,https://image.tmdb.org/t/p/w500/zcGrg3j2xbe4v3V8i4D3U5fqO5.jpg,0,Temel Gürsu,
Tomruk,1983,"12, 10749, 18",,tr,https://image.tmdb.org/t/p/w500/9IQJ5OksQp4YxJjNkVjfWINNNa6.jpg,5,Şerif Gören,Anadolu Filmcilik
Yakılacak Kadın,1982,,,tr,https://image.tmdb.org/t/p/w500/1ViX7SpVqKIKtpOBPOjFTR9U31T.jpg,0,Osman F. Seden,
The Immortal,1982,"12, 18",Turkish action movie starring Cüneyt Arkin and Nihat Yigit (aka: The Turkish Bruce Lee).,tr,https://image.tmdb.org/t/p/w500/vmuP5C5Wcr9gcRFvYqyceKt5QXD.jpg,0,Çetin İnanç,Anıt  Film
Rough Cut and Ready Dubbed,1982,"10402, 99","Documents the post-punk period between 1978 and 1981, featuring the looks, the poses, the rucks, the riots and the slaggings of bands and their fans. Includes footage of the Wasted Festival and some of the original bands 25 years on. Also has performances from exponents of Punk, Mod, Oi and Ska - all filmed in the same DIY ethic that spawned punk itself.",en,https://image.tmdb.org/t/p/w500/eMwNPTXMyEYhdhXmPydfXAqUbIi.jpg,7.5,N/A,Anonymous Films
Zimatar,1982,"14, 12, 28",King Dalmacius has three sons by his first wife. His new Queen Farida is pregnant so he prays she gives him a daughter. When her child is stillborn a hermit tells him she can have a daughter if she drinks the nectar of the Golden Flower.,tl,https://image.tmdb.org/t/p/w500/9cMdN7crNRojcL1HaYY0ottBdz.jpg,0,Ricky Santiago,Larry Santiago Productions
My Juan en Only,1982,"35, 10749","The family-romance comedy film brings the story of Juan (Dolphy), a beloved businessman in his provincial town known for his countless acts of generosity to others. His heart of gold also caught the attention of the town’s seamstress, Akang (Charo), as he becomes her secret admirer—constantly giving her gifts to show his affection which always ends up in silly mishaps.",tl,https://image.tmdb.org/t/p/w500/aKjS93wYX84UbT9uefbrzEuL7dZ.jpg,0,Frank Gray Jr.,"J. Zubiri Productions, Vision Exponents"
Nang Umibig ang mga Gurang,1982,"35, 10749",MAY-DECEMBER AFFAIRS TAKE A COMIC TWIST IN THIS COMEDY.,en,https://image.tmdb.org/t/p/w500/lwQOebiPiropGjAoMarkkTKQxFr.jpg,1,N/A,
