Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Kurukkan Rajavayi,1987,"35, 53","Prathapan Nair (Mukesh) and Rajendran Nair (Maniyanpilla Raju) are cousins and roommates. While they are bathing in a stream, they accidentally find a dead body. A series of comic events forms the rest of the movie.",ml,https://image.tmdb.org/t/p/w500/yNDIUx5cRy0pZlo8x16K9QR0yZG.jpg,0,P. Chandrakumar,Roshni Movies
Manja Mantharangal,1987,18,Isaac is a dedicated doctor who leads a happy life with his family. He falls in love with Gladia. His life is rocked when he suddenly learns about a secret from his past.,ml,https://image.tmdb.org/t/p/w500/m1Cx69Q0yheZVbR9tZdOnFnj9Gw.jpg,0,A Chandrasekharan,
Naradhan Keralathil,1987,,Naradhan Keralathil is a Malayalam movie from Kerala which was released in 1987.,en,https://image.tmdb.org/t/p/w500/jPH1WMw2NRh22RqVIUDRdslGCvB.jpg,0,Crossbelt Mani,
Neeyethra Dhanya,1987,,"Neeyethra Dhanya is a Malayalam movie based on a novel named Oru Njayarazhchayude Ormaykk, by K. K. Sudhakaran. The film tells the story of a girl named Shyama, who committed suicide and the reason behind it.",ml,https://image.tmdb.org/t/p/w500/9CPxs0uyENjbseEIxwxMKhedcUK.jpg,0,Jeassy,Chithrakaumudi
P.C. 369,1987,"18, 35","P.C. 369 is a 1987 Indian Malayalam film, directed by P Chandrakumar. The film stars Suresh Gopi, Mukesh, Rohini and Maniyanpilla Raju in lead roles. The film had musical score by KPN Pillai.",ml,N/A,0,P. Chandrakumar,Meriland Movies
Rang shi jie chong man ai,1987,18,,zh,https://image.tmdb.org/t/p/w500/2Pk5sqxFeW644uO1CrZNNkXzLNd.jpg,0,Weng Luming,Xi'an Film Studio
Ratas de la frontera,1987,,,es,https://image.tmdb.org/t/p/w500/wI1JNkgODzoxoaxbWJUVU6Wihyg.jpg,5,Alfredo Gurrola,
Vamban,1987,18,,ml,N/A,0,Hassan,
Veendum Lisa,1987,27,"Saraswathi, a simple housewife married to Kalyan gets possessed by an evil spirit, Lisa. The spirit claims to know Kalyan who abandoned her in London.",ml,https://image.tmdb.org/t/p/w500/zbQxMuDTRGAa9ZSMMXAx0jJA6ot.jpg,0,Baby,
Vrutham,1987,"28, 80, 18",Balu takes revenge against people who falsely implicated him in a murder. Will he be able to bring the real criminals in front of the law?,ml,https://image.tmdb.org/t/p/w500/mTHjq7SyVfgM8zfwLl4pIl2cKJx.jpg,6,I V Sasi,
The Cloaks in Wax,1987,"36, 18, 10752","Film set during the Albanian Renaissance, focusing on a group of Albanian outlaws fighting against the Ottoman Empire.",sq,https://image.tmdb.org/t/p/w500/zmVsDfMXwamB0PZZPX9rzRivW7K.jpg,0,Besim Kurti,Albafilm Studio
A Long Year,1987,18,Donika Sara is the director of an important enterprise. Unexpectedly her husband has an accident. She has to choose between her social life and her duty as a wife.,sq,https://image.tmdb.org/t/p/w500/sZ8dZytek1ZLfMRsGYWlgCra03X.jpg,5,Esat Ibro,
Policía judicial federal,1987,,,es,https://image.tmdb.org/t/p/w500/oS5Dt0pNQHlGczVgg9pFWbm7qGr.jpg,5,Gilberto de Anda,
Spring Again,1987,18,"Dino Bregu, head of a state farm, learns that Ilir, his successor, is having a relationship with his daughter, and must cope with this situation.",sq,https://image.tmdb.org/t/p/w500/weoCLUxa00es58T9M28LwguOq8n.jpg,0,Petrit Llanaj,
Checkpoint,1987,18,"A busload of College students, returning to Michigan from a Canadian field trip, is stopped at the US border at the time of the Iranian hostage crisis. The group includes a number of Iranian passengers, divided along ideological lines, whose debates about policy and politics soon lead to a full-scale confrontation.",en,https://image.tmdb.org/t/p/w500/zOv62JjaDQHoJgKruKb3aeMkJPO.jpg,0,Parviz Sayyad,
China Run,1987,99,"1-1/2 hr. feature film made inside the People’s Republic of China, 1987, a “time capsule” of China just a few years after Mao’s death.",en,N/A,0,Mickey Grant,
Pleasure Game,1987,,Lay Your Bets! Want to see what goes on in a hot-shot Hollywood producer's office? Action! Roll em!,en,https://image.tmdb.org/t/p/w500/7ecIxXAzrJZ9ZAUe0pKjqcmr0cm.jpg,0,Duck Dumont,
The Laundry Room,1987,35,"As it always happens in a typical Mexican neighborhood, Los Lavaderos are the meeting place where you find out about the lives and miracles of everybody. Get to know the everyday gossip of this singular neighborhood where love, adventure, and scandal are part of their daily living.",es,https://image.tmdb.org/t/p/w500/5avaq81IlxasO7OOGc1WS2HBaLd.jpg,4,Javier Durán,Productora Mazateca
Matadero,1987,"28, 80, 18",,es,N/A,5,Gilberto de Anda,
Las movidas del mofles,1987,35,"El Mofles now has his single apartment and feels important in the mechanical workshop, so the other mechanics decide to apply the ""Ice Law"" to him and ignore him along with his girlfriend ""Rebeca del Mar"" who is the star of a Cabaret.",es,https://image.tmdb.org/t/p/w500/hFCEb0UEqv7pfc3og1aVdsFAtiA.jpg,4,Javier Durán,
Mulheres e Cavalos,1987,80,"A millionaire's daughter is kidnapped by two dangerous outlaws and taken to a luxurious hideout. A ransom demand is made, but the father does not want to pay anything. The daughter has a very strong personality and is also very hot and sensual, which makes the criminals go crazy to have sex with her.",pt,https://image.tmdb.org/t/p/w500/3EeoQLGslQLvpaXeggdL4XDeaok.jpg,0,Juan Bajon,
Arriba Michoacán,1987,"35, 18, 10402, 10749","The two largest ranches in a small town are operated entirely by women, because their menfolk have all emigrated. Seceral of the younger women have boyfriend troubles, and all the women band together to vote their own representative into City Hall as Mayor.",es,https://image.tmdb.org/t/p/w500/aOmyU516sCphb9eWzZiRLs95Jqe.jpg,5,Francisco Guerrero,Producciones Eco Films
Hunting Humans,1987,"9648, 80, 27",A guy whose brother was killed and a waitress whose sister was killed run afoul on a psycho killer who gets his jollies running people off the road with his big truck. Overcompensation much?,es,https://image.tmdb.org/t/p/w500/jna6yV1ZsUJtcehnNkdZpSeF1sd.jpg,5.2,Valentín Trujillo,Cinematográfica Sol S.A.
Conexión Criminal,1987,"80, 18, 28",Two secret police officers fight against drug dealers and a sadistic criminal who executes the mafia's enemies.,es,https://image.tmdb.org/t/p/w500/dTvK8nID9MIuGpHV1pq3RmCTgKk.jpg,5,Alfonso Rosas Priego Jr.,
The Nights Belong to the Novelist,1987,99,"This documentary explores the imaginative world of Australian novelist Elizabeth Jolley. It combines readings, dramatised segments, and witty and playful interviews in which Jolley talks about the craft and practical problems of writing, and her fictional treatment of old age, women's relationships, exile and displacement. Dramatic sequences bring to life Jolley's unforgettable characters. We see the funny, sad and bizarre worlds created in 'Woman in lampshade', 'Milk and Honey', 'Miss Peabody's Inheritance', 'Mr Scobies' Riddle' and 'Palamino'.",en,https://image.tmdb.org/t/p/w500/bMsLKq8Xv2V3iQOmxdR6i0nlsxI.jpg,0,Christina Wilcox,Australian Film Institute
El pequeño ladronzuelo,1987,,Mexican feature film,en,https://image.tmdb.org/t/p/w500/hH0nH6iGRANfsxP8EqygYuf701j.jpg,5,N/A,
Village's Cadre,1987,35,,zh,https://image.tmdb.org/t/p/w500/4UGxFTnGDUzQaFSiesBzFBzpLwn.jpg,0,Hu Shue,"Ningxia Film Studio, Xiaoxiang Film Studio"
Arab Camera,1987,99,Focusing on key Arab films produced in the last 20 years. Férid Boughedir traces the development of the film-makers' concern to produce more socially aware cinema. Themes include the issue of Palestinian homeland rights and the nature of Arab identity. The film-makers also share a desire to develop a strong poetic tradition.,fr,https://image.tmdb.org/t/p/w500/zJvHzMX4D6jhwjWSpYpzWZPtlrZ.jpg,5.7,Férid Boughedir,
Hukumat,1987,"28, 18",The town of Shantinagar is terrorized by D.B.D.N who likes to kill people for his will. A daredevil cop enters the town.,hi,https://image.tmdb.org/t/p/w500/fS8dy4I2wRKLLamTfZvg9O0LgSY.jpg,5,Anil Sharma,Shantketan Films
Imaandaar,1987,"28, 80, 18",A businessman faces challenges when he unknowingly permits his daughter to get engaged to the son of the man who betrayed him.,hi,https://image.tmdb.org/t/p/w500/swMMRBHnKfLMRbdP1vzRL7TzeTO.jpg,4.5,Sushil Malik,Distinction Films
Khazana,1987,,"Garage Mechanic Rajkumar lives a middle-classed lifestyle in Bombay along with widower father, Shantidas. One day he is informed that his father has been arrested for robbing a jeweler. He goes to visit his father and finds that he has been hospitalized in Nanavati Hospital. The doctor informs him that chances of recovery are good.",hi,https://image.tmdb.org/t/p/w500/hTL1M5ddAprCw2jz2l9ZqcikG9q.jpg,0,Harmesh Malhotra,
Kudrat Ka Kanoon,1987,,"Dr. Vijay Verma lives in a small town with his wife, Aarti, and a young daughter, Munni. One day Vijay comes to the rescue of a poor laborer, who was being beaten by a group of men working for the town's Sarpanch, Dharamraj. This gets him in the bad books of Dharamraj, and he is subsequently arrested for killing his assistant, found guilty, and sentenced for seven years. Dharamraj then summons Aarti and openly accuses her of having an affair with the deceased assistant, and orders her to be taken out of this town, to the custody of Bombay Police. Years later, Vijay is released from prison, and is anxious to meet his wife and child. When he returns home, he finds that his wife and child are nowhere to be found. Upon inquiring, he learns that his wife was jailed for killing their child, and is now earning a living as a prostitute, and is currently the mistress of Member of Parliament, Charandas.",hi,https://image.tmdb.org/t/p/w500/dLwGBr8bAXb2kKUrE91V1BnQmL9.jpg,6.3,K. C. Bokadia,
Loha,1987,,"Inspectors Amar (Dharmendra) and Dayal (Raza Murad) in their attempt to arrest bandit Sher Singh (Amrish Puri),, get injured, Amar survives, but Dayal gets his legs crushed and becomes wheelchair-bound. Later, Amar arrests local politician Jagannath Prasad (Kader Khan), who gets released without being charged while Amar gets reprimanded, and decides to resign. Later, Sher Singh hijacks a bus and holds the passengers as hostages in exchange for 25 of his jailed associates. Dayal's granddaughter, Seema (Mandakini), is amongst them, and Dayal asks Amar for assistance. Amar, along with ex-convict, Qasim Ali (Shatrughan Sinha), and Karan (Karan Kapoor), a drug-dealer, does manage to rescue them but differences crop up among the trio and they part ways. Then Amar finds out that Qasim and Karan have masterminded a plan to facilitate the escape of the 25 convicts, and decides to confront them.",hi,https://image.tmdb.org/t/p/w500/81NAUwD1JcoKDZDI6VtqD0yb0IV.jpg,9.2,Raj N. Sippy,
Líneas cruzadas,1987,,Mexican feature film,en,N/A,5,N/A,
Marauders,1986,27,"Two sociopaths who go on a killing spree, are interrupted when a man accidentally runs over one of the psycho's legs, leaving him badly injured.",en,https://image.tmdb.org/t/p/w500/89vRTXCoxHLpaIXXYRHfdJLTHqf.jpg,4,Mark Savage,
Apocalypse Mercenaries,1987,"28, 10752","An elite group of five mercenaries, each with highly specialised skills, who are hired to take out a German Command Center situated deep within a lime stone cavern system. Along the way to this objective, our intrepid soldiers of fortune also undertake various sub missions including blowing up an arms supply train and a German airfield.",it,https://image.tmdb.org/t/p/w500/jrho7zOL5qRQ947Oj9q402t7iGG.jpg,7,Leandro Lucchetti,
My Best Friend's Birthday,1987,35,"My Best Friend's Birthday is a partially lost black-and-white amateur film. The original cut was about 70 minutes long but due to a fire only 36 minutes of the film survived. It is about Mickey, who has been dumped by his girlfriend, and Clarence, who's trying to give his friend an unforgettable birthday.",en,https://image.tmdb.org/t/p/w500/q5tp3fPHL3jveTjREC4WieY7AoU.jpg,5.5,Quentin Tarantino,"Novacaine Films, Scrazner Films"
Eyes of the Dead,1987,27,Mexican horror. No plot synopsis available.,es,https://image.tmdb.org/t/p/w500/7KVtale1qM8WrNcd1N8Hx6mmILX.jpg,5,Alberto Mariscal,
Parivaar,1987,"18, 10749","A young girl is rendered homeless and helpless after her cruel relatives chase her out of her home. She finds shelter with a poor street performer who lives with his two children, a dog and a monkey.",hi,https://image.tmdb.org/t/p/w500/et1ECWIql3FbufrDzlUoWPUXWEm.jpg,8,Shashilal K. Nair,
Die Seele des Geldes,1988,,Documentary about the history of money.,en,N/A,0,Peter Krieg,
Sindoor,1987,"10751, 18","Laxmi is half of a famous singing couple when both her relationship and career are destroyed by the jealous plotting of her husband , Vijay. Years later, Laxmi is widowed and raising a stepdaughter, Lalita, when Vijay returns to the scene to meddle in her new family's affairs and once again threaten her domestic happiness.",hi,https://image.tmdb.org/t/p/w500/1yTKMQaz1LHeQbJhzs17H8bRYj5.jpg,3.5,K. Ravi Shankar,Tina Films [IN]
The Time Is Now - Jetzt ist die Zeit,1987,99,,de,https://image.tmdb.org/t/p/w500/2yFTK3c9N9aMf6LDVm6go66NYtt.jpg,0,Eduard Schreiber,DEFA-Studio für Wochenschau und Dokumentarfilme
Inaam Dus Hazaar,1987,,"Kamal Malhotra lives a struggling life with his mom and is employed as a salesman with retailers for a product called ""Godrej"", a famous hair dye. His life take a new turn when he is abducted, beaten, blind-fold and taken to a strange place with orders to have him killed but somehow he manages to flee from the killers. And then he begins a man hunt for one of the killers, whose voice he can recognize. His searches gets him framed for the brutal murder of a man called Mr. Narottam, and is arrested by the police but manages to escape and decides to leave the city via train. While on the train Kamal meets a beautiful young woman, Sonia Mehra and after a few misunderstandings both fall in love. But what Kamal does not know is that Sonia have links with a notorious smuggler, captain S.P. Singh, who is responsible for getting Kamal framed and to make matters worse the captain has plan to kill Kamal with the help of Sonia.",hi,https://image.tmdb.org/t/p/w500/q2O9Niddr66YZhMuUyeQuRdYhTl.jpg,7.1,Jyotin Goel,
Naam O Nishan,1987,,"Suraj (Sanjay Dutt), a police inspector, grew up in a wealthy family headed by his police inspector father, Sangram (Shashi Kapoor), but when his sister's wedding falls apart due to Sangram's refusal to remove his brother from the house, Suraj confronts some family skeletons. Soon Suraj finds himself arrested for murder, and the woman he loves, Vanisha (Amrita Singh), may be implicated in this action-packed thriller from India.",en,https://image.tmdb.org/t/p/w500/1K7I1FW3R0MOikHZ40rjiOMvMbU.jpg,5,Ajay Kashyap,
Nerawareta hôkago: Zekkyô!,1987,,,ja,https://image.tmdb.org/t/p/w500/c4PXGvQpLLa83b5n7hJKQ92IV7o.jpg,0,Masato Hironishi,"Nikkatsu Corporation, June Theater"
Ramu,1987,"10751, 18","Ramu (Nandamuri Balakrishna) is an orphan whom Lawyer Raghava Rao (Jaggayya) and Gayatri Devi (Sharada) had adopted and treated like a son, as one of their four children. Ramu was very sensible and loved his parents a lot, he could do anything for his parents. Once Ramu meets Sita (Rajani), who is the daughter of the servant in their house and falls in love with her. Ramu's freedom and rights in the affairs of their house is not liked by their own sons Satish and Ramesh (Hari Prasad and Bhaskar) and son-in-law Gopalam (Sudhakar). So they plan and remove Ramu from their house and take all the authorities. Now Ramu is trying to reunite his family. Whether he will he be successful in his mission forms the rest of the story.",te,N/A,0,Y Nageswara Rao,Suresh Productions
Jungle Wolf,1986,28,"Because a United States Ambassador to a ""Central American"" country is kidnapped by rebels, U.S. military personnel will be deployed to the nation unless former Vietnam veteran and jungle fighter Steve Parrish (Ron Marchini) can effect a rescue of the official.",en,https://image.tmdb.org/t/p/w500/sy0pONGtLbebKfUBUt3WsslVdRg.jpg,3,Charlie Ordoñez,Romarc Inc
Pyar Ke Kabil,1987,"10749, 18, 10751","Amar G. Kapoor is an unemployed but talented youth who was born in Lahore, and is the grandson of renowned Lala Kedarnath. He re-locates to Delhi in search of employment as a singer/dancer, meets with Sangeeta, whose mom, Rukmini, owns and runs a post hotel, gets a job there, falls in love with Sangeeta, and much to the chagrin of Rukmini, both get married, and soon become parents of twins, Kiran and Jyoti. The marriage does not last long as minor issues bludgeon, leading to accusations that Amar is having an affair with the daughter of the hotel chef",hi,https://image.tmdb.org/t/p/w500/xeDZUsrdkg37qXq3i5oBADitpBZ.jpg,0,Anil Ganguly,
Como burro sin mecate,1987,,Mexican feature film,es,N/A,5,José Loza,
Conexión México,1987,,Mexican feature film,en,https://image.tmdb.org/t/p/w500/m2PzGanLyj1gxjKiEHJG9vphvxq.jpg,5,N/A,
Los mercenarios,1987,,Mexican feature film,en,https://image.tmdb.org/t/p/w500/8TVV4Ueej0fTURPXcLL2gaITmun.jpg,5,N/A,
Noche de justicia,1987,,Mexican feature film,en,https://image.tmdb.org/t/p/w500/daZRRxBHBcoIEPTk2boOVT6IEik.jpg,5,N/A,
Param Dharam,1987,"28, 18","Savitri (Moushumi Chatterjee) falls in love with Vijay (Mithun Chakraborty), who saves her sister from a dacait named Shamshera (Amrish Puri). Both get very intimate, and then decide to marry. Before the marriage could take place, Shamshera kills Vijay, and Savitri gives birth to a baby boy, but is told that the child was born dead. She then marries Thakur Prem Singh (Navin Nischal), who is responsible for blinding Shamshera in one eye, and sending him to prison. Subsequently Savitri gives birth to another baby boy, Rajesh (Sumit Saigal). Years later, she comes across a young man named Ravi (also Mithun Chakraborty)",hi,https://image.tmdb.org/t/p/w500/jKXdc2f090nMkXeVdHS9JhmKNNT.jpg,9.5,Swaroop Kumar,
Pyaar Karke Dekho,1987,"10751, 10749, 10402","Orphaned Ravi Kumar lives in Poona, India, with his maternal uncle. As he wants to pursue a career as a singer/dancer, he re-locates to Bombay, so that he could audition for the All India Talent Association.",hi,https://image.tmdb.org/t/p/w500/ywVHjOwgtTxVgm8xvLqwdwMDIyn.jpg,10,D. Rajendra Babu,
Sadak Chhap,1987,,"Born on the street, without any knowledge of his parents, Shankar (Jackie Shroff) lives his life as an urchin, on petty thievery and con games. He is o known to the police because of his petty crimes. Rich and beautiful Natasha (Richa Sharma), niece of a well-known Member of Parliament, Dharamdas (Amrish Puri)falls for him, but Shankar heart is with another (Padmini Kolhapure). Shankar comes to know that his father is alive, he soon meets up with him, and with the help of Natasha, comes across a closely guarded conspiracy involving people he has known for a long time.",hi,N/A,9.5,N/A,
Yo quiero con la tia,1987,,Mexican feature film,en,https://image.tmdb.org/t/p/w500/ojfk13Lfd1JEc22QmchFuyIVsRd.jpg,5,N/A,
El misterio de la casa abandonada,1987,,,en,N/A,5,N/A,
Muerte en el Caribe,1987,,,es,N/A,5,Víctor Herrera Zenil,
Raahee,1987,"28, 80, 18, 10749",A pregnant woman is abandoned by her truck-driver lover.,hi,https://image.tmdb.org/t/p/w500/rfLxCVksLf8g8nliWh2zhE0xOKv.jpg,0,Raman Kumar,
Mera Yaar Mera Dushman,1987,"28, 18","Frame By Frame of a Murder Plot , unraveled by a boxing champion , played by Mithun , who is the brother of Ramesh Deo ,the Union Leader killed.",hi,https://image.tmdb.org/t/p/w500/pHeV1OTUKUK162S3smNs0AlhEMf.jpg,0,Anil Ganguly,
Testigo de un crimen,1987,,Mexican feature film,es,https://image.tmdb.org/t/p/w500/Ab2QGUainujkZjZfd45MHRpVRZT.jpg,5,Víctor Herrera Zenil,
This Is Not Our Destination,1987,18,"1987 Hindi drama film written and directed by Sudhir Mishra, in a directorial debut. It starred Manohar Singh, Habib Tanvir, B. M. Shah, Pankaj Kapur, Sushmita Mukherjee and Naseeruddin Shah in lead roles",hi,N/A,0,Sudhir Mishra,
Mga Lihim ng Kalapati,1987,,"THIS IS A SEX-DRAMA FROM THE DIRECTOR WHO STARTED THE ""WET LOOK"".",tl,N/A,0,Celso Ad. Castillo,FLT Films International
Killer Mind,1987,27,"A shot-on-video Mexican horror involving a psychotic doctor who murders, dismembers and keeps a severed human head as some kind of trophy.",es,https://image.tmdb.org/t/p/w500/hUMnatc1eCklg2tvKzcutXx2uBR.jpg,5,Alberto Mariscal,
El reportero,1987,"28, 18",Mexican feature film,es,N/A,5,Antonio López Sánchez,
To a Safer Place,1987,99,"Sexually abused by her father from infancy to early adolescence, Shirley Turcotte is now in her thirties and has succeeded in building a rich and full life. To further reconcile her past and present, she is returning to the people and places of her childhood. Her mother, brothers and sister, all of whom were also caught up in the cycle of family violence, openly share their thoughts. Their frank disclosures will encourage survivors of incest to break through the silence and betrayal to recover and develop a sense of self-worth and dignity.",en,https://image.tmdb.org/t/p/w500/toSETpCHL5yyAZXowcEfFtRbnaD.jpg,0,Beverly Shaffer,Studio D (NFB)
El vagón de la muerte,1987,"53, 28, 18",Mexican feature film,es,https://image.tmdb.org/t/p/w500/yo1T7rbXtp0f8JVbLPeH8X7TOXj.jpg,5,José Medina,Producciones Eco Films
Deep Sea Conspiracy,1987,"28, 878, 53",,es,N/A,6,Michael Brun,
Αλλού παπάς αλλού τα ράσα του,1983,35,,el,https://image.tmdb.org/t/p/w500/3DTlIZFYrfxCxHq1Kse2AAUoCft.jpg,0,Takis Simonetatos,
Persecución sangrienta,1987,"28, 80, 53",Mexican feature film,es,N/A,5,Ricardo Carrión,
Raat Ke Andhere Mein,1987,"27, 9648","A group of vagabonds happen to loot a man of ethics and on their way to their hideout take asylum (forcibly) in a house owned by a pregnant woman and her husband. They unintentionally kill the woman's husband and run away. After many years the killers have become big wheels of the society and are now into vulgar display of wealth characterized by frequent high-profile parties and events. However, little do they know that a hideously deformed monster is lurking around them and in the nearby woods seeking revenge for their sins. The killers start dying mysterious deaths at the hands of the monster. Who is this monster and will the remaining ones survive?",hi,https://image.tmdb.org/t/p/w500/5OmsQBq6WgV1eR5F5Erlv2D2HXx.jpg,0,Vinod Talwar,
Alabok sa Ulap,1987,18,"Eva is a dancer in a nightclub where Dom frequently stays. One night, Dom brings with him his best friend Winston to show Eva. Winston is smitten with her beauty and decides to pursue her without knowing that Dom is secretly in love with her. Eva and Winston eventually become a couple and Dom become their most trusted friend",tl,https://image.tmdb.org/t/p/w500/2F1l3slN3WbAJQOeiGieKN9Ta9V.jpg,0,Leroy Salvador,Viva Films
Asalto cotidiano,1987,,Mexican feature film,es,N/A,5,Juan E. García,
Dangerfreaks,1987,"99, 28",Grant Page &amp; friends demonstrate stunts all over the world.,en,https://image.tmdb.org/t/p/w500/kqAdrz8QV5ATg768ZVH5oBqOcyF.jpg,6,Brian Trenchard-Smith,
