Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Amistad,1997,"18, 36, 9648","In 1839, the slave ship Amistad set sail from Cuba to America. During the long trip, Cinque leads the slaves in an unprecedented uprising. They are then held prisoner in Connecticut, and their release becomes the subject of heated debate. Freed slave Theodore Joadson wants Cinque and the others exonerated and recruits property lawyer Roger Baldwin to help his case. Eventually, John Quincy Adams also becomes an ally.",en,https://image.tmdb.org/t/p/w500/6QqNyIHKow0jngiQgTNBOBrLILM.jpg,7.024,Steven Spielberg,"DreamWorks Pictures, HBO Films"
Amnesia,1997,53,"Paul Keller is a minister who has found himself heavily involved in an illicit affair with his son's teacher. Unable to see an end to his deceptive and sinful path, he concocts a scheme to fake his own death. However, his cunning plan goes awry and he is left with no recollection of himself or his former life.",en,https://image.tmdb.org/t/p/w500/3ge5QsPoEDLJKUtg6tJ83pIWvyu.jpg,4.2,Kurt Voss,"Peninsula Films, Dream Entertainment, Flores Street Entertainment"
Amor de hombre,1997,18,"Set in Madrid, Spain, this engaging comedy chronicles the complex relationship between single female Esperanza, who can't buy a date, and her best friend Ramón, a gay divorce attorney whose bed is never empty. The pair's friendship is put to the test when Esperanza introduces Ramón to her fellow teacher -- who soon sends Ramón's life spinning out of control.",es,https://image.tmdb.org/t/p/w500/wdL87ZaQxot8a1ayHv364YwhuVV.jpg,4.8,Juan Luis Iborra,"Cuarteto Producciones Cinematográficas S.L., Vértigo Films"
Vertical Love,1997,"35, 18","The architecture student Estela (Silvia Aguila) makes a suicide attempt after her plans for solving Havana's housing shortage are rejected. This brings her into contact with earthy, cynical hospital nurse Ernesto (Jorge Perugorria). Estela invites him home for dinner, and he succeeds in offending everyone present. Unable to find a quiet spot to be alone, they finally find a squatters' tenement, where their sexual frenzy causes a ceiling to collapse. They next try vertical love in a stalled elevator, trapping people in the modern building minus stairs. Fleeing responsibilities, they stage a romantic rendezvous alongside a country river, but once again they are interrupted as Cuban commissars arrive with papers and forms because the couple constructs a hut beneath a bridge. Amid the misadventures, lust turns to love",es,https://image.tmdb.org/t/p/w500/dCPrFcjMF6OkTWAsj6Zsoe6VSbP.jpg,7.2,Arturo Sotto Díaz,
Love & Confusions,1997,35,"Amour et confusions is a French film which was released in 1997. It stars Patrick Braoudé, Kristin Scott Thomas and Valeria Bruni Tedeschi.",fr,https://image.tmdb.org/t/p/w500/ekUN7dZiYbxTnut7bQB1Wf65zcq.jpg,4,Patrick Braoudé,
"Alors voilà,",1997,35,"A trucker, an accountant, a former plumber hospitalised after a suicide attempt... Presided over by the accountant, the three families decide to buy a truck, a trucker's dream. The father, practical joker, and larger-than-life lover, keeps a watchful eye. The children are his accomplices. One is his heroine. His daughter is his other heroine. A puzzle of life's desires in which all veers into the imaginary, into dreams of far-off lands.",fr,https://image.tmdb.org/t/p/w500/9D0VvVtY9JPnC29b3z5Er6XehGv.jpg,3.7,Michel Piccoli,
Amy,1998,"35, 18","Amy's father, Franco, was a popular rock musician accidentally electrocuted while performing on stage. The psychological trauma leaves Amy mute and deaf. So the 8-year-old is brought by her mother, Tanya, to Melbourne to diagnose the reasons for her continued silence.",en,https://image.tmdb.org/t/p/w500/w8s2BUyvDUWQbkm6xZ3gBWwGD9Z.jpg,6.4,Nadia Tass,"Cascade Films, Peter Szabo & Associates"
Anaconda,1997,"12, 27, 53","A ""National Geographic"" film crew is taken hostage by an insane hunter, who takes them along on his quest to capture the world's largest - and deadliest - snake.",en,https://image.tmdb.org/t/p/w500/1G3tE98K1dtsVzSgpevzboKEyXK.jpg,5.2,Luis Llosa,"St. Tropez Films, Cinema Line Film Corporation, Middle Fork Productions, Skylight Cinema Foto Art, Columbia Pictures, Skylight Cinema Foto Art (US)"
Anastasia,1997,"16, 10751, 14, 12","Ten years after she was separated from her family, an eighteen-year-old orphan with vague memories of the past sets out to Paris in hopes of reuniting with her grandmother. She is accompanied by two con men, who intend to pass her off as the Grand Duchess Anastasia to the Dowager Empress for a reward.",en,https://image.tmdb.org/t/p/w500/8LDVAMImGuMrNvyUWctvF4qkHwQ.jpg,7.616,Don Bluth,"Fox Animation Studios, The Big Gun Project, 20th Century Fox"
Angry Dogs,1997,28,"In this taut thriller, a group of parents decide to keep their children out of a life of crime by hiring a mercenary to train and discipline them. But soon their grueling training proves to be life-saving when they discover a secret about their leader.",en,https://image.tmdb.org/t/p/w500/x64T5v5rTHCqJkD6JQxoquci5BT.jpg,0,Clabe Hartley,
Anna Karenina,1997,"18, 10749","Anna Karenina, the wife of a Russian imperial minister, creates a high-society scandal by an affair with Count Vronsky, a dashing cavalry officer in 19th-century St. Petersburg.",en,https://image.tmdb.org/t/p/w500/3ICgdNGD3CE2QeAj1g3dzdLGyFb.jpg,6,Bernard Rose,"Icon Entertainment International, Warner Bros. Pictures, Studio Trite"
Anthem,1997,99,"When twenty-six-year-olds Shainee Gabel and Kristin Hahn quit their Hollywood jobs, packed up a borrowed car and hit the road, it was with the deeply felt conviction that somewhere, shrouded in the din of talk shows and tabloid headlines, they'd discover the real America, alive and well in all of its regions and demographics.",en,https://image.tmdb.org/t/p/w500/6zfv4efpODkriYWK1f7Mj4Vl6ec.jpg,5,Shainee Gabel,
"António Lobo Antunes - Escrever, Escrever, Viver",2009,99,"""I write to have a mountain of books when I die."" Psychiatrist António Lobo Antunes is one of the most internationally recognized Portuguese writers. His novels, usually settled in Lisbon, are published in prestigious publishers in several countries (Christian Bourgois, Random House, Luchterhand). In Nordlund's film, the characters and scenes from his books constantly interrupt the writer's speech. Lisbon invades his home. The voices of the characters impose themselves to the writer's house. António Lobo Antunes compares his writing to a watercourse that leaves to freely find its way.",pt,https://image.tmdb.org/t/p/w500/5lU1C4Jg1bAYyrTnWp71EOGMGKL.jpg,0,Solveig Nordlund,Rosa Filmes
The Apocalypse,1997,"28, 878",A salvage pilot and a bartender go up against a crazed computer programmer and the head of a criminal gang who have equipped a spaceship with nuclear warheads and plan to crash it into Earth.,en,https://image.tmdb.org/t/p/w500/tgYvEEiKKLpMy1J7t9ajeVIQrbk.jpg,3.4,Hubert de La Bouillerie,"EGM Film International, Ed Ancoats Inc."
The Apostle,1997,18,"After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio.",en,https://image.tmdb.org/t/p/w500/jFCpQF6k1ksC7dLUJBgYvNwwlVe.jpg,6.3,Robert Duvall,Butcher's Run Productions
The Pharmacist,1997,"35, 18","Hella is around 30 and works in a pharmacy. She is waiting for the right man to step into her life, but as she has a certain affinity for losers, she is kind of disillusionized. When she gets to know Levin, a dentist student who likes cars most, her dreams seem to come true. Levin has a very rich grandfather who likes her at first glance. The old man thinks of changing his last will to the condition that Levin has to marry Hella in order to inherit his fortunes. Like in a fairy-tale the door to a new life opens for Hella, but can she take it?",de,https://image.tmdb.org/t/p/w500/q1xH1gwJ9fQzRaKnhAAY3LKgWNX.jpg,5.8,Rainer Kaufmann,Senator Film
Ardena,1997,,"Summer 1969 is very special for Andrea a 13 year-old boy who is about to leave, with his family, for a little village on the hills surrounding a great lake in Northern Italy. There he finds, like every year, his uncles, aunts, cousins, a fascinating mother, a father always away on business trips, a grandfather who does not want to grow old and a granny who talks to trees. During this summer he makes his first discoveries about life and love and abandons the illusions and the magic of childhood.",it,N/A,0,Luca Barbareschi,
Ariane ou l'âge d'or,1997,,"After ""Les Enfants du Soleil"" in which ferdinand Faure, a young actor from Aix-en-Provence arrived in Paris and received his sentimental education at the hands of Clémence, our hero now tackles the terrible hardships of stage training. Indeed, poor ferdinand finds himself up against Ariane, Ariane the Great of the Cartoucherie Theatre. The actors all do improvisations in Commedia dell'arte masks. Between the distress of Bruno who can't manage to ""get into"" the troupe and the insistence of Ariane who urges all the masked actors to step beyond their private defences, something crazy, funny and desperate emerges : the Golden Age !",fr,https://image.tmdb.org/t/p/w500/ccBSVTj0yaBqPz8L5CAtnswYfN4.jpg,0,Bernard Dartigues,
Arresting Gena,1997,18,A directionless teenager (Aesha Waks) becomes involved with a headstrong runaway (Summer Phoenix) and her drug-dealing brother (Sam Rockwell).,en,https://image.tmdb.org/t/p/w500/dZKiw3mOU8KcNkK0HEhOfq6WDBL.jpg,0,Hannah Weyer,Good Machine
Assassin(s),1997,"18, 80","Old professional killer Wagner seeks someone to teach what he knows as long as he is already dying, and he chooses Max, young and passionless thief to be his successor.",fr,https://image.tmdb.org/t/p/w500/gJNRyDjDAUqSSeAnG5N7zCxxghm.jpg,6.3,Mathieu Kassovitz,"ZDF, Les Productions Lazennec, Kasso Productions, La Sept Cinéma, Canal+, TF1 Films Production"
The Assignment,1997,"53, 28, 80","Jack Shaw has experienced the terror first-hand. He's a top CIA agent who's tracked international killer-for-hire Carlos ""The Jackal"" Sanchez for over twenty years and barely survived Carlos' devastating bombing of a Parisian cafe. Now, he finally gets a break when he discovers Carlos' dead ringer: American naval officer and dedicated family man Annibal Ramirez.",en,https://image.tmdb.org/t/p/w500/lhuV5cvxFhUrB6F4smVZGmdSwbT.jpg,6.3,Christian Duguay,"Triumph Films, Program de Credits of Impuc, Super Écran, Satch-Mo, Gouvernement du Québec, Allegro Films, The Movie Network"
The Assistant,1997,,"Daniel Petrie scripted and directed this Canadian-British film, an adaptation of the memorable 1957 Brooklyn-based novel by Brooklyn-born Bernard Malamud, author of The Natural. During the Depression, drifter Frank Alpine (Gil Bellows) and hobo Ward Minogue (Jaimz Woolvett) rob the small Bober family grocery. Minogue attacks frail Morris Bober (Armin Mueller-Stahl) because he has little money. Later, guilt sends Alpine back to the store, where he goes unrecognized and is hired by Bober as an assistant, despite the objections of Ida Bober (Joan Plowright). While Frank works the store, receiving miniscule wages, he falls for Bober's daughter, Helen (Kate Greenhouse), and Morris eventually learns who Frank really is.",en,https://image.tmdb.org/t/p/w500/6PTuT4mYmyZ17jwI65Ejn5O67dG.jpg,4.2,Daniel Petrie,Oasis International
Austin Powers: International Man of Mystery,1997,"878, 35, 80","As a swinging fashion photographer by day and a groovy British superagent by night, Austin Powers is the '60s' most shagadelic spy. But can he stop megalomaniac Dr. Evil after the bald villain freezes himself and unthaws in the '90s? With the help of sexy sidekick Vanessa Kensington, he just might.",en,https://image.tmdb.org/t/p/w500/5uD4dxNX8JKFjWKYMHyOsqhi5pN.jpg,6.6,Jay Roach,"New Line Cinema, Capella International, Moving Pictures, Eric's Boy, KC Medien, Team Todd"
Autre chose à foutre qu'aimer,1997,"35, 18","In this short and uneven film about a single mother and her brood, the difficulties and obstacles involved in loving someone are presented with sympathy and fine sentiment, yet the film is slow in parts and although short, could have been advantageously edited to a still briefer length.",fr,https://image.tmdb.org/t/p/w500/oJNzd7YLh4fZUvlfBN2ZmOMwZVp.jpg,0,Carole Giacobbi,
The Other Shore,1997,18,"This film deals with the aftermath of the Algerian war of liberation. Georges Montero, an Algerian-born Frenchman, manages an olive canning factory in Oran. He travels to Paris for a cataract operation. Marinette, his sister, and Belka, his friend and a recent immigrant, want him to return to France permanently. Friction develops between the two friends as Georges is pressured to sell his factory. Friendship developed between Georges and his surgeon, who as a French Arab has severed ties with his culture and country of origin.",fr,https://image.tmdb.org/t/p/w500/rLG8nM6fEZWMNCNKxhaskOMVG5Y.jpg,6.6,Dominique Cabrera,"France 2 Cinéma, Bloody Mary Productions"
Auzaar,1997,28,Two college friends find themselves on the opposite side of the law when they reunite.,hi,https://image.tmdb.org/t/p/w500/6lchKwXaCNNzOr0sWorkww3yIZq.jpg,6.3,Sohail Khan,Tips Industries
B.A.P.S,1997,35,"Two clueless homegirls move to L.A. to become dancers, but instead find themselves scamming a dying millionaire to eventually become B*A*P*S (Black American Princesses).",en,https://image.tmdb.org/t/p/w500/yi40NrDfdv8vX0aoWvis3CnCVWj.jpg,5.3,Robert Townsend,"New Line Cinema, Island Pictures"
Back in Business,1997,"28, 10770","An ex-cop gets pulled back in an undercover mission for the FBI by his former partner. The mission is to catch drug runners, but it is also sting operation against dirty cops, some of whom set up the ex-cops' dismissal from the force.",en,https://image.tmdb.org/t/p/w500/vfpXAqj4j8QwiT3L9DSMoiooAaX.jpg,5.5,Philippe Mora,"Ocean Avenue Productions, PFG Entertainment, HBO"
Bad Day on the Block,1997,"18, 53","The heat is at record highs, the air conditioner is broken, the milk has gone bad, the repairman can't find the house... and then there's the neighbor. Lyle Wilder, a celebrated firefighter, whose scorn for the young Braverton family next door turns to outright assault as his heroic exterior begins to unravel from the inside.",en,https://image.tmdb.org/t/p/w500/bXBxNAsu1lPp3ijj55qYDxOayYR.jpg,5.5,Craig R. Baxley,Largo Entertainment
Bad Manners,1998,"10749, 35, 18","Wes and Nancy are a married academics couple. One day they host Nancy's long-ago lover Matt and his current sexy girlfriend Kim. Matt is a musician and Kim is a computer specialist who helped Matt to make some discovery in his science. Wes suspects Kim of stealing 50 dollars from him and that starts tension, intrigues, mistrust.",en,N/A,5,Jonathan Kaufer,"Wavecrest, Davis Entertainment Classics, Skyline Entertainment Partners"
The Wonderful Years That Sucked,1997,35,"Capturing the dark humor of Czech author Michal Viewegh's chronicle of life after the Velvet Revolution, this black comedy chronicles three decades in the life of a small Czech family.  While the original novel centered on the protagonist Kvido from his conception through his adulthood, first time director Petr Nikolaev and screenwriter Jan Novak changed the focus to his parents Milena, an extremely self-effacing lawyer who acts on stage in her spare time, and Ales, a rather aimless government worker who tends to drift wherever the wind takes him.  The lives of Ales and Milena change dramatically following the Russian invasion of Prague in 1968.",cs,https://image.tmdb.org/t/p/w500/qh5zZAWA1nxy9KLS3Ub4vBQ38xH.jpg,6,Petr Nikolaev,"Space Films, Magic Box"
Gulls and Gangsters,1997,35,"The film has a broken meaning, the last time he was a proofreader for a book publisher, he is now unemployed. Ever since he was a child, he has always been the one who pulls the short one, and he takes the wrong one. At the beginning of the film, he finds himself in such a ""bunbak"" situation again, and then he decides to become a professional bunbak...",hu,https://image.tmdb.org/t/p/w500/k5Qja5F7UwSw4K17Th05R8Nkovr.jpg,0,Péter Bacsó,
Ballermann 6,1997,35,Tommie and Mario travel to Mallorca in search of a vacation fueled by alcohol and the desire for women and parties.,de,https://image.tmdb.org/t/p/w500/e2Bzix31c1MG4DAYEeyHHanlSvD.jpg,5.082,Gernot Roll,Constantin Film
Banarasi Babu,1997,35,"Wealthy business, Chaubey, his wife, Lily, and daughter, Madhubala, return from Britain in order to visit India and find a suitable groom for Madhubala. They are met at the airport by ...",hi,https://image.tmdb.org/t/p/w500/tmbA4VvwqXuBnzSWD3plbeBYvp5.jpg,3.5,David Dhawan,
Bandagistenglück,1997,35,,de,N/A,0,Maria Teresa Camoglio,
Bandits,1997,"18, 10402",Four female cons who have formed a band in prison get a chance to play at a police ball outside the walls. They take the chance to escape. Being on the run from the law they even make it to sell their music and become famous outlaws.,de,https://image.tmdb.org/t/p/w500/khd2KRF2G77kZtIy8pgoB0k8j7A.jpg,5.922,Katja von Garnier,"Euro Video, ARD"
Barbara,1997,"10749, 18","Young vicar Mr. Paul arrives at the Faroe Islands to take up a benefice, and meets the young Barbara, twice married to vicars, and with both husbands laid cold in the grave. Despite the warnings of the surrounding community and his own religious scruples, he falls victim to Barbara's at once innocent and sinful charm. The appearance of the charming and gallant Andreas Heide in Thorshavn puts their love to the severest of tests.",da,https://image.tmdb.org/t/p/w500/pHvhIJjm1EnvlDKfQuIfHQ5AMS3.jpg,6,Nils Malmros,Per Holst Filmproduktion
Barracuda,1997,"18, 53","This French-German-Belgian thriller, reminiscent of Misery (1990) and The Collector (1965), begins after Fred Astaire-fan Clement (Jean Rochefort) invites comic-book artist Luc (Guillaume Canet) to Sunday dinner with Clement and his wife Violette. Luc's girlfriend Margot announces her pregnancy, prompting Luc to forget about the invitation, but Clement insists that Luc join him. After Luc arrives and sees that Violette is only a life-size plastic doll, he decides to leave but gets clobbered on the head. Awakening, he finds he's been handcuffed to the bathroom sink and gagged. Cruelties ensue, with crazed Clement getting visionary advice from both Astaire and Violette. Award-winning composer-arranger-orchestrator Philippe Haim made his feature directorial debut with this drama, and music is very much a part of the film from Haim's score and music-box melodies to tap dancing, honky-tonk piano, and a full musical comedy production number.",fr,https://image.tmdb.org/t/p/w500/1ccJ9drEt1JkZqNfp0rV6e17oEj.jpg,6.5,Philippe Haïm,"Eurimages, Canal+"
The Hips of J.W.,1997,35,"Two actors performing in Strindberg's ""Inferno"" as God and Lucifer, find themselves competing in real life as well. One of them, Henrique, has spiritual obsession with John Wayne and his way of walking. He and de Dieu, his fellow actor who plays Lucifer and also directs the Strindberg play, engage in a philosophical and spiritual tug-of-war, especially when they meet an author named God, who has plans for another drama to feature both actors.",fr,https://image.tmdb.org/t/p/w500/8ap3PRpt8thVCQNcWP71JcK0zcA.jpg,4.4,João César Monteiro,"Instituto Português da Arte Cinematográfica e Audiovisual, Fábrica de Imagens, Euripide Productions"
Batman & Robin,1997,"28, 878, 12",Batman and Robin deal with relationship issues while preventing Mr. Freeze and Poison Ivy from attacking Gotham City.,en,https://image.tmdb.org/t/p/w500/cGRDufDDSrFrv7VI4YnmWnslne0.jpg,4.4,Joel Schumacher,"Warner Bros. Pictures, Polygram Pictures"
Bean,1997,"10751, 12, 35","Childlike Englishman, Mr. Bean, is an incompetent watchman at the Royal National Gallery. After the museum's board of directors' attempt to have him fired is blocked by the chairman, who has taken a liking to Bean, they send him to Los Angeles to act as their ambassador for the unveiling of a historic painting to humiliate him. Fooled, Mr. Bean must now successfully unveil the painting or risk his and a hapless Los Angeles curator's termination.",en,https://image.tmdb.org/t/p/w500/IwrDPrB4d2DMcpnGkvan46yINL.jpg,6.461,Mel Smith,"Working Title Films, Tiger Aspect"
The Beautician and the Beast,1997,"35, 10749",A New York City beautician is mistakenly hired as the school teacher for the children of the president of a small Eastern European country.,en,https://image.tmdb.org/t/p/w500/s2RaTrqoPvD4eYEaZCyF0zFbbpV.jpg,6.716,Ken Kwapis,"Paramount Pictures, High School Sweethearts, Koch Company"
Below Utopia,1997,"18, 53","Daniel returns to his family's mansion for the holidays along with his girlfriend Susanne. His family's seemingly-utopian existence is overshadowed by not only the death of Daniel's brother, but also by Daniel's failure to live up to his brother's potential. However, this quickly becomes inconsequential, as blood-thirsty killers soon show up..",en,https://image.tmdb.org/t/p/w500/1Agd7YdurHZYlgxf4BuvVx8Gay0.jpg,5.4,Kurt Voss,"Subutopian Films Inc., CineTel Films"
Bent,1997,"18, 36, 10749","Max is a handsome young man who, after a fateful tryst with a German soldier, is forced to run for his life. Eventually Max is placed in a concentration camp where he pretends to be Jewish because in the eyes of the Nazis, gays are the lowest form of human being. But it takes a relationship with an openly gay prisoner to teach Max that without the love of another, life is not worth living.",en,https://image.tmdb.org/t/p/w500/mTRIVPmRK01rgLlE6XJPGbbRdXb.jpg,6.833,Sean Mathias,"ASK Kodansha, NDF Inc., Film4 Productions"
Obsession,1997,"18, 53, 10402, 10749","Two men become entangled in a torrid love affair with the same woman. Pierre is Miriam's longtime lover. John is desperately searching for clues about his past when he and Miriam have a fateful encounter in a Berlin train station. The allure of forbidden love becomes irresistible, and an intense love triangle is ignited. Who will Miriam choose? Who will walk away? For two men who desperately adore the same woman and for the woman who loves them equally...there is no easy way out.",en,https://image.tmdb.org/t/p/w500/5Z3Y42Duzwb51kIEeMnkBOgiuLk.jpg,4,Peter Sehr,"High Speed Films Paris, Hollywood Partners Munich, Multimedia Gesellschaft für Audiovisuelle Information mbH"
Best Man: 'Best Boy' and All of Us Twenty Years Later,1997,99,"Mentally retarded Philly Wohl, in his late sixties, lives in a group home in Queens, New York. He takes classes, maintains relationships, is beloved by friends and family, travels to Los Angeles for a visit with his cousin Ira, and prepares for a rite of passage: his Bar Mitzvah. His older sister Fran is a consistent, wise, and loving presence in his life.",en,https://image.tmdb.org/t/p/w500/lALHNM7X3SrbkxbA3dB7uD2wck5.jpg,6.3,Ira Wohl,
