Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
The Holy Girl,2004,18,"Amalia is an adolescent girl who is caught in the throes of her emerging sexuality and her deeply held passion for her Catholic faith. These two drives mingle when the visiting Dr. Jano takes advantage of a crowd to get inappropriately close to the girl. Repulsed by him but inspired by an inner burning, Amalia decides it is her God-given mission to save the doctor from his behavior, and she begins to stalk Dr. Jano, becoming a most unusual voyeur.",es,https://image.tmdb.org/t/p/w500/srA4HPJe0YpDTZ4L4Nj5psD7v48.jpg,6.7,Lucrecia Martel,"Teodora Film, La Pasionaria S.r.l., R&C Produzioni, El Deseo, Fondazione Montecinemaverita, Hubert Bals Fund, Lita Stantic Producciones, Vista Sur Films"
Crazy Like a Fox,2004,"18, 35","This is the story of Nat Banks, an 8th generation Virginian gentleman farmer living in the past, who loses his family farm, Greenwood, to a pair of land speculators from Washington, D.C. When the predatory couple manipulates a ""legal"" real estate transaction that turns into a hostile possession of the manor house, he temporarily loses his mind, leaving his family but not the farm. Instead he hides out in a cave on Goose Creek, waging guerilla warfare against expansionism and the destruction of historic property with the help of his family, friends, and neighbors...",en,https://image.tmdb.org/t/p/w500/wcBwDBqFtUs1DwZIhAGVcHgk1sM.jpg,4,Richard Squires,Delphi Films
Love's Brother,2004,10749,"Set in rural Australia and Tuscany in the 1950's, this is the story of two brothers and the bride who - as fate would have it - arrives from Italy betrothed to one yet falls madly in love with the other.",en,https://image.tmdb.org/t/p/w500/mVAckQTDasWtTTwD3gsxYg4cdHZ.jpg,6.4,Jan Sardi,"Great Scott Productions Pty. Ltd., Palace Films"
Our Italian Husband,2004,"10749, 35","When Vincenzo Scocozza , an Italian immigrant sculptor living and working in Manhattan, weds the expectant Charlene Taylor, it over complicates his life for he is already married",it,https://image.tmdb.org/t/p/w500/mcdpWwH8bJNHtDpr2kBV4JNvHcv.jpg,4.9,Ilaria Borrelli,"Senza Pictures, Coast to Coast, Cristaldi Pictures"
The Conscientious Objector,2004,99,"It's 1945, World War II. The Place, Okinawa. The Scene, an impregnable 400-foot high cliff-AKA Hacksaw Ridge. The Engagement, a battle so fierce the odds of survival were 1 in 10. The Act, Medic Pfc. Desmond T. Doss braved intense enemy fire to rescue 75 wounded GI's over the precipice. The Story, Infantrymen who once ridiculed and scoffed at Desmond's simple faith and refusal to carry a weapon-now owed their lives to him. Director Terry Benedict tells Desmond's incredible story through the eyes of the men who witnessed this humble man's heroic acts. Winning the respect of his fellow soldiers, they recommended him for the highest honor America can bestow on one of her sons-The Medal of Honor.",en,https://image.tmdb.org/t/p/w500/99rWKXmSDCpgieNPJE1o5cwfVhm.jpg,7.3,Terry Benedict,
Harry Potter and the Prisoner of Azkaban,2004,"12, 14","Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",en,https://image.tmdb.org/t/p/w500/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,8.018,Alfonso Cuarón,"Warner Bros. Pictures, 1492 Pictures, Heyday Films, P of A Productions Limited"
Mango Kiss,2004,10749,"""Mango Kiss"" is a story about Lou whose world turns upside-down when she falls in love with her best friend Sassafras. They journey to San Francisco and stumble into the wild world of role-playing and non-monogamous S/M dykes. Comedy ensues as these wholesome girls get in over their heads.",en,https://image.tmdb.org/t/p/w500/rER0OareL4y67XcWqSdo8rTYY3Y.jpg,3.8,Sascha Rice,
Skinned Deep,2004,"35, 27","An ordinary family goes on a trip by car, but their car breaks down. The dutiful father of the family immediately sets off to get help and seems to find it with a nice elderly lady. The woman invites the whole family to dinner, but the hospitality soon turns out to be an ambush.",en,https://image.tmdb.org/t/p/w500/kICfYOrvE103oWXn07jOSU9QETZ.jpg,4.1,Gabriel Bartalos,Center Ring Entertainment
Long Dark Night,2004,"18, 36, 10752","""Long Dark Night"" follows the life of the fictional character Iva Kolar: his experiences as a Croatian University student, his role as a Partisan fighting Hitler's troops during W.W. II, his involvement in his nation's post-war government, and his eventual downfall.",hr,https://image.tmdb.org/t/p/w500/xdAgLblm7pIzWPsgGyYzXOnuuoa.jpg,6.4,Antun Vrdoljak,Hrvatska Radiotelevizija
Fascination,2004,"10749, 53, 9648","Young Scott Doherty (Adam Garcia) gets suspicious when his mother (Jacqueline Bisset) plans to wed Oliver Vance (Stuart Wilson) soon after her husband's untimely death. Scott investigates with Oliver's pretty daughter, Kelly (Alice Evans), who shared Scott's doubts about the upcoming nuptials. Along the way, he falls in love with Kelly, but a fatal explosion turns Scott's life upside down - and the evidence points to him as the murderer. Has he been framed?",en,https://image.tmdb.org/t/p/w500/h9IsB1pv6U7H4bEUiKG92VXlNrn.jpg,3.6,Klaus Menzel,Quality Films Entertainment
The Last Summer,2004,18,"Set in 1981, ""The Last Summer"" tells the story of 12-year-old Joel Shuman's first summer after the sudden death of his mom. Joel helps his family come to terms with their tragic loss while spending his last summer of innocence with the best friends he will ever know. ""The Last Summer"" recalls a time when life was still a mystery and every day was a new adventure.",en,https://image.tmdb.org/t/p/w500/royd5RHWSWucumuMosERWCYkaSG.jpg,7,Jonathan Landau,D Productions
Broken,2004,,A week-long vacation for four old college friends camping in the woods turns into a psychological nightmare with deadly consequences.,en,N/A,0,Scott Firestone,
Stratosphere Girl,2004,"18, 9648, 53","Angela is a French art student living in Germany who loves to draw comics and creates elaborate tales drawn in a soft and romantic style. One night, Angela meets Yamamoto, a club DJ from Japan, who invites her to come to Tokyo with him. Infatuated with Yamamoto, Angela impulsively agrees, and is soon sharing an apartment with a handful of Western expatriates who work at a nightclub where Japanese businessmen drink, sing karaoke, and date the ""hostesses"" for a fee.",ko,https://image.tmdb.org/t/p/w500/9py79VKVeDLMV6wxutXo2MbTjrl.jpg,5.6,Matthias X. Oberg,"Pandora Film, Palomar, Clubdeal, Dschoint Ventschr Filmproduktion, Paradis Films, Motel Films, WDR, SF DRS/ SRG SSR idée suisse, Eurospace"
Brother to Brother,2004,18,"A drama that looks back on the Harlem Renaissance from the perspective of an elderly, black writer who meets a gay teenager in a New York homeless shelter.",en,https://image.tmdb.org/t/p/w500/oWlLj4JZM9qIoH6Cb3Y4943jpEZ.jpg,5.2,Rodney Evans,Miasma Films
Haack ...The King of Techno,2004,"10402, 99","A look into the underground world of Bruce Haack, a genius whose past work continues to garner recognition with time. The homespun musician couldn't have done it without the support of his family, friends, lovers, and the neighborhood kids he called ""starchildren,"" all of whom paint the big picture of Bruce's life legacy and so-called dimension of imagination. In addition, various musicians of many genres have joined in today showing worldwide support, thus contributing to Bruce's objective, ""Sure it's nice to be famous, but I'm more interested in obtaining a telepathic following."" As for the music world, history's future king is coming from the past.",en,N/A,7,Philip Anagnos,
"No Pain, No Gain",N/A,,"The story of a bodybuilder who longs to be respected for his mind. Mike Zorillo, a small town Ohio champion bodybuilder with a genius IQ, journeys to the Mecca of bodybuilding, Los Angeles, determined to beat his nemesis, Jake Steel, with natural science instead of steroids. Far from home, he's confronted by a gym culture of freaks, juicers and Hollywood wannabes. As he pursues his dream, he's also persecuted by the world's largest sports nutrition company, an entity that's hell-bent on destroying him. Against all odds, the honest and driven bodybuilder resolves to win the prestigious ""Mr. West Coast"" competition as a way to prove himself and his ideas to the world.",en,https://image.tmdb.org/t/p/w500/wTiEG5PtLr0VDnQxADXjpwaJe65.jpg,4.8,N/A,
George and the Dragon,2004,12,"In 12th century England, the handsome and noble knight, George, has left the Crusades behind to follow his dream of a peaceful life on his own piece of land. However, in order to obtain his land from the ruling King Edgaar, he must help find the King's missing daughter, Princess Lunna, a quest which sees George drawn into an unexpected battle with the kingdom's last surviving dragon.",en,https://image.tmdb.org/t/p/w500/50NxkQexHBoQypzfADEdlxxOlWA.jpg,5.3,Tom Reeve,"ApolloMedia, The Carousel Picture Company, Ravenhouse Entertainment"
In Your Image,2004,"18, 878, 53","Ridden by guilt for not being able to have a child, wife decides to conceive by cloning. The daughter she gives birth to is therefor almost identical to her. The child starts to grow rapidly and slowly replaces mom in the household.",fr,https://image.tmdb.org/t/p/w500/flg7FAdNic816Hxx4stIf3v07XM.jpg,4.4,Aruna Villiers,
Shark Tale,2004,"16, 28, 35, 10751","Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship.",en,https://image.tmdb.org/t/p/w500/r08DpyPyhXcJTfNZAICNGMzcQ8l.jpg,6.03,Vicky Jenson,DreamWorks Animation
Shaye Saint John: The Triggers Compilation,2006,,"Hello again... this series definitely walks the fine line between madness and genius. Dizzying in its detachment to reality and flashing with the bright colors of childhood, Shaye & Kiki is impossible to describe. A cross-dressing contortionist?",en,https://image.tmdb.org/t/p/w500/AvOlv2mfkmKKuXetrwzfO0DX4Sx.jpg,7,Eric Fournier,
Zapata: The dream of a hero,2004,"10752, 18","This fictionalized portrayal of Emiliano Zapata as an Indigenous Mexican shaman, directed by Alfonso Arau, was reportedly the most expensive Mexican movie ever produced, with a massive ad campaign, and the largest ever opening in the nation's history. Unusual in the Mexican film industry, Zapata was financed independently.",es,https://image.tmdb.org/t/p/w500/jE3WNZ7eYSPpmJCeTgim5j4v8T0.jpg,5.5,Alfonso Arau,"Rita Rusic Company, Latin Arts LLC, Comala Films"
Burning Annie,2007,"35, 18, 10749","Romantic-comedy about a college student obsessed with ""Annie Hall"" who is just shaking off his addiction when he meets the modern version of Annie herself.",en,https://image.tmdb.org/t/p/w500/anbPvp5bQwUd3jzSaVpBdMiVZw9.jpg,1.5,Van Flesher,Armak Productions
Goodbye Dear Moon,2005,,Three astronauts are sent on a mission to destroy the moon.,es,https://image.tmdb.org/t/p/w500/3JnW8vitKb9nSV5xqz9bbo3mWNQ.jpg,6.5,Fernando Spiner,
Frog-g-g!,2004,"35, 27, 878","Chemical waste seeps into a small town's water supply, causing the birth of a mutant FROGGG which is instinctively driven to mate with its genetic match - human women. Sexy EPA super-agent Dr Barbara Michaels tracks the Froggg's every move, fighting off corrupt good-ol'-boy politicians and drunken rednecks at every turn. No one in town believes her, or the evidence, until the shocking climax when the Froggg is finally brought to justice... or IS it...?",en,https://image.tmdb.org/t/p/w500/9pc2mr7YPp1tW7pui9Tq3TW4Mpd.jpg,5.6,Cody Jarrett,End Of All Cinema
Lesbians of Buenos Aires,2004,,"This documentary tells the tale of Buenos Aires lesbians, focusing on three personal stories. A former militant woman who now devotes her time to feminine soccer; a young woman who is active so no girl has to go through what she went through and a lesbian mother who recounts how hostile the laws are regarding the rights of lesbian women. In spite of the difficulties their characters go through, the stories have a lot of humour, some soccer and a tour of the city.",es,https://image.tmdb.org/t/p/w500/383QCahyBgLJy0sVc58dbwDfLoZ.jpg,7.1,N/A,
Finding Neverland,2004,"18, 14","During a writing slump, playwright J.M. Barrie meets a widow and her four children, all young boys—who soon become an important part of Barrie’s life and the inspiration that lead him to create his masterpiece. Peter Pan.",en,https://image.tmdb.org/t/p/w500/A9jgLICNCEb3lvWdNaIKAG9pRdp.jpg,7.3,Marc Forster,"Miramax, FilmColony, Mirimax"
Slammed,2004,35,"Hilarity ensues when friends Jeff and Derek try to enter the world of back bar wrestling; where the most beautiful girls could beat the tar out of both of them without a second thought. Even with a little help from the notorious Buckle Girls, can Jeff survive a fight against Switchblade Rick for not only the title, but the heart of the girl he loves?",en,https://image.tmdb.org/t/p/w500/78uQvhPOzCUX9pQQDH6ODYgcZ6l.jpg,5,Brian Thomas Jones,
The Definition of Insanity,2005,18,"Co-director Robert Margolis stars as Robert, an actor who may or may not be himself in this intense and often hilarious film about acting, aging and the dark side of ambition.  Blurring the line between fact and fiction, The Definition of Insanity was filmed over the course of 18 months, as a documentary crew follows Robert Margolis obsessively from one failed audition to another, recording in raw detail his every humiliation and small triumph as he searches for that elusive perfect role that will catapult his career into the next level. Just when it seems that he will be forced by family and financial pressures to give up everything he has worked for, he meets legendary filmmaker Peter Bogdanovich («The Last Picture Show», «Papermoon»). That encounter changes his life profoundly, but in a very different way than he had anticipated.",en,https://image.tmdb.org/t/p/w500/tfqWFUnjJLjLgSPnQo7vxSCC0Kj.jpg,10,Robert Margolis,"Dirt Road Films, soap factory"
Devil's Gate,2004,53,"Laura Fraser stars as a young woman forced to return to her hometown and confront the demons in her past, in this British thriller.",en,https://image.tmdb.org/t/p/w500/xNm4pVZaAm1dr9uJZHQ8uMIhrSK.jpg,0,Stuart St. Paul,INDY UK Films Limited
Downtown: A Street Tale,2004,18,"A group of street kids find that the only way to make it through the day is to hold onto their dreams while their reality is eating out of dumpsters, turning tricks and squatting in abandoned buildings.",en,https://image.tmdb.org/t/p/w500/umgTeOE7Xs25jSKYNPl3cMBWk1c.jpg,1,Rafal Zielinski,"Aloe Entertainment, Proud Mary Entertainment, Downtown LLC"
Waiting Alone,2005,"10749, 35, 18","An award-winning audience favorite in China since it debuted, Waiting Alone tells the first-person-narrative of Wen (Xia Yu), a shop owner and aspiring author who feels that he's met his dream girl (Li Bingbing). The only problem is, he seems stuck in the friend-zone. Aided by his best friends and the one girl he completely trusts (Gong Beibi), he tries different ways to woo her...",zh,https://image.tmdb.org/t/p/w500/gyAUJlnQikSNkZUHUB0VxV4itQl.jpg,7,Dayyan Eng,Colordance Pictures
Eating and Weeping,N/A,,"Bacchic, banned, burned, this is the Song of Stanko, the Bulgarian pastry chef, who accidentally caused the collapse of capitalism - casting off the shackles of liberty, deflating the souffle of capital, and licking clean the spatula of injustice.",en,N/A,0,N/A,
Luminal,2004,"18, 878, 53",,it,https://image.tmdb.org/t/p/w500/86IdzSUTBrUXeOa6n8KZtej4YWn.jpg,5.7,Andrea Vecchiato,
La mayor estafa al pueblo argentino,N/A,99,,es,https://image.tmdb.org/t/p/w500/9p6o91k2AUMWQXAeKylbxJWNGnQ.jpg,10,Diego Musiak,
Against the Ropes,2004,"10749, 18","A fictional story inspired by North America's most famous female boxing promoter, Jackie Kallen. Her struggle to survive and succeed in a male dominated sport.",en,https://image.tmdb.org/t/p/w500/9CuODYTA3vvrGluaIl0hMPsEIK8.jpg,5,Charles S. Dutton,"Moviemakers Productions (MMP), Paramount Pictures, Cort/Madden Productions, ATR Films, MMP Erste Filmproduktions"
Lighthouse Hill,2004,"35, 10749, 12","After his best friend dies, Charlie hits the road and stumbles into Lighthouse Hill, a village where residents seem to know a lot more about him than they should.",en,https://image.tmdb.org/t/p/w500/AjGcBFUqdGmC5fjwGCt0j4YOs2Q.jpg,10,David Fairman,"Flamingo Films Ltd., Carnaby International"
Nursie,2004,"27, 53",A young man is held captive by a sadistic nurse.,en,https://image.tmdb.org/t/p/w500/bqzwvesydI2u301UdEzjqHWsDzJ.jpg,2.5,Joe C. Maxwell,"Jatrac, Tre Boucher"
The Trixxer,2004,"35, 80",A mysterious serial killer is shocking the underworld. Scotland Yard is investigating the case. Clues lead the detectives to Blackwhite Castle.,de,https://image.tmdb.org/t/p/w500/kQv2mDC2tMCrEVKrZkZvKh7wKxh.jpg,6.411,Tobi Baumann,
Back By Midnight,2005,35,"The warden of a small, rundown, minimum-security prison plots revenge against the the prison's dishonest owner by having four inmates break out and plan a department store robbery to spruce up the prison's faculties.",en,https://image.tmdb.org/t/p/w500/e2PZRsRuvtOebAQ8kigThjOwkP0.jpg,5.2,Harry Basil,
The Blue Butterfly,2004,"12, 18","Based on a true story, The Blue Butterfly tells the story of a terminally ill 10-year-old boy whose dream is to catch the most beautiful butterfly on Earth, the mythic and elusive Blue Morpho. His mother persuades a renowned entomologist to take them on a trip to the jungle to search for the butterfly, leading to an adventure that will transform their lives",en,https://image.tmdb.org/t/p/w500/wuKQhiIrPPhY6DDOdYYrsWoVcK9.jpg,6.6,Léa Pool,"Global Arts Productions, Palpable Productions, Galafilm"
Immortal,2004,"18, 28, 878","In the distant future, Earth is occupied by ancient gods and genetically altered humans. When a god is sentenced to death he seeks a new human host and a woman to bear his child.",fr,https://image.tmdb.org/t/p/w500/ryCZBW1iGlW70LGCswawI26AcBE.jpg,5.689,Enki Bilal,"Sofica Valor 6, RF2K Productions, Force Majeure Productions, Medusa Film, TPS Star, Cofimage 13, Natexis Banques Populaires Images 2, TF1 Films Production, CiBy 2000"
Creature Unknown,2004,"53, 27, 9648","Horror - When a group of old friends decide to camp out in the same woods where one of their pals was killed four years earlier, their weekend reunion turns grisly once more as a mysterious creature begins to haunt them -- and hunt them down. At the advice of a geneticist (Chase Masterson), the campers attempt to leave the forest, but it may be too late; the murderous being seems hell-bent on destruction, no matter what the cost. -  Kristin Herold, Chase Masterson, Chris Hoffman",en,https://image.tmdb.org/t/p/w500/5OjSuf3KuU4WHrHkSZ0P6WhNjTr.jpg,1.5,Michael Burnett,Creative Light Entertainment
The Perfect Score,2004,"35, 80",Six high school seniors decide to break into the Princeton Testing Center so they can steal the answers to their upcoming SAT tests and all get perfect scores.,en,https://image.tmdb.org/t/p/w500/xflTliVBvCztaLzTJx9luHnSqwD.jpg,5.791,Brian Robbins,"Paramount Pictures, MTV Films, Tollin/Robbins Productions"
Popular Music,2004,"35, 18","Matti and Niila, growing up in the mid-sixties in the harsh and conservative environment of a Finnish-speaking part of Tornedalen in Swedish Laponia, close to the Finnish border. Their big dream is to become rock stars. In the present the now grown-up Matti feels guilt for the death of his drug-addicted rock star friend Niila.",sv,https://image.tmdb.org/t/p/w500/79nUxKn6kPagIOHcOMsev3UxT38.jpg,6.3,Reza Bagher,"Solar Films, Happy End Filmproductions, Filmpool Nord, SF Studios, Fine & Mellow Productions"
Tropix,2002,"53, 12, 80",A woman becomes embroiled in a life-or-death struggle after kidnappers spirit her away to a remote area of Costa Rica.,en,https://image.tmdb.org/t/p/w500/jTSnoEwyyo4YDVw8E0vglGhnWwo.jpg,5.3,Percy Angress,
Ball and Chain,2004,"35, 18, 10749","Somewhere in the middle of Texas, Ameet (Sunil Malhotra) and Saima (Lisa Ray) have a problem. They were perfectly happy avoiding each other until their parents set them up to get married. The reluctant couple decide to do whatever it takes to break off the engagement. After some very embarrassing efforts, they finally succeed in getting their parents to call off the wedding, only to realize they have another problem, they're in love! Meanwhile, Saima's father (Asrani), deciding that she's passed her expiration date, promises her to Ashol (Ismail Bashey)- a sleazy playboy.",en,https://image.tmdb.org/t/p/w500/mbidb8F6PfV9jEDZdwLC23gECVF.jpg,6.7,Shiraz Jafri,
Benji: Off the Leash!,2004,"18, 10751",Benji and his friends try to save his mother from a puppy mill.,en,https://image.tmdb.org/t/p/w500/2bdNNL4ROMSWIWXIxgZpySa4kaj.jpg,5.1,Joe Camp,"Mulberry Square Productions, Benji Returns"
