Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Homesick,2005,18,"17-year-old Sami has an accident which resulted in him reluctantly sent to closed psychiatric hospital. Sami refuses to speak or show his feelings, even when the nurse Taneli is trying everything in order to understand how the crash really happened. While Sami's and his roommate's Rude's eccentric friendships gradually increases, the truth of past events begin to unravel.",fi,https://image.tmdb.org/t/p/w500/AmUEGRbp658I7k1i4XdgIFSUNkQ.jpg,4.7,Petri Kotwica,Making Movies
Scrap Heaven,2005,"18, 53","The lives of a young cop, a sanitation worker and a brooding pharmacist violently intersect on a bus that's hijacked by a suicidal political flunky, then cross paths again months later.",ja,https://image.tmdb.org/t/p/w500/2rQrLxryhr17WAuMNHomU09J9a6.jpg,7,Lee Sang-il,Bandai Visual
Il silenzio dell'allodola,2005,18,,it,N/A,5,David Ballerini,
Telma demain,2005,18,"Telma, twelve years old, is passionate about literature. She assiduously prepares a competition for budding writers. But her mother has other ambitions for her. Telma and her mother clash...",fr,https://image.tmdb.org/t/p/w500/zp7PWx2ttLd3AGhbXfzLVnlHwCa.jpg,0,Anna da Palma,
Thunder and Hurricane,2005,,"This comedy follows the adventures of two simple-minded cousins, Rufus and Silas, who are hoping to escape their less-than-average existence by moonlighting as 'superheroes.' They believe the power rings they purchase from a shady pawnshop salesman are their one shot at becoming somebody. 'Thunder' and 'Hurricane,' Rufus and Silas' alter egos, quickly set off for superhero-dom only to fail at their several heroic attempts. However, their fate seems to change when they meet a self-proclaimed, retired superhero who offers to train them to become the heroes they long to be. It isn't long until their newly acquired training is put to the test when they find themselves mixed up in a crime spree that plagues the town. Through turmoil, romance, deception, and imprisonment, Rufus and Silas are in for the ride of their lives.",en,https://image.tmdb.org/t/p/w500/hgQRJIV1s8NjWxu6D08eAjIRaGF.jpg,0,N/A,
The Torturer,2005,"53, 27","The gorgeous young actress Ginette auditions for the lead role in the first long feature film of the controversial artist Alex Sherba and she's almost immediately submitted to a long series of harassing questions and indecent proposals. Alex quickly turns out to be a mentally unstable and potentially dangerous man, and when she finds an earring belonging to a missing friend of hers, Ginette even suspects that he might be a killer and starts her very own private investigation. Meanwhile, the torturing of other poor girls cheerfully continues in the dungeon of Alex' parental house.",it,https://image.tmdb.org/t/p/w500/ww2NXW118wp8d1P1VUAnas3VJFW.jpg,3.8,Lamberto Bava,"Dania Film, Due P.T. Cinematografica S.r.l., Surf Film"
Remote Area,2005,99,"""Remote Area"" is a ""Heimatfilm"" about a strange world in front of our own doorstep. Only 20 minutes away from the Cologne Cathedral into the foothills by tram – one of those areas you drive through in order to spend some time somewhere else. Squeezed in between Cologne and Bonn, neither urban nor rural – unsightly, faceless, arbitrary.",de,https://image.tmdb.org/t/p/w500/cnjNgh1yAT3bxpX8ehQrcPg8ONY.jpg,7,Alexandra Sell,"ZDF, 2Pilots Filmproduction"
Attentive,2005,18,"Before leaving to settle abroad, Ahmad accepts one last job. He must audition actors for the new National Palestinian Theatre. On the road with interviewer Bissan and her cameraman Loumir, Ahmad goes in search of talent in the numerous refugee camps of Jordan, Syria and Lebanon. Hopefully for the last time, Ahmad experiences the insurmountable difficulties of life in Palestine: harassing searches at check points and borders, barricades, constant tension. He realizes the destiny of all waiting refugees is much the same as his own. He ends up guiding the auditioning actors into dramatizing what best embodies their destiny. But with the chance to catch his plane at risk, Ahmad could see the opportunity for his long-awaited exile slip away.",ar,https://image.tmdb.org/t/p/w500/hnIpJ9Xll7dimMCOrvQTZJGWzm3.jpg,0,Rashid Masharawi,"Silkroad Production, ARTE"
"The Rough River, the Placid Sea",2004,18,"A modern parable about three brothers whom life has divided as they each went their separate ways. Of their happy childhood and adolescent years together, only a black-and-white photograph remains, capturing the three young men at a table in front of their family home, and memories of the greenhouse that was their father's pride.",ru,https://image.tmdb.org/t/p/w500/4IJlv54hRzzhrfmppzDULptIWhP.jpg,0,Marat Sarulu,
Love Me Tomorrow,2005,"35, 18, 10749","Three years have passed since Elling moved to town together with Kjell Bjarne, his roommate from the institution at Brøynes. Elling now lives on his own in the apartment. Kjell Bjarne has moved up one floor, to Reidun and her little daughter Mojo. Elling feels like an outsider, and he isolates himself more and more. He observes humankind with astonishment, and wonders at how everyone else seems to be adjusting so well. Finally, Kjell Bjarne takes care of the situation. Elling protests, but he is still pretty happy as he is transformed into a new man, clean, fully rested and well dressed. Deep inside, he also knows what's lacking, and one evening he finally finds the woman he knows is able to fill the void in his life. He's willing to do anything to win her trust and conquer her love. But when he is invited home to his new girlfriend for dinner, a few objections appear to Elling, and the story doesn't end quite the way he had thought it would.",no,https://image.tmdb.org/t/p/w500/6tXmNkuZP73LLCaGBhLJefWu616.jpg,6.7,Petter Næss,
The Fatalist,2005,18,"The complex relationship between master and servant is explored in director João Botelho's adaptation of Denis Diderot's popular novel Jacques le Fataliste et Son Maître. As Tiago (Rogério Samora) drives his master (André Gomes) through the Portuguese countryside to an unspecified destination, the traveling pair embark on a series of highly philosophical discussions. Flowing with tales of his life in the military and previous sexual escapades, Tiago trades a series of tales with his rapt passenger, including the story of a vengeful spurned lover who plots revenge on the nobleman who rejected her by transforming a prostitute into a society lady and convincing him to marry the tainted bride.",pt,https://image.tmdb.org/t/p/w500/zCsbX1HW49VZW6XHu8IjArgZ3PB.jpg,3.6,João Botelho,"Instituto do Cinema, Audiovisual e Multimédia, Madragoa Filmes, Gemini Films"
Johanna,2005,18,"Johanna, a young drug addict, falls into a deep coma after an accident. Doctors miraculously manage to save her from death's doorstep. Touched by grace, Johanna cures patients by offering her body. The head doctor is frustrated by her continued rejection of him and allies himself with the outraged hospital authorities. They wage war against her but the grateful patients join forces to protect her. This is a filmic and musical interpretation of the Passion of Joan of Arc.",hu,https://image.tmdb.org/t/p/w500/jVFb2uQnbg8dsBgCl4sRPCuFP5c.jpg,4.6,Kornél Mundruczó,"Proton Cinema, TT Filmmûhely, Coproduction Office"
The Kukumi,2005,"35, 18","Story happens in the first days after NATO troops enter Kosova. After the signing of the military agreement in Kumanovo, in the house of the retarded, the guards and employees leave their places and flee. Inmates are all retarded but they have a special philosophy of life, they have their wishes and their dreams. Being free gives them a chance to make dreams come true, but they are confronted with a reality and environment, which in one way or another is very different. From the moment of getting out the fences, they are conflicted with people that call themselves free. Gradually this conflict roughens and with it degenerates the meaning of freedom. There are three main characters, Kukum, Mara and Hasan.",sq,https://image.tmdb.org/t/p/w500/ioHdpRuhafdbaZhbbzCjP3JjLf8.jpg,5.2,Isa Qosja,Kosovo Film
Persona non grata,2005,18,A Polish ambassador (Zbigniew Zapasiewicz) finds his life falling into ruin following the death of his wife.,pl,https://image.tmdb.org/t/p/w500/3x45U4HIymPb8rF5fiw9yMqca7I.jpg,4.8,Krzysztof Zanussi,"Canal+, Agencja Produkcji Filmowej, Istituto Luce Cinecittà, sintra S.R.L, Studio Trite, Studio Filmowe Tor"
"Sleep Sweet, My Darling",2005,"35, 18","""Sleep Sweet, My Darling"" shows a bittersweet coming of age of  Tomica Skrinjar, starting at the tail end of World War II in 1945.",hr,https://image.tmdb.org/t/p/w500/sN5DHzmKjCnwZ9ns2cADCNilZOQ.jpg,6.3,Hrvoje Hitrec,Hrvatska Radiotelevizija
Giuliani Time,2006,99,A documentary that investigates the 'new' New York City that then-Mayor Rudy Giuliani claimed he helped create.,en,N/A,6.3,Kevin Keating,
Die große Depression,2005,"35, 99",,de,https://image.tmdb.org/t/p/w500/baMre5c6MdC2APUdj4G3NHz6o36.jpg,0,Konstantin Faigle,
Happy End.,2005,"27, 18","""Happy End"" is about a young writer who moves into an old suburban house because of his writing blockade. He wants to start a new life there. Searching for the right story for his new novel, he discovers a well secured secret in which his strange neighbors and the preceding tenant are involved. Joana, the little daughter who died in a car accident 7 years ago, seems to play an important role in this mystery. In the end, everything turns out different from what he expected.",de,https://image.tmdb.org/t/p/w500/9H2o4Z7FDelDj2eMMJXRNyD9s84.jpg,5.4,Daniel Stieglitz,"Ich kann nicht fliegen Bilder, Kunsthochschule Kassel"
Hell to Pay,2005,37,"Ten legendary Western stars are reunited in this action-packed tale of brothers at odds-one a decorated soldier and reluctant hero, the other a gambler who keeps company with card sharks and corrupt women-in a small mining town torn apart by civil war. When they fall for the same woman, the brothers become divided; and one man is left to face a band of ruthless killers on his own. A tribute to the great American Western, Hell to Pay is a gritty and mesmerizing tale of love, honor, duty, treachery and betrayal.",en,https://image.tmdb.org/t/p/w500/gatJjo8lFTFZzY2rGbs7m3jRnHG.jpg,6.3,Chris McIntyre,HTP Productions
Manhater,2005,27,"Vonda Madding has a history of bad relationships with men. The last man she married abused her and that was the last straw - she swore all men were scum. But what can she do? Eileen Trost has the answer: a witch's potion to free Vonda of her hateful thoughts and make her forget them once and for all. Suddenly her ex-boyfriends are being murdered and the police's only suspect is Vonda. But they don't know about Enyo, and they won't believe what is really happening...",en,https://image.tmdb.org/t/p/w500/evlXi2YJ3GKCKyp5x1MVzufnxkl.jpg,6,Anthony Doublin,
Meet The Family,2005,35,"An African-American family sits down for supper and all hell breaks loose in this independent comedy. Humphrey Rump (Clent Bowers) has told his parents (Beau Billingslea and Marilyn Sue Perry) that he's bringing someone special over for Sunday dinner at their place, hoping to introduce them to his fiancée Lacy (Jennifer Alden) under calm and quiet circumstances. However, when he arrives, Humphrey discovers that's hardly how the evening is going to play out -- his folks decided to also invite his brother Darnell (Donn Carl Harper), sister Eve (Alisa Banks), their grandparents (John Gipsun and Sheridan French) and a handful of cousins and other distant relations. The Rump Family doesn't get along especially well in large groups, and Humphrey and his girl are mortified by the non-stop arguing, insults and off-color ranting. Meanwhile, most of the family is a bit taken aback to discover that Lacy is pretty, polite...and white.",en,N/A,2,Stan Lerner,
Nordstadt,2005,18,,de,https://image.tmdb.org/t/p/w500/lzukNXNAnvdmDJ90rjPTnfLVbqp.jpg,0,Michael Kupczyk,
Wal-Mart: The High Cost of Low Price,2005,99,"This documentary takes the viewer on a deeply personal journey into the everyday lives of families struggling to fight Goliath. From a family business owner in the Midwest to a preacher in California, from workers in Florida to a poet in Mexico, dozens of film crews on three continents bring the intensely personal stories of an assault on families and American values.",en,https://image.tmdb.org/t/p/w500/6PYx4HEbczd9QUCex5Wspkhjef5.jpg,6.2,Robert Greenwald,Brave New Films
Rittenhouse Square,2005,99,"Rittenhouse Square is an impressionistic, music-filled documentary about a small Philadelphia park - ""the spot"" - where people go to meet friends, find romance, muse about life and enjoy the beauty of nature and the opposite sex.",en,https://image.tmdb.org/t/p/w500/qddz9ZCCBy9xEJxvCJm1bsubodH.jpg,0,Robert Downey Sr.,Max L. Raab Productions
The Actress,2005,"35, 18",Three deeply flawed and lonely housemates turn on each other when the opportunity of love knocks on their front door.,en,https://image.tmdb.org/t/p/w500/cMMnwGeUURBA7P0bSZL2dZ0Mkol.jpg,1,Zak Hilditch,Quagmire Productions
Blacktown,2005,"18, 10749","Love can be difficult at the best of times, and the remarkable Blacktown is a disarmingly honest tale of love-against-the-odds. Office secretary Nikki (Nikki Owen) is disillusioned with her fraught, ‘sometime’ relationship with her married boyfriend, Peter. Emotionally scarred by the dysfunctional relationship, she all but gives up on the possibility of finding anything more meaningful. But in the wake of a torturous and disturbing blind date, Nikki meets Tony (Tony Ryan), a “black fella on a white bus”. Despite their obvious differences and Nikki’s disillusionment, the charismatic Tony shows Nikki that there is indeed room for love and romance in the desperate world of Blacktown.  (Madman Entertainment)",en,https://image.tmdb.org/t/p/w500/nfpqGp0rw0RF3V1WIMUdb9L7h9n.jpg,0,Kriv Stenders,"Pod FIlm, Horrorshow"
Dead Men Walking,2005,27,"A viral outbreak turns those who are infected into the walking dead. Soon, the undead are contained, being kept in a maximum security prison. However, those who contained the undead are also trapped in this zombie-infested prison. Their only hope is to escape; but once you're inside this prison, there's really no way of getting out safely.",en,https://image.tmdb.org/t/p/w500/66YmdbDvQ09wknzOnEChN0bG3Pv.jpg,3.6,Peter Mervis,The Asylum
"Drive Well, Sleep Carefully",2005,"10402, 99","Drive Well, Sleep Carefully joins Death Cab for Cutie on tour in the spring of 2004. Filmmaker Justin Mitchell captured dozens of shows across the country and interviewed the band at length in their hometown of Seattle, WA. Shot entirely on 16mm film, the live footage is mixed with candid conversations about the creative process, the band's dedication to their work and life on the road.",en,https://image.tmdb.org/t/p/w500/f8dQECZz5wkNAxKcs1XaTAUx4sU.jpg,8,Justin Mitchell,
Gretchen,2006,35,"Gretchen has bigger problems than abysmal fashion sense: She's 17, painfully awkward and stuck in the most unforgiving place on earth - high school. When her obsession with school bad boy Ricky gets out of hand, her mother sends her to an emotional treatment center to recover. She has to travel elsewhere, however, to truly begin to understand why she fixates on the wrong kind of guy.",en,https://image.tmdb.org/t/p/w500/u0KlVbzF1QL2uYUnBk7lkcgLLoz.jpg,5.5,Steve Collins,"filmscience, Van Hoy/Knudsen Productions"
Reason 2 Kill,N/A,,"Larissa, driving home from a party, hits a man on the road, she is then faced with either leaving him there, or turning him in and facing the consequences of drunk driving on the eve of her wedding",en,N/A,0,N/A,
Shapeshifter,2005,27,A maximum-security prison goes into serious lockdown mode when a shape-shifting demon with an insatiable taste for human flesh unleashes its fury on the inmates and guards.,en,https://image.tmdb.org/t/p/w500/sxWw81yhiF9LuMixn5E4mj13mKD.jpg,3.8,Gregory Lemkin,The Asylum
They Feed,2005,27,"Six friends journey into the mountains in search of a thirty year old plane crash. In a horrifying turn of events, they soon find themselves the prey of flesh-eating creatures that relentlessly pursue them through the wilderness.",en,N/A,4.7,Cory Turner,
Ark,2005,"28, 16, 18","The population of the planet Alcyone is split in two; the cultures of the Ceveans and the Storrions are locked in eternal war, destroying their home. Led by their priestess Amiel, the Ceveans constructed the Ark in an attempt to flee their world, but the Ark was ceased by the Storrions, enslaving some of the Ceveans and banishing the rest to the wastelands.",en,https://image.tmdb.org/t/p/w500/6eBHlLwwqBv8q4h8QrUdllu4I5k.jpg,5.5,Kenny Hwang,Digital Dream Studios
Doutores da Alegria,2005,99,"Documentary about the group of people gathered in 1991 who call themselves ""Doutores da Alegria"" (Doctors of Joy). They dress as clowns and go to the hospitals to bring some comfort to young patients.",pt,https://image.tmdb.org/t/p/w500/vVBrzBwYh8g3NcQPJrAvtVAqdCF.jpg,6.5,Mara Mourão,"Grifa Cinematográfica, MAMO Filmes"
Em Trânsito,2005,99,,pt,N/A,0,Henri Gervaiseau,Alô Video Ltda.
A Esteticista,2005,99,"What starts out a standard talking head doc about one woman's experience in Auschwitz during WW2 turns into a picture of an aging Hungarian woman - Ms Emmy - and how having red hair saved her life. The filmmakers don't hide their involvement in the making of the film, rather are continually bossing her around, which allows us to appreciate the density, detail and focus of Ms Emmy's reflections.",pt,https://image.tmdb.org/t/p/w500/d8bEcVxBQ5fwo8dbYQTs7vtP5RJ.jpg,0,Sergio Oksman,
Vietnam Nurses,2005,99,The untold stories of six Australian army nurses who served at the only Australian field hospital in the Vietnam War.,en,https://image.tmdb.org/t/p/w500/9X9lIvOiYeVwtfeM6GUuOv0sKuB.jpg,6,Polly Watkins,"Unicorn Films, Circe Films"
Rose Wine,2005,18,"Abandoned to the convent as a baby, Joaquina is about to take her vows as a nun when she learns the truth about her parentage – that her mother still lives, and her father was real-life revolutionary icon Tiradentes, who fought and died for Brazilian independence.",pt,https://image.tmdb.org/t/p/w500/zUWcigVV9Ujko2QdhBq4Hfe3uDr.jpg,0,Elza Cataldo,
Vocação do Poder,2005,99,"The documentary follows the campaign of 6 candidates to the municipal legislative council of the city of Rio de Janeiro (population of approximately 6 million) in Brazil, in the 90 days preceding election day. All of them dispute their first election, but only two of them will be successful.",pt,N/A,0,José Joffily,
Without Mercy,2005,27,"After terrorizing the people of Nodaway County and repeatedly escaping justice for years, the town bully finally meets his demise at the hands of the townspeople of Skidmore, Missouri. Immediately, law enforcement at all levels mount an intense investigation to find and arrest the shooters. But the townspeople refuse to cooperate, even defiantly challenging the FBI to make good on their threats to arrest every adult male in town for murder and conspiracy.",en,https://image.tmdb.org/t/p/w500/e76gKEjCDNSxP0EEZsr5dkx7z8V.jpg,6,Ralph Server,
Yahaan,2005,"10752, 18, 10749","In the disputed territory of Kashmir, a young Muslim woman meets and falls in love with a Hindu man.",hi,https://image.tmdb.org/t/p/w500/dm0bTEpjffPceyl7kWc1tSdzLgk.jpg,5,Shoojit Sircar,
Anukokunda Oka Roju,2005,"53, 9648","Sahasra, a struggling singer, attends a party and wakes up after a day without realising it. However, as the days pass, she feels something is amiss after getting chased by men who want to kill her.",te,https://image.tmdb.org/t/p/w500/zxW8NofcgofAxDZAmyQiyDXeVYI.jpg,6.1,Chandra Sekhar Yeleti,Just Yellow Media
