Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
All Tied Up,1980,,Thieves develop an elaborate plot to have their way with Scorpio.,en,https://image.tmdb.org/t/p/w500/g1A5qudRPLMf7MxmqI3hbkQTbSG.jpg,0,Arch Brown,P.M. Productions
Anima - Symphonie Fantastique,1981,10402,"A young man, the soldier and bachelor type, is looking for Anima - the eternal unattainable female who alternately appears as a virgin, harlot, mother, saint but also as a witch. In his illusions and visions made up of images which are multi-layered and ambiguous, Anima changes from a romantic ideal to a technically two dimensional duplicate which can be reproduced and is half woman, half sewing machine.",de,https://image.tmdb.org/t/p/w500/y60d87P5iaCDgGp6ONeAHdFXjI3.jpg,0,Titus Leber,"Clasart Film- und Fernsehproduktion, TITUS-Film"
Teste di quoio,1981,35,A group of clumsy terrorists hold a strange group of inhabitants of a compartment block hostage.,it,https://image.tmdb.org/t/p/w500/ioeUulfVUm1ghp41vjXaWYx9QaU.jpg,5.4,Giorgio Capitani,"Italian International Film, Clesi Cinematografica, RAI"
Black Garters,1981,18,1981 adult film from Ray Dennis Steckler,en,https://image.tmdb.org/t/p/w500/jbvKnVcnlX5aTeN4auWpgwv2O6D.jpg,0,Ray Dennis Steckler,
Fast Money,1981,"80, 28, 18","Three buddies after 'Fast Money' try flying drugs into the U.S. from Mexico. When they meet with unexpected dangers, the trip turns turbulent.",en,N/A,7,Douglas Holloway,
A Fairy Tale Told at Night,1981,"12, 10751, 14","A story based on the tales ""The Marble Heart"" and ""The Spessart Inn"" by Wilhelm Hauff.",ru,https://image.tmdb.org/t/p/w500/3vI0XcdF7azfUrGn83mKRs5RyfT.jpg,4.5,Irma Raush,Gorky Film Studios
Barbecue Them!,1981,35,Three marginals provoke the social establishment with their every act.,el,https://image.tmdb.org/t/p/w500/2R0gU42E7fjDFUB1nbCbUXGqsUA.jpg,8,Nikos Zervos,Nikos Zervos
The Secret of the Third Planet,1981,"16, 878, 12, 10751","At the end of the 22nd century Alisa Seleznyova, her father Professor Seleznyov and pilot Zelyony go on a space expedition to find rare animals for Moscow Zoo. On the way they seem to encounter a mysterious conspiracy led by Doctor Verhovtsev against legendary Two Captains Kim and Buran. The only clue is a talking bird Сhatterer [Govorun] that our heroes accidentally took possession of.",ru,https://image.tmdb.org/t/p/w500/c34bVzr6akMEJ7j2yrzRfgPJlVO.jpg,7.4,Roman Kachanov,Soyuzmultfilm
"N!ai, The Story of a !Kung Woman",1981,99,"This film provides a broad overview of Ju/'hoan life, both past and present, and an intimate portrait of N!ai, a Ju/'hoan woman who in 1978 was in her mid-thirties. N!ai tells her own story, and in so doing, the story of Ju/'hoan life over a thirty year period.  ""Before the white people came we did what we wanted,"" N!ai recalls, describing the life she remembers as a child: following her mother to pick berries, roots, and nuts as the season changed; the division of giraffe meat; the kinds of rain; her resistance to her marriage to /Gunda at the age of eight; and her changing feelings about her husband when he becomes a healer. As N!ai speaks, the film presents scenes from the 1950's that show her as a young girl and a young wife.  The uniqueness of N!ai may lie in its tight integration of ethnography and history. While it portrays the changes in Ju/'hoan society over thirty years, it never loses sight of the individual, N!ai.",en,https://image.tmdb.org/t/p/w500/eSOHhlVL4OLiwIMWUyWyHxIv67E.jpg,5.7,Adrienne Miesmer,
Cell Block #9,1981,,"A pre-condom spunk fest, of hard real ""men"", behind bars. Caged men, their swollen desires ready to explode in huge gushers of hot pumping lust. Come with director Gage, behind the forbidding prison walls, and see what goes on - and comes off - inside. Pure animal instincts take over when these men are deprived of contact with the outside. Enter the brutal world of prisons where each new arrival is looked over, sized up, and then claimed by the lords of the cellblock. Serious punishment, serious bareback sex, serious flick!",en,https://image.tmdb.org/t/p/w500/aRx8PvvFBgM4sddECuw4if3DfLK.jpg,0,Tim Kincaid,P.M. Productions
Mosambi Narangi,1981,18,"In an act of jealousy, Mambaji kills Raghuji's prize-winning bull, abducts his daughters and hits him, damaging his memory. When the daughters grow up, they try to find the truth from the past.",mr,https://image.tmdb.org/t/p/w500/nUZoBywI0gxWzIrgXn5hfRIIehm.jpg,4,Datta Keshav,Shiromanee Chitra
L'ultima volta insieme,1981,,"Paul, the son of a senior magistrate Neapolitan, was hired at the law firm of a friend's parent. The young man thinks he lost his mother, but the woman, who has long left the family, is now the mistress of the boss racket shops. Fleeing from prison, blackmail, murder, trials, recognition in extremis between mother and son more than a melodrama with strong colors, a real fumettone.",it,https://image.tmdb.org/t/p/w500/kk29q9QF93qOakA9JHGC425iueZ.jpg,0,Ninì Grassia,
Uomini di parola,1981,,Eurocrime/Poliziotteschi movie from 1981,it,N/A,2,Tano Cimarosa,
Baisakhi Megh,1981,18,"Mohit Moitra is a leftist worker and convicted for Kakdwip Sarajantra Mamla. He always fights for the human rights. He also remembers that he was a committed freedom fighter. Once he didnâ€TMt care for his life and took a great risk to save the life of another freedom fighter Bijoy Ghosal. A woman named Subhra Sarkar, received some ugly treatment from the ruling British Government. She was brutally tortured. After the independence, Mohit Moitra is accused for doing the leftist activities and at the same time Bijoy Ghosal betrayed him. This is a tragic story of the people who sacrificed their life for the struggle for independence.",en,N/A,0,Utpal Dutt,Angel Digital Private Limited
Witchers and healers,1981,99,"Shot in Tuxtlas, Veracruz, this documentary exposes the ideological conceptions of witches, healers and patients, with respect to traditional medicine.",es,N/A,0,Juan Francisco Urrusti,
Dhanya,1981,,"Dhanya is a 1981 Indian Malayalam film, directed by Fazil and produced by Boban Kunchacko. The film stars Srividya, Mohanlal, Jagathy Sreekumar and Nedumudi Venu in lead roles. The film had musical score by Jerry Amaldev.",ml,https://image.tmdb.org/t/p/w500/l2lSpVhixZbuqyUV590gl4n79Tr.jpg,0,Fazil,
Jailhouse Wardress,1981,18,"After the fall of the Third Reich, all Nazi SS officers ran away in Latin American countries. There they created special laboratories to crate beautiful women for satisfaction of their guards' sexual desires. The main warden in this prison is a cruel woman. Their main plan is to revenge for defeat of Nazi's Germany.",fr,https://image.tmdb.org/t/p/w500/1HKo838ED77igkhcsM2wPoxU5Ac.jpg,3.7,Alain Deruelle,Eurociné
Kilinjalgal,1981,10749,"Babu falls in love with Julie. However, both the families are against this love due to religious differences.",ta,https://image.tmdb.org/t/p/w500/hJ3CDfHVJATGdgbPTpEQBEgZkI2.jpg,0,Durai,Sunitha Cini Arts
Kolangal,1981,18,"Kolangal is a 1981 Indian Malayalam film, directed by KG George and produced by D Philip and KT Varghese. The film stars Thilakan, Nedumudi Venu, Venu Nagavally and Sreenivasan in lead roles. The film is based on the story ""Oru Gramathinte Athmavu"" by P. J. Antony and depicts the life of the people of a central-Travancore village.",ml,N/A,0,K. G. George,Falcon Movies
Krodhi,1981,,"Unaware of his parents, as he was abandoned as a young child, Vikramjit Singh alias Vicky grows up amidst hatred.",hi,https://image.tmdb.org/t/p/w500/pl6Or87TskMSYs782LhwASKjSF7.jpg,6.5,Subhash Ghai,
Love Goddesses,1982,,Classic porn of the early 80s.,en,https://image.tmdb.org/t/p/w500/dSN7SMPQ2sQZjONluvCqpYie88e.jpg,4.8,Joseph F. Robertson,
Ogo Bodhu Shundori,1981,"35, 18, 10749","Gagan (Uttam Kumar) did not like to socialise while his wife Chitra (Sumitra Mukherjee) loved attending parties. One day Chitra's friend Lola invited her to a party. In the meanwhile the Kolkata Book Fair took off and Gagan wanted to go. Savitri (Moushumi Chatterjee) lived with her uncle from an early age. One day her uncle sold her for some money from where Savitri escaped and took shelter in Gagan's house. When Gagan's wife saw Savitri in Gagan's reading room, she went to her grandfather's house. Gagan and Abalakanta (Santosh Dutta) helped Savitri learn etiquette and the ways of genteel society.",bn,https://image.tmdb.org/t/p/w500/csmCBGyK6D1VdYE0Z3vfUf4nvOJ.jpg,8,Salil Dutta,
Rocky,1981,28,"Sanjay Dutt makes his film debut. Shamlal is a union leader for the workers of construction company Ratanlal, who is tragically killed just when safety negotiations begin, leaving behind a devastated family.  Shamlal's youngest son Rakesh takes his father's death the hardest, having fits whenever his family comes near.  As a result, he is given up for adoption, and renamed Rocky, and assumes a carefree life with a new family.  When Rocky reaches adulthood he falls in love, only to reveal buried traumas about his past.",hi,https://image.tmdb.org/t/p/w500/a2PbWcFgrDiuLs1YWfkke04MJh.jpg,7.1,Sunil Dutt,Nalanda
Dhuan,1981,,"A stranger enters a widow's life claiming to be the brother of her dead husband, but she claims that he is a fraud and that her brother-in-law died three years earlier in a car accident.",hi,https://image.tmdb.org/t/p/w500/cOx3QrBIdVjLQOC9qw7dwHudOhE.jpg,6.5,Dulal Guha,
Cream Soda & Milk,1981,18,"Ling's parents has been separated when she was small, however, she always miss her brother, Ding. Ling's boyfriend is a social worker. One day, he sees a youngster who looks like Ling's brother and loves drinking cream soda and milk. Nevertheless, Ding doesn't want to meet his sister..",cn,https://image.tmdb.org/t/p/w500/fZwOYjEDUmfRvfafHHQT3F5HMMf.jpg,7,Rachel Zen,Golden Fountain Publications Ltd.
Kalankini,1981,,,bn,https://image.tmdb.org/t/p/w500/unpSATn7B948FrpG0EIzMG9FP7D.jpg,0,Dinen Gupta,
Magarantham,1981,,Bollywood 1981,en,N/A,0,N/A,
Thrishna,1981,18,"The film tells the story of Das (Mammootty), who is a rich playboy and his relationships with his callgirl, Jaysree (Swapna) and his love interest, Sridevi (Rajyalakshmi).",ml,https://image.tmdb.org/t/p/w500/cOi4AmKuFv8ABizlM2cfAU20U7v.jpg,0,I V Sasi,
Distant Thunder,1981,"10749, 18",A young man living on growing tomatoes in a greenhouse in a residential area. Tomato cultivation is as doomed as his personal life where he tries to keep alive his romance with the eccentric Kaede and parents selected fiancee Ayako.,ja,https://image.tmdb.org/t/p/w500/lur3brDFphNx3DK3dYYO5gpiNeQ.jpg,6.8,Kichitaro Negishi,"Art Theatre Guild, New Century Producers, Nikkatsu Studio"
Empire of Kids,1981,"18, 28","Following a stint in reform school, Ryu (Shinsuke Shimada) returns to his home, the Minami area of Osaka, accompanied by his new friend Ko (Takeshi Masu). He's greeted by his friends, Chabo (Ryusuke Matsumoto) and Ken (Bang-ho Cho).  They seek to forge their own path through a multitude of rival gangs in Kita and Minami, including the Hokushin Alliance, backed by the yakuza, the Hope Association, and various other minor factions, including Zainichi Korean groups. What follows is a wild, fast-paced story of violence, revenge, betrayal, and discrimination, that never loses its sense of humor.",ja,https://image.tmdb.org/t/p/w500/qAS3VyGaxbCuhNz5s3ua6dI8lzC.jpg,5,Kazuyuki Izutsu,"Art Theatre Guild, Play Guide Journal"
Female Teacher: Dirty Afternoon,1981,18,"A teacher, Sakiko Kurata, receives a phone call regarding one of her former students. Young Sueko is accused of being a prostitute and has requested Sakiko’s help. This minx seduces random strangers for sex, but does not ask for payment. Sakiko has moved to another town and barely remembers Sueko, but there’s something about her that awakens painful memories of her own secretive past. What is that strange paint thinner smell on Sueko? Who is the man in the nylon ski mask that violently assaulted Sakiko many years ago? In her search for answers, Sakiko discovers that her past may have inadvertently destroyed another family’s future.",ja,https://image.tmdb.org/t/p/w500/q35vnqyOgYCINcoPBRbQgjkNJ0.jpg,6.2,Kichitaro Negishi,Nikkatsu Corporation
Crazed Fruit,1981,"18, 10749, 53","A working class young man, Tetsuo, who distrusts all rich people, falls in love with a girl, Chika, from an affluent family. He has a difficult time, but love survives despite the problems.",ja,https://image.tmdb.org/t/p/w500/qzuZczWAB7uvnsL1XwSC2X4Zm9H.jpg,6.1,Kichitaro Negishi,Nikkatsu Corporation
Eureka Bound,1981,,"Trophy video collection number 5 is a compilation of three short films: Eureka Bound, Fuckin' Farmhand, and Homecoming.",en,https://image.tmdb.org/t/p/w500/A5udpKUZueI76tADymuJiRfgGRs.jpg,0,John Travis,"Brentwood, Trophy Video"
Electric Angel,1981,"10749, 14","A typical experimental film, in which a variety of audiovisual techniques are used to create the sense of polymorphic eroticism as developed by European and Mediterranean cinematography of the 20th century. Combining the methods of “animation” and “live action”, this intricate work embodies the idea of an “ars combinatoria”. The structure is loose, with neither a central axis nor a point where everything converges, contributing greatly to the open-ended character of the film, where rhythm is the key element.",el,https://image.tmdb.org/t/p/w500/z0uuZwMs1688p7s5S590kOV5fcM.jpg,5,Thanasis Rentzis,Greek Film Centre
The Wild Daisy,1981,10749,"Saito Masao reminisces on the days of his youth more than 50 years ago and his forbidden love of his older cousin Tamiko. When he was 15, Tamiko moved in to take care of his sickly mother. The two quickly fell in love with each other but were inevitably forced by their family to live separate lives.",ja,https://image.tmdb.org/t/p/w500/gpnzoqdeU6nTIROizFFgKFXEqI7.jpg,6,Shinichirô Sawai,"Sun Music, Toei Company"
Fais gaffe à la gaffe !,1981,35,Based on the comic strip about the hopeless but lovable slacker Gaston who drives his colleagues crazy at the office.,fr,https://image.tmdb.org/t/p/w500/sPH60fqTXId1gUHrqajJqh62kRO.jpg,4.8,Paul Boujenah,SNC
Fantasy Fever,1981,,A secretary tries to get back at her boss,en,N/A,0,Bob Ray,
La Gueule du loup,1981,,"Upset by the death of one of her patients, Marie, a young nurse, decides to go in search of the relatives of the deceased. This is how she meets the gang of thugs of which he was a part.",fr,https://image.tmdb.org/t/p/w500/9IkC3i9PLufOna3RPFqEpJm0K5l.jpg,4,Michel Léviant,
El Noa Noa,1981,"18, 10402, 10749","Juan Gabriel became one of the most popular Mexican singer-songwriters, beginning his career in this Ciudad Juárez cabaret. This is his story.",es,https://image.tmdb.org/t/p/w500/fotLAnEkqOoeVCjGe2e6LzYEQCK.jpg,4,Gonzalo Martínez Ortega,"Producciones del Rey, Producciones Alarca"
El testamento,1981,,"After the death of her husband the industrialist, unprepared trophy-wife takes over the management of his business concerns.",es,https://image.tmdb.org/t/p/w500/v2KlhfCF5fMwUzaY49CcFExvFgh.jpg,5,Gonzalo Martínez Ortega,
The End of the Journey,1981,18,A 40-year-old mother struggles to deal with the anxiety of growing older after her eldest daughter moves out and the youngest distances herself.,nl,https://image.tmdb.org/t/p/w500/sdK4hW5O4qEmcbX2ss1KS3dKVYv.jpg,1,Peter Simons,"Ministerie van Nationale Opvoeding en Nederlandse Cultuur (België), Visie Filmproduktie"
HANDsome,1981,,"Narrated by J.D. Slater, the adventures of Joe as he travels from Los Angeles to New York.",en,https://image.tmdb.org/t/p/w500/8nAOUtNoenss7yt9lOHz8kb9VzE.jpg,7,Tim Kincaid,Mustang Films
La Maison Tellier,1982,35,"In the late 19th Century, a brothel madam and her workers are invited to take communion on a small family farm",fr,https://image.tmdb.org/t/p/w500/qjAb3ww2NLjrijy6WkpnY83zJjm.jpg,0,Pierre Chevalier,"Laro Films, Eurociné"
Mary Millington's World Striptease Extravaganza,1981,,"As a 'tribute' to the late Mary Millington, a bunch of would-be strippers compete in London to become the 'World's Best'. Blue comedian Bernie Winters punctuates the action with a load of dirty jokes.",en,https://image.tmdb.org/t/p/w500/iySpb5qplSXZOdq5K5O0WzurGTe.jpg,1,Roy Deverell,Roldvale Ltd
I Confess,1981,18,An unfaithful wife makes a true confession of her transgressions.,tl,https://image.tmdb.org/t/p/w500/qJyWlkzWhmPtgKXjt9HqdHZwrsQ.jpg,0,Romy Suzara,Regal Entertainment Inc.
Πάμε Για... Καφέ;,1981,35,"Odysseus and Giblas (Giorgos Pantzas and Stathis Psaltis) come to Athens, hoping to make their lives. They find a room and work at the Aristomenos factory (Grigoris Vafias). When the rumors about the attempted murder of his son Giorgos Pantzas organized the factory, Odysseus, who looks amazing, will take on the role of salvation to deceive the killers. Odysseus, without knowing what is happening, charismatically emphasizes his boss's son and gives benefits to the workers. Soon it is revealed that the very son of the factory was the one who spread the rumors and Odysseus, taking the part of the workers clean, destroying an agreement with Arab entrepreneurs, overcoming his superiors and finally resigning.",el,https://image.tmdb.org/t/p/w500/f7YbeogLYlHP1uzUalgZusdR0S2.jpg,4,Kostas Bakodimos,
The Hut,1981,"27, 18, 9648","An attractive young woman has been called on to help rid a haunted family of its demons - the male heirs all die young, and one is now in a coma - she has to clear the environment where several exorcists have failed before her.",ko,https://image.tmdb.org/t/p/w500/1GlYz6JiqArSXvJfRPgQa88qWew.jpg,5.8,Lee Doo-yong,Se-kyeong Productions
Yap: How Did You Know We'd Like TV?,1981,99,Examining the change of culture in the small island after American television began being broadcast.,en,https://image.tmdb.org/t/p/w500/3ayzozEYhEc2i6rYE2PalxnRmWL.jpg,0,Dennis O'Rourke,
Dolores,1981,99,"Based on the life of Dolores Ibarruri (La Pasionaria), president of the PCE. The film is a documentary, prepared over three years with archive material from Moscow, Berlin, Paris, Havana, Yugoslavia and Basque and Spanish film libraries.",es,https://image.tmdb.org/t/p/w500/krqULtBOsSpnh59OZfrqI1p6wMf.jpg,8,José Luis García Sánchez,
Kisapmata,1981,"80, 18, 53","A retired police sergeant has an unnatural stranglehold over his wife and daughter. His claustrophobically enclosed world is threatened when his daughter Mila finds herself pregnant and was forced to marry Noel. He attempts to extend his influence over his son-in-law, who resists; there is a confrontation.",tl,https://image.tmdb.org/t/p/w500/eAOaUySK3BsakHUtJjW2GUsPQbI.jpg,8.1,Mike de Leon,"Bancom Audiovision, Cinema Artists"
Zhi yin,1981,18,Set in early 20th century. Yuan Shih-kai is forced by Japan to sign on the twenty-one demands and transfers the possession of Shandong province to Japan from German. General Cai of Yunnan province decides to uprise and lead a punitive expedition against Yuan. A famous courtesan Xiao Feng Xian admires Cai's prestige and is arrested for covering Cai before uprising.,zh,https://image.tmdb.org/t/p/w500/u8qKzslWDVVYKBBRn8B4PgQtJmu.jpg,0,Xie Tieli,Beijing Film Studio
A Day of Judgment,1981,27,"In a 1930s small town rife with lust, corruption and sin, a mysterious figure wielding a scythe arrives to cut an unholy swath of murder, madness, and moralizing that may lead straight to Hell.",en,https://image.tmdb.org/t/p/w500/7PSmB65UPv4sUDCcK9eLrFwVSEg.jpg,4.25,Charles Reynolds,E.O. Corporation
Jr. Cadets,1974,,"He's too young, he's been at sea too long, and his uniform's getting tighter and tighter… Jack Wrangler gets it on with the hot and horny junior cadets.  (Film was re-released by Nova Studios as Junior Cadets in a re-edited version with an additional scene.)",en,https://image.tmdb.org/t/p/w500/xjFy5i7LuFrXv1ShnxEh0nr2psH.jpg,7,S.J. Kaye,Hawk Productions
La Pension des surdoués,1981,35,,fr,https://image.tmdb.org/t/p/w500/amS5ZRQldaK9Oe6X8DMPFFSbfq8.jpg,1,Pierre Chevalier,Eurociné
Ski In The Sun,1981,,"Cloudy days that produce snow are great but there’s nothing quite like the days where you get to Ski in the Sun. Grab your skis and sunscreen and join along as skiers like Mike Chew, Scott Brooksbank, Karen Huntoon, Kevin Moore, Ben Jones, and tons of others show you what real skiing looks like under the brightest light in the sky. From British Columbia down to Mount Saint Helens, over to Insbrook Austria and St. Moritz Switzerland, and back to Colorado, California, and Utah join Warren Miller as he takes you around the world to some of the greatest and brightest places to ski known to man.",en,https://image.tmdb.org/t/p/w500/CwClrbL9BVVCIk2mzOo3yNl4ao.jpg,0,N/A,Warren Miller Entertainment
Swedish Erotica 17,2003,,"Even before there was video, there was Swedish Erotica. With millions of volumes sold worldwide for over twenty years, Swedish Erotica is the most successful film & video series of all time! Unbridled, care-free sex is the order of the day in these films. The industry's greatest legends get down and dirty in scene after pumping scene.",en,https://image.tmdb.org/t/p/w500/ttLWZGQyTDszp3f8A1uLXjE3eut.jpg,0,N/A,Caballero Home Video
Day Dream,1981,"18, 14, 27","Loosely based on a 1926 short story by Jun'ichirō Tanizaki, the film opens as an artist and a young woman are in a dentist's waiting room. Though he is attracted to the woman, he says nothing to her. They are later in the same examining room. When he is given an anesthetic, he begins to imagine a series of scenes in which the woman undergoes various forms of sexual abuse, including rape and torture. When the artist recovers from the anesthetic, he finds clues showing that he may not have been hallucinating.",ja,https://image.tmdb.org/t/p/w500/cKNKh9y37Y9OwCqvkPmSfyaOx1C.jpg,3.9,Tetsuji Takechi,Takechi Production
Moa sekushi kemono no yoni mo ichido,1981,18,A couple of delinquents doing small time con jobs steal the car of a local councilman. Inside the car they find a stuffed panda. Suddenly the two find themselves targeted by the yakuza. It seems they will do anything to retrieve the panda. But why?,ja,https://image.tmdb.org/t/p/w500/wn8cpmcinzsFjDCub3gIdX2ct9l.jpg,2,Akira Kato,Nikkatsu Corporation
I Love It From Behind!,1981,35,"A young girl named Mimei is working hard to get as many “penis prints” as possible.  She’s been collecting these works of art since high school, and her goal is to get 100 prints before her arranged marriage within the next month.  Seeking help from her lesbian friends Masumi and Rei, she begins chasing various men around Japan.  Mimei finally gets her last man and is met with a challenge!  He’ll allow her to make a print of his penis only if she can make him achieve ultimate ecstasy.  She accepts, but finds out getting what she needs is a lot harder than she imagined!",ja,https://image.tmdb.org/t/p/w500/6sEAvQnKDSzh2vsISUhoX6N0QoB.jpg,4.4,Kōyū Ohara,Nikkatsu Corporation
Rolling on the Road,1981,18,"George is a washed-up middle-aged punk rocker, who divorces his wife and lives with his girlfriend, a soap massage parlor worker. His life becomes even more of a mess when the nurse he raped moves in with them.",ja,https://image.tmdb.org/t/p/w500/rZe4EkqMOajGTVRY70DfwzaVE0j.jpg,5.1,Tatsumi Kumashiro,Nikkatsu Corporation
Office Lady Rope Slave,1981,"18, 27","Two assistants to an S&M photographer decide to practise their master's art on their own. They convince a young woman to pose for them and subject her to bondage and torture during the photography session. After their work is finished, the three go to the home of the young woman's ex-boyfriend and attack him and his wife.",ja,https://image.tmdb.org/t/p/w500/1pxBwdxCs3OBVZ0H72dihrvH6tJ.jpg,2,Katsuhiko Fujii,Nikkatsu Corporation
Summer of Demon,1981,"18, 27","A former retainer to a noble family kills his wife's father when he tries to expose his past crimes. When he begins an affair with the daughter of another clan's retainer, her father tries to poison him but the substance instead claims an innocent victim...",ja,https://image.tmdb.org/t/p/w500/rHtYebsJ6pEVzm1xA171XsmJdXs.jpg,5,Yukio Ninagawa,Shochiku
Female Teacher's Awakening,1981,18,"The story depicts how an intelligent, beautiful, and chaste female teacher becomes a woman who writhes in lust after being humiliated by the lecherous vice principal and students.",ja,https://image.tmdb.org/t/p/w500/8oZEhSJOk6hG3jodKHbocJ9Staz.jpg,3,Katsuhiko Fujii,Nikkatsu Corporation
Riding High,1981,"28, 35, 18","Riding High is a 1981 British drama film directed by Ross Cramer and starring Eddie Kidd, Irene Handl and Murray Salem. The screenplay concerns a bored young motorcycle messenger who begins training to take part in a major competition.",en,https://image.tmdb.org/t/p/w500/kn23PZDmV8wiqdhtdthsI8DUs3C.jpg,4,Ross Cramer,Klinger Productions
Kleiner Mann was tun,1981,10751,,de,N/A,0,Klaus Werner,
Baian the Assassin,1981,"28, 18","This is an ensemble period drama adapted from Shotaro Ikenami's popular novel, featuring the famous Kabuki actor brothers Kinnosuke Manya and Katsuo Nakamura, who made the transition from the Kabuki world to the film industry, and a cast of gorgeous and diverse faces.  The Edo period. Nagato Abe, a Hatamoto (a feudal lord), is annoyed by his son's bad behavior, and when it becomes a hindrance to his own career, he asks Otowaya Hanemon, a black marketeer, to assassinate his son. The target is then taken care of by the assassin, Umeyasu. In order to keep his mouth shut, Nagatomon no Mamoru also attempts to take Otowaya's life. Nagato's brother-in-law, Omiya Sahei, a corrupt merchant from the Kamigata region, also plans to replace Otowaya as the head of Edo's black market business, so Umebayashi and his fellow trapper Hikojiro set out to eliminate them.",ja,https://image.tmdb.org/t/p/w500/ejiJnxEl5f4nj3Nc7y7dXpeCbz6.jpg,9,Yasuo Furuhata,Toei Company
Nympho Diver: G-String Festival,1981,35,"A once-thriving village is in dire need of women to help with diving duties. Times are tough and the current diver is definitely no spring chicken, so the mayor’s son finds some beautiful maidens to fill the position. The arrival of the new recruits gets a rise out of the village’s male members.",ja,https://image.tmdb.org/t/p/w500/7q4WdtJ5o4QLlKN67R8vOSzxVHW.jpg,4.3,Atsushi Fujiura,Nikkatsu Corporation
"Forty-four, or Bedtime Stories",1985,,Directed by Moumen Smihi.,en,https://image.tmdb.org/t/p/w500/4dpQIzPVXVLdDpNWyBrZ70AYN0O.jpg,0,Moumen Smihi,
The Brunette and Me,1981,,A rich business man falls for a young girl and vows to fulfill her dream of becoming a punk rock star.,fr,https://image.tmdb.org/t/p/w500/eMPeTel53z9L6flWpx2tGfgmwkX.jpg,5.4,Philippe Puicouyoul,
Sword Swallower,1982,18,"The movie describes the life of a former circus artist who earns his living from the presentation in villages and towns of a sensational number entitled ""Sword Swallower"".",ro,https://image.tmdb.org/t/p/w500/liuoKCAjNQw7ZbdixBfmcAvvU38.jpg,6,Alexa Visarion,Casa de Filme Unu
