Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
The sekkan 3: Tôsui-hen,1985,"18, 27",The third installment of the BDSM series that explores women writhing in agony.,ja,https://image.tmdb.org/t/p/w500/vkiyrNHKAksKDjUCPQGj4F7dL7D.jpg,2,Mary Aoi,U-Production
Subway Serial Rape,1985,"18, 80, 27","A man with a briefcase is being pursued by a small yakuza gang. After abandoning his vehicle, the man boards a train where he and the other passengers watch a woman being assaulted by three thugs. Intimidated, the commuters do nothing to help. Later, the victim reports the incident to the police and a witness finally comes forward. When the man hears about rape on the news he takes steps to protect his identity and begins to track the victim.",ja,https://image.tmdb.org/t/p/w500/pJhev1aDtsGt7Jyd6lqs3FrL01N.jpg,4.3,Shūji Kataoka,Shishi Production
French Quarter Undercover,1986,"28, 53","New Orleans cops Andre and R.J., partners for 17 years and in danger of being suspended for their recklessness, are enlisted by the F.B.I. to track down a Cuban terrorist who plans on poisoning the Big Easy's water supply, gaining access through the World's Fair.",en,https://image.tmdb.org/t/p/w500/tnSaFXbSOD3WFUxfcN0tqcuGCgU.jpg,0,Joe Catalanotto,Worldwide Productions
Hitozuma bōkō manshon,1985,18,"Koichi and Mariko are a married couple. Both husband and wife have their own careers. Koichi is a civil servant who returns home on time, while Mariko returns home late at night, leaving their love life cold.",ja,https://image.tmdb.org/t/p/w500/6BbfTx5px1ZCdGa26OP8mrkEWxu.jpg,2,Nobuyuki Saitō,"Nikkatsu Corporation, Film City"
Hitozuma korekutā,1985,"18, 27","A taxi driving, punk rock listening, serial rapist with a bad attitude picks up female fares, sedates them with gas and takes them to his grungy lair where he video tapes his sexual abuse.",ja,https://image.tmdb.org/t/p/w500/a53ZI3X4YdKHH21XiOBWePQBnzK.jpg,5,Hisayasu Satô,Shishi Production
Kuroi Shitagi no Onna,1985,,,ja,N/A,0,Yukio Kitazawa,"Iizumi Production, Million Film"
On the Beach,1985,18,"In a summer in Shonan village, Sumiko is the daughter of an important upper-class Shikishima family, she loves to paint pictures, is going through a cooling-off of an arranged marriage that did not work out. However, she feels attraction for Nishina a rough and obscene man ...  On the other hand, the younger sister, Naomi Sumiko is envious of her sister for her beauty. Naomi feels ugly since all men seem to like Sumiko. Both sisters then become embroiled in a major problem in discovering the real intentions of Nishina, a man who hides behind a mask to rape women.",ja,https://image.tmdb.org/t/p/w500/ksl1d50FUHaqNuNnmHSNdPrYyYl.jpg,5.8,Junichi Suzuki,Nikkatsu Corporation
Bitter Coffee,1985,18,"Togar, a student from North Sumatra is expected by his parents to graduate. Because his talent is in journalism, Togar fails and becomes a labourer in a cement factory. With the assistance of Buyung, Togar begins writing for a newspaper and then quits his job in the cement factory.",id,https://image.tmdb.org/t/p/w500/uPdgNwWFRSid0L6caGgLpP9eCM2.jpg,0,Teguh Karya,Sukma Putera Films
Uno Koichiro no momosaguri,1985,,,ja,https://image.tmdb.org/t/p/w500/ttQEzgjSV3cp0dxLEjyi4Ss2bM1.jpg,5.3,Shōgorō Nishimura,Nikkatsu Corporation
Llegamos los fregamos y nos fuimos,1985,,,es,https://image.tmdb.org/t/p/w500/eBSOT35AvVmzH2uDnaTiaVyftMC.jpg,5,Arturo Martínez,
The Cronos Children,1985,18,Aris and Thanos are good friends and they share an apartment. The arrival of Stella will unbalance their relationship.,el,https://image.tmdb.org/t/p/w500/85LFVY8XdttsQ5rDWaOmE34McMB.jpg,0,Giorgos Korras,
Πήρες πτυχίο;,1985,18,,el,https://image.tmdb.org/t/p/w500/eR2aGzcPeD5btK0r6AbfOFTqLMy.jpg,0,Grigoris Noulelis,
Τα πρόσωπα του Θεού,1985,18,,el,https://image.tmdb.org/t/p/w500/dr7a4vBDbxIHprEQInlqh2SabDI.jpg,0,Maria Skourti,
Ράκος... Νο14 Και Ο Πρώτος Μπουνάκιας,1985,35,A really skinny guy finds out that he has incredible strength in his punches. After starting a boxing career a lot of people try to take advantage of his talent.,el,https://image.tmdb.org/t/p/w500/loUTqvUlkhfSsOStEU7cOYAhlcG.jpg,5.8,Yiannis Hartomatzidis,Giorgos Karagiannis & Co.
"Ρόκυ Νο 0, το Νούμερο",1986,35,Young boxer tries to imitate Rocky Balboa as played by Sylvester Stallone.,el,https://image.tmdb.org/t/p/w500/2zs7e30GpjM59I9T2HGpq4JINmw.jpg,4,Omiros Efstratiadis,
Σούπερ λύκειο: Άκρως κουφό και παλαβό,1985,35,"Sotiriou, the Kolovos, the Kopanos, the Tsigos and Crab are five handsome mad students a mixed high school. Along with the girls, the time, Haritos, Christina and others get involved in various crazy situations. The Lykeiarchis (sheriff) and Professor of Latin (Cornelius the spastic) are teachers in high school ........",el,https://image.tmdb.org/t/p/w500/l0c8UcPhwMS5GPSHfH7xSztph8T.jpg,2,Panagiotis Konstantinou,
Ταχύτητα και αγάπη,1984,"18, 80",,el,https://image.tmdb.org/t/p/w500/3aDXEQrdniQiTzodqaoI4gaXy8V.jpg,5.5,Takis Simonetatos,
Menagerie boys against girls,1985,35,"The menagerie male goes outing, the boys meet girls MENAGERIE girls and trying to lure in debaucheries. The attendant professor of boys, Takis, falls in love with the most beautiful schoolgirl, Vicky, who is Protaras, and students of the make with the girlfriends. The attendant teacher of girls, the spinster Charikleia, seduced by the owner of the expensive hotel living.",el,https://image.tmdb.org/t/p/w500/v1vXaliC4AapJg12Roz3AuMx7aX.jpg,2,Nikos Zervos,
The “General” Election,1985,99,"This is an account of the years of the dictatorship in Uruguay, told with archive material and interviews with witnesses who remain anonymous. There is a focus on the 1984 elections and the euphoric festivities afterwards, as the people celebrated not so much the winner of the election as the end of the dictatorship and the start of the campaign for truth and justice.",es,https://image.tmdb.org/t/p/w500/xsDZignwEmjUC1xlbJvq5izmGMt.jpg,0,César De Ferrari,"Universidad Autónoma de México, Cinemateca Uruguaya"
El eterno retorno,1985,,,es,https://image.tmdb.org/t/p/w500/wth9ZutVOlGiUKNt1mYkEg0rNaZ.jpg,0,Rafael Montero,
Die Föhnforscher,1985,"18, 35","The foehn researcher paints watercolors in which he documents the state of the world and records his visions of what is happening, while he berates the Minister of the Interior savagely. The film tells the imaginary story of the Bavarian Jammersee in fragments. The nuclear missile “Herrsching 2” - the Bavarians have finally provided for their own defense - is to be stored in a depot at the Jammersee. However, this comes into conflict with the other plan to fill the Jammersee with the ashes of the six million murdered Jews.",de,N/A,0,Herbert Achternbusch,Herbert Achternbusch Filmproduktion
Hallazgo sangriento,1985,,Mexican feature film,en,https://image.tmdb.org/t/p/w500/aUrpIC3lctBeeiosTcEGF2wCBdK.jpg,5,N/A,
Memoriales perdidos,1985,,"In the 16th century, an envoy from the pope and the king of Spain arrives in New Spain to deal with the case of Augustinian Alonso, in a state of autism by ingesting herbs given to him by the native Tlacuilo Camistli, who has been accused of sorcery. The envoy speaks with him and asks for the grass and ingesting it can communicate with Alonso, who contemplates in an internal vision a shining light that reflects the divine goodness. The envoy gets a dagger to Camistli and he takes his life. The envoy destroys the memorials he would send to Europe and decides to stay.",es,https://image.tmdb.org/t/p/w500/hBoQMtu0BP5YZgs0VGkHjnB2iJQ.jpg,5,Jaime Casillas,"Cooperativa Río Mixcoac, Instituto Mexicano de Cinematografía"
El narco,1985,"28, 80",,es,https://image.tmdb.org/t/p/w500/1P70l03hKP53zbu4gYIscmYsWrg.jpg,5,Alfonso Perez de Alba,Corporacion Cinematografica Astro
Sex Virgin Unit: Party of Beasts,1985,,"This film explores the lives of several disenfranchised urban residents, including a woman whose sole companionship comes from her erotic attachment to a mannequin, a man hired to rape women, and other assorted victims of urban alienation.",ja,N/A,2.5,Hisayasu Satô,"Shishi Production, Toei Central Film"
Toña Machetes,1985,"10749, 18, 53",A woman adopts a child and discovers that she can love again despite facing a wicked man.,es,https://image.tmdb.org/t/p/w500/xhvi4fQQ5oVys5T7c9nkYABFc1G.jpg,5,Raúl Araiza,Producciones Pedro Infante
Η Γυναικάρα Απ' Το Κιλκίς,1985,35,"Fed up with her unbearable and good-for-nothing husband, a proud Pontian-Greek woman from Kilkis decides to try her luck in the bustling city of Athens in search of a better future. But, can she make it big all alone?",el,https://image.tmdb.org/t/p/w500/hNbq4yVfhxWcvDblKegTr4uXqmn.jpg,4.5,Ilias Mylonakos,
Kabhi Ajnabi The,1985,"10749, 18",,hi,N/A,0,N/A,
Pathamudayam,1985,18,"B. G. Menon recruits Vikrman, a criminal and the lookalike of Jayamohan, an honest cop who was killed by Lion C. Menon's men, to nab him.",ml,N/A,7,J Sasikumar,
Daughters of Eve,1985,"27, 18, 80","In the remote countryside of Ilongo, various women are sexually abused by local men. Two sisters meet Simon, the most attractive man in the village, and fight over him - one constantly haunted by Catholic dogma because of the abuse she suffered previously.",tl,https://image.tmdb.org/t/p/w500/jmB3Pk8xK3R439xHa7ko7vdx0FH.jpg,5.6,Elwood Perez,Viking Films International
Varieté,1985,"35, 18",An actor's troupe puts up a variety show.,el,https://image.tmdb.org/t/p/w500/uyNQIPqlvvQ7XsTz5FwNYjcoKE9.jpg,5,Nikos Panayotopoulos,"Movielab, Greek Film Centre"
The Rape of Aphrodite,1984,18,"The story of the Cyprus' turbulent recent history using the device of a desperate man, Evagoras (Costas Timvios), who returns to the island after years of absence to look for his wife and son. His family disappeared while they were visiting his native village on Cyprus, just when the Turkish army invaded (1974). As Evagoras goes out on his search each day with a friendly taxi driver, flashbacks illustrate the recent history of the Greek Cypriots, and the normally quiet Evagoras heads closer and closer to a militant stance.",el,N/A,0,Andreas Pantzis,"Cinema Advisory Committee of Cyprus, Greek Film Centre, EPT, Cinemagic, Echo Studio, Optical Studios, Suite Sixteen, Tone Studio"
Y'a pas le feu...,1985,35,"A pyromaniac troubles the quietness of Boneuil, a small French village. The mayor decides to hire a team of young benevolent firemen, unfortunately more interested about chasing girl than putting fires out.",fr,https://image.tmdb.org/t/p/w500/ilLqc70AmJq2wYliTPZWPF3RgAw.jpg,3.3,Richard Balducci,JAPHILA PRODUCTION
Nothing is Forgotten,1985,"53, 18, 9648",A repatriated man is killed in a small town. No one knows who the killer is. The chief investigator takes the case himself and starts unraveling the mystery.,sq,https://image.tmdb.org/t/p/w500/i1GQgQM4oZXvnB3dsfZ05B0Azua.jpg,0,Esat Ibro,
"Green Field, Red Field",1984,"18, 10752","World War II. The anti fascist youth attracted broad masses of the people on the football fields turning these sport events into manifestations against the occupiers. Such were the matches between the amateur team ""Shprefeja"" and the fascist teams. Entering the field with the conviction that they will beat the fascist team at all costs, the Albanian players and its supporters turn the sport field into a battlefield.",sq,https://image.tmdb.org/t/p/w500/zvFkuDfgWM4Q1E46WqQ678CSU5t.jpg,0,Gëzim Erebara,
Shadows Left Behind,1985,18,"Agron and Marjeta are happily engaged until in a trial presided by Agron, two people accused of theft reveal facts that implicate Marjeta's father. Agron is torn between love and duty.",sq,https://image.tmdb.org/t/p/w500/2ufbrlQjDpWdpIYmVnwvEVUc1dU.jpg,4.7,Esat Musliu,
Who Dies Standing,1984,"36, 18",Film based on the life and patriotic activities of teacher Petro Nini Luarasi.,sq,https://image.tmdb.org/t/p/w500/1h99aRtEpLGGwxjDNxLDdhJeftH.jpg,10,Vladimir Prifti,
Mondi and Diana,1985,"10751, 18","Mondi, a schoolboy, is good at lessons but he is rather impulsive. His young and inexperienced teacher fails to see him for what he really is and in a sort of way contradicts him. While his father follows closely the positive inclinations of his son and helps him to form his personality.",sq,https://image.tmdb.org/t/p/w500/5gkJuq26bx4po1NZ19G8vFbLycb.jpg,0,Besim Kurti,"Shqipëria e Re, Albfilm"
The Autumn Rains,1984,18,"In a weather of unexpected rains, work is suspended at the dam of an important hydropower station and the safety of the project is jeopardized. The situation weighs heavier on the chief designer, eng. Ilir, who together with his comrades does his best to come out of this difficult situation.",sq,https://image.tmdb.org/t/p/w500/lUlCiV2OEibs6ocwTjsCOt7D4kj.jpg,0,Spartak Pecani,
Taulant Wants a Sister,1984,"10751, 18","Taulant is a 4 year old only child, who is lonesome and wants a sister. However, despite his request, his parents keep ignoring him. Slowly, his parents start listening to him more and decide to consider his request more seriously.",sq,https://image.tmdb.org/t/p/w500/zdaFDtFaWTDss5pXjatJiANXVMZ.jpg,8,Xhanfise Keko,"Shqipëria e Re, Albafilm Studio"
Speak Up!,1985,"10749, 18","Silvi's husband dies in an accident. For a period of time, she loses interest in life. However, life goes on, and Silvi recovers. She falls in love with Ardi, but discovers that he is an accomplice in a theft of state property. She is the only witness, so Ardi asks her to stay silent, which leads to Silvi falling into a moral dilemma.",sq,https://image.tmdb.org/t/p/w500/lWk7euPjr62GC4qBQBrpjoTawXl.jpg,0,Spartak Pecani,
The Decision,1984,"10752, 18","The events of film take place in the first days of May 1942 when Albania was under fascist occupation.The enemy is trying by all means to discover the leadership of the Communist Party of Albania wipe it out along with the people's National Liberation Movement. In this grave situation,the communists are faced with counter attack. The film reflects the stormy days of war, the ferocity of the enemy and the strength of the Party and the people who remain undaunted by terror and violence.",sq,https://image.tmdb.org/t/p/w500/iCv3RFG4QW67XnblzWoNGd6Ze3I.jpg,0,Kristaq Dhamo,
Epic,1985,16,"During a massive flood, two children are rescued by a family of dingoes, which subsequently raises them as their own. When the children come of age, they must go out into the world and collect the ""secrets of life"", before becoming the new king and queen of the dingoes.",en,https://image.tmdb.org/t/p/w500/13WXcLd63bFV9kcKNmjV5rduv1G.jpg,6.2,Yoram Gross,Yoram Gross Films
A Journey Through Fairyland,1985,"14, 10751, 16","A boy, the son of famous musicians, is kicked out of a music university when he spends too much time with tending plants. A flower fairy helps him out as thanks for his treatment of the plants.",ja,https://image.tmdb.org/t/p/w500/crwtUlADMtBGgQ5aR48SN18dWth.jpg,4.9,Masami Hata,Sanrio Communications
Marc Chagall,1985,99,"With lovers and violinists hovering overhead and unique colour compositions, Chagall advanced to the greatest art legend of the 20th century. Raised in a Jewish family in White Russia, painting took him out of the poverty-stricken, provincial limitations of his youth and brought him to the Parisian art world. Formed by the Jewish-Russian culture and the influence of the avant-garde in France, he was able to discover his own individual style. The film follows Chagall’s tracks from the viewpoint of an English artist. Starting in the Parisian artist colony “La Ruche”, he takes us on a voyage of discovery to Chagall’s fantastic and mysterious world.",en,https://image.tmdb.org/t/p/w500/fBHI3P6I6IufCCVZao44VKGbjLI.jpg,0,Kim Evans,
Deep Blue Night,1985,18,"Baek Ho-bin, who is in the U.S. illegally, dreams of getting rich fast so that he can bring his pregnant wife over from Korea. After conning a Korean immigrant and running off to L.A. with her money, Ho-bin marries another Korean woman named Jane in order to procure a green card...",ko,https://image.tmdb.org/t/p/w500/4X25khnBjiBXIWgtpEGLz7bjPzN.jpg,5.7,Bae Chang-ho,Dong-a Export
Masacre en el río Tula,1985,"28, 80, 18","Based on a real event, twelve dead bodies are found in the Tula River, we see the events that lead up to the massacre in a tale of crime, vice, corruption and sleaze.",es,https://image.tmdb.org/t/p/w500/tlKOCIBlTZz0lKqXpleuJIBtWRN.jpg,6.2,Ismael Rodríguez Jr.,
Straight Hair at Nineteen,1985,18,"A young girl develops a crush on the family employee, but she must help him clear his ex-wife's name of murder.",ko,https://image.tmdb.org/t/p/w500/ww4aa64a45Wl8yNBg6wBxnZqPgb.jpg,0,Go Yeong-nam,
AIDS - Die schleichende Gefahr,1985,18,First German feature film about the human immunodeficiency virus.,de,https://image.tmdb.org/t/p/w500/rvnZ5MbJYximJLHR0je0fexCgek.jpg,0,Peter Grandl,"Galerie, Diva Film & Musik Produktion"
Doorman,1986,"9648, 53, 80, 35, 27","When the doorman of an expensive apartment building turns up with a broken neck, it doesn't attract much attention. But when it happens a second time, and then a third, the city starts to get nervous. The trail of murder and mystery leads from the posh lobbies of Park Avenue to the back alleys in the ""Wrong"" part of town. Terry Reilly would rather not get involved. He has his novel to finish, and he has the late shift as the doorman at the Biltmore to keep him busy. But when the murderer picks his building as the next target, Terry finds out that he'll have to solve the mystery to save his own neck.",en,https://image.tmdb.org/t/p/w500/sRV3PJHaRVE7Wrzg62yO3sp7DNt.jpg,0,Gary Youngman,
Doctor,1985,18,"Vladimir Kante, a high-ranking police official whom everyone refers to simply as ""Doc"" or ""the Doctor"" remains in office after the Italian occupation, but soon establishes ties with the Liberation Front. His hard work as a double agent pays off with many lives saved and a number of the enemy's plans revealed to the resistance. When the Germans march into Ljubljana (after the Italian capitulation), the Doctor continues with both his official and his secret work, but is caught by the Germans shortly before the end of the war. Will the Doctor remain loyal to his mission until the end, despite the death threats and brutal torture he is subjected to?",sl,https://image.tmdb.org/t/p/w500/wGCGTow8Oxln9Ksh0ilSPtooztz.jpg,0,Vojko Duletič,Viba film
Hinugot sa Langit,1985,18,"A woman is thinking of abortion, against her firm faith and family's wants.",tl,https://image.tmdb.org/t/p/w500/oJpj6jDZWyyVU9XXowzqsmHdNhn.jpg,10,Ishmael Bernal,Regal Entertainment Inc.
Rising Tones Cross,1985,99,"This film is a documentary composition of new jazz, New York as the city that generates it, and the musicians playing it.  The thoughts of the saxophonist Charles Gayle and the bass players William Parker and Peter Kowald from Germany accompany the film. Shot on 16 mm, this film remains one of a kind until today. Some of the recorded musicians have passed away - their spirits live on.",en,https://image.tmdb.org/t/p/w500/7iQRybIxv0K2sXzQYFS95vYYm0G.jpg,0,Ebba Jahn,
"Women, Women",1985,18,"Hyun-il and his wife are returning from a fishing trip when they get into a car accident with a drunken man. They end up killing him. They meet with the dead man's wife, Su-jin, to come to an agreement. Su-jin demands their house so they make her to stay in their house temporarily. Mi-young's nerves are on edge due to Su-jin. Mi-young meets Jin, Su-jin's neighbor, and finds out that Su-jin was once a hostess. But Jin tries to rape Mi-young and she ends up killing him. This sends Mi-young over the edge and she is confined to a mental institution. Too late, Su-jin goes to Mi-young to ask for her forgiveness and then she leaves.",ko,N/A,0,Go Yeong-nam,Hyeon-jin Films
Zamana,1985,,"Poona-based Satish is a professional photographer and lives with his pregnant wife, Sudha, and son named Vinod. While developing some photographs with his friend, Shyamlal, they come across one that shows a man strangling another. They report this to the police, and shortly thereafter several men show up at Satish's house, take the photos,the negative, kill Satish, then go to hunt and kill Sudha, Vinod and Shyamlal, but they manage to escape and travel to Bombay, albeit separately. Sudha gives birth to a boy and names him Ravi. Years later, Vinod, who lives with Shyamlal, is a police inspector, while Ravi, who has taken to a life of crime, works for a gangster/respectable citizen named J.D. alias Jogeshwar Dayal - a man who Shyamlal can identify as their father's killer, and the very man who has just given Ravi a contract to kill Vinod.",hi,https://image.tmdb.org/t/p/w500/chpp1fgoPwlOsRnr2mylJmicNKY.jpg,0,Ramesh Talwar,
Kırlangıç Fırtınası,1985,18,,tr,https://image.tmdb.org/t/p/w500/agZKK4sx1pwWuP1pnxNwm51GYaF.jpg,0,Atilla Candemir,Candemir Film
Looking for a Husband for Mum,1985,"35, 10751","8-year old Alek's parents are divorced and he lives with his mother. He can feel that after the divorce there has been a big void in her life. He decides to help her by finding a suitable husband. He first decides on an athlete, then a driver but none of them seem to be good enough for her. Then he runs into Chony, who immediately feels as the perfect fit for mum. Alek has to figure out how to make the two of them meet and at the same time divert mum's attention from uncle Mincho. All of his plans eventually fail but Alek comes to realize that he should not meddle with his mother's personal life and let her choose for herself.",bg,https://image.tmdb.org/t/p/w500/brxCGNSjha3UGK2EpM65J16Tj69.jpg,9,Mariana Evstatieva-Biolcheva,Boyana Film
Tropclip,1985,"10402, 35",Enterprising youths live many adventures when they decide to start a business specializing in making video clips for rock groups.,pt,https://image.tmdb.org/t/p/w500/d4M6LfTPAGFFyKghrRs9PlP95pG.jpg,0,Luiz Fernando Goulart,
Sangley Point Robbery,1985,28,A sensational bank robbery inside the U.S. naval base in the Phillipines.,en,N/A,0,Manuel 'Fyke' Cinco,
Adultery Tree,1985,18,The matriarch of a highly respected family orders one of her daughter-in-laws to kill herself unless she can produce a child within a year.,ko,https://image.tmdb.org/t/p/w500/ccGHYzfCFpZ5cAwEM7tG92kgdWj.jpg,7,Chung Jin-woo,Woo-jin Films
Cold in Colombia,1985,,"Seduced by the country, in which German director Dieter Schidor saw a decadent tropical charm, he brought together a varied group of people and involved them in the production.",de,N/A,0,Dieter Schidor,
Killer vs Killers,1985,"80, 28","A businessman recruits some thieves to steal a valuable chemical formula kept in an well guarded industrial site. The raid is successful, but once he has the formula, the man tries to get rid of those who worked for him.",it,https://image.tmdb.org/t/p/w500/jpQW0aFJhxckknwjgS3XGAkpLVi.jpg,4,Fernando Di Leo,
Mezek,1986,18,,cs,N/A,5,Vladimír Drha,Filmové studio Barrandov
They Don't Cut the Grass Anymore,1985,27,"Two Texas gardeners, who object to Northern attitudes and lifestyles, venture northward to cut lawns, trim hedges, and murder and mutilate Northern Yuppies.",en,https://image.tmdb.org/t/p/w500/5UMg6XGizUEBE4Z7u84vxqOeusz.jpg,3.6,Nathan Schiff,Hedge Productions
애마부인 3,1985,"18, 10749",,ko,https://image.tmdb.org/t/p/w500/fZ0k7i361KWPYleJjluPgIUEqW1.jpg,0,Jeong In-yeob,"Yun Bang Films Co., Ltd."
Dreams of the Strong,1985,"10749, 18","Il-bong was utterly defeated as a wrestling athlete. He decides against returning to his hometown and stays in Seoul. As he wanders the street, going from job to job, someone recommends him to become an actor. But the acting roles that are waiting Il-bong are in adult movies. At the set, Il-bong meets Ae-ja and falls in love with her. They give up the adult films and Ae-ja gets pregnant. Because they are desperately poor, Ae-ja has a miscarriage and Il-bong curses his incompetence. The two decide to part for one year. During that time, Il-bong becomes a male prostitute and makes a ferocious amount of money. But he has become tough without realizing it. After the year is over, Il-bong goes to their promised meeting place but Ae-ja is nowhere to be seen. Il-bong wails to the city.",ko,https://image.tmdb.org/t/p/w500/4XZh1sTTJS1SlvgHYcxgqEqFc9o.jpg,0,Shin Seung-soo,
