Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Sweet Dreams,2001,18,"Egon Vittori (Janko Mandic) is thirteen years old and does not have a record player. It is the beginning of the seventies and Yugoslavia seems to be the land of prosperity. Goods are being imported from the West, and these include American music, films and fashion. Everybody but Egon owns a record player. Finding his path among his family members, hippie owners of music records, schoolmates, teachers, communists and dissidents. Egon gets his record player in the end. And grows up somewhere along the way. Written by (Slovenian film fund)",sl,N/A,5,Sašo Podgoršek,"RTV Slovenija, Arsmedia"
Smokin' Stogies,2001,"35, 80","When ruthless NY Mob boss Tony Batts sends his trusted Capo Vinnie Marscone to Miami to trace $1 million in smuggled, but now missing, Cuban Cohiba cigars, things start to heat up. The Mob in Miami are also trying to help Vinnie find the missing Havana's ...but are they? Marscone is led on wild goose chases, kidnapped and held at gunpoint. With a fast boat, a beautiful blonde and a narcotics sniffing ex-U.S. Customs dog named ""Bruno"" Vinney tries to save the cigars and his life.",en,N/A,3,Vincent Di Rosa,Madacy Entertainment
Solitude,2001,,"A quietly meditative drama as hermetic and allusive as a minimalist short story. Spiritual discontent of three leads is compellingly rendered, but characters are too opaque for pic to strike dramatic sparks.",en,https://image.tmdb.org/t/p/w500/51noUUTd9btydhfzeYz0c3bYXKQ.jpg,0,Robin Schlaht,
Hole in the Sky,2001,18,"The film tells the story of a Drive-In worker and a young tramp who has been left alone by her boyfriend somewhere in Hokkaido. Things seem to work out at the beginning but as time goes by the newly formed relationship between the tramp and the Drive-In worker starts to show the workers harmful will of possession, which finally leads to the somehow sad but also optimistically interpretable ending.",ja,https://image.tmdb.org/t/p/w500/1SE0YQ4PGQjmfqiZubzH73DSsRB.jpg,5.4,Kazuyoshi Kumakiri,"Studio Beam, Flamingo, PIA Corporation"
Stripped,2001,99,"Nonfiction filmmaker Jill Morley documents her exploration of the exotic dancer (stripper) experience. Through tactfully selected and edited sequences, you get an insider's view into the job itself, how clubs chauffeur dancers, protect them, what's required of them, how much money they can make, tricks that dancers use to make more money, and keep clients at bay. By trying to work as a dancer, Morley gives the viewer a very personal perspective on the experience. Long-time professional dancers reveal personal anecdotes and feelings about how the job effects them in candid, personal interviews. A group discussion with several dancers is likewise illuminating.",en,https://image.tmdb.org/t/p/w500/bk12vfRgsEbGW99Jy9tL22zfTrK.jpg,4.2,Jill Morley,
The Sweetest Sound,2001,99,"Alan Berliner uses the internet to track down 12 men who share his surname, and invites them over for dinner in New York.",en,https://image.tmdb.org/t/p/w500/cuS6jp80qbDNsFDtvm5F0e3nLgC.jpg,7,Alan Berliner,
Tabloid,2001,,"A slimy television host, who makes a living by embarrassing celebrities, is tricked into revealing some dark secrets of his own.",en,https://image.tmdb.org/t/p/w500/c7YYE3hzfuUN4BrH4TPDy9mc6bD.jpg,4.7,David Blair,
Venus Talking,2001,"35, 18",Novellist Venus lives with her family out of Berlin and moves temporarily to the city where she is starting to write a new book. Her fans can watch her via a webcam. Away from husband and children she begins an affair with Fabrizio...,de,https://image.tmdb.org/t/p/w500/fqVCuEiesQUxlDEP5ltkawRYyVU.jpg,4.4,Rudolf Thome,
Second Class Citizens,2001,"18, 10749, 35","The movie examines the lives of the not-so-fortunate dregs of society through airy but uneven absurdist comedy. The unfortunates of the title are mentally challenged people, some of whom could be termed insane - or merely inane.",ru,https://image.tmdb.org/t/p/w500/yPn6wi6mATOY5PESEfpNYMWBVo2.jpg,3,Kira Muratova,"Ukrainian Ministry of Arts & Culture, Odesa Film Studio"
Wasabi,2001,"18, 28, 35","Hubert is a French policeman with very sharp methods. After being forced to take 2 months off by his boss, who doesn't share his view on working methods, he goes back to Japan, where he used to work 19 years ago, to settle the probate of his girlfriend who left him shortly after marriage without a trace.",fr,https://image.tmdb.org/t/p/w500/uo3MBDwn3o32GJzFyClm7r1ierb.jpg,6.6,Gérard Krawczyk,"Canal+, TF1 Films Production, Tobis, Destiny, EuropaCorp, Victor Company of Japan (JVC), Samitose Productions"
We Sold Our Souls for Rock 'n Roll,2001,99,"Penelope Spheeris presents an amazing chronicle of the travelling musical carnival known as OZZfest, the most successful summer concert tour for the last five years. Complete access to incredible material sends this documentary film into the realm of pure entertainment. Unforgettable moments from zealous religious protesters, outrageous fans and the guys (and girls) backstage provide an insightful view into the soul of white, middle-class America. A stunning and sometimes disturbing glimpse of a cultural movement, this film is sure to be a reference for historians for decades to come. This comment on Middle America skates the line between your worst nightmare and the best time you’ve ever had. Features interviews with, and performances by BLACK SABBATH, SYSTEM OF A DOWN, SLIPKNOT, PRIMUS, ROB ZOMBIE, GODSMACK and more.",en,https://image.tmdb.org/t/p/w500/iYyk4hZ09lOieIqUi2y0vLO9Mjr.jpg,5,Penelope Spheeris,
WillFull,2002,"35, 14","Catherine (Anna Lise Phillips) returns to Australia after years abroad only to be confronted by her wilful mother, Katya (Anne Looby)... a ghost with attitude and a wardrobe to match.",en,https://image.tmdb.org/t/p/w500/urDYcFyGlqNs5Peyf46zQRG7ss5.jpg,6.5,Rebel Penfold-Russell,
Won't Anybody Listen,2001,"10402, 99","NC-17, whose members included Frank Rogala, Vince Rogala, and Robin Canada, spent two decades playing bars in Los Angeles and Orange County. From 1980 to 1990 they were billed as Exude.  They had a college playlist hit with ""Boys Just Want to Have Sex"" and got two videos on MTV. In 1990 they changed their name to NC-17 and revamped their style into a grungier more Floyd-influenced sound.  Filmmaker Dov Kelemer made a documentary of their career struggles. Once the movie was completed--it played on cable, at film festivals, and a few theaters.  It's available from the www.anybodylisten.com site.  NC-17 has since become inactive, as the members have scattered over several different states. Lead vocalist Frank Rogala remains active on the OC music scene.",en,N/A,8,Dov Kelemer,
The Zeros,2001,,"A slightly futuristic dark comedy about a young man who finds out he is dying, and goes in search of his first love.",en,https://image.tmdb.org/t/p/w500/6Vig55540OVUHCuPkUHiAckZq5n.jpg,4.5,John Ryman,
(H) Historias cotidianas,2001,99,Documentary about the life of six sons of disappeared parents during argentine dictatorship  between 1976 and 1983.,en,https://image.tmdb.org/t/p/w500/x4tLLNSzUJWPdyyTm40rLxITpoM.jpg,5.7,Andrés Habegger,
Null Uhr 12,2001,80,,de,https://image.tmdb.org/t/p/w500/usnrON3kHybG6d3RVSlmyYbrhKP.jpg,6.1,Bernd Michael Lade,
ABC Africa,2001,99,Abbas Kiarostami shoots a documentary about the AIDS crisis in Uganda.,fa,https://image.tmdb.org/t/p/w500/mRtbkFt1bXNrlYMC3OJWYX4IYht.jpg,4.9,Abbas Kiarostami,
Turning Paige,2002,18,"A young would-be writer is forced to confront her past upon the return of her angry, wayward brother.",en,https://image.tmdb.org/t/p/w500/z4BUkQ76x81Fw0uyJqlJkmdBGzV.jpg,6.5,Robert Cuffley,"Filmoption International, CTV, Chaos, a Film Company, Features First: NSI, Movie Central, NB Film, The Movie Network"
Behind the Painting,2001,"18, 10749","An older Nopporn looks at a simple painting and recollects the story behind it. As a young student in Japan, he once met and fell in love with Kirati, who was unhappily married to an older man.",th,https://image.tmdb.org/t/p/w500/pzGt7goSdzZikgKQwK14nPaCajk.jpg,6.3,Cherd Songsri,Sahamongkolfilm
"The Bread, My Sweet",2001,"18, 10749","Dominic works round the clock: nights making biscotti for his family's bakery in a working-class Italian neighborhood in Pittsburgh, then days downtown where he's a specialist in firing people at a company that negotiates mergers. He's thrown for a loop with he learns that Bella, an elderly neighbor who's his family's closest friend, has but a few months to live. All her life, she's saved money in coffee cans for her daughter, Lucca's, wedding, but Lucca is off in foreign lands, initially as a Peace Corps volunteer, and doesn't need a man. Dominic vows to bring Lucca home and convince her to marry him to fulfill Bella's most fervent wish. What will Lucca say?",en,https://image.tmdb.org/t/p/w500/5diOIko5Qt8r7vBMNbPeSxkX2Ju.jpg,5.4,Melissa Martin,
O Chamado de Deus,2001,99,,pt,https://image.tmdb.org/t/p/w500/hJlfnOe2p9X2vHHIoEdKjH3fgga.jpg,0,José Joffily,Coevos Filmes
Friend,2001,"28, 18, 80","Despite their different family backgrounds, four friends grew up together in the wearisome years of the 70s. But as time goes by, each of them takes a different life path.",ko,https://image.tmdb.org/t/p/w500/5uDnGpRBJ8ybemUliVSgABiD5QO.jpg,7,Kwak Kyung-taek,"Cineline 2, Korea Pictures"
Criss Cross,2001,"9648, 53","The mysterious death of a woman in a dentist chair, and a $2.5 million life insurance claim, leads detective Nick Slaughter on a shocking investigation. Monica Cobb, a sexy and deceptive suspect, may be both perpetrator and victim in the case of extreme deceit. Nick must untangle her web before she kills all her conspirators, frames him for murder, and eludes capture through plastic surgery.",en,https://image.tmdb.org/t/p/w500/rwwVSPcsrVXPEXAieq52VfiSk4N.jpg,6,Sam Firstenberg,
Curse of the Seven Jackals,2001,,"While serving as a test subject for a synthetic blood product, Bernard (Kevin Barnes) waits for each of his injections inside a suburban motel room. He develops a friendship with the helpful maid (Jill Carnes), but being a medical guinea pig gradually takes its toll on Bernard's sanity. Soon, he believes he's a mummy whose synthetic blood will grant him eternal life. Chris Jolly directs this indie horror flick shot in minimalist black-and-white.",en,N/A,0,N/A,
Dirt Boy,2001,"18, 9648, 53","Life wasn't easy for young Henry. The tragic loss of his mother the day he was born plagued his relationship with his father. Then he began hearing voices whispering in the dark like a long needed friend saying, ""Do it for Daddy, show him you care!"" What Henry does for daddy sets in motion the most horrific, brutal, psychological monster that Cape Cod has ever seen!",en,N/A,0,N/A,
Folle de Rachid en transit sur Mars,2001,,"A film made up of 4 baroque, kitsch, queer and colorful shorts including the controversial cult ""My buBuddy Rachid"" and ""The Elephants of the Planet Mars""",fr,https://image.tmdb.org/t/p/w500/yCrha2qucGUgK2GhmqJRYKeWZ1w.jpg,0,Philippe Barassat,
The Escape,2001,,"In the summer of 1928, several inmates from the National Penitentiary in Buenos Aires managed to escape. The film narrates the fate of each of these runaways in search of their destiny - tough men with their own ethical codes and ready to do anything not to return to prison. Some of them will suffer violent deaths, while others manage de disappear. Sordid and moving stories, not excluding tenderness and love, mercy or horror sealed with a pact of prison love that will remain in the heart of Buenos Aires, as witness of the yearned-for freedom.",es,https://image.tmdb.org/t/p/w500/jGquF8qdPrbrXvVJCtkayK048AP.jpg,5.9,Eduardo Mignogna,
The Dark Side of the Heart 2,2001,"18, 10749","The sequel to the blockbuster Argentinean smash hit. After ten years, Oliverio is still intrigued by the works of great poets and continues to search for true love. When he meets the beautiful... The sequel to the blockbuster Argentinean smash hit. After ten years, Oliverio is still intrigued by the works of great poets and continues to search for true love. When he meets the beautiful Miranda, she suggests that they both move in together and find jobs. Oliviero, however, leaves Miranda in search of his first love Ana who he met ten years prior. Once in Barcelona, he realizes that Ana's life has drastically changed and their love is in the past. Soon, he meets poet and circus performer, Alejandra. Oliviero becomes smitten and desperately tries bond with her, but she makes things a little more difficult that he ever imagined.",es,https://image.tmdb.org/t/p/w500/iylw77DpdyvTyVDXJNRogTvlSp6.jpg,5.8,Eliseo Subiela,"Enrique Cerezo, CQ3 Films, Tornasol Media, INCAA"
Maldita Cocaína,2001,"53, 80","A father searches for the drug dealer responsible for his daughter's death. He kidnaps who he believes is the girlfriend of one of the thugs; the woman turns out to be an undercover agent of the DEA, who will help him carry out her revenge.",es,https://image.tmdb.org/t/p/w500/9pbolrj382XMMWG7ve9ZKd6B1N.jpg,3,Pablo Rodríguez,Guemont Films
Human Trash,2001,18,A washed-up former punk rocker is frustrated by his work at his grandmother's hot spring.  He returns to Tokyo and finds himself entangled in a web of crime.,ja,https://image.tmdb.org/t/p/w500/uMBXOq32U9OEUHcmtQEXklw5SMN.jpg,0,Takehiko Nakajima,"WOWOW, Bandai Visual"
Philosophale,2001,"80, 28, 53",,fr,N/A,0,Farid Fedjer,
Quo Vadis,2001,"18, 36","Ancient Rome, during the time of Emperor Nero. Vinicius, a young patrician, falls in love with the beautiful Lygia, the daughter of a Barbarian commander who was killed in battle, and wants her for his concubine. For Lygia, a Christian, being a pagan's concubine is a severe sin and disgrace. However, when Vinicius is wounded, Lygia cares for him, and starts to reciprocate his feelings. Vinicius, in return, becomes interested in Christian learning and asks Apostle Peter to teach him. In the meantime, Emperor Nero accuses Christians of having started a great fire in Rome. He encourages the imprisonment, torture and murder of his Christian subjects.",pl,https://image.tmdb.org/t/p/w500/rzePNmvU9Kczxu60TUoyzVED5xy.jpg,5.7,Jerzy Kawalerowicz,"Chronos Media, HBO, Kredyt Bank PBI S.A., TVP, Zespół Filmowy Kadr"
Gangs from Rosario,2001,35,"City of Rosario. After three decades in prison together in the same cell, Tito and Castor are released. Outside the youth's friends await, as well as mines, tango, nights of drunkenness and a suitcase full of money hidden in the Parana River. They will try to seize the time and live every second trying to retrieve each of those thirty years behind bars. And when things become complicated they will cover each other as they always did.",es,https://image.tmdb.org/t/p/w500/Aj7s4h8WMTgP5BbLhQyVHPVKqX0.jpg,4.5,Rodrigo Grande,
Sexy Boys,2001,35,"Friends since high school, 20-year-olds Seb, Frank and Manu are navigating their college years with humor and a longing for romance. Through a series of ridiculous accidents, each young man learns to look for love in unexpected places.",fr,https://image.tmdb.org/t/p/w500/psxU8WwLXx8m8EOw0kSq19Icv52.jpg,3.9,Stéphane Kazandjian,"Delante Films, Pathé Image, M6 Films, Gimages 4, Natexis Banques Populaires Images 2, Canal+, M6"
Shredder,2003,"35, 27","At an exclusive, secluded North American ski resort up on Mount Rocky Summit, brutal slashing, severing and beheading on a group of teenagers are taking place and are believed to be the work of a mysterious skier dressed in black.",en,https://image.tmdb.org/t/p/w500/bc9ZGpJia5aj5GBLZ020NwpvU5B.jpg,4.8,Greg Huson,"MGM Home Entertainment, Scorpion Releasing"
Spiders II: Breeding Ground,2001,"27, 878","Happy couple Jason and Alexandra lose their sail yacht in a storm and are grateful to get picked up by Captain Jim Bigelow's commercial carrier. Suspicious about the ship's doctor and realizing the ship is improbably empty and the radio not broken as the crew claims, Jason starts snooping around.  Bodies on meat-hooks, genetic experimentation and giant spiders are what he finds.",en,https://image.tmdb.org/t/p/w500/3HG6vktKdJGy06PRLLwuw8vUdEc.jpg,4.618,Sam Firstenberg,Nu Image
Stakaman!,2001,35,"A not yet recruited mathematician travels to Kastoria to accept the inheritance that his mother left him, alongside his daughter and two crazy old men, one of which might be his biological father.",el,https://image.tmdb.org/t/p/w500/wCPVJlXiTXhJfIQpiZ88YmxzBun.jpg,5.1,Antonis Kafetzopoulos,"Bad Movies, FilmNet"
The Crossing,2001,99,"French national Stéphane Bouquet, the illegitimate son of a U.S. soldier, goes looking for the father he never met in the United States' heartland.",fr,N/A,5,Sébastien Lifshitz,"Lancelot Films, CNC"
Birdland,2001,18,"In hope to find his lover, a Mainland Chinese A-Fei, comes to Taiwan. He is mistaken by others to be a missing taxi driver. Seeing all those roads named after Chinese provinces, A-Fei believes he can surely do this. At the same time, a gangster movie is about to shoot⋯",zh,https://image.tmdb.org/t/p/w500/i3sClfgcVhPD6OW5BfZFVy2evE8.jpg,0,Huang Ming Cheng,
Mafioso: The Father The Son,2004,"28, 18, 53","When the head of a mafia clan is perceived to be weakening, his family suffers a series of attacks. It is up to his son, Frankie, to figure out who’s behind the plot before they are all wiped out.",en,https://image.tmdb.org/t/p/w500/v5XlSD3T1gwePrOJ27ThzmGQD80.jpg,5,Anthony Caldarella,
Fighting Chance,1999,"28, 18","Ex-cop Damon is trying his best to keep his younger brother Joe on the right track to winning the U.S. Kickboxing Championship. The only problem is Joe’s restless attitude toward living in Damon’s shadow. In a frantic search for his own identity, Joe gets mixed up with a crime family that heads one of the most dangerous underground fight circuits. Now it’s up to big brother Damon to bail him out.",en,https://image.tmdb.org/t/p/w500/uUvopwuCUlDSDLbhXQUsFD4uFEK.jpg,0,Donald Farmer,Star Quest Entertainment
Flying Virus,2001,"27, 28, 53, 878","After a series of Amazonian Indian attacks on US owned petroleum installation in Brazil, both governments start a secret 'special program'. In fact colonel Ezekial's men use GM killer bees to eradicate the tribes. During an Indian attack, reporter Ann Bauer is stung, yet survives after a mysterious rescue. Dr. Stephen North realizes the venom has priceless healing powers and smuggles the bee aboard a flight to New York. Bauer, her nearly-divorced husband, Martin, who is aboard and her friend, US State Department project representative, Scotty, face potential mass-killing after turbulence releases the bees aboard.",en,https://image.tmdb.org/t/p/w500/j7o2AQIexOMdVPSzJIZpP9ATh6Y.jpg,3.9,Jeff Hare,American Cinema International
Days,2001,18,"Bank manager Claudio is 35 and gay, and he's been HIV-positive for a decade. He's managing the illness, but his strict regimen of medicine has turned him almost robotic. His relationship with partner Dario has also grown stale. When Claudio reunites with the mysterious Andrea, an old flame, the dullness of routine is suddenly broken. But soon, Andrea's romantic view of life tempts Claudio to engage in dangerous unprotected sex again.",it,https://image.tmdb.org/t/p/w500/sR3eedvOtgnDiTkFGnfd494BMBb.jpg,4.9,Laura Muscardin,
Girl for Girl,2001,18,"Ben and Jeff are about to take their successful Internet startup company public and hit the jackpot for which they have been working so diligently. Ben is dating a beautiful yoga instructor named Caitlin, while Jeff is seeing Sara, an ambitious model. However, the men decide that they are suspicious enough of their respective girlfriends' intentions to set up a little test of their fidelity, and each sets out to seduce the other's lover.",en,https://image.tmdb.org/t/p/w500/zyvIorgs9O2IR88Oy8xzb6zxN2n.jpg,5,John Quinn,Indigo Entertainment
Hail Sid Caesar! The Golden Age of Comedy,2002,"35, 99","Hail Sid Caesar! The Golden Age of Comedy is a must see for all fans of Sid Caesar and television comedies. The DVD  shows how Sid assembled a team of comedy writers for his shows - Your Show of Shows and Caesar's Hour. I was blown away by the list of talent that contributed. Names such as Neil Simon, Mel Brooks, Woody Allen, Carl Reiner, Imogene Coca, Howard Morris, and Larry Gelbart. The story is told by Rob Reiner, and profiles Sid Caesar and the effects success had on him. It tells the amazing story of what it was like to write, produce, direct and perform in a live show every Saturday night, for seven years. The DVD features digitally restored kinescopes, rare photos, personal memorabilia and recent interviews with the writers, Sid Caesar, Nanette Fabray, Caesar Florence, Drew Carey and Joel Siegel. It is a wonderful history lesson in television in a mere 90 minutes.",en,N/A,0,N/A,
The Man Of The Badlands,2000,99,A documentary about Luc Moullet and the mountainous locations featured in his films.,fr,https://image.tmdb.org/t/p/w500/shIj6igesY5gPqOorYunceMmWXE.jpg,8,Gérard Courant,"Jakaranda, Aqui TV, CNC"
I Saw Mommy Kissing Santa Claus,2002,"35, 10751, 10770",A boy witnesses his mother kissing what he believes to be is the real Santa Clause and retaliates with mischief.,en,https://image.tmdb.org/t/p/w500/qYT1IElPInc5D4GhI6nqM7FgDTg.jpg,5.9,John Shepphird,Regent Entertainment
Inertia,2001,10749,"Joseph is in love with Laura. Laura is in love with Bruce. Bruce is in love with Alex. Alex is in love with Joseph. While a mysterious germ in the water supply threatens the population of Winnipeg, Canada, four love-struck individuals struggle with a greater illness - the randomness and intensity of their own desire. A love triangle with four people.",en,https://image.tmdb.org/t/p/w500/hYugGcyzlreocFlFc4vj9sBM1qY.jpg,6,Sean Garrity,
Jan Dara,2001,"10749, 18","Jan is a boy growing up in 1930s Siam in a wealthy, dysfunctional family where sex has a huge impact on everyone's lives. Jan is viewed by his father as cursed, since his mother died giving birth to him.",th,https://image.tmdb.org/t/p/w500/vE9h8C2FiOLXwli7NsTcn2MyWm6.jpg,5.965,Nonzee Nimibutr,Tai Entertainment
Killer Tattoo,2001,"28, 35, 80","Set in a future Bangkok, the story picks-up after a hit-gone-wrong on Iron Cop, the area police chief. The would-be killer Pae, together with his equally inept collection of thugs, now become wanted men themselves as the Thai underworld bristles with the shame and dishonor of such an ignoble bungling.",th,https://image.tmdb.org/t/p/w500/piXvXR15igHryNOhsJnTpFJOgnK.jpg,6.4,Yuthlert Sippapak,R.S. Film
Light of My Eyes,2001,"18, 10749","Antonio is a fallen angel, a rootless chauffeur in Rome, who relates only to the lonely heroes in the science fiction novels he grew up with. Only through a chance meeting with Maria, a woman struggling to hold onto her daughter and her business, does he discover a hope that's been in his detached existence.",it,https://image.tmdb.org/t/p/w500/vEK8ygQtENw31dEZlFy8mKBzKTr.jpg,6.6,Giuseppe Piccioni,"Albachiara, RAI Cinema, Tele+"
"Max, Sally and the Magic Phone",2001,"16, 10751, 35","Max and Sally, the heroes of popular Czech animated series are leaving the TV in order to become a regular boy and girl.",cs,https://image.tmdb.org/t/p/w500/1qdTuZq839nezzp5tLZEDLF82Ij.jpg,3.8,Václav Vorlíček,"Ateliéry Bonton Zlín, Luxor, Beijing TV and Film Arts Center"
Mike Bassett: England Manager,2001,35,"After England's football (soccer) manager has a heart attack, Mike Bassett is hired as the new manager and promptly announces the team will win the World Cup.",en,https://image.tmdb.org/t/p/w500/vfbWbgkF5jFOqytHIVnq2eH3Gy5.jpg,7,Steve Barron,"Hallmark Entertainment, Artists Independent Productions, Film Council"
The Emperor's New Clothes,2001,"35, 18","Napoleon, exiled, devises a plan to retake the throne. He'll swap places with commoner Eugene Lenormand, sneak into Paris, then Lenormand will reveal himself and Napoleon will regain his throne. Things don't go at all well; first, the journey proves more difficult than expected, but more disastrously, Lenormand enjoys himself too much to reveal the deception. Napoleon adjusts somewhat uneasily to the life of a commoner while waiting, while Lenormand gorges on rich food.",en,https://image.tmdb.org/t/p/w500/iTonTn91U4X1px7KXAHTFnIA4ud.jpg,6.7,Alan Taylor,"Film4 Productions, Mikado Film, Redwave Films, Senator Film, Panorama Films, RAI"
The Mystic Masseur,2001,"18, 35","Circa 1940 in Trinidad, still a British Colony, lives Ganesh Ramseyor, of East Indian origin, along with his wife, Leela. He longs to reach out to people, especially to Hindus, in order to promote the Hindu Faith, and be known as a writer. He does get considerable success, so much so that he becomes famous as a miracle worker, having cured a man of sharing intimacy with his bicycle; prevented a man from believing that he can fly; and convincing a young woman to end her fast. His fame spreads all over the island and thousands throng to seek his blessings, which he does dole out quite benevolently, without charging any fees from the poor and the needy. He then decides to spread his wings by challenging the local politician Pandit Narayan Chandrashekhar alias Cyrus T., and takes over The Hindu Organization, thence opening his way to a seat in the prestigious Member of the Legislative Assembly",en,https://image.tmdb.org/t/p/w500/1fDDSFAONrsfWf2yQX8up0iuiZW.jpg,5.1,Ismail Merchant,"Merchant Ivory Productions, Pritish Nandy Communications"
Escort Service,2001,18,"Claudia makes Katrin to work for her provider for Claudia's material security and to leave the ""shitty work outside"". They are both prostitutes. Katrin learns that the price for being independent is high and goes with physical destruction.",de,https://image.tmdb.org/t/p/w500/cMlfqejCOxyhCOPMGTv8o5RJPhb.jpg,0,Franz Novotny,"Novotny & Novotny Filmproduktion, Epo-Film"
