Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Stuck,2002,"18, 35, 53","Four people, four walls, four stories, four truths.",en,N/A,5,Lindsay Bourne,
The Supplement,2002,18,An examination of the relationship between an indecisive medical student and his fiancee.,pl,https://image.tmdb.org/t/p/w500/uBzn6Ir6IUet5Qvo2emwFEhTXXe.jpg,6.5,Krzysztof Zanussi,"Studio Filmowe Tor, Cinematography Committee APF, Non Stop Film Service, Wytwórnia Filmów Dokumentalnych i Fabularnych"
Tiptoes,2003,"35, 18, 10749","A man is reluctant to tell his fiancee that his parents, uncle and brother are dwarfs.",en,https://image.tmdb.org/t/p/w500/m609NhpkIUzAyIWgQYaaPSIsWFO.jpg,4.1,Matthew Bright,"Marshak / Zachary, Langley Productions, StudioCanal, Wild Bunch, Canal+"
Shangri-La,2002,"35, 18","Shangri-La follows the lives of a group of homeless people in Japan who run into a man who nearly commits suicide and decide to help him out of his financial troubles. Using their various ingenious resources they embark on a complex scheme to blackmail a crooked businessman, whose bankruptcy claim has put people out of work. It’s a fun romp as these seemingly homeless people manage to outsmart the very people who cast them from society.",ja,https://image.tmdb.org/t/p/w500/WRkafm3ettgNMcTLPr8pQTVwJx.jpg,7.4,Takashi Miike,
The Sea Is Watching,2002,"18, 10749","O-Shin is a young brothel worker who, one night, helps a young samurai escape from his pursuers. Against the warnings of her fellow workers, particularly Kikuno and the brothel's owner, O-Shin falls in love with the samurai.",ja,https://image.tmdb.org/t/p/w500/cEmmSvxEg1C2CSJ4qFdo06fyjzG.jpg,5.9,Kei Kumai,
Warriors of Virtue: The Return to Tao,2002,"14, 28, 12","Warriors of Virtue: The Return to Tao (set a few years after the original film) sees a new villain, Dogon, seize control of Tao, a parallel universe forming the film's major setting. On Earth, 12–year–old Ryan and his friend Chucky arrive at a martial arts competition in Beijing, whereupon they are unexpectedly taken to Tao. There, it is shown that they are to become Warriors of Virtue.",en,https://image.tmdb.org/t/p/w500/dHLsR4ekmo8X5RZi8PX0OJ2WYuV.jpg,3.9,Michael Vickerman,"Crawfords Australia, Film Brokers International, WOV2 Productions"
Waterloo po česku,2002,35,,cs,https://image.tmdb.org/t/p/w500/lOQykZZQRbxpDPfsArOFxZbA2rZ.jpg,1.5,Vít Olmer,"Diamant Film, FV Plast"
A+ Pollux,2002,"10749, 35, 18","Halvard Sanz believes in the principle according to which we always meet people who really interest us twice. It’s written in the tables of how the world works, right next to the law of series and the constant speed of light. Halvard therefore believes that he’ll be able to find Pollux again. She’s the woman of his dreams, but he didn’t get the time to tell her so. Dizzy as a bee, he’ll charge head first into the plate glass window of life.",fr,https://image.tmdb.org/t/p/w500/qQhH9NMR754Tzwzn6ddyj5eRhNb.jpg,4,Luc Pagès,
AKA,2002,18,"In 1970s Britain, 18-year old Dean feels hampered by his working-class background and his family. In order to make something of himself, he assumes another identity and manages to enter high society.",en,https://image.tmdb.org/t/p/w500/jFC75UlLCy8rWqCQRu0iE1cXjhU.jpg,5.6,Duncan Roy,"UK Film Council, Bard Entertainments"
In the Shadows,2002,,"Next to the producers, scriptwriters, directors, actors and cinematographers, is another group of people who are also responsible for the magic of movies. They are the men and women who work behind cameras: the technicians, always ready, preparing the next scene; they are the ones who appear in the final credits, which are generally ignored by the audiences. This documentary is their story: their voice, their memories, their experiences, anecdotes of a lifetime in film.",es,https://image.tmdb.org/t/p/w500/e1rpEMGgKPrbjmBJWatiVMzsDDi.jpg,5,Ozcar Ramírez González,
The Bay of Love and Sorrows,2002,18,"The Bay of Love and Sorrows is a haunting modern tragedy set on the rural shores of New Brunswick's Bay of Miramichi. In late summer 1973, Michael Skid, the son of a well-to-do judge, returns home and rents a dilapidated farm. He begins to spread the gospel of communal ideals, which he has absorbed during his travels in India. His new worldliness and ideas go over well with impoverished siblings Madonna and Silver Brassaurd and the hopelessly naïve Carrie. They go over less well with Tom Donnerel, a young farmer and Carrie's fiancé. Wounded by Tom's derision, Michael befriends ex-convict Everette Hatch, who, recognizing opportunity, exploits Michael's ideas to his advantage. Believing himself capable of understanding people from the other side of the track, Michael fails to recognize that the ex-con is manipulating him and so sets off a catastrophic chain of events in the community",en,https://image.tmdb.org/t/p/w500/pPXMuUcZUYXFiX1XuxKNUuPe0xP.jpg,6,Tim Southam,Triptych Media
To Stay Alive,2002,,A woman tries to escape from the much older man she was forced to marry.,fa,https://image.tmdb.org/t/p/w500/zYqYOHXlj8OLG2iQ5C9KZwChy96.jpg,5,Dariush Mehrjui,
Berlin: Sinfonie einer Großstadt,2002,99,,de,https://image.tmdb.org/t/p/w500/7fGkebWaz1QMEa1j8tDvSG9Iq6F.jpg,5.7,Thomas Schadt,Odyssee-Film
Bharat Bhagya Vidhata,2002,,"Chaitanya Suryavanshi (Vikram Aditya) is a young, carefree college student in love with classmate Sapna (Rinku Ghosh). His father, Mahendra (Shatrughan Sinha), is a powerful politician, while mother Rukmini (Jaya Pradha) is a schoolteacher. When a dreaded terrorist (Tom Alter) is captured in a daredevil military operation and another terrorist (Chandrachur Singh) plans a deadly counter-operation, the family becomes an unwilling participant.",en,N/A,0,N/A,
Blissfully Yours,2002,"18, 10749","Min is an illegal Burmese immigrant living in Thailand who has contracted a mysterious painful rash covering his upper body. His girlfriend, Roong, and a middle-aged woman, Orn, take him to see a doctor. Min pretends that he cannot speak because he is not fluent in Thai and speaking would reveal him to be an illegal immigrant.",th,https://image.tmdb.org/t/p/w500/30iCmKCVTuFWDh7tpBKzeAHlOAQ.jpg,6.7,Apichatpong Weerasethakul,"Anna Sanders Films, Laong Dao Co., Ltd., Kick the Machine, Sahamongkolfilm"
Breath Control: The History of the Human Beat Box,2002,"10402, 99","The human beat box is one of the key elements in the development of Hip Hop culture, alongside Dj-ing, Graffiti, Breakdancing, and MC-ing. Unfortunately, its contribution has been largely overlooked, as has the fun, expressive, human, and spontaneous dimension of Hip Hop that it represents. Over 30 practitioners of this art form discuss their techniques and the evolution of their craft, through interviews, live performances, archival footage, and animation.",en,N/A,7,Joey Garfield,Ghost Robot
Black Box,2002,18,"It tells the story of three characters: a young woman who works at a dry cleaner, a father who leaves prison and the Salvation Army, and an old woman.",es,https://image.tmdb.org/t/p/w500/iGMPApiQu3UC3uIddKTidoRSFr0.jpg,4.8,Luis Ortega,"Villa Vicio, INCAA"
"Carlo Giuliani, a Boy",2002,99,"The film recounts Carlo Giuliani’s day of July 20 and, parallel to it, the July 20 of the march of the ‘disobedients’, or the ‘white overalls’, among whose ranks Carlo died.  An individual’s story is told in all its absolute concreteness, the friends he meets, the snack bar he goes to for a bite, the roll of scotch tape he picks up on the street; whereas a multitude’s story is told in all its epic tragedy, the night under the rain, the colossal preparation against the march, the advance behind shields, the attack of which the multitude was victim, the defense that gets organized.",it,https://image.tmdb.org/t/p/w500/xCEDN0BD6b8ZBd9NmS0kA5xlcfF.jpg,6.8,Francesca Comencini,Mauro Berardi per Luna Rossa Cinematografica
Marooned in Iraq,2002,"18, 10752","During the war between Iran and Iraq, a group of Iranian Kurd musicians set off on an almost impossible mission. They will try to find Hanareh, a singer with a magic voice who crossed the border and may now be in danger in the Iraqi Kurdistan. As in his previous films, this Kurdish director is again focusing on the oppression of his people.",ku,https://image.tmdb.org/t/p/w500/mzWqK0U0APFiXKofG1qzl1OEYgW.jpg,6.9,Bahman Ghobadi,Mij Film Co.
Painted Fire,2002,"18, 36","In a time of political and social unrest in 19th century Korea, uncouth, self-taught painter Jang Seung-up explores his natural talent amidst the repressive world around him.",ko,https://image.tmdb.org/t/p/w500/iZfIDpywVqgftbTPJw8uui2PZFA.jpg,7.1,Im Kwon-taek,"Taehung Pictures, Cinema Service"
City of God,2002,"18, 80","In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighborhood, while José “Zé” Pequeno is an ambitious drug dealer diving into a dangerous life of crime.",pt,https://image.tmdb.org/t/p/w500/k7eYdWvhYQyRQoU2TB2A2Xu2TfD.jpg,8.4,Fernando Meirelles,"O2 Filmes, VideoFilmes, Wild Bunch, Hank Levine Film & Music, Globo Filmes, Lumière"
Mary's City,2001,99,The supposed apparition of a virgin to a religious woman turns an Argentine city into a point of attraction for devout Catholics and a great economic resource for a town hit by lack of employment.,es,https://image.tmdb.org/t/p/w500/u4e6QIkdTGWlF5fg7TDR3Dta3u4.jpg,0,Enrique Bellande,
Cry Woman,2002,"18, 35","Desperate to support her family and earn enough money to get her husband out of jail, a woman with an unusual crying style becomes a professional mourner.",zh,https://image.tmdb.org/t/p/w500/lr55RTMxdadi6O4s2suBQpmXOyd.jpg,6,Liu Bingjian,
Cul de Sac: A Suburban War Story,2002,99,"In May 1995, Shawn Nelson, a 35 year-old plumber, emerged from an eighteen foot mine shaft he had dug beneath his backyard in search for gold. An ex-soldier and methamphetamine abuser, he stole a tank from a nearby National Guard armory and went on a rampage through the residential streets of his neighborhood, crushing cars and lampposts until the cops took him down.",en,N/A,6.3,Garrett Scott,Subdivision Productions
From the Other Side,2003,99,A documentary look at the fate of Mexicans who cross the border into the United States.,fr,https://image.tmdb.org/t/p/w500/gRCr31SMpnElH5W6EZZG6cLdv0q.jpg,6.7,Chantal Akerman,AMIP
The Last Letter,2002,18,"Locked away in the Jewish ghetto of an occupied Ukrainian town in 1941, a mother revisits her life in a last letter to her son.",fr,https://image.tmdb.org/t/p/w500/d8F8A3KOpBRtUN465lyH9hgdEAZ.jpg,5.8,Frederick Wiseman,
Echoes,2002,18,A young woman living on the fringe in Manhattan's Lower East Side moves in and out of empty relationships until one night she steals a purse which contains the clue to her unknown past.,en,https://image.tmdb.org/t/p/w500/k0KHb6g1wkzmUhfWTCaDetXgHm0.jpg,0,Atsushi Funahashi,
La entrega,2002,,"A wave of anonymous attacks will capriciously unite the stories, leading them towards an inexorable end.",es,https://image.tmdb.org/t/p/w500/kuZ0RVGOGoZ48iaA4y0sMAAjzGE.jpg,0,Inés de Oliveira Cézar,"De Oliveira Producciones, Industrias Audiovisuales Argentinas S.A., J.Z. & Asociados, INCAA, Kodak Argentina S.A."
Eucalyptus,2002,,,pl,https://image.tmdb.org/t/p/w500/jrRf1zNS2nrMliCeg6WuQHdt3gl.jpg,0,Marcin Krzyształowicz,
Falcons,2002,18,"Simon a mysterious man with a past returns to Iceland with the intention to end his no good life. Before he can complete his task he meets a young women DÚA who he believes might be his daughter. When she gets into trouble with the police Simon represses his death wish and decides to help her out. Together they flee to the city of Hamburg and smuggle with them what used to be the greatest export of the Vikings, an Icelandic Falcon. Their plan is to sell it to wealthy Arabs.",is,https://image.tmdb.org/t/p/w500/wMKyYiPgzmLICmOkzwHdqXz3HKo.jpg,4.7,Fridrik Thor Fridriksson,"Icelandic Film Corporation, Filmhuset AS, Film and Music Entertainment, Peter Rommel Productions"
Angel on the Right,2002,"18, 35","An unrepentant prodigal son straight out of a Russian jail returns to his hometown, Asht, to help his mother die with dignity. But his debts in his hometown are many and long overdue, the townspeople are tough as nails, and he soon gets more than he expected from the quiet village. In this dark comedy, his third feature, writer-director Jamshed Usmonov cast the population of Asht as its own persuasive self and his own mother and brother as the fractured yet formidable domestic couple.",tg,https://image.tmdb.org/t/p/w500/iltZDPeOcmoa3WpkCrmbdwHiGP2.jpg,5.8,Jamshed Usmonov,"Ventura Film, Artcam International, Asht Village, Fabrica, RSI, RAI"
El florido pensil,2002,35,"""El Florido Pensil"" is a humorous reflection of the education of several generations of Spaniards from the 1940s to the 1960s. Based on the book of the same name by Andrés Sopeña, it evokes, from the present, his memories of that time: everyday school, local radio, Roberto Alcázar's comics, Thursday cinema with Franco opening swamps and ""Yon Güein"" chasing and killing Indians. Through the childish eyes of a child Sopeña (Daniel Rubio) and his schoolmates, we discover a way of understanding the world, society and a Spain ""of glories and flowery pensil"", as the national anthem of those years used to sing.",es,https://image.tmdb.org/t/p/w500/ffsEysxyHFDYNfyytbHqi9W3CBZ.jpg,5.1,Juan José Porto,"World Entertaiments S.L., The Walt Disney Company"
For Da Love of Money,2002,35,"When rumors start circling that average guy Dre has come into money, everyone starts coming to get their's.",en,https://image.tmdb.org/t/p/w500/k6rSzF5d7LU3SzG2EbUwRPzyvtm.jpg,6.3,Pierre Edwards,Urbanworld Films
Bet On My Disco,2002,35,"When her father has a terrible accident a girl is forced to work as a hostess in a popular disco bar owned by a powerful gangster. Her brother tries to free her, but the gangster refuses and instead sets the brother, a bad dancer, an impossible challenge: if he wants to free his sister, he must win an upcoming disco contest!",ko,https://image.tmdb.org/t/p/w500/hGQlN8PwRuDK4ZQX02LrOMvnHYV.jpg,4.5,Kim Dong-won,KiHweck ShiDae
Women in the Mirror,2003,18,Three women who share memories of the Hiroshima disaster try to uncover the hidden family ties that may or may not bind them together.,ja,https://image.tmdb.org/t/p/w500/hmYnCCdE8krteSXVqxYnurJCT51.jpg,7.7,Yoshishige Yoshida,"Sépia Productions, Root Pictures, Groove Kinema, Gendaieiga"
Unruled Paper,2002,"18, 10751, 9648","Unruled Paper is a 2002 Iranian film directed by Naser Taghva'i, based on an original script by Naser Taghva'i and Minoo Farsh'chi. The film was produced in 2001 by Yekta Film.",fa,https://image.tmdb.org/t/p/w500/nvzEZ4f2Pp8zX0Isx9iUwXlRSgF.jpg,6.4,Nasser Taghvai,Yekta Film
Broken Wings,2002,18,"Daphne and her four children try to cope with the abrupt death of husband/father. As the family seems to fall apart, a sudden incident gives them a chance to heal their 'broken wings'.",he,https://image.tmdb.org/t/p/w500/lsikpv8euQQOjeCeZPorUckQHHk.jpg,6.9,Nir Bergman,"Yes-DBD Satellite Services, Norma Productions, Israeli Film Fund"
The Cordon,2002,18,"Yugoslavian filmmaker Goran Markovic directs the psychological drama The Cordon. Set in Belgrade over Easter weekend in 1997, the film involves a group of policemen who respond to the city's political turmoil. Due to the overthrow of Serbian leader Slobodan Milosevic, violence and protests have erupted all over the city. Patrolling the streets in a bus driven by Uros (Ratko Tankosic), the unit consists of Crni (Dragan Petrovic), Dule (Nikola Duricko), Kole (Nebojsa Milovanovic), and Seljak (Nenad Jezdic). They are led by commanding officer Dragon (Marko Nikolic), who isn't entirely sure what to do himself. Throughout their weekend-long shift, each man battles with his own personal problems as the political tension escalates. The Cordon won the top prize at the 2003 Montreal World Film Festival.",sr,https://image.tmdb.org/t/p/w500/967Wqg8k42S3q2HD8VgR6RPCw2m.jpg,4,Goran Marković,"Viktorija Film, Radiotelevizija Beograd, RTS"
Madame Satã,2002,"80, 18, 10749, 36","A story inspired by the life of one of the most remarkable figures in Brazilian popular culture, João Francisco dos Santos (1900-1976). In turn, bandit, transvestite, street fighter, brothel cook, convict and father to seven adopted children, dos Santos – better known as Madame Satã – was also a notorious gay performer who pushed social boundaries in a volatile time.",pt,https://image.tmdb.org/t/p/w500/rgsrsLJXzzmMiTvatmEhXU8fMY2.jpg,6.9,Karim Aïnouz,"Wild Bunch, VideoFilmes, Dominant 7, Lumière"
Mataperros,2002,"18, 10749","Teresa is an orphan who longs to live her own love story. She is a boarding school for minors, and the only thing she enjoys is watching the soap opera ""Little love."" One day the television breaks and Teresa makes the decision to escape.",es,https://image.tmdb.org/t/p/w500/yOP5qslsMIeeBEuBm6aaGl94bub.jpg,5,Gabriel Arregui,CinemaFilm
Las Vegas Warrior,2002,"28, 18",An investigative journalist delves into the world of illegal underground fighting,en,https://image.tmdb.org/t/p/w500/qKKM0KtEYTicLxjzvFZrNBJ3ol1.jpg,0,Nastasha Baron,No More Productions
I Won't Let You Not Love Me,2003,"18, 35, 10749","Two men, each with serious problems with your partner, match in a Chinese restaurant. They agree on a plan, one to avenge her lover, the other to recover some diamonds that are held by his ex-wife. The complicity of the two men is shattering, and the result of the plan is far from which traced.",es,https://image.tmdb.org/t/p/w500/6fJClntZLMnbU3tNn452jO9A1bk.jpg,0,José Luis Acosta,"Atresmedia, Benjamín Producciones Cinematográficas S.L., Naya Films S.A., Vía Digital, Patagonik, Cartel"
Open Heart,2002,"18, 10749","This beautiful love story that start's in Israel and going through all scene's of India, it's cultural, beauty and religions traditions brings us to the question: ""What is this love?""...",en,https://image.tmdb.org/t/p/w500/j486WWfLwd7E8PRov9JFx28bhJK.jpg,4,Menahem Golan,
My Mother's Smile,2002,18,"A celebrated painter receives a visit from a cardinal's assistant, who informs him that his mother could become a saint.",it,https://image.tmdb.org/t/p/w500/8u1NKcKcNVhBEUxMeQL4WIggBps.jpg,7.1,Marco Bellocchio,"Filmalbatros, RAI Cinema"
A Piece of Sky,2002,18,A woman struggles to acclimate to prison life while her friend organises a labour strike on the outside.,fr,https://image.tmdb.org/t/p/w500/oOs9FdUPTDOFX9PqDH2bJfEWusb.jpg,4.2,Bénédicte Liénard,"Tarantula, Tarantula, JBA Production"
Rachel's Attic,2002,27,"After returning home from a two week trial in Chicago, Rachel Bishop finds her sister Emily Bishop missing. She then finds her sister in what appears to be a well done snuff film where she appears to be murdered. Disregarding the FBI's warning, Rachel probes into her sisters disappearance. She further finds out her sister was working as a Dominatrix at an unusual underground adult establishment in Detroit called the Playground. Rachel soon finds herself involved with the Playground and on the killers hit list. The chase is on...",en,https://image.tmdb.org/t/p/w500/tytZ7AoZpb6YR1GtWWFFrR2OW0Y.jpg,1,David Tybor,Gothic Pictures International
Rachida,2003,18,"Rachida, a young and self-assured teacher at an elementary school, becomes the target of terrorists when she refuses to place a bomb in her classroom. This acclaimed debut feature offers a unique glimpse into the lives of ordinary citizens in Algeria, where terrorism was commonplace during the civil conflict of the 1990s.",ar,https://image.tmdb.org/t/p/w500/7iYsASJ6QkBSEGdaJ3sx0jaVq1g.jpg,6.4,Yamina Bachir-Chouikh,
El refugio del mal,2002,"18, 53",,es,https://image.tmdb.org/t/p/w500/AgXxuYmARTH0Xd8nCl9Vs0gVhl0.jpg,3.2,Félix Cábez,Origen
Regulus: The First Nuclear Missile Submarines,2002,"99, 36, 10752",A documentary history of the development and deployment of the Cold War's ultimate weapon: the nuclear missile submarine. Features interviews with Navy veterans and footage never-before-seen by the public.,en,https://image.tmdb.org/t/p/w500/O1TLB9RVt85w1abCGt4iXwHHBp.jpg,6,Nick Spark,
Unknown Pleasures,2002,"35, 18","Two disaffected, unemployed Chinese youth drift through life on the streets of their industrial town, their paths crossing with that of a local young singer and dancer working for a liquor company as a spokesmodel.",zh,https://image.tmdb.org/t/p/w500/9koydgKSQLs8MjnGilFmjRlhzXA.jpg,6.3,Jia Zhangke,"T-Mark, Hu Tong Communications, Lumen Films, Office Kitano, Bitters End, E-Pictures"
Rocha Que Voa,2002,99,Documentary about the relationship between filmmaker Glauber Rocha and Cuba.,pt,N/A,5.7,Eryk Rocha,
Royal Bonbon,2002,"35, 18, 14","A wretched man wanders the streets of Cap-Haitien, dreaming of his imaginary kingdom. He thinks he's the King Christophe, the first ruler of the New World, a former slave and liberator of Haiti in 1804. Out of town, ""King Chacha,"" as he is known, took refuge in the imposing ruins of the castle of Sans Souci along with Timothy, a street urchin he took under his wing. Here he reconstructs a junk yard where reigns absurdly.",fr,https://image.tmdb.org/t/p/w500/tjschrovLHJe8PU7E9irO4eOEW3.jpg,5,Charles Najman,"Les Films de l'Isle, Les Films du Requin, PROCIREP, Téléfilm Canada, CNC"
Russian Ark,2002,"18, 14, 36","A ghost and a French marquis wander through the Winter Palace in St Petersburg, encountering scenes from many different periods of its history.",ru,https://image.tmdb.org/t/p/w500/ceEMxpXrbWo823I3KZlS5t54Nwo.jpg,7.3,Aleksandr Sokurov,"Hermitage Bridge Studio, The, State Hermitage Museum, WDR/Arte, Fora Film, Koppmedia, NHK, DR, AST Studios, Mariinsky Theatre, FilmFörderung Hamburg, YLE, Egoli Tossell Film, Ministry of Culture of the Russian Federation, Mitteldeutsche Medienförderung"
Searching for Debra Winger,2002,99,Rosanna Arquette talks to various actresses about the pressures they face as women working in the entertainment industry.,en,https://image.tmdb.org/t/p/w500/50a7jpkUukf6aypYFiapoOF2lui.jpg,6.3,Rosanna Arquette,
Shanghai Ghetto,2002,99,"SHANGHAI GHETTO recalls the strange-but-true story of thousands of European Jews who were shut out of country after country while trying to escape Nazi persecution in the late 1930s. Left without options or entrance visas, a beacon of hope materialized for them on the other side of the world, and in the unlikeliest of places, Japanese-controlled Shanghai. Fleeing for their lives, these Jewish refugees journeyed to form a settlement in the exotic city, penniless and unprepared for their new life in the Far East. At the turn of the new millennium, filmmakers Dana Janklowicz-Mann and Amire Mann boldly snuck into China with two survivors and a digital camera to shoot at the site of the original Shanghai Ghetto, unchanged since WWII.",en,https://image.tmdb.org/t/p/w500/pSnmc99khdKV0VmfYvAENK6T4ko.jpg,7,Dana Janklowicz-Mann,
Slim Slam Slum,2002,"35, 10402","The film is about Slim, Slam and Slum from the Danish cartoon series, three young boys at twenty-something who lives in an apartment in Nordvest in Denmark. They are the kind of guys which is using a lot time sitting on the toilet, playing Playstation and smoking pot. But suddenly they all quit their bad salary jobs, and start on fresh with something new. They get a big weird idea on gaining money, power and respect. First of all they start a popular web site that their conman partner Dahlgård which after a little time betrays them and sell the site. Then the three boys start Boomin Crew, a music group of hip hop. They all suddenly get in love with the three honeys, Dit, Dat and Dut, and their new goals are to try snap up with them.",da,https://image.tmdb.org/t/p/w500/pfGWukDnrpgrsERa4bEZo43E3fT.jpg,3.8,Jorge Ballarin,Wise Guy Productions
Terra incognita,2003,"35, 18","In Beirut, the destinies of several thirtysomethings (an architect, a tour guide, a mystic, a radio operator, and an exile returned home) collide.",fr,https://image.tmdb.org/t/p/w500/c0zCnvwr4HvDEXn1xsHjz1nbLf6.jpg,6,Ghassan Salhab,"GH Films, Agat Films & Cie / Ex Nihilo"
Three and a Half,2002,18,"Three stories are created by three artists who happen to meet together on the same subway. The painter visually depicts the life of a lonely immigrant woman who seeks companionship with the window repairman. The writer creates a story of a elderly man who seeks happiness because of the recent lose of his wife. The director films a story of an immigrant actor who struggles with his religious and sexual identity in the new land. The fictional characters become part of the creators world as they appear on the subway with them, imagination becomes reality.",en,https://image.tmdb.org/t/p/w500/t8QYw73dmJtprF9Qz4CL9Rv1Gyf.jpg,0,Boris Mojsovski,Summer Pictures
Three-Five People,2002,"99, 80","About three HIV+ and heroine-addicted kids living in the streets of the industrial city of Chengdu (Sichuan province). Documenting a growing social phenomenon, made possible by the constant influx of peasants seeking industrial jobs, their turning to drugs to ease their discomfort at city life and a strange loophole in Chinese law pertaining to juvenile delinquents, the piece made the round of international film festivals, from Vienna to Yamagata.",zh,N/A,0,Lin Li,
Welcome to America,2002,,A gang of Estonian bank robbers in Los Angeles.,en,N/A,0,Rish Mustaine,
Interactive Murders,2002,"53, 80, 9648","Pop star Anna has been kidnapped. Kidnapper Jash uploads the video clip of Anna being tortured onto the internet, which instantly becomes the talk of Hong Kong. A week later, Jash contacts the police, asking not for a ransom but for retired police inspector Mo to be his police contact. Inspector Mo eventually discovers through a tabloid magazine that a self-proclaimed psychic named Shana had phoned a radio program on the day of the kidnapping to warn of the incident.",cn,https://image.tmdb.org/t/p/w500/wt39OvvtWjJ9cAXwNOeT8OLf61b.jpg,5.5,Billy Tang,Golden Harvest Entertainment
To Be and to Have,2002,99,"The documentary's title translates as ""to be and to have"", the two auxiliary verbs in the French language. It is about a primary school in the commune of Saint-Étienne-sur-Usson, Puy-de-Dôme, France, the population of which is just over 200. The school has one small class of mixed ages (from four to twelve years), with a dedicated teacher, Georges Lopez, who shows patience and respect for the children as we follow their story through a single school year.",fr,https://image.tmdb.org/t/p/w500/mqB5QPNCmbF8DgsZqmyGQAGktUE.jpg,7.254,Nicolas Philibert,"Gimages 204, Les Films d'Ici, ARTE France Cinéma, Maïa Films"
Love Hurts,2002,"18, 10749",Family and friends try to sabotage the budding romance between a young upper class girl and a humble student.,es,https://image.tmdb.org/t/p/w500/eyhd9wLlyDTGOKl4jmzWy5sa90o.jpg,7.9,Fernando Sariñana,"Altavista Films, Videocine"
Avunu Valliddaru Ishtapaddaru!,2002,"10749, 18, 10751",Anil and Swathi live in the same room without invading each other's personal space. Things get interesting when they exchange letters and gradually fall in love.,te,https://image.tmdb.org/t/p/w500/akfLqDNtNA29YFUxkXsgBWwYFVQ.jpg,6.8,Vamsy,Anandi Art Creations
Bedtime Fairy Tales for Crocodiles,2002,18,"A man who travels back to the house of his father, grandfather and backwards.",es,https://image.tmdb.org/t/p/w500/h4qgP3TCo62i9n23crKpQ2eN71J.jpg,5.5,Ignacio Ortiz,Consejo Nacional para la cultura y las artes
